Marathi,Hindi
कनेक्टर,"1.संबंधक, 2.संयोजक"
सलग,क्रमागत
परिणामी,अनुवर्ती
कन्सोल,कन्सोल
एकत्रीकरण,समेकन
स्थिर,"1.नियतांक,2. स्थिरांक"
सतत सूचना,अचर अनुदेश
मर्यादा,प्रतिबंधित
बांधकाम करणारा,संरचक
कंटेनर,पात्र
सामग्री,"1.अन्तर्वस्तु, 2.अंश"
संदर्भ,सन्दर्भ
संदर्भ मुक्त व्याकरण (CFG),सन्दर्भ मुक्त व्याकरण (सी एफ जी)
संदर्भ स्विच,सन्दर्भ स्विच
आकस्मिकता,"1.आकस्मिक, 2.आकस्मिकता"
आकुंचन,विसंगति
कॉन्ट्रास्ट,विपर्यास
नियंत्रण,नियंत्रण
नियंत्रण क्षेत्र,नियंत्रण क्षेत्र
नियंत्रण बिट,नियंत्रण बिट
नियंत्रण बस,नियंत्रक बस
नियंत्रण कार्ड,नियंत्रण कार्ड
नियंत्रण सर्किट,नियंत्रण परिपथ
नियंत्रण चक्र,नियंत्रण चक्र
नियंत्रण अभियांत्रिकी,"1.नियंत्रण अभियांत्रिकी, 2.नियंत्रण इंजीनियरी"
नियंत्रण की,नियंत्रण कुंजी
नियंत्रण तर्क,नियंत्रण तर्क
नियंत्रण लूप,नियंत्रण पाश
नियंत्रण चिन्ह,नियंत्रण चिन्ह
नियंत्रण ऑपरेशन,नियंत्रण संक्रिया
नियंत्रण पॅनेल,नियंत्रण पैनल
नियंत्रण सिग्नल,नियंत्रण संकेत
नियंत्रण स्विच,नियंत्रण स्विच
नियंत्रण टेप,नियंत्रण टेप
नियंत्रण टर्मिनल,"1.नियंत्रण टर्मिनल, 2.नियंत्रण अंतक"
कंट्रोल युनिट (CU),"1.नियंत्रण एकक,2. नियंत्रण इकाई"
अभिसरण,अभिसरण
संभाषण,संवाद
संवादात्मक वेळ सामायिकरण,संवादी काल भाजन
रूपांतरण,रूपांतरण
कनवर्टर,परिवर्तक
कुकचे प्रमेय,कुक-प्रमेय
सह-प्रोसेसर,सह प्रक्रमक
कॉपी,प्रतिलिपि
कॉपीराइट,सर्वाधिकार
दोरखंड,कॉर्ड
कॉर्डलेस टेलिफोन,"1.कॉर्डलेस टेलीफोन,2. तार रहित टेलीफोन, 3. तार रहित दूरभाष"
परिणाम,उपप्रमेय
दुरुस्ती,संशोधन
भ्रष्ट,"1.अनुपयोगी, 2. विकृत"
मोजणे,गणना
काउंटर,गणक
राष्ट्र संकेतांक,देश कूट
सहप्रसरण,सहप्रसरण
कव्हरेज,"1.व्याप्ति क्षेत्र,2. प्रसारण"
आपटी,ध्वंस
गंभीर मार्ग,क्रांतिक पथ
गंभीर मार्ग पद्धत (CPM),क्रांतिक पथ विधि (सी पी एम)
फेर पडताळणी,"1.प्रति परीक्षण, 2.क्रास जांच"
क्रॉस कंपाइलर,"1.क्रॉस क्रमादेश-अंतरक,2. प्रति क्रमादेश-अंतरक"
क्रॉस फायर,अप्रासंगिक सिग्नल
क्रॉस चर्चा,अप्रासंगिक वार्ता
क्रिप्टोग्राफिक,गूढालेखी
क्रिप्टोग्राफी,"1.गूढालेखन, 2.गूढालेखिकी, 3.क्रिप्टोग्राफी"
चलन चिन्ह,मुद्रा प्रतीक
वर्तमान निर्देशिका,वर्तमान निर्देशिका
