Malayalam,Kannada
"ഇലാസ്റ്റിക്, അൺഫ്രാക്റ്ററി, റിഫ്രാക്ടറി","ಸ್ಥಿತಿಸ್ಥಾಪಕ, ವಕ್ರೀಕಾರಕ, ಸ್ಥಿತಿಸ್ಥಾಪಕ"
"അക്രോൺ ഹോസ്, ബഞ്ചു ഹോസ്","ಆಕ್ರಾನ್ ಹೋಸ್, ಬಂಜು ಹೋಸ್"
മിനിയേച്ചർ വാൽവ്,ಚಿಕಣಿ ಕವಾಟ
എക്കോഫോണി,ಅಕೋಫೋನಿ
അക്കോസ്റ്റിക്,ಅಕೌಸ್ಟಿಕ್
അക്കോസ്റ്റിക് ആഗിരണം,ಅಕೌಸ್ಟಿಕ್ ಹೀರಿಕೊಳ್ಳುವಿಕೆ
അക്കോസ്റ്റിക് അറ്റൻവേഷൻ കോഫിഫിഷ്യന്റ്,ಅಕೌಸ್ಟಿಕ್ ಅಟೆನ್ಯೂಯೇಶನ್ ಗುಣಾಂಕ
അക്കോസ്റ്റിക് അറ്റൻവേഷൻ,ಅಕೌಸ್ಟಿಕ್ ಕ್ಷೀಣತೆ
അക്കോസ്റ്റിക് കള്ളൻ അലാറം,ಅಕೌಸ್ಟಿಕ್ ಕಳ್ಳ ಎಚ್ಚರಿಕೆ
അക്കോസ്റ്റിക് കപ്പാസിറ്റൻസ്,ಅಕೌಸ್ಟಿಕ್ ಕೆಪಾಸಿಟನ್ಸ್
ശ്രവണ കേന്ദ്രം,ಶ್ರವಣ ಕೇಂದ್ರ
അക്കോസ്റ്റിക് വിശദീകരണം,ಅಕೌಸ್ಟಿಕ್ ವಿವರಣೆ
അക്കോസ്റ്റിക് കവർ,ಅಕೌಸ್ಟಿಕ್ ಕವರ್
ശബ്ദ പ്രതികരണം,ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿಕ್ರಿಯೆ
അക്കോസ്റ്റിക് ഘടകം,ಅಕೌಸ್ಟಿಕ್ ಘಟಕ
ശബ്ദ ചാലകത,ಅಕೌಸ್ಟಿಕ್ ವಾಹಕತೆ
അക്കോസ്റ്റിക് ഡാംപിംഗ്,ಅಕೌಸ್ಟಿಕ್ ಡ್ಯಾಂಪಿಂಗ್
അക്കോസ്റ്റിക് ഡിസ്പർഷൻ,ಅಕೌಸ್ಟಿಕ್ ಪ್ರಸರಣ
സൗണ്ട് ഹാക്കർ,ಧ್ವನಿ ಹ್ಯಾಕರ್
ശബ്ദ ഊർജ്ജം*,ಅಕೌಸ್ಟಿಕ್ ಶಕ್ತಿ*
അക്കോസ്റ്റിക് ഊർജ്ജ സമവാക്യം,ಅಕೌಸ್ಟಿಕ್ ಶಕ್ತಿ ಸಮೀಕರಣ
ശബ്ദ സമവാക്യം,ಅಕೌಸ್ಟಿಕ್ ಸಮೀಕರಣ
അക്കോസ്റ്റിക് പുനഃസ്ഥാപിക്കൽ,ಅಕೌಸ್ಟಿಕ್ ಮರುಸ್ಥಾಪನೆ
ക്ലാഡ്നി രൂപങ്ങൾ,ಕ್ಲಾಡ್ನಿ ಆಕಾರಗಳು
അക്കോസ്റ്റിക് ഫിൽട്ടർ,ಅಕೌಸ್ಟಿಕ್ ಫಿಲ್ಟರ್
ശബ്ദ ജനറേറ്റർ,ಧ್ವನಿ ಜನರೇಟರ್
അക്കോസ്റ്റിക് ഗ്രേറ്റിംഗ്,ಅಕೌಸ್ಟಿಕ್ ಗ್ರ್ಯಾಟಿಂಗ್
ശബ്ദ തടസ്സം*,ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿರೋಧ*
അക്കോസ്റ്റിക് ജഡത്വം,ಅಕೌಸ್ಟಿಕ್ ಜಡತ್ವ
ശബ്ദ തീവ്രത,ಅಕೌಸ್ಟಿಕ್ ತೀವ್ರತೆ
അക്കോസ്റ്റിക് ഇടപെടൽ മീറ്റർ,ಅಕೌಸ್ಟಿಕ್ ಹಸ್ತಕ್ಷೇಪ ಮೀಟರ್
അക്കോസ്റ്റിക് ഇടപെടൽ ഡിറ്റക്ടർ,ಅಕೌಸ್ಟಿಕ್ ಹಸ್ತಕ್ಷೇಪ ಪತ್ತೆಕಾರಕ
അക്കോസ്റ്റിക് ലെൻസ്,ಅಕೌಸ್ಟಿಕ್ ಲೆನ್ಸ್
ശബ്ദരേഖ,ಧ್ವನಿ ಸಾಲು
അക്കോസ്റ്റിക് പിണ്ഡം,ಅಕೌಸ್ಟಿಕ್ ದ್ರವ್ಯರಾಶಿ
അക്കോസ്റ്റിക് മെറ്റീരിയൽ,ಅಕೌಸ್ಟಿಕ್ ವಸ್ತು
അക്കോസ്റ്റിക് അർത്ഥം സ്വതന്ത്ര പാത,ಅಕೌಸ್ಟಿಕ್ ಎಂದರೆ ಮುಕ್ತ ಮಾರ್ಗ
അക്കോസ്റ്റിക് മോഡ്,ಅಕೌಸ್ಟಿಕ್ ಮೋಡ್
അക്കോസ്റ്റിക് ശബ്ദം,ಅಕೌಸ್ಟಿಕ್ ಶಬ್ದ
അക്കോസ്റ്റിക് ഓം*,ಅಕೌಸ್ಟಿಕ್ ಓಮ್*
"അക്കോസ്റ്റിക് പാനൽ, അക്കോസ്റ്റിക് ബോർഡ്","ಅಕೌಸ್ಟಿಕ್ ಪ್ಯಾನಲ್, ಅಕೌಸ್ಟಿಕ್ ಬೋರ್ಡ್"
അക്കോസ്റ്റിക് ഘട്ടം സ്ഥിരം,ಅಕೌಸ್ಟಿಕ್ ಹಂತದ ಸ್ಥಿರ
അക്കോസ്റ്റിക് റിസീവർ,ಅಕೌಸ್ಟಿಕ್ ರಿಸೀವರ್
ശബ്ദ സമ്മർദ്ദം,ಅಕೌಸ್ಟಿಕ್ ಒತ್ತಡ
ശബ്ദത്തിന്റെ സമമിതി നിയമം,ಧ್ವನಿಯ ಸಮ್ಮಿತಿ ನಿಯಮ
അക്കോസ്റ്റിക് ട്രാൻസ്മിഷൻ,ಅಕೌಸ್ಟಿಕ್ ಪ್ರಸರಣ
ശബ്ദ ഗുണങ്ങൾ,ಅಕೌಸ್ಟಿಕ್ ಗುಣಲಕ್ಷಣಗಳು
അക്കോസ്റ്റിക് ക്വാഡ്രുപോള്,ಅಕೌಸ್ಟಿಕ್ ಕ್ವಾಡ್ರುಪೋಲ್
അക്കോസ്റ്റിക് വികിരണം മൂലകം,ಅಕೌಸ್ಟಿಕ್ ವಿಕಿರಣ ಅಂಶ
അക്കോസ്റ്റിക് വികിരണം,ಅಕೌಸ್ಟಿಕ್ ವಿಕಿರಣ
ശബ്ദപ്രതിരോധം,ಧ್ವನಿ ನಿರೋಧಕ
അക്കോസ്റ്റിക് റേഡിയോമീറ്റർ,ಅಕೌಸ್ಟಿಕ್ ರೇಡಿಯೊಮೀಟರ್
ശബ്ദ പ്രതികരണം,ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿಕ್ರಿಯೆ
അക്കോസ്റ്റിക് റിസിപ്രോസിറ്റി സിദ്ധാന്തം,ಅಕೌಸ್ಟಿಕ್ ರೆಸಿಪ್ರೊಸಿಟಿ ಪ್ರಮೇಯ
അക്കോസ്റ്റിക് റിഡക്ഷൻ ഘടകം,ಅಕೌಸ್ಟಿಕ್ ಕಡಿತದ ಅಂಶ
അക്കോസ്റ്റിക് പ്രതിഫലന ഗുണകം,ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿಫಲನ ಗುಣಾಂಕ
ശബ്ദ അപവർത്തനം,ಅಕೌಸ್ಟಿಕ್ ವಕ್ರೀಭವನ
ശബ്ദ പ്രതിരോധം,ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿರೋಧ
ശബ്ദ പ്രതികരണം,ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿಕ್ರಿಯೆ
അക്കോസ്റ്റിക് ചിതറിക്കൽ,ಅಕೌಸ್ಟಿಕ್ ಸ್ಕ್ಯಾಟರಿಂಗ್
ശ്രവണ പോയിന്റ്,ಶ್ರವಣ ಬಿಂದು
അക്കോസ്റ്റിക് കാഠിന്യം,ಅಕೌಸ್ಟಿಕ್ ಬಿಗಿತ
ശബ്ദസംവിധാനം,ಅಕೌಸ್ಟಿಕ್ ವ್ಯವಸ್ಥೆ
അക്കോസ്റ്റിക് തെർമോമീറ്റർ,ಅಕೌಸ್ಟಿಕ್ ಥರ್ಮಾಮೀಟರ್
ശബ്ദ പ്രവേഗം,ಅಕೌಸ್ಟಿಕ್ ವೇಗ
ശബ്ദ തരംഗം,ಧ್ವನಿ ತರಂಗ
അക്കോസ്റ്റിക്,ಅಕೌಸ್ಟಿಕ್
ശബ്ദ ആഗിരണം ഗുണകം,ಧ್ವನಿ ಹೀರಿಕೊಳ್ಳುವ ಗುಣಾಂಕ
ശബ്ദ ആഗിരണം ഘടകം,ಧ್ವನಿ ಹೀರಿಕೊಳ್ಳುವ ಘಟಕ
അക്കോസ്റ്റിക് സർക്യൂട്ട്,ಅಕೌಸ್ಟಿಕ್ ಸರ್ಕ್ಯೂಟ್
അക്കോസ്റ്റിക് പ്രതികരണം,ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿಕ್ರಿಯೆ
അക്കോസ്റ്റിക് കാലതാമസം ലൈൻ,ಅಕೌಸ್ಟಿಕ್ ವಿಳಂಬ ರೇಖೆ
ശബ്ദ വികലത,ಅಕೌಸ್ಟಿಕ್ ಅಸ್ಪಷ್ಟತೆ
അക്കോസ്റ്റിക് ശബ്ദശാസ്ത്രം,ಅಕೌಸ್ಟಿಕ್ ಅಕೌಸ್ಟಿಕ್ಸ್
അക്കോസ്റ്റിക് ഫിൽട്ടർ,ಅಕೌಸ್ಟಿಕ್ ಫಿಲ್ಟರ್
ശബ്ദ തടസ്സം*,ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿರೋಧ*
ഫോണോഗ്രാഫ്,ಫೋನೋಗ್ರಾಫ್
അക്കോസ്റ്റിക് ഓം*,ಅಕೌಸ್ಟಿಕ್ ಓಮ್*
അക്കോസ്റ്റിക് സ്ഥിരാങ്കം,ಅಕೌಸ್ಟಿಕ್ ಸ್ಥಿರ
അക്കോസ്റ്റിക് ഫോണോൺ,ಅಕೌಸ್ಟಿಕ್ ಫೋನಾನ್
അക്കോസ്റ്റിക് ട്രാൻസ്മിഷൻ സ്ഥിരാങ്കം,ಅಕೌಸ್ಟಿಕ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಸ್ಥಿರ
ശബ്ദ പരിവർത്തന ഗുണകം,ಧ್ವನಿ ಪರಿವರ್ತನೆ ಗುಣಾಂಕ
ശബ്ദ പ്രതിരോധം,ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿರೋಧ
അക്കോസ്റ്റിക് കാഠിന്യം,ಅಕೌಸ್ಟಿಕ್ ಬಿಗಿತ
ശബ്ദ യൂണിറ്റ്,ಧ್ವನಿ ಘಟಕ
ശബ്ദപ്രതിരോധം,ಧ್ವನಿ ನಿರೋಧಕ
അക്കോസ്റ്റിക് സൈഡ് ലൈൻ,ಅಕೌಸ್ಟಿಕ್ ಸೈಡ್ ಲೈನ್
"ശബ്ദശാസ്ത്രം, ശബ്ദശാസ്ത്രം","ಅಕೌಸ್ಟಿಕ್ಸ್, ಅಕೌಸ್ಟಿಕ್ಸ್"
ശബ്ദ മീറ്റർ,ಧ್ವನಿ ಮೀಟರ್
ശബ്ദ സമ്മർദ്ദം,ಧ್ವನಿ ಒತ್ತಡ
ഏറ്റെടുക്കൽ റഡാർ,ಸ್ವಾಧೀನ ರೇಡಾರ್
ഫോട്ടോസിന്തറ്റിക് റേഡിയേഷൻ,ದ್ಯುತಿಸಂಶ್ಲೇಷಕ ವಿಕಿರಣ
ആക്ടിനിയം എമിഷൻ,ಆಕ್ಟಿನಿಯಮ್ ಹೊರಸೂಸುವಿಕೆ
ആക്ടിനോ-യുറേനിയം,ಆಕ್ಟಿನೊ-ಯುರೇನಿಯಂ
ആക്ടിനോ-യുറേനിയം പരമ്പര,ಆಕ್ಟಿನೊ-ಯುರೇನಿಯಂ ಸರಣಿ
റേഡിയോ ഇലക്ട്രിക്,ರೇಡಿಯೊಎಲೆಕ್ಟ್ರಿಕ್
"ആക്ടിനോമീറ്റർ, ഫോട്ടോമൈക്രോമീറ്റർ","ಆಕ್ಟಿನೋಮೀಟರ್, ಫೋಟೋಮೈಕ್ರೋಮೀಟರ್"
"പ്രവൃത്തി, പ്രവൃത്തി","ಕ್ರಿಯೆ, ಕಾರ್ಯ"
പ്രവർത്തനവും പ്രതികരണവും,ಕ್ರಿಯೆ ಮತ್ತು ಪ್ರತಿಕ್ರಿಯೆ
പ്രവർത്തന സ്ഥിരത,ಕ್ರಮ ಸ್ಥಿರ
സ്വാധീന മേഖല,ಪ್ರಭಾವದ ಗೋಳ
"സജീവമാക്കി, സജീവമാക്കി","ಸಕ್ರಿಯಗೊಳಿಸಲಾಗಿದೆ, ಸಕ್ರಿಯಗೊಳಿಸಲಾಗಿದೆ"
സജീവ വ്യാപനം,ಸಕ್ರಿಯ ಪ್ರಸರಣ
"സജീവമാക്കിയ ഫൈബർ, സജീവമാക്കിയ ഫൈബർ","ಸಕ್ರಿಯ ಫೈಬರ್, ಸಕ್ರಿಯ ಫೈಬರ್"
സജീവമാക്കൽ പ്രഭാവം,ಸಕ್ರಿಯಗೊಳಿಸುವ ಪರಿಣಾಮ
സജീവമാക്കൽ പ്രഭാവം,ಸಕ್ರಿಯಗೊಳಿಸುವ ಪರಿಣಾಮ
സജീവമാക്കൽ വിശകലനം,ಸಕ್ರಿಯಗೊಳಿಸುವ ವಿಶ್ಲೇಷಣೆ
പ്രവർത്തന കേന്ദ്രം,ಚಟುವಟಿಕೆ ಕೇಂದ್ರ
ആക്ടിവേഷൻ ടെസ്റ്റർ,ಸಕ್ರಿಯಗೊಳಿಸುವ ಪರೀಕ್ಷಕ
സജീവമാക്കൽ ഊർജ്ജം,ಸಕ್ರಿಯಗೊಳಿಸುವ ಶಕ್ತಿ
സജീവമാക്കൽ എൻട്രോപ്പി,ಸಕ್ರಿಯಗೊಳಿಸುವ ಎಂಟ್ರೊಪಿ
സജീവമാക്കൽ അമിത വോൾട്ടേജ്,ಸಕ್ರಿಯಗೊಳಿಸುವಿಕೆ ಓವರ್ವೋಲ್ಟೇಜ್
സജീവമാക്കൽ നിരക്ക്,ಸಕ್ರಿಯಗೊಳಿಸುವ ದರ
"ആക്റ്റിവേറ്റർ, ആക്റ്റിവേറ്റർ","ಆಕ್ಟಿವೇಟರ್, ಆಕ್ಟಿವೇಟರ್"
ആക്റ്റിവേറ്റർ ആറ്റം,ಆಕ್ಟಿವೇಟರ್ ಪರಮಾಣು
ആക്സിലറേറ്റർ,ವೇಗವರ್ಧಕ
സജീവമായ ആഗിരണം,ಸಕ್ರಿಯ ಹೀರಿಕೊಳ್ಳುವಿಕೆ
സജീവമായ ഏരിയൽ,ಸಕ್ರಿಯ ವೈಮಾನಿಕ
റേഡിയേഷൻ അപകട മേഖല,ವಿಕಿರಣ ಅಪಾಯದ ವಲಯ
സജീവ ഉപകരണം,ಸಕ್ರಿಯ ಸಾಧನ
സജീവമായ ടാർഗെറ്റിംഗ്,ಸಕ್ರಿಯ ಗುರಿ
സജീവ ഹൈഡ്രജൻ*,ಸಕ್ರಿಯ ಹೈಡ್ರೋಜನ್*
സജീവ മെഷ്,ಸಕ್ರಿಯ ಜಾಲರಿ
സജീവ ലൈൻ സജീവ ലൈൻ,ಸಕ್ರಿಯ ಲೈನ್ ಸಕ್ರಿಯ ಲೈನ್
സജീവ ലൂപ്പ്,ಸಕ್ರಿಯ ಲೂಪ್
സജീവ കോഡ്*,ಸಕ್ರಿಯ ಕೋಡ್*
സജീവ ചേരുവകൾ,ಸಕ್ರಿಯ ಪದಾರ್ಥಗಳು
സജീവ തന്മാത്ര,ಸಕ್ರಿಯ ಅಣು
സജീവ മെഷ്,ಸಕ್ರಿಯ ಜಾಲರಿ
സജീവമായ പുനഃശോഷണം,ಸಕ್ರಿಯ ಮರುಹೀರಿಕೆ
സജീവമായ പ്രദേശം,ಸಕ್ರಿಯ ಪ್ರದೇಶ
സജീവമായ നിയന്ത്രണം,ಸಕ್ರಿಯ ನಿಯಂತ್ರಣ
സജീവ ഉപഗ്രഹം,ಸಕ್ರಿಯ ಉಪಗ್ರಹ
സജീവമായ വിഘടന സൗരജ്വാല,ಸಕ್ರಿಯ ವಿದಳನ ಸೌರ ಜ್ವಾಲೆ
സജീവമായ മൈക്രോ ന്യൂട്രിയന്റുകൾ,ಸಕ್ರಿಯ ಸೂಕ್ಷ್ಮ ಪೋಷಕಾಂಶಗಳು
സജീവമായ ട്രാക്കിംഗ് സിസ്റ്റം,ಸಕ್ರಿಯ ಟ್ರ್ಯಾಕಿಂಗ್ ವ್ಯವಸ್ಥೆ
സജീവ ട്രാൻസ്ഡ്യൂസർ,ಸಕ್ರಿಯ ಸಂಜ್ಞಾಪರಿವರ್ತಕ
സജീവമായ ഉപഭോഗം,ಸಕ್ರಿಯ ಸೇವನೆ
പ്രവർത്തന ഗുണകം*,ಚಟುವಟಿಕೆ ಗುಣಾಂಕ*
പ്രവർത്തന സൂചിക,ಚಟುವಟಿಕೆ ಸೂಚ್ಯಂಕ
പ്രവർത്തന അനുപാതം,ಚಟುವಟಿಕೆಯ ಅನುಪಾತ
പ്രവർത്തന വെക്റ്റർ,ಚಟುವಟಿಕೆ ವೆಕ್ಟರ್
യഥാർത്ഥ മോണിറ്റർ,ನಿಜವಾದ ಮಾನಿಟರ್
യഥാർത്ഥ സമ്മർദ്ദം,ನಿಜವಾದ ಒತ್ತಡ
പ്രവർത്തനക്ഷമമാക്കാൻ,ಹುರಿದುಂಬಿಸು
ഉപജ്ഞാതാവ്,ಹುಟ್ಟುಗಾರ
ഉപജ്ഞാതാവ്,ಹುಟ್ಟುಗಾರ
അക്വിറ്റിയോമീറ്റർ,ಅಕ್ಯುಟಿಯೋಮೀಟರ್
കേൾവിശക്തി,ಶ್ರವಣ ತೀಕ್ಷ್ಣತೆ
ഫോട്ടോ അക്വിറ്റി മൂല്യം,ಫೋಟೋ ತೀಕ್ಷ್ಣತೆಯ ಮೌಲ್ಯ
ന്യൂനകോണ്,ತೀವ್ರ ಕೋನ
മന്ത്രിക്കുന്നു,ಗುಸುಗುಸು
നിശിത ത്രികോണം,ತೀವ್ರ ತ್ರಿಕೋನ
അസൈക്ലിക്,ಅಸೈಕ್ಲಿಕ್
ഒപ്റ്റിമൈസേഷൻ ആപ്ലിക്കേഷൻ,ಆಪ್ಟಿಮೈಸೇಶನ್ ಅಪ್ಲಿಕೇಶನ್
ഒപ്റ്റിമൈസ് ചെയ്ത അവസ്ഥ,ಆಪ್ಟಿಮೈಸ್ಡ್ ಸ್ಥಿತಿ
അഡാപ്റ്റീവ് കൺട്രോൾ സിസ്റ്റം,ಹೊಂದಾಣಿಕೆಯ ನಿಯಂತ್ರಣ ವ್ಯವಸ್ಥೆ
അഡാപ്റ്റോമീറ്റർ,ಅಡಾಪ್ಟೋಮೀಟರ್
അഡ്‌കോക്ക് ആന്റിന,ಅಡ್ಕಾಕ್ ಆಂಟೆನಾ
സംഗ്രഹിക്കാനായി,ಒಟ್ಟುಗೂಡಿಸಲು
സമാഹാര സമയം,ಸಂಕಲನ ಸಮಯ
സമാഹാരം-കുറയ്ക്കൽ സമയം,ಸಂಕಲನ-ವ್ಯವಕಲನ ಸಮಯ
ചേർക്കുന്നയാൾ,ಸೇರಿಸುವವನು
"തുക, കൂട്ടിച്ചേർക്കൽ, സംഗ്രഹം (എഡി.), സങ്കലനം (വി.)","ಮೊತ್ತ, ಸಂಕಲನ, ಸಂಕಲನ (ed.), ಸಂಯೋಜಕ (v.)"
കൂട്ടിച്ചേർക്കൽ സ്ഥിരം,ಸೇರ್ಪಡೆ ಸ್ಥಿರ
ത്വരണം-സംഭരണം,ವೇಗವರ್ಧನೆ-ಮೊತ್ತ ನಿಯಮ
ദൂരം-സംഭരണം,ದೂರ-ಮೊತ್ತದ ನಿಯಮ
വേഗത-തുക നിയമം,ವೇಗ-ಮೊತ್ತ ನಿಯಮ
വെക്റ്ററുകളുടെ ആകെത്തുക,ವಾಹಕಗಳ ಮೊತ್ತ
ശേഖരണ പ്രതികരണം,ಸಂಗ್ರಹಣೆಯ ಪ್ರತಿಕ್ರಿಯೆ
അധിക നില,ಹೆಚ್ಚುವರಿ ಮಹಡಿ
"കണക്റ്റീവ് ടോൺ, അധിക ടോൺ (സ്വരാക്ഷരങ്ങൾ)","ಸಂಯೋಜಕ ಸ್ವರ, ಹೆಚ್ಚುವರಿ ಸ್ವರ (ಸ್ವರ)"
"അഡിറ്റീവ്, സങ്കലനം","ಸಂಯೋಜಕ, ಸಂಯೋಜಕ"
സങ്കലന സംവിധാനം,ಸಂಯೋಜಕ ವ್ಯವಸ್ಥೆ
സംയുക്ത പ്രതീകങ്ങൾ,ಸಂಯೋಜಿತ ಪಾತ್ರಗಳು
മൊത്തം പ്രതീക പ്രക്രിയ,ಒಟ್ಟು ಅಕ್ಷರ ಪ್ರಕ್ರಿಯೆ
സങ്കലന പൂരക നിറം,ಸಂಯೋಜಕ ಪೂರಕ ಬಣ್ಣ
സങ്കലന സ്ഥിരാങ്കം,ಸಂಯೋಜಕ ಸ್ಥಿರ
അഡിറ്റീവ് ട്രാക്ഷൻ,ಸಂಯೋಜಕ ಎಳೆತ
സങ്കലന പ്രഭാവം,ಸಂಯೋಜಕ ಪರಿಣಾಮ
സങ്കലന ഘടകം,ಸಂಯೋಜಕ ಅಂಶ
സങ്കലന പ്രവർത്തനം,ಸಂಯೋಜಕ ಕಾರ್ಯ
അഡിറ്റീവ് മിക്സ്,ಸಂಯೋಜಕ ಮಿಶ್ರಣ
സങ്കലന റൂട്ട്,ಸಂಯೋಜಕ ಮೂಲ
സങ്കലന പ്രക്രിയ,ಸಂಯೋಜಕ ಪ್ರಕ್ರಿಯೆ
കൂട്ടിച്ചേർക്കൽ,ಸೇರಿಸುವಿಕೆ
അഡിറ്റീവ് ക്വാണ്ടം നമ്പർ,ಸಂಯೋಜಕ ಕ್ವಾಂಟಮ್ ಸಂಖ್ಯೆ
ശേഖരണ പ്രതികരണം,ಸಂಗ್ರಹಣೆಯ ಪ್ರತಿಕ್ರಿಯೆ
കൂട്ടിച്ചേർക്കൽ,ಸೇರಿಸುವಿಕೆ
അഡിട്രോൺ,ಅಡಿಟ್ರಾನ್
അറിയുക*,ತಿಳಿಯಿರಿ*
വിലാസ കണക്കുകൂട്ടൽ,ವಿಳಾಸ ಲೆಕ್ಕಾಚಾರ
വിലാസം,ವಿಳಾಸ
വിലാസ എൻക്രിപ്ഷൻ,ವಿಳಾಸ ಗೂಢಲಿಪೀಕರಣ
വിലാസ എക്സ്പ്രഷൻ,ವಿಳಾಸ ಅಭಿವ್ಯಕ್ತಿ
