Assamese,Malayalam
শব্দৰ কঠিনতা,അക്കോസ്റ്റിക് കാഠിന്യം
শব্দ একক,ശബ്ദ യൂണിറ്റ്
শব্দ নিবাৰণ,ശബ്ദപ്രതിരോധം
একাউষ্টিক চাইড লাইন,അക്കോസ്റ്റിക് സൈഡ് ലൈൻ
"শব্দবিজ্ঞান, ধ্বনিবিজ্ঞান","ശബ്ദശാസ്ത്രം, ശബ്ദശാസ്ത്രം"
শব্দ মিটাৰ,ശബ്ദ മീറ്റർ
শব্দৰ চাপ,ശബ്ദ സമ്മർദ്ദം
অধিগ্ৰহণ ৰাডাৰ,ഏറ്റെടുക്കൽ റഡാർ
সালোক সংশ্লেষণ বিকিৰণ,ഫോട്ടോസിന്തറ്റിക് റേഡിയേഷൻ
এক্টিনিয়াম নিৰ্গমন,ആക്ടിനിയം എമിഷൻ
এক্টিনো-ইউৰেনিয়াম,ആക്ടിനോ-യുറേനിയം
এক্টিনো-ইউৰেনিয়াম শৃংখলা,ആക്ടിനോ-യുറേനിയം പരമ്പര
ৰেডিঅ&#39;ইলেক্ট্ৰিক,റേഡിയോ ഇലക്ട്രിക്
"এক্টিনোমিটাৰ, ফটোমাইক্ৰ&#39;মিটাৰ","ആക്ടിനോമീറ്റർ, ഫോട്ടോമൈക്രോമീറ്റർ"
"কাৰ্য্য, কাৰ্য্য","പ്രവൃത്തി, പ്രവൃത്തി"
ক্ৰিয়া আৰু প্ৰতিক্ৰিয়া,പ്രവർത്തനവും പ്രതികരണവും
ক্ৰিয়া ধ্ৰুৱক,പ്രവർത്തന സ്ഥിരത
প্ৰভাৱৰ ক্ষেত্ৰ,സ്വാധീന മേഖല
"সক্ৰিয় কৰা হৈছে, সক্ৰিয় কৰা হৈছে","സജീവമാക്കി, സജീവമാക്കി"
সক্ৰিয় প্ৰসাৰণ,സജീവ വ്യാപനം
"সক্ৰিয় কৰা ফাইবাৰ, সক্ৰিয় কৰা ফাইবাৰ","സജീവമാക്കിയ ഫൈബർ, സജീവമാക്കിയ ഫൈബർ"
সক্ৰিয়কৰণ প্ৰভাৱ,സജീവമാക്കൽ പ്രഭാവം
সক্ৰিয়কৰণ প্ৰভাৱ,സജീവമാക്കൽ പ്രഭാവം
সক্ৰিয়কৰণ বিশ্লেষণ,സജീവമാക്കൽ വിശകലനം
কাৰ্য্যকলাপ কেন্দ্ৰ,പ്രവർത്തന കേന്ദ്രം
সক্ৰিয়কৰণ পৰীক্ষক,ആക്ടിവേഷൻ ടെസ്റ്റർ
সক্ৰিয়কৰণ শক্তি,സജീവമാക്കൽ ഊർജ്ജം
সক্ৰিয়কৰণ এণ্ট্ৰপি,സജീവമാക്കൽ എൻട്രോപ്പി
সক্ৰিয়কৰণ অতিভোল্টেজ,സജീവമാക്കൽ അമിത വോൾട്ടേജ്
সক্ৰিয়কৰণৰ হাৰ,സജീവമാക്കൽ നിരക്ക്
"সক্ৰিয়কৰ্তা, সক্ৰিয়কৰ্তা","ആക്റ്റിവേറ്റർ, ആക്റ്റിവേറ്റർ"
সক্ৰিয়কৰ্তা পৰমাণু,ആക്റ്റിവേറ്റർ ആറ്റം
ত্বৰণকাৰী,ആക്സിലറേറ്റർ
সক্ৰিয় শোষণ,സജീവമായ ആഗിരണം
সক্ৰিয় আকাশী,സജീവമായ ഏരിയൽ
বিকিৰণৰ বিপদজনক অঞ্চল,റേഡിയേഷൻ അപകട മേഖല
সক্ৰিয় ডিভাইচ,സജീവ ഉപകരണം
সক্ৰিয় লক্ষ্য নিৰ্ধাৰণ,സജീവമായ ടാർഗെറ്റിംഗ്
সক্ৰিয় হাইড্ৰজেন*,സജീവ ഹൈഡ്രജൻ*
সক্ৰিয় জাল,സജീവ മെഷ്
সক্ৰিয় ৰেখা সক্ৰিয় ৰেখা,സജീവ ലൈൻ സജീവ ലൈൻ
সক্ৰিয় লুপ,സജീവ ലൂപ്പ്
সক্ৰিয় ক&#39;ড*,സജീവ കോഡ്*
সক্ৰিয় উপাদান,സജീവ ചേരുവകൾ
সক্ৰিয় অণু,സജീവ തന്മാത്ര
সক্ৰিয় জাল,സജീവ മെഷ്
সক্ৰিয় পুনৰ শোষণ,സജീവമായ പുനഃശോഷണം
সক্ৰিয় অঞ্চল,സജീവമായ പ്രദേശം
সক্ৰিয় নিয়ন্ত্ৰণ,സജീവമായ നിയന്ത്രണം
সক্ৰিয় উপগ্ৰহ,സജീവ ഉപഗ്രഹം
সক্ৰিয় বিভাজনশীল সৌৰ শিখা,സജീവമായ വിഘടന സൗരജ്വാല
সক্ৰিয় অণুপুষ্টিকৰ উপাদান,സജീവമായ മൈക്രോ ന്യൂട്രിയന്റുകൾ
সক্ৰিয় অনুসৰণ ব্যৱস্থা,സജീവമായ ട്രാക്കിംഗ് സിസ്റ്റം
সক্ৰিয় ট্ৰেন্সডুচাৰ,സജീവ ട്രാൻസ്ഡ്യൂസർ
সক্ৰিয় গ্ৰহণ,സജീവമായ ഉപഭോഗം
কাৰ্য্যকলাপ সহগ*,പ്രവർത്തന ഗുണകം*
কাৰ্য্যকলাপ সূচকাংক,പ്രവർത്തന സൂചിക
কাৰ্য্যকলাপৰ অনুপাত,പ്രവർത്തന അനുപാതം
কাৰ্য্যকলাপ ভেক্টৰ,പ്രവർത്തന വെക്റ്റർ
প্ৰকৃত মনিটৰ,യഥാർത്ഥ മോണിറ്റർ
প্ৰকৃত মানসিক চাপ,യഥാർത്ഥ സമ്മർദ്ദം
ট্ৰিগাৰ কৰা,പ്രവർത്തനക്ഷമമാക്കാൻ
উৎপত্তিকাৰী,ഉപജ്ഞാതാവ്
উৎপত্তিকাৰী,ഉപജ്ഞാതാവ്
acuityometer,അക്വിറ്റിയോമീറ്റർ
শ্ৰৱণ ক্ষমতা,കേൾവിശക്തി
ফটো তীক্ষ্ণতা মূল্য,ഫോട്ടോ അക്വിറ്റി മൂല്യം
তীব্ৰ কোণ,ന്യൂനകോണ്
ফুচফুচাই কোৱা,മന്ത്രിക്കുന്നു
তীব্ৰ ত্ৰিভুজ,നിശിത ത്രികോണം
অচক্ৰীয়,അസൈക്ലിക്
অনুকূলন প্ৰয়োগ,ഒപ്റ്റിമൈസേഷൻ ആപ്ലിക്കേഷൻ
অনুকূলিত অৱস্থা,ഒപ്റ്റിമൈസ് ചെയ്ത അവസ്ഥ
অভিযোজিত নিয়ন্ত্ৰণ ব্যৱস্থা,അഡാപ്റ്റീവ് കൺട്രോൾ സിസ്റ്റം
এডাপ্টোমিটাৰ,അഡാപ്റ്റോമീറ്റർ
এডকক এন্টেনা,അഡ്‌കോക്ക് ആന്റിന
সামৰণিত,സംഗ്രഹിക്കാനായി
সংকলনৰ সময়,സമാഹാര സമയം
সংকলন-বিয়োগ সময়,സമാഹാരം-കുറയ്ക്കൽ സമയം
adder,ചേർക്കുന്നയാൾ
"যোগফল, যোগ, যোগফল (ed.), যোগ (v.)","തുക, കൂട്ടിച്ചേർക്കൽ, സംഗ്രഹം (എഡി.), സങ്കലനം (വി.)"
যোগ ধ্ৰুৱক,കൂട്ടിച്ചേർക്കൽ സ്ഥിരം
ত্বৰণ-যোগফল নিয়ম,ത്വരണം-സംഭരണം
দূৰত্ব-যোগফল নিয়ম,ദൂരം-സംഭരണം
বেগ-যোগফল নিয়ম,വേഗത-തുക നിയമം
ভেক্টৰৰ যোগফল,വെക്റ്ററുകളുടെ ആകെത്തുക
সংগ্ৰহ বিক্ৰিয়া,ശേഖരണ പ്രതികരണം
অতিৰিক্ত মজিয়া,അധിക നില
"সংযোগী সুৰ, অতিৰিক্ত সুৰ (স্বৰ)","കണക്റ്റീവ് ടോൺ, അധിക ടോൺ (സ്വരാക്ഷരങ്ങൾ)"
"যোগকৰণ, যোগকৰণ","അഡിറ്റീവ്, സങ്കലനം"
যোগকৰণ ব্যৱস্থা,സങ്കലന സംവിധാനം
সংমিশ্ৰিত আখৰ,സംയുക്ത പ്രതീകങ്ങൾ
সৰ্বমুঠ আখৰ প্ৰক্ৰিয়া,മൊത്തം പ്രതീക പ്രക്രിയ
যোগকৰণৰ পৰিপূৰক ৰং,സങ്കലന പൂരക നിറം
যোগকৰণ ধ্ৰুৱক,സങ്കലന സ്ഥിരാങ്കം
যোগকৰণ ট্ৰেকচন,അഡിറ്റീവ് ട്രാക്ഷൻ
যোগকৰণ প্ৰভাৱ,സങ്കലന പ്രഭാവം
যোগকৰণ কাৰক,സങ്കലന ഘടകം
যোগকৰণ কাৰ্য্য,സങ്കലന പ്രവർത്തനം
যোগকৰণৰ মিশ্ৰণ,അഡിറ്റീവ് മിക്സ്
যোগকৰণৰ মূল,സങ്കലന റൂട്ട്
যোগকৰণ প্ৰক্ৰিয়া,സങ്കലന പ്രക്രിയ
যোগযোগ্যতা,കൂട്ടിച്ചേർക്കൽ
যোগকৰণ কোৱাণ্টাম সংখ্যা,അഡിറ്റീവ് ക്വാണ്ടം നമ്പർ
সংগ্ৰহ বিক্ৰিয়া,ശേഖരണ പ്രതികരണം
যোগযোগ্যতা,കൂട്ടിച്ചേർക്കൽ
aditron,അഡിട്രോൺ
ঠিকনা*,അറിയുക*
ঠিকনা গণনা,വിലാസ കണക്കുകൂട്ടൽ
ঠিকনা,വിലാസം
ঠিকনা এনক্ৰিপচন,വിലാസ എൻക്രിപ്ഷൻ
ঠিকনা প্ৰকাশ,വിലാസ എക്സ്പ്രഷൻ
ঠিকনাযোগ্যতা,വിലാസം
ঠিকনা বাৰ,വിലാസ ബാർ
ঠিকনা পোহৰ,വിലാസ വെളിച്ചം
ঠিকনা সলনি কৰা,വിലാസം മാറ്റം
পতনশ,പതാൻഷ്
ঠিকনা পঞ্জীয়ন,വിലാസ രജിസ്റ്റർ
ঠিকনা নিৰ্বাচন চুইচ,വിലാസം തിരഞ്ഞെടുക്കൽ സ്വിച്ച്
ঠিকনা সজাই পৰাই তোলা টেবুল,വിലാസം അടുക്കുന്നതിനുള്ള പട്ടിക
সম্বোধন কৰা,അഭിസംബോധന
এড্রেছ&#39;গ্ৰাফ,അഡ്രെസോഗ്രാഫ്
ঠিকনা ব্যৱস্থাপ্ৰণালী,വിലാസ സംവിധാനം
আঠাযুক্ততা,അഡീഷൻ
আঠাযুক্ত চাপ,adhesion സമ്മർദ്ദം
আঠাযুক্ত শক্তি,പശ ഊർജ്ജം
আঠাযুক্ত ব্লক কৰা,പശ തടയൽ
আদিয়াবাট,അടിയാബാറ്റ്
adiabatic,അഡിയബാറ്റിക്
এডিয়াবেটিক ত্বৰণ,adiabatic ത്വരണം
এডিয়াবেটিক আনুমানিককৰণ,adiabatic ഏകദേശം
এডিয়াবেটিক আয়তন সহগ,അഡിയബാറ്റിക് വോളിയം കോഫിഫിഷ്യന്റ്
এডিয়াবেটিক থাৰ্মোমিটাৰ,അഡിയബാറ്റിക് തെർമോമീറ്റർ
এডিয়াবেটিক পৰিৱৰ্তন,adiabatic മാറ്റം
"এডিয়াবেটিক চাৰ্ট, এডিয়াবেটিক চাৰ্ট","അഡിയബാറ്റിക് ചാർട്ട്, അഡിയബാറ്റിക് ചാർട്ട്"
এডিয়াবেটিক সংকোচন ক্ষমতা,adiabatic compressibility
