Assamese,Odiya
কেন্দ্ৰীয় প্ৰক্ৰিয়াকৰণ একক (CPU),କେନ୍ଦ୍ରୀୟ ପ୍ରକ୍ରିୟାକରଣ ଏକକ (CPU)
কেন্দ্ৰীভূত ব্যৱস্থা,କେନ୍ଦ୍ରୀଭୂତ ପ୍ରଣାଳୀ |
প্ৰমাণিত টেপ,ସାର୍ଟିଫିକେଟ୍ ଟେପ୍ |
শিকলি,ଶୃଙ୍ଖଳା
শৃংখল তথ্য,ଶୃଙ୍ଖଳା ତଥ୍ୟ
শৃংখল সংযোগ,ଶୃଙ୍ଖଳା ଲିଙ୍କ୍ |
চেইনিং,ଶିକୁଳି
চেনেল,ଚ୍ୟାନେଲ୍ |
চেনেল ব্যস্ত সুৰ,ଚ୍ୟାନେଲ ବ୍ୟସ୍ତ ସ୍ୱର |
চেনেলৰ ক্ষমতা,ଚ୍ୟାନେଲ କ୍ଷମତା |
চেনেল নিয়ন্ত্ৰক,ଚ୍ୟାନେଲ ନିୟନ୍ତ୍ରକ
চেনেলৰ ভুল,ଚ୍ୟାନେଲ ତ୍ରୁଟି |
চেনেল প্ৰগ্ৰেম,ଚ୍ୟାନେଲ୍ ପ୍ରୋଗ୍ରାମ୍ |
চেনেলৰ নিৰ্ভৰযোগ্যতা,ଚ୍ୟାନେଲ ନିର୍ଭରଯୋଗ୍ୟତା |
চেনেল ছেট,ଚ୍ୟାନେଲ୍ ସେଟ୍ |
চৰিত্ৰ,ବର୍ଣ୍ଣ
আখৰৰ ক&#39;ড,ବର୍ଣ୍ଣ କୋଡ୍
আখৰৰ চাবি,ବର୍ଣ୍ଣ ଚାବି
চৰিত্ৰ পাঠক,ବର୍ଣ୍ଣ ପାଠକ
আখৰৰ আকাৰ,ବର୍ଣ୍ଣ ଆକାର
তালিকা,ଚାର୍ଟ
চেছিছ,ଖାସ୍
বিট পৰীক্ষা কৰক,ବିଟ୍ ଯାଞ୍ଚ କରନ୍ତୁ |
ডিজিট পৰীক্ষা কৰক,ଅଙ୍କ ଯାଞ୍ଚ କରନ୍ତୁ |
ৰাশি পৰীক্ষা কৰক,ଯାଞ୍ଚ ରାଶି
শব্দ পৰীক্ষা কৰক,ଶବ୍ଦ ଯାଞ୍ଚ କରନ୍ତୁ |
চিপ,ଚିପ୍
চিপ চেট,ଚିପ୍ ସେଟ୍ |
বাছনি কৰক,ବାଛନ୍ତୁ |
ৰঙীনভাৱে,କ୍ରୋମେଟିକ୍
চাইফাৰ,ସାଇଫର୍
বৰ্তনী,ସର୍କିଟ
বৃত্তাকাৰ তালিকা,ବୃତ୍ତାକାର ତାଲିକା |
cirus,ସାଇରସ୍
উদ্ধৃতি,ଉଦ୍ଧୃତ
শ্ৰেণী,ଶ୍ରେଣୀ
ক্লাছ ভেৰিয়েবল,କ୍ଲାସ୍ ଭେରିଏବଲ୍ |
শ্ৰেণীবিভাজন,ବର୍ଗୀକରଣ
পৰিষ্কাৰ,ସଫା
স্পষ্ট এলেকা,ପରିଷ୍କାର କ୍ଷେତ୍ର
ক্লিয়াৰ চেনেল,ଚ୍ୟାନେଲ୍ ସଫା କରନ୍ତୁ |
ক্লিক কৰক,କ୍ଲିକ୍ କରନ୍ତୁ |
গ্ৰাহক,କ୍ଲାଏଣ୍ଟ
ক্লাএন্ট চাৰ্ভাৰ,କ୍ଲାଏଣ୍ଟ ସର୍ଭର |
ক্লায়েন্ট ষ্টাব,କ୍ଲାଏଣ୍ଟ ଷ୍ଟବ୍ |
ক্লিপ আৰ্ট,କ୍ଲିପ୍ ଆର୍ଟ
ক্লিপ আৰ্ট লাইব্ৰেৰী,କ୍ଲିପ୍ ଆର୍ଟ ଲାଇବ୍ରେରୀ |
ক্লিপ বৰ্ড,କ୍ଲିପ୍ ବୋର୍ଡ |
ক্লিপাৰ,କ୍ଲିପର୍
ক্লিপাৰ চিপ,କ୍ଲିପର୍ ଚିପ୍ |
ক্লিক,କ୍ଲିକ୍
ঘড়ী,ଘଣ୍ଟା
ঘড়ীৰ চক্ৰ,ଘଣ୍ଟା ଚକ୍ର |
ঘড়ীৰ কম্পাঙ্ক,ଘଣ୍ଟା ଆବୃତ୍ତି
ঘড়ী হাৰ্ডৱেৰ,ଘଣ୍ଟା ହାର୍ଡୱେର୍ |
ঘড়ীৰ স্পন্দন,ଘଣ୍ଟା ନାଡ |
ঘড়ীৰ গতি,ଘଣ୍ଟା ଗତି
ঘড়ী সমন্বয়,ଘଣ୍ଟା ସିଙ୍କ୍ରୋନାଇଜେସନ୍ |
ঘড়ীৰ টিক,ଘଣ୍ଟା ଟିକ୍ |
ক্ল&#39;ন,କ୍ଲୋନ୍ |
বন্ধ,ବନ୍ଦ
ক্ল&#39;জ চাৰ্কিট টিভি (CCTV),କ୍ଲୋଜ ସର୍କିଟ ଟିଭି (CCTV)
বন্ধ কৰা,ବନ୍ଦ
ক্লাউড কম্পিউটিং,କ୍ଲାଉଡ୍ ଗଣନା
গুচ্ছ,କ୍ଲଷ୍ଟର
আৱৰণযুক্ত কাৰ্ড,ଆଚ୍ଛାଦିତ କାର୍ଡ |
আৱৰণযুক্ত কাগজ,ଆବୃତ କାଗଜ |
সমাক্ষীয়,ସମବାୟ
সমাক্ষীয় কেবল,ସମବାୟ କେବୁଲ୍ |
কোডাচাইল,କୋଡାସିଲ୍ |
ক&#39;ড,କୋଡ୍
ক&#39;ড জেনেৰেটৰ,କୋଡ୍ ଜେନେରେଟର
ক&#39;ড পৃষ্ঠা,କୋଡ୍ ପୃଷ୍ଠା |
ক&#39;ড শব্দ,କୋଡ୍ ୱାର୍ଡ
ক&#39;ডাৰ,କୋଡର୍
ক&#39;ডিং পৰীক্ষা,କୋଡିଂ ଯାଞ୍ଚ |
ক&#39;ডিং ফৰ্ম,କୋଡିଂ ଫର୍ମ |
ক&#39;ডিং শ্বীট,କୋଡିଂ ସିଟ୍ |
সহগ,ଗୁଣବତ୍ତା
সংহতি,ସମନ୍ୱୟ
ঠাণ্ডা বুট,ଥଣ୍ଡା ବୁଟ
ঠাণ্ডা আৰম্ভণি,ଥଣ୍ଡା ଆରମ୍ଭ
সহযোগিতা,ସହଯୋଗ
পতন হোৱা,ଭୁଶୁଡ଼ିବା |
collate,ସଂଗ୍ରହ କରନ୍ତୁ |
টেপ কোলেট কৰক,କୋଲେଟ୍ ଟେପ୍ |
সংঘৰ্ষ,ଧକ୍କା
বৃহদান্ত্ৰ,କୋଲନ୍
ৰং (ৰং),ରଙ୍ଗ (ରଙ୍ଗ)
ৰঙৰ পৰিপূৰকতা,ରଙ୍ଗ ପରିପୃଷ୍ଠା |
ৰঙৰ টেবুল,ରଙ୍ଗ ଟେବୁଲ୍ |
স্তম্ভ,ସ୍ତମ୍ଭ
সংমিশ্ৰণ,ମିଶ୍ରଣ
কম্বো বক্স,କମ୍ବୋ ବାକ୍ସ
আদেশ,ନିର୍ଦ୍ଦେଶ
কমাণ্ড বুটাম,ନିର୍ଦ୍ଦେଶ ବଟନ୍
কমাণ্ড তালিকা,ନିର୍ଦ୍ଦେଶ ତାଲିକା |
মন্তব্য,ମନ୍ତବ୍ୟ ଦିଅନ୍ତୁ |
অংগীকাৰ,ପ୍ରତିବଦ୍ଧତା
পণ্য,ଦ୍ରବ୍ୟ
সাধাৰণ ব্যৱসায়মুখী ভাষা (Cobol),ସାଧାରଣ ବ୍ୟବସାୟ ଓରିଏଣ୍ଟେଡ୍ ଭାଷା (କୋବୋଲ୍)
সাধাৰণ ভুল,ସାଧାରଣ ତ୍ରୁଟି |
সাধাৰণ ভাষা,ସାଧାରଣ ଭାଷା |
সাধাৰণ ৰুটিন,ସାଧାରଣ ରୁଟିନ୍ |
যোগাযোগ,ଯୋଗାଯୋଗ |
যোগাযোগ লাইন,ଯୋଗାଯୋଗ ରେଖା
যোগাযোগ ধৰণ,ଯୋଗାଯୋଗ ମୋଡ୍ |
যোগাযোগ নেটৱৰ্ক,ଯୋଗାଯୋଗ ନେଟୱାର୍କ |
যোগাযোগ প্ৰাচল,ଯୋଗାଯୋଗ ପାରାମିଟର
যোগাযোগ ব্যৱস্থা,ଯୋଗାଯୋଗ ବ୍ୟବସ୍ଥା |
সংকোচন,ସଙ୍କୋଚନ
কম্পাণ্ডাৰ,କମ୍ପାଣ୍ଡର୍
companding,କମ୍ପାଣ୍ଡିଂ
কোম্পানী নেটৱৰ্ক,କମ୍ପାନୀ ନେଟୱାର୍କ |
তুলনামূলক পৰীক্ষা,ତୁଳନା ପରୀକ୍ଷା
সামঞ্জস্যতা,ସୁସଙ୍ଗତତା
উপযুক্ত,ସୁସଙ୍ଗତ
সংকলন,ସଂକଳନ
কম্পাইল কৰক আৰু যাওক,ସଙ୍କଳନ କର ଏବଂ ଯାଅ |
কম্পাইলাৰ,କମ୍ପାଇଲର୍
কম্পাইলাৰ ভাষা,ସଙ୍କଳନକାରୀ ଭାଷା |
পৰিপূৰক,ସଂପନ୍ନ
দহজনৰ ওপৰত পৰিপূৰক,ସପ୍ଲିମେଣ୍ଟ-ଅନ-ଦଶ
পৰিপূৰক,ସଂପନ୍ନକାରୀ |
সম্পূৰ্ণ কঢ়িয়াই নিয়া,ସମ୍ପୁର୍ଣ୍ଣ ବହନ
জটিল,ଜଟିଳ
জটিল সংখ্যা,ଜଟିଳ ସଂଖ୍ୟା
উপাদান,ଉପାଦାନ
উপাদান বস্তুৰ আৰ্হি (COM),ଉପାଦାନ ବସ୍ତୁ ମଡେଲ (COM)
কম্পোজিট,ମିଶ୍ରିତ
সুৰ-ৰচনা,ରଚନା
গণনামূলক,ଗଣନା
কম্পিউটাৰ,କମ୍ପ୍ୟୁଟର
কম্পিউটাৰ কেন্দ্ৰ,କମ୍ପ୍ୟୁଟର କେନ୍ଦ୍ର
কম্পিউটাৰ বিশেষজ্ঞ,କମ୍ପ୍ୟୁଟର ବିଶେଷଜ୍ଞ |
কম্পিউটাৰ গ্ৰাফিক্স,କମ୍ପ୍ୟୁଟର ଗ୍ରାଫିକ୍ସ
কম্পিউটাৰৰ নিৰ্দেশনা,କମ୍ପ୍ୟୁଟର ନିର୍ଦ୍ଦେଶ
কম্পিউটাৰ ভাষা,କମ୍ପ୍ୟୁଟର ଭାଷା
কম্পিউটাৰ নেটৱৰ্ক,କମ୍ପ୍ୟୁଟର ନେଟୱାର୍କ
কম্পিউটাৰ বিজ্ঞান,କମ୍ପ୍ୟୁଟର ବିଜ୍ଞାନ
কম্পিউটাৰ সুৰক্ষা,କମ୍ପ୍ୟୁଟର ସୁରକ୍ଷା
কম্পিউটাৰ চিমুলেটন,କମ୍ପ୍ୟୁଟର ସିମୁଲେଟନ୍ |
কম্পিউটাৰ বিশেষজ্ঞ,କମ୍ପ୍ୟୁଟର ବିଶେଷଜ୍ଞ |
কম্পিউটাৰাইজেচন,କମ୍ପ୍ୟୁଟରୀକରଣ
কম্পিউটাৰিষ্ট,କମ୍ପ୍ୟୁଟରବାଦୀ
কম্পিউটাৰাইজ কৰা,କମ୍ପ୍ୟୁଟରୀକରଣ
কম্পিউটিং,ଗଣନା
ধাৰণা,ଧାରଣା
সমকালীনতা,ସମନ୍ୱୟ
সমকালীন,ସମବାୟ
কণ্ডিচন ভেৰিয়েবল,କଣ୍ଡିଶନ୍ ଭେରିଏବଲ୍
চৰ্তসাপেক্ষ অপাৰেটৰ,ସର୍ତ୍ତମୂଳକ ଅପରେଟର୍ |
চৰ্তসাপেক্ষ বিবৃতি,ସର୍ତ୍ତମୂଳକ ଷ୍ଟେଟମେଣ୍ଟ
পৰিবাহী,କଣ୍ଡକ୍ଟର |
কনফাৰেন্সিং,ସମ୍ମିଳନୀ
গোপনীয়তা,ଗୋପନୀୟତା
বিন্যাস,ବିନ୍ୟାସ
ভিৰ,ଯାତାୟାତ
সংযোগ,ସଂଯୋଗ
সংযোগ গতি,ସଂଯୋଗ ଗତି
সংযোগ,ସଂଯୋଗ
সংযোগ কম যোগাযোগ,ସଂଯୋଗ କମ୍ ଯୋଗାଯୋଗ |
সংযোগ মুক্তি,ସଂଯୋଗ ପ୍ରକାଶନ
সংযোগ,ସଂଯୋଗ
সংযোগকাৰী,ସଂଯୋଜକ |
একেৰাহে,ଲଗାତାର
ফলস্বৰূপ,ପରିଣାମ
কনছ&#39;ল,କୋନସୋଲ
একত্ৰীকৰণ,ଏକୀକରଣ
নেৰানেপেৰা,ସ୍ଥିର
নিৰন্তৰ নিৰ্দেশনা,ନିରନ୍ତର ନିର୍ଦ୍ଦେଶ
বাধা,ପ୍ରତିବନ୍ଧକ
কনষ্ট্ৰাক্টৰ,ନିର୍ମାଣକାରୀ
পাত্ৰ,ପାତ୍ର
বিষয়,ବିଷୟବସ୍ତୁ
সন্দৰ্ভ,ପ୍ରସଙ୍ଗ
প্ৰসংগ মুক্ত ব্যাকৰণ (CFG),ପ୍ରସଙ୍ଗ ମୁକ୍ତ ବ୍ୟାକରଣ (CFG)
প্ৰসংগ চুইচ,ପ୍ରସଙ୍ଗ ସୁଇଚ୍ |
আকস্মিকতা,ପରିସ୍ଥିତି
সংকোচন,ସଂକୋଚନ
বিষমতা,ବିପରୀତ
নিয়ন্ত্ৰণ,ନିୟନ୍ତ୍ରଣ
নিয়ন্ত্ৰণ এলেকা,ନିୟନ୍ତ୍ରଣ କ୍ଷେତ୍ର
নিয়ন্ত্ৰণ বিট,ନିୟନ୍ତ୍ରଣ ବିଟ୍ |
নিয়ন্ত্ৰণ বাছ,ନିୟନ୍ତ୍ରଣ ବସ୍
নিয়ন্ত্ৰণ কাৰ্ড,କଣ୍ଟ୍ରୋଲ୍ କାର୍ଡ |
নিয়ন্ত্ৰণ বৰ্তনী,କଣ୍ଟ୍ରୋଲ୍ ସର୍କିଟ୍ |
নিয়ন্ত্ৰণ চক্ৰ,ନିୟନ୍ତ୍ରଣ ଚକ୍ର
নিয়ন্ত্ৰণ অভিযান্ত্ৰিকী,ନିୟନ୍ତ୍ରଣ ଇଞ୍ଜିନିୟରିଂ |
নিয়ন্ত্ৰণ কি&#39;,ନିୟନ୍ତ୍ରଣ କି
নিয়ন্ত্ৰণ যুক্তি,ତର୍କକୁ ନିୟନ୍ତ୍ରଣ କରନ୍ତୁ |
নিয়ন্ত্ৰণ লুপ,କଣ୍ଟ୍ରୋଲ୍ ଲୁପ୍ |
নিয়ন্ত্ৰণ চিহ্ন,ନିୟନ୍ତ୍ରଣ ଚିହ୍ନ
নিয়ন্ত্ৰণ কাৰ্য্য,ନିୟନ୍ତ୍ରଣ କାର୍ଯ୍ୟ
নিয়ন্ত্ৰণ পেনেল,କଣ୍ଟ୍ରୋଲ୍ ପ୍ୟାନେଲ୍ |
নিয়ন্ত্ৰণ সংকেত,ନିୟନ୍ତ୍ରଣ ସଙ୍କେତ
নিয়ন্ত্ৰণ চুইচ,କଣ୍ଟ୍ରୋଲ୍ ସୁଇଚ୍ |
নিয়ন্ত্ৰণ টেপ,କଣ୍ଟ୍ରୋଲ୍ ଟେପ୍ |
নিয়ন্ত্ৰণ টাৰ্মিনেল,ନିୟନ୍ତ୍ରଣ ଟର୍ମିନାଲ୍ |
নিয়ন্ত্ৰণ একক (CU),କଣ୍ଟ୍ରୋଲ୍ ୟୁନିଟ୍ (CU)
অভিসৰণ,ସମ୍ମିଶ୍ରଣ |
কথা-বাৰ্তা,ବାର୍ତ୍ତାଳାପ |
কথোপকথনৰ সময় ভাগ-বতৰা কৰা,ବାର୍ତ୍ତାଳାପ ସମୟ ବାଣ୍ଟିବା |
ৰূপান্তৰ,ରୂପାନ୍ତର
ৰূপান্তৰক,ରୂପାନ୍ତରକାରୀ |
কুকৰ উপপাদ্য,କୁକର ଥିଓରେମ୍ |
সহ-প্ৰচেছৰ,ସହ-ସଞ୍ଚାଳକ |
কপি কৰক,କପି କରନ୍ତୁ |
কপিৰাইট,କପିରାଇଟ୍
কৰ্ড,କର୍ଡ
কৰ্ডলেছ টেলিফোন,କର୍ଡଲେସ୍ ଟେଲିଫୋନ୍ |
corollary,କରୋଲାରୀ
সংশোধন,ସଂଶୋଧନ
দুৰ্নীতিগ্ৰস্ত,ଦୁର୍ନୀତିଗ୍ରସ୍ତ
হিচাপ কৰা,ଗଣନା
বিৰোধ,କାଉଣ୍ଟର
দেশৰ কোড,ଦେଶ କୋଡ୍
সহাৱস্থান,କୋଭାରିଆନ୍ସ |
কভাৰেজ,କଭରେଜ୍ |
খুন্দা মৰা,ଦୁର୍ଘଟଣା
জটিল পথ,ଜଟିଳ ପଥ
জটিল পথ পদ্ধতি (CPM),ଜଟିଳ ପଥ ପଦ୍ଧତି (CPM)
ক্ৰছ চেক,କ୍ରସ୍ ଚେକ୍ |
ক্ৰছ কম্পাইলাৰ,କ୍ରସ୍ କମ୍ପାଇଲର୍
ক্ৰছ জুই,କ୍ରସ୍ ଅଗ୍ନି
ক্ৰছ টক,କ୍ରସ୍ ଟକ୍ |
ক্ৰিপ্টোগ্ৰাফিক,କ୍ରିପ୍ଟୋଗ୍ରାଫିକ୍
ক্ৰিপ্টোগ্ৰাফী,କ୍ରିପ୍ଟୋଗ୍ରାଫି
মুদ্ৰাৰ চিহ্ন,ମୁଦ୍ରା ପ୍ରତୀକ
বৰ্তমান ডাইৰেকটৰি,ସାମ୍ପ୍ରତିକ ଡିରେକ୍ଟୋରୀ |
বৰ্তমান উইন্ডো,ସାମ୍ପ୍ରତିକ ୱିଣ୍ଡୋ |
কাৰ্চাৰ,କର୍ସର୍
বক্ৰ,ବକ୍ର
কাটি পেষ্ট কৰক,କାଟି ପେଷ୍ଟ କରନ୍ତୁ |
কাটিব পৰা পদ্ধতি,କଟ୍ ପଦ୍ଧତି |
চাইবাৰ,ସାଇବର
চাইবাৰ কেফে,ସାଇବର କାଫେ
চাইবাৰ নগদ ধন,ସାଇବର ନଗଦ
চাইবাৰ অপৰাধ,ସାଇବର ଅପରାଧ |
চাইবাৰ ডেলিক,ସାଇବର ଡେଲିକ୍ସ |
চাইবাৰ আইন,ସାଇବର ନିୟମ |
চাইবাৰ যৌনতা,ସାଇବର ସେକ୍ସ |
চাইবাৰনেটিক্স,ସାଇବରନାଟିକ୍ସ |
চাইবাৰনেচন,ସାଇବରନେସନ୍ |
চক্ৰ,ଚକ୍ର
চক্ৰ স্মৃতিশক্তি,ଚକ୍ର ସ୍ମୃତି
চক্ৰ চুৰি,ଚକ୍ର ଚୋରୀ |
চক্ৰৰ সময়,ଚକ୍ର ସମୟ
চক্ৰীয়,ଚକ୍ରବର୍ତ୍ତୀ
ডেমন,ଡେମନ୍ |
ডেইজী চকা,ଡେଜି ଚକ
ডাটা প্ৰশাসক,ଡାଟା ଆଡମିନିଷ୍ଟ୍ରେଟର୍
তথ্য আবণ্টন,ତଥ୍ୟ ଆବଣ୍ଟନ
ডাটা এৰিয়া,ଡାଟା କ୍ଷେତ୍ର
ডাটা এৰে,ଡାଟା ଆରେ
ডাটা বেচ,ଡାଟା ଆଧାର
ডাটা ব্ৰেক,ଡାଟା ବ୍ରେକ୍ |
ডাটা বাছ,ଡାଟା ବସ୍
ডাটা কেৰিয়াৰ,ଡାଟା ବାହକ
ডাটা চেল,ଡାଟା ସେଲ୍ |
ডাটা চেনেল,ଡାଟା ଚ୍ୟାନେଲ୍ |
ডাটা যোগাযোগ,ତଥ୍ୟ ଯୋଗାଯୋଗ |
তথ্য সংকোচন,ଡାଟା ସଙ୍କୋଚନ |
ডাটা ফিল্ড,ଡାଟା ଫିଲ୍ଡ |
ডাটা ফাইল,ଡାଟା ଫାଇଲ୍ |
তথ্যৰ প্ৰবাহ,ତଥ୍ୟ ପ୍ରବାହ
ডাটা প্ৰবাহ চাৰ্ট,ଡାଟା ପ୍ରବାହ ଚାର୍ଟ
ডাটা হাইৰাৰ্কি,ଡାଟା କ୍ରମ
তথ্যৰ স্তৰ,ତଥ୍ୟ ସ୍ତର
ডাটা লাইব্ৰেৰী,ଡାଟା ଲାଇବ୍ରେରୀ |
ডাটা লিংক স্তৰ,ଡାଟା ଲିଙ୍କ୍ ସ୍ତର |
ডাটা লিংক স্তৰ (DLL),ଡାଟା ଲିଙ୍କ୍ ସ୍ତର (DLL)
তথ্য ব্যৱস্থাপনা,ତଥ୍ୟ ପରିଚାଳନା
ডাটা মেনিপুলেচন,ଡାଟା ମନିପୁଲେସନ୍ |
ডাটা মেনিপুলেচন ভাষা (DML),ଡାଟା ମନିପୁଲେସନ୍ ଭାଷା (DML)
ডাটা মডেম,ଡାଟା ମୋଡେମ୍ |
তথ্য পৰিৱৰ্তন,ତଥ୍ୟ ପରିବର୍ତ୍ତନ
ডাটা নেটৱৰ্ক,ଡାଟା ନେଟୱାର୍କ |
ডাটা অপাৰেচন,ଡାଟା ଅପରେସନ୍
ডাটা সংস্থাপন,ତଥ୍ୟ ସଂଗଠନ
ডাটা আউটপুট,ଡାଟା ଆଉଟପୁଟ୍
ডাটা পথ,ଡାଟା ପଥ
তথ্য প্ৰস্তুত কৰা,ଡାଟା ପ୍ରିପ୍ରେସନ୍ |
ডাটা গোপনীয়তা,ଡାଟା ଗୋପନୀୟତା
ডাটা প্ৰচেছৰ,ଡାଟା ସଞ୍ଚାଳକ
তথ্য সুৰক্ষা,ତଥ୍ୟ ସୁରକ୍ଷା
ডাটা ৰেকৰ্ড,ଡାଟା ରେକର୍ଡ |
