English,Bengali
Backward trace,পশ্চাদপদ ট্রেস
Balance,ভারসাম্য
Balanced circuit,ভারসাম্য সার্কিট
Balanced digit system,ভারসাম্যযুক্ত ডিজিট সিস্টেম
Balanced error,ভারসাম্য ত্রুটি
Balanced merge,ভারসাম্যপূর্ণ মার্জ
Balanced merge sort,সুষম মার্জ বাছাই
Balanced sorting,ভারসাম্য বাছাই
Balanced station,ভারসাম্য স্টেশন
Balanced ternary system,ভারসাম্যপূর্ণ টেরিনারি সিস্টেম
Balanced forward statement,সুষম ফরোয়ার্ড বিবৃতি
Balanced network,ভারসাম্যপূর্ণ নেটওয়ার্ক
Band,ব্যান্ড
Bandpass,ব্যান্ডপাস
Bandpass filter,ব্যান্ডপাস ফিল্টার
Band printer,ব্যান্ড প্রিন্টার
Band stop filter,ব্যান্ড স্টপ ফিল্টার
Bandwidth,ব্যান্ডউইথ
Banner word,ব্যানার শব্দ
Bar code,বার কোড
Bar code reader,বারকোড রিডার
Bar code scanner,বারকোড স্ক্যানার
Bar printer,বার প্রিন্টার
Barrel printing (= drum printing),ব্যারেল প্রিন্টিং (= ড্রাম মুদ্রণ)
Base,বেস
Base address,বেস ঠিকানা
Base addressing,বেস ঠিকানা
Base address register,বেস ঠিকানা রেজিস্টার
Base band,বেস ব্যান্ড
Base band channel,বেস ব্যান্ড চ্যানেল
Based storage allocation,ভিত্তিক স্টোরেজ বরাদ্দ
Based variable,ভিত্তিক পরিবর্তনশীল
Base element,বেস উপাদান
Base item,বেস আইটেম
Base language,বেস ভাষা
Base notation,বেস স্বরলিপি
Base number,বেস নম্বর
Base register,বেস রেজিস্টার
Base volume,বেস ভলিউম
BASIC,বেসিক
Basic access method,বেসিক অ্যাক্সেস পদ্ধতি
Basic binary loader,বেসিক বাইনারি লোডার
Basic code,বেসিক কোড
Basic coding,বেসিক কোডিং
Basic direct access method,বেসিক ডাইরেক্ট অ্যাক্সেস পদ্ধতি
"Basic exchange
 Format","বেসিক এক্সচেঞ্জ
 ফর্ম্যাট"
"Basic external
 Function","বেসিক বাহ্যিক
 ফাংশন"
Basic input/output,বেসিক ইনপুট/আউটপুট
Basic instruction,বেসিক নির্দেশ
Basic linkage,বেসিক লিঙ্কেজ
Basic looping,বেসিক লুপিং
Basic matrix,বেসিক ম্যাট্রিক্স
Basic matrix instruction,বেসিক ম্যাট্রিক্স নির্দেশনা
Basic real constant,বেসিক রিয়েল ধ্রুবক
Basic sequential access method,বেসিক সিক্যুয়ালিয়াল অ্যাক্সেস পদ্ধতি
Basic service,বেসিক পরিষেবা
Basic subscript,বেসিক সাবস্ক্রিপ্ট
Basic system instruction,বেসিক সিস্টেমের নির্দেশনা
Basic telecommunications access method,বেসিক টেলিযোগাযোগ অ্যাক্সেস পদ্ধতি
Basic weight,বেসিক ওজন
Batch,ব্যাচ
Batch control record,ব্যাচ নিয়ন্ত্রণ রেকর্ড
Batched communication,ব্যাচড যোগাযোগ
Batched job,ব্যাচড জব
Batch header document,ব্যাচের শিরোনাম নথি
Batching,ব্যাচিং
Batch operating system,ব্যাচ অপারেটিং সিস্টেম
Batch partition,ব্যাচ পার্টিশন
Batch position,ব্যাচের অবস্থান
Batch processing,ধির গতির কাজ
Batch region,ব্যাচ অঞ্চল
Batch session,ব্যাচ সেশন
Batch terminal,ব্যাচ টার্মিনাল
Batch ticket,ব্যাচের টিকিট
Batch total,ব্যাচ মোট
Batch transaction file,ব্যাচের লেনদেন ফাইল
Batten system (= cordonnier system = peek-a-- boo system),ব্যাটেন সিস্টেম (= কর্ডোনিয়ার সিস্টেম = পিক-এ-- বু সিস্টেম)
Baud,বাউড
Baudot code,বাউডোট কোড
Baud code,বাউড কোড
Baud rate,বড হার
Bead,জপমালা
Beam deflection,বিম ডিফ্লেশন
Beam store,বিম স্টোর
Beamwidth (= aperture angle),বিমউইথ (= অ্যাপারচার কোণ)
Beat,বীট
Begin,শুরু
Begin block,ব্লক শুরু করুন
Beginning of a file label,একটি ফাইল লেবেল শুরু
Beginning of information marker,তথ্য চিহ্নিতকারী শুরু
Beginning of tape mark,টেপ চিহ্নের শুরু
Beginning of volume label,ভলিউম লেবেলের শুরু
Bell character,বেল চরিত্র
Bellfast,বেলফাস্ট
Bench mark,মাপকাঠি
Benchmark routine,বেঞ্চমার্ক রুটিন
Benchmark test,বেঞ্চমার্ক পরীক্ষা
Bias,পক্ষপাত
Bias distortion,পক্ষপাত বিকৃতি
Bias testing,বায়াস টেস্টিং
Bibliography,গ্রন্থপঞ্জি
"Biconditional operation (=equivalence 
 Operation)","দ্বৈতকরণ অপারেশন (= সমতা
 অপারেশন)"
Biconnected graph,দ্বিখণ্ডিত গ্রাফ
Bid,বিড
Bidirectional bus,দ্বি -নির্দেশমূলক বাস
Bidirectional flow,দ্বি -নির্দেশমূলক প্রবাহ
Bidirectional printing,দ্বি -নির্দেশমূলক মুদ্রণ
Bifurcation,দ্বিখণ্ডন
Binary,বাইনারি
Binary approximation,বাইনারি আনুমানিক
Binary arithmetic operation,বাইনারি গাণিতিক অপারেশন
