Odiya,English
ସକ୍ରିୟତା ହାର,Activation rate
"ସକ୍ରିୟକାରୀ, ସକ୍ରିୟକାରୀ |",Activator
ସକ୍ରିୟକାରୀ ପରମାଣୁ |,Activator atom
ତ୍ୱରକ,Activator of accelerator
ସକ୍ରିୟ ଅବଶୋଷଣ |,Active absorption
ସକ୍ରିୟ ଏରିଏଲ୍ |,Active aerial
ବିକିରଣ ବିପଦ ମଣ୍ଡଳ |,Active area (controlled area)
ସକ୍ରିୟ ଉପକରଣ,Active device
ସକ୍ରିୟ ଟାର୍ଗେଟ୍ |,Active homing
ସକ୍ରିୟ ହାଇଡ୍ରୋଜେନ *,Active hydrogen
ସକ୍ରିୟ ଜାଲ |,Active lattice
ସକ୍ରିୟ ରେଖା ସକ୍ରିୟ ରେଖା |,Active line
ସକ୍ରିୟ ଲୁପ୍ |,Active loop
ସକ୍ରିୟ କୋଡ୍ *,Active mass
ସକ୍ରିୟ ଉପାଦାନ |,Active material
ସକ୍ରିୟ ଅଣୁ,Active molecule
ସକ୍ରିୟ ଜାଲ |,Active network
ସକ୍ରିୟ ପୁନ ab ସର୍ପଣ |,Active re-absorption
ସକ୍ରିୟ କ୍ଷେତ୍ର |,Active region
ସକ୍ରିୟ ନିୟମ,Active regulation
ସକ୍ରିୟ ଉପଗ୍ରହ |,Active satellite
ସକ୍ରିୟ ଫିସିଲ୍ ସ ar ର ଅଗ୍ନି |,Active sunspot prominence
ସକ୍ରିୟ ମାଇକ୍ରୋନ୍ୟୁଟ୍ରିଏଣ୍ଟସ୍ |,Active trace sub stances
ସକ୍ରିୟ ଟ୍ରାକିଂ ସିଷ୍ଟମ୍ |,Active tracking system
ସକ୍ରିୟ ଟ୍ରାନ୍ସଡ୍ୟୁସର |,Active transducer
ସକ୍ରିୟ ଗ୍ରହଣ,Active uptake
କାର୍ଯ୍ୟକଳାପ ଗୁଣବତ୍ତା *,Activity coefficient
କାର୍ଯ୍ୟକଳାପ ସୂଚକାଙ୍କ,Activity index
କାର୍ଯ୍ୟକଳାପ ଅନୁପାତ,Activity ratio
କାର୍ଯ୍ୟକଳାପ ଭେକ୍ଟର |,Activity vector
ପ୍ରକୃତ ମନିଟର |,Actual monitor
ପ୍ରକୃତ ଚାପ,Actual stress
ଟ୍ରିଗର କରିବାକୁ,Actuate
ଉତ୍ପାଦକ,Actuating
ଉତ୍ପାଦକ,Acturator
ଆକ୍ୟୁଟିଓମିଟର,Acuity meter
ଶ୍ରବଣ ଶକ୍ତି,Acuity of hearing
ଫଟୋ ଆକ୍ୟୁଟି ମୂଲ୍ୟ,Acutance
ତୀବ୍ର କୋଣ,Acute angle
ଫୁସ୍ଫୁସ୍,Acute exposure
ତୀବ୍ର ତ୍ରିରଙ୍ଗା |,Acute triangle
acyclic,Acyclic
ଅପ୍ଟିମାଇଜେସନ୍ ପ୍ରୟୋଗ |,Adaptation manoeuver
ଅପ୍ଟିମାଇଜ୍ ସ୍ଥିତି |,Adapted stae
ଆଡାପ୍ଟିଭ୍ କଣ୍ଟ୍ରୋଲ୍ ସିଷ୍ଟମ୍ |,Adaptive control system
ଆଡାପ୍ଟୋମିଟର |,Adaptometer
ଆଡକକ୍ ଆଣ୍ଟେନା |,Adcock antenna
ସଂକ୍ଷେପରେ,Add
ସଂକଳନ ସମୟ,Add time
ସଂକଳନ-ବିତରଣ ସମୟ |,Add-subtract time
ଆଡର୍,Adder
"ରାଶି, ଯୋଗ, ସମୀକରଣ (ଏଡି।), ଯୋଗୀ (v।)",Addition
ଯୋଗ ସ୍ଥିର |,Addition constant
ତ୍ୱରଣ-ରାଶି ନିୟମ |,Addition law of acceleration
ଦୂରତା-ନିୟମ |,Addition law of distance
ବେଗ-ରାଶି ନିୟମ |,Addition law of velocity
ଭେକ୍ଟରର ରାଶି,Addition of vectors
ସଂଗ୍ରହ ପ୍ରତିକ୍ରିୟା,Addition reaction
ଅତିରିକ୍ତ ଚଟାଣ |,Additional half plane
"ସଂଯୋଜକ ସ୍ୱର, ଅତିରିକ୍ତ ସ୍ୱର (ସ୍ୱର)",Additional tone
"ଯୋଗୀ, ଯୋଗୀ |",Additive
ଯୋଗୀ ପ୍ରଣାଳୀ |,Additive channel
ମିଶ୍ରିତ ବର୍ଣ୍ଣ,Additive colour
ସମୁଦାୟ ଅକ୍ଷର ପ୍ରକ୍ରିୟା |,Additive colour process
ଯୋଗୀ ସଂପନ୍ନ ରଙ୍ଗ |,Additive complementary colour
ଯୋଗୀ ସ୍ଥିର |,Additive constant
ଯୋଗୀ ଟ୍ରାକ୍ସନ୍ |,Additive drag
ଯୋଗୀ ପ୍ରଭାବ,Additive effect
ଯୋଗୀ କାରକ |,Additive factor
ଯୋଗୀ କାର୍ଯ୍ୟ,Additive function
ଯୋଗୀ ମିଶ୍ରଣ |,Additive mixing
ଯୋଗୀ ମୂଳ |,Additive primary
ଯୋଗ ପ୍ରକ୍ରିୟା |,Additive process
ଯୋଗନୀୟତା |,Additive property
ଯୋଗୀ କ୍ୱାଣ୍ଟମ୍ ସଂଖ୍ୟା |,Additive quantum number
ସଂଗ୍ରହ ପ୍ରତିକ୍ରିୟା,Additive reaction
ଯୋଗନୀୟତା |,Additivity
ଆଡିଟ୍ରନ୍ |,Additron
ଜାଣନ୍ତୁ *,Address
ଠିକଣା ଗଣନା,Address computation
ଠିକଣା,Address counter
ଠିକଣା ଏନକ୍ରିପସନ୍,Address decoding
ଠିକଣା ଅଭିବ୍ୟକ୍ତି,Address expression
ଠିକଣା ଯୋଗ୍ୟତା |,Address facility
ଠିକଣା ଦଣ୍ଡିକା,Address format
ଠିକଣା ଆଲୋକ,Address light
ଠିକଣା ପରିବର୍ତ୍ତନ,Address modification
ପତାନଶ,Address part
ଠିକଣା ରେଜିଷ୍ଟର,Address register
ଠିକଣା ଚୟନ ସୁଇଚ୍,Address selection swith
ଠିକଣା ସର୍ଟିଂ ଟେବୁଲ୍ |,Address table sort
ଠିକଣା,Addressing
adresograph,Addressograph
ଠିକଣା ପ୍ରଣାଳୀ,Addresssing system
ଆଡିଶିନ୍ |,Adhesion
ଆଡେସିନ୍ ଚାପ |,Adhesion tension
ଆଡେସିଭ୍ ଶକ୍ତି |,Adhesional energy
ଆଡେସିଭ୍ ବ୍ଲକିଂ |,Adhesive blocking
adiabat,Adiabat
ଆଡିଆବାଟିକ୍ |,Adiabatic
ଆଡିଆବାଟିକ୍ ତ୍ୱରଣ |,Adiabatic acceleration
ଆଡିଆବାଟିକ୍ ଆନୁମାନିକତା |,Adiabatic approximation
ଆଡିଆବାଟିକ୍ ଭଲ୍ୟୁମ୍ କୋଏଫିସିଏଣ୍ଟ୍ |,Adiabatic bulk modulus
ଆଡିଆବାଟିକ୍ ଥର୍ମୋମିଟର |,Adiabatic calorimeter
ଆଡିଆବିକ୍ ପରିବର୍ତ୍ତନ |,Adiabatic change
"ଆଡିଆବାଟିକ୍ ଚାର୍ଟ, ଆଡିଆବାଟିକ୍ ଚାର୍ଟ |",Adiabatic chart
ଆଡିଆବାଟିକ୍ ସଙ୍କୋଚନ |,Adiabatic compressibility
ଆଡିଆବାଟିକ୍ ସଙ୍କୋଚନ |,Adiabatic compression
ଆଡିଆବାଟିକ୍ ଗର୍ଭନିରୋଧକ |,Adiabatic containment
ଆଡିଆବାଟିକ୍ କୁଲିଂ ସୀମା |,Adiabatic cooling limit
ଆଡିଆବାଟିକ୍ ବକ୍ର,Adiabatic curve
ଆଡିଆବାଟିକ୍ ବିକୃତି |,Adiabatic deformation
adiabatic demagnetization |,Adiabatic demagnetisation
ଆଡିଆବାଟିକ୍ ରିଜୋଲ୍ୟୁସନ୍ |,Adiabatic dissociation
ଆଡିଆବାଟିକ୍ ବିସ୍ଥାପନ |,Adiabatic drift
ଆଡିଆବାଟିକ୍ ପ୍ରଭାବ |,Adiabatic effect
ଆଡିଆବାଟିକ୍ ଇଲାସ୍ଟିସିଟି |,Adiabatic elasticity
ଆଡିଆବାଟିକ୍ ଏଲିପସଏଡ୍ |,Adiabatic ellipse
ଆଡିଆବାଟିକ୍ ପୂର୍ଣ୍ଣ-ଉତ୍ତାପ ହ୍ରାସ |,Adiabatic enthalpy drop
ଆଡିଆବାଟିକ୍ ସମୀକରଣ |,Adiabatic equation
ଆଡିଆବାଟିକ୍ ରାଜ୍ୟ ସମୀକରଣ |,Adiabatic equation of state
ଆଡିଆବାଟିକ୍ ସନ୍ତୁଳନ ତାପମାତ୍ରା |,Adiabatic equilibrium temperature
ଆଡିଆବାଟିକ୍ ସନ୍ତୁଳନ |,Adiabatic equillibrium
ଆଡିଆବାଟିକ୍ ବିସ୍ତାର |,Adiabatic expansion
ଆଡିଆବାଟିକ୍ ଅଗ୍ନି ତାପମାତ୍ରା |,Adiabatic flame temperature
ଆଡିଆବାଟିକ୍ ପ୍ରବାହ |,Adiabatic flow
ଆଡିଆବାଟିକ୍ ଉଚ୍ଚାରଣ |,Adiabatic fluctuations
ଆଡିଆବାଟିକ୍ ଗ୍ୟାସ୍ ସମୀକରଣ |,Adiabatic gas equation
ଆଡିଆବାଟିକ୍ ଗ୍ରେଡିଏଣ୍ଟ୍ |,Adiabatic gradient
ଆଡିଆବାଟିକ୍ ଉତ୍ତାପ ହ୍ରାସ |,Adiabatic heat drop
ଆଡିଆବାଟିକ୍ ଆୟନାଇଜେସନ୍ ସମ୍ଭାବନା |,Adiabatic ionization potential
ଆଡିଆବାଟିକ୍ ଅବନତି ହାର |,Adiabatic lapse rate
ଆଡିଆବାଟିକ୍ ଗତି ଚାର୍ଜ |,Adiabatic momentum charge
ଆଡିଆବାଟିକ୍ ପ୍ରକ୍ରିୟା |,Adiabatic process
ଆଡିଆବାଟିକ୍ ପ୍ରତିକ୍ରିୟା |,Adiabatic reaction
ଆଡିଆବିକ୍ ପଦକ୍ଷେପ |,Adiabatic speed
ଆଡିଆବାଟିକ୍ ବିକୃତ ଶକ୍ତି |,Adiabatic strain energy
ଆଡିଆବାଟିକ୍ ଶରୀର |,Adiabatic system
ଆଡିଆବାଟିକ୍ ଉତ୍ତାପ ଗ୍ରେଡିଏଣ୍ଟ୍ |,Adiabatic temperature gradient
ଆଡିଆବାଟିକ୍ ଅବ୍ୟାଟେମେଣ୍ଟ୍ |,Adiabatic throttling
ଆଡିଆବିକ୍ ରୂପାନ୍ତର |,Adiabatic transformation
"ଫଟୋସନ୍ଥେସିସ୍, ଆଣ୍ଟି-ବିକିରଣ |",Adiactinic
ଉତ୍ତାପ ଅଭାବ |,Adiathermancy
ଉତ୍ତାପ ଇନସୁଲେଟିଂ,Adiathermanous
ସାହାଯ୍ୟ,Adion
ସଂଲଗ୍ନ ପ୍ରଭାବ,Adjacency effect
"ସଂଲଗ୍ନ, ସଂଲଗ୍ନ, ସଂଲଗ୍ନ",Adjacent
ସଂଲଗ୍ନ କୋଣ,Adjacent angle
ଆବଦ୍ଧ ଚ୍ୟାନେଲ ଆଟେଣ୍ଡେସନ୍ |,Adjacent channel attenuation
ଆବଦ୍ଧ ସର୍କିଟ |,Adjacent circuit
ଆବଦ୍ଧ ପର୍ଯ୍ୟାୟ |,Adjacent phase
"ସଂଲଗ୍ନ ଭିଡିଓ କ୍ୟାରିଅର୍, ସଂଲଗ୍ନ ପ୍ରତିଛବି ବାହକ |",Adjacent picture carrier=adjacent vision carrier
ଆବଦ୍ଧ ଧ୍ୱନି ବାହକ |,Adjacent sound carrier
ଆବଦ୍ଧ ଚ୍ୟାନେଲ ଚୟନ |,Adjeacent channel selectivity
ଆବଦ୍ଧ ଚ୍ୟାନେଲ ପ୍ରତିବନ୍ଧକ |,Adjecent channel interference
ନିୟନ୍ତ୍ରିତ କ୍ୟାପେସିଟର୍ |,Adjestable condenser
ନିୟନ୍ତ୍ରିତ ଲେନ୍ସ ଧାରକ |,Adjestable lens holder
ଆଡଜଷ୍ଟେବଲ୍ ମ୍ୟାଗ୍ନିଫାୟର୍ |,Adjestable magnifier
ନିୟନ୍ତ୍ରିତ ଚାପ |,Adjestable pressure
ନିୟନ୍ତ୍ରିତ ସର୍ଟ ସର୍କିଟ |,Adjestable short
ଆଡଜଷ୍ଟ କରିବା,Adjustor
ଅନୁପ୍ରବେଶ,Admittance
ଅନୁପ୍ରବେଶକାରୀ ଅପରେଟର |,Admittance operator
adsorption *,Adsorption
ଅଗ୍ରୀମ ବଲ୍ |,Advance ball
ଆଗକୁ,Advanced
ବର୍ଦ୍ଧିତ କଣ୍ଡକ୍ଟିଭ୍ ବଧିରତା |,Advanced conductive deafness
ଆଗକୁ ସମ୍ଭାବନା |,Advanced potential
ପ୍ରଗତିଶୀଳ ତରଙ୍ଗ |,Advancing wave
ପ୍ରଗତିଶୀଳ ତରଙ୍ଗ ସାମ୍ନା |,Advancing wave front
ଭେଣ୍ଟ୍ରାଲ୍ ବୀଣା,Aeolian harp
ଆଓଲିଆନ୍ ସ୍ୱର,Aeolian tone
"eon (ବର୍ଷ), ଯୁଗ |",Aeon
"ଆକାଶୀ, ଭାଭା (ଭି।) ଆରିଏଲ (ଏଡି।)",Aerial
ଏରିଲ୍ ଆରେ |,Aerial array
ଆଣ୍ଟେନା ଆଟେନୁଏଟର୍ |,Aerial attenuator
ଆଣ୍ଟେନା ବୁଷ୍ଟର୍ |,Aerial booster
ଏରିଲ୍ କେବୁଲ୍ |,Aerial cable
ଏୟାର କ୍ୟାମେରା |,Aerial camera
ଆଣ୍ଟେନା ସର୍କିଟ ବ୍ରେକର |,Aerial circuit breaker
ଆଣ୍ଟେନା ନିୟନ୍ତ୍ରଣ ବୋର୍ଡ |,Aerial control table
ଆଣ୍ଟେନା ଅପ୍ରାସଙ୍ଗିକ ସଙ୍କେତ |,Aerial cross talk
ଆଣ୍ଟେନା ଷ୍ଟ୍ରିମ୍ |,Aerial current
ଆଣ୍ଟେନା ଡମ୍ପିଂ |,Aerial damping
ଆଣ୍ଟେନା ପୃଥିବୀ କଣ୍ଟାକ୍ଟର ସୁଇଚ୍ |,Aerial earthing switch
ଆଣ୍ଟେନା ଦକ୍ଷତା |,Aerial efficiency
ଏରିଲ୍ ଇଲେକ୍ଟ୍ରିକ୍ ଲିଭାଇବା ମେସିନ୍ |,Aerial electric erasing machine
ଆଣ୍ଟେନା ଅପଗ୍ରେଡର୍ |,Aerial elevation pawl
ଆଣ୍ଟେନା ଉତ୍ତେଜନା |,Aerial excitation
ବାୟୁ କୁହୁଡି,Aerial fog
ଆଣ୍ଟେନା ପ୍ରତିରୋଧ,Aerial impedance
ଆଣ୍ଟେନା ଇନ୍ଦୁକାନ୍ସ |,Aerial inductance
ଆଣ୍ଟେନା ଇନସୁଲେଟର,Aerial lead insulator
ଆଣ୍ଟେନା ରେଖା |,Aerial line
ଆଣ୍ଟେନା ଲୋଡ୍ କୋଇଲ୍ |,Aerial loading inductane=antenna loading coil
ଆଣ୍ଟେନା କ୍ଷତି |,Aerial loss
ଆଣ୍ଟେନା ଶବ୍ଦ |,Aerial noise
ଆକାଶ ଫଟୋ ବ୍ୟାଖ୍ୟା,Aerial photo-interpretation
ଏରିଲ୍ ଫଟୋଗ୍ରାମ୍ମେଟ୍ରି |,Aerial photogrammetry
ଏରିଲ୍ ଫଟୋ |,Aerial photograph
ଏରିଲ୍ ଫଟୋଗ୍ରାଫି |,Aerial photography
ଆଣ୍ଟେନା ଶକ୍ତି |,Aerial power
ଆଣ୍ଟେନା ବିକିରଣ ପ୍ରତିରୋଧ |,Aerial radiation resistance
ଆଣ୍ଟେନା ପ୍ରତିକ୍ରିୟା,Aerial reactance
ଆଣ୍ଟେନା ଘୂର୍ଣ୍ଣନ ଡାଏଲ୍ |,Aerial repeat dial
ଆଣ୍ଟେନା ପ୍ରତିରୋଧ,Aerial resistance
ଆଣ୍ଟେନା ପରିସର କ୍ୟାପେସିଟର |,Aerial series capacitor
ବାୟୁ ସର୍ବେକ୍ଷଣ |,Aerial survey
ଏରିଲ୍ ସିଷ୍ଟମ୍ |,Aerial system
ଆଣ୍ଟେନା ସ୍ତମ୍ଭ,Aerial tower
ବାୟୁ ବେଗ,Aerial velocity
ଆଣ୍ଟେନା ପେନାଲ୍ଟି |,Aerial yard
ବାୟୁ ଫିଲ୍ଟର୍ |,Aero-vibe screen
ଏରୋଡାଇନାମିକ୍ ବାଲିଷ୍ଟିକ୍ |,Aeroballistics
ବିମାନବନ୍ଦର ନିୟନ୍ତ୍ରଣ,Aerodrome control
ବିମାନବନ୍ଦର ଦୁ distress ଖ ବିକନ |,Aerodrome hazard beacon
ବିମାନବନ୍ଦର ପାଣିପାଗ ବିଜ୍ଞାନ |,Aerodrome meteorology
ଏରୋଡାଇନାମିକ୍ ଚାପ |,Aerodybnamic pressure
ଏରୋଡାଇନାମିକ୍ ଫୋର୍ସ |,Aerodynaamic force
ଏରୋଡାଇନାମିକ୍ ଫୋର୍ସ ଉପାଦାନ |,Aerodynamaic force component
ଏରୋଡାଇନାମିକ୍ କୋଏଫିସିଏଣ୍ଟ୍ |,Aerodynamic coefficient
ଏରୋଡାଇନାମିକ୍ ଟ୍ରାକ୍ସନ୍ |,Aerodynamic drag
ଏରୋଡାଇନାମିକ୍ ଦକ୍ଷତା |,Aerodynamic efficiency
ଏରୋଡାଇନାମିକ୍ ଦକ୍ଷତା ଅନୁପାତ |,Aerodynamic efficiency ratio
ଏରୋଡାଇନାମିକ୍ ଫୋର୍ସ |,Aerodynamic force
ଏରୋଡାଇନାମିକ୍ ଫୋର୍ସ ଉପାଦାନ |,Aerodynamic force component
ଏରୋଡାଇନାମିକ୍ ବ୍ୟବଧାନ |,Aerodynamic gap
ଏରୋଡାଇନାମିକ୍ ଗରମ |,Aerodynamic heating
ଏରୋଡାଇନାମିକ୍ ଗରମ ପରିସର |,Aerodynamic heating limit
ଏରୋଡାଇନାମିକ୍ ଅର୍ଥ କୋର୍ଡ |,Aerodynamic mean chord
ଏରୋଡାଇନାମିକ୍ କ୍ଷେପଣାସ୍ତ୍ର |,Aerodynamic misile
ଏରୋଡାଇନାମିକ୍ ମୁହୂର୍ତ୍ତ |,Aerodynamic moment
ଏରୋଡାଇନାମିକ୍ ପ୍ରତିକ୍ରିୟା |,Aerodynamic response
ଏରୋଡାଇନାମିକ୍ ପରୀକ୍ଷଣ ଯାନ |,Aerodynamic test vehicle
ଏରୋଡାଇନାମିକ୍ ଟର୍କ |,Aerodynamic torque
ଏରୋଡାଇନାମିକ୍ ଡାଇଭର୍ସନ |,Aerodynamic twist
ଏରୋଡାଇନାମିକ୍ ଫୋର୍ସ |,Aerodynamical force
ଏରୋଡାଇନାମିକ୍ସ |,Aerodynamics
ବାୟୁ ଇଲାଷ୍ଟିକ୍ ପ୍ରଭାବ |,Aeroelastic effect
ବାୟୁ ଇଲାସ୍ଟିସିଟି |,Aeroelasticity
ଏରୋଲେଷ୍ଟିକ୍ |,Aeroelastics
ଏରୋଫଏଲ୍ |,Aerofoil
"ଏରୋଗ୍ରାମ୍, ଏରୋଗ୍ରାଫ୍ |",Aerogram
ଏରୋଗ୍ରାଫ୍,Aerograph
ଏରୋନେଟିକାଲ୍ |,Aeronaautical
ଏରୋନେଟିକାଲ୍ ବିକନ୍ |,Aeronautical beacon
ଏରୋନେଟିକାଲ୍ ଚାର୍ଟ |,Aeronautical chart
ଏରୋନେଟିକ୍ସ |,Aeronautics
ଏରୋନେଟିକ୍ସ |,Aeronomy
ବାୟୁ ଆଗ,Aeropause
ଏରୋଫୋନ୍ |,Aerophone
"ବିମାନ, ବିମାନ",Aeroplane
ବିମାନ ପ୍ରଭାବ,Aeroplane effect
ଏରୋନେଟିକାଲ୍ କମ୍ପନ |,Aeroplane flutter
ବାୟୁ ନାଡ,Aeropulse
ବାୟୁ ରେଜୋନେଟର,Aeroresonator
ଏରୋସୋଲ୍ |,Aerosol
ବାୟୁ ଆକାଶ |,Aerospaace
ବିମାନ ବିମାନ,Aerospace vehicle
"ବାୟୁମଣ୍ଡଳ, ଗ୍ୟାସୋସଫର |",Aerosphere
"ବିମାନ, ଉଡ଼ାଣ |",Aerostat
ଏରୋଷ୍ଟାଟିକ୍ ସମୀକରଣ |,Aerostatic equation
"ଏରୋଡାଇନାମିକ୍ସ, ନାଉଟିକ୍ସ |",Aerostatics
ଏରୋପ୍ଲାଷ୍ଟିକ୍ |,Aerothermo elasticity
ଏରୋଡାଇନାମିକ୍ସ |,Aerothermodynamics
ଏରୋଡାଇନାମିକ୍ସ |,Aerothermodynamics
ଫୋକସ୍ ସିଷ୍ଟମ୍ |,Afocal system
ଲାଞ୍ଜ ଶରୀର |,After body
ଇଗ୍ନିଟର,After burner
ପଛ ଇଗ୍ନିସନ୍ |,After burning
ପଛ ଆଲୋକ,After glow
ପଛ ଉତ୍ତାପ,After heat
ପ୍ରତିଛବି,After image
ପୋଷ୍ଟ ଚିକିତ୍ସା,After treatment
ପାଚିଲା ପୋଷ୍ଟ |,After-ripening stage
ପଛ ପ୍ରବାହ,Afterflow
ସଂକଟ,Aftershock
"ସମୟ, ବୟସ, ବୟସ, ସମୟ, ଯୁଗ (ନା, ) ସମୟ ଦ୍ୱାରା ପ୍ରଭାବିତ ହେବାକୁ, ସମୟକୁ ପ୍ରଭାବିତ କରିବାକୁ (ver, )",Age
ସମୟ ପ୍ରଭାବିତ |,Aged
"ସମୟହୀନ ଶରୀର, ସମୟହୀନ ଶରୀର |",Aged system
"ବାର୍ଦ୍ଧକ୍ୟ, ବାର୍ଦ୍ଧକ୍ୟ",Ageing (aging)
ସମୟ ପ୍ରଭାବ,Aging (=ageing)
ସମୟ ପ୍ରଭାବ ପରୀକ୍ଷା,Aging tst
ଦୁଷ୍ଟ,Agonic
ଶୂନ୍ୟ ଜଙ୍କସନ ଲାଇନ,Agonic line
ମାଧ୍ୟାକର୍ଷଣ |,Agravic
ସହାୟକ ଅନୁସରଣ,Aided tracing
ସାଥୀ,Aileron
ପୁନ iliation ନିର୍ମାଣ,Aim
ଫ୍ୟୁଜନ୍ ବିଚ୍ୟୁତି |,Aim bias
କଣ୍ଡେନ୍ସର |,Aiming circle
ଫିକ୍ସିଂ ତ୍ରୁଟି |,Aiming error
ବାୟୁ ଅବଶୋଷଣ |,Air absorption
ବାୟୁ ବୋମା ବିସ୍ଫୋରଣ ପରିସର |,Air bombing range
ବାୟୁ ଶ୍ ir ାସକ୍ରିୟା,Air breather
ବାୟୁ ଶ୍ iration ାସକ୍ରିୟା,Air breathing
ବାୟୁ ନିଶ୍ୱାସ ଯାନ,Air breathing vehicle
ବାୟୁ ବୁଦ୍ଧ,Air bubble
ବାୟୁ କ୍ୟାପେସିଟର୍ |,Air capacitor
ଆଲଭୋଲି,Air chamber
ବାୟୁ ପ୍ରଣାଳୀ,Air channel
ଫ୍ଲାଇଟ୍ ଚାର୍ଟ,Air chart
ବାୟୁ ସଙ୍କୋଚନ |,Air compression
ଏୟାର ସଙ୍କୋଚନ ରେଫ୍ରିଜରେଟର,Air compression refrigerating machine
ବାୟୁ ସଙ୍କୋଚକ,Air compressor
ବାୟୁ କ୍ୟାପେସିଟର୍ |,Air condenser
ଶୀତତାପ ନିୟନ୍ତ୍ରଣ,Air conditioning
ଆରେସନ,Air conduction
ବାୟୁ ଥଣ୍ଡା,Air cooling
ଭାୟୁକ୍ରୋଡି କୁଣ୍ଡଲି |,Air cored coil
"ଏୟାର ଡ୍ୟାମ୍ପର୍, ଏୟାର ଡ୍ୟାମ୍ପର୍ |",Air damper
ବାୟୁ ଡ଼ମ୍ପିଂ ସିଷ୍ଟମ୍ |,Air damping system
ବାୟୁ ପ୍ରତିରକ୍ଷା ପ୍ରଣାଳୀ |,Air defence system
ବାୟୁ ଡିଫ୍ଲେକ୍ଟର |,Air deflector
ବାୟୁ ଡିପୋଲାରାଇଜଡ୍ କୋଷ |,Air depolarised cell
ଏୟାର ରିପ୍ଲେସର୍ ପିଷ୍ଟନ୍ |,Air displacing piston
ଭାଟା ପ୍ରଭତ୍ |,Air draft
ବାୟୁ ସମାନ,Air equivalent
ସମାନ ବାୟୁ ପଦାର୍ଥ |,Air equivalent material
ସମାନ ବାୟୁ ମୋଟା |,Air equivalent thickness
ବାୟୁ ସଞ୍ଚାଳନ ରେଫ୍ରିଜରେଟର |,Air expansion refrigerating machine
ବାୟୁ ଘର୍ଷଣ,Air friction
ବାୟୁ ଫ୍ୟୁଜ୍ କ୍ୱାର୍ଟଜ୍ |,Air fused quartz
ବାୟୁ ଫାଙ୍କ,Air gap
ବିମାନ ରଥ,Air lift
"(ସ୍ପେକ୍ଟ୍ରମ୍) ଏୟାର ସ୍ପେକ୍ଟ୍ରମ୍ ଲାଇନ୍, ଏୟାରଲାଇନ୍ସ କମ୍ପାନୀ, ଏୟାର ଲାଇନ୍ |",Air line
ବାୟୁ ତାଲ୍କ |,Air lock
