Marathi,Hindi
स्वयंचलित संख्या ओळख,स्वतः संख्या अभिज्ञान
स्वयंचलित पृष्ठांकन,स्वतः पृष्ठन
स्वयंचलित प्रोग्रामिंग,स्वतः क्रमादेशन
स्वयंचलित पंच,स्वतः छिद्रण
स्वयंचलित पुनर्प्राप्ती कार्यक्रम,स्वतः पुनः प्राप्ति क्रमादेश
स्वयंचलित पुनरावृत्ती विनंती,स्वतः पुनरावर्तन निवेशन
स्वयंचलित रीस्टार्ट,स्वतः पुनरारंभन
स्वयंचलित दिनचर्या,स्वतः नेमका
स्वयंचलित अनुक्रम,स्वतः अनुक्रमण
स्वयंचलित अनुक्रमिक ऑपरेशन,स्वतः अनुक्रमी संक्रिया
स्वयंचलित स्टॉप,स्वतः विराम
स्वयंचलित चल,स्वतः चर
स्वयंचलित व्हॉल्यूम ओळख,स्वतः प्रबलता अभिज्ञान
स्वयंचलित व्हॉल्यूम स्विचिंग,स्वतः प्रबलता स्विचन
ऑटोमेशन,"स्वचालन, स्वचालित यंत्र"
ऑटोमेशन संकल्पना,स्वचालन संकल्पना
स्वयंचलित,स्वचालनीकरण
ऑटोमॅटॉन,स्वचल प्ररूप
