Marathi,Hindi
कंपाऊंड कोन,मिश्र कोण
कंपाऊंड विभागणी,मिश्र भाग
संयुग अपूर्णांक,मिश्र भिन्न
चक्रवाढ व्याज,चक्रवृद्‌धि ब्याज
मिश्रित संभाव्यता,मिश्र प्रायिकता
संकुचित प्रवाह,संपीड्य प्रवाह
संक्षेप,संपीडन
गणना,अभिकलन
संगणकीय सूत्र,अभिकलनी सूत्र
गणना मूल्य,अभिकलित मान
संगणक,"कंप्यूटर, अभिकलित्र (मशीन), अभिकलक (व्यक्ति)"
संगणक अल्गोरिदम,अभिकलित्र कलनविधि
संगणक कार्यक्रम,अभिकलित्र क्रमादेश
संगणक प्रोग्रामिंग,अभिकलित्र क्रमादेशन
संगणक सिम्युलेशन,अभिकलित्र अनुकार
संगणन,अभिकलन
अवतल कार्य,उन्मुख फलन
अवतल बहुभुज,अवतल बहुभुज
अवतल प्रोग्रामिंग,उन्मुख क्रमादेशन
केंद्रित वर्तुळे,संकेन्द्री वतृ
एकाग्र वक्र,संकेन्द्री वक्र
