Kannada,Telugu
ದ್ಯುತಿರಗುಣುಗ,ఫోటోకోమికల్ రియాక్షన్
ದಷಾಯ,ఫోటోడెసెంపోజిషన్
ಕಲಬೆರಕೆ,ఫోటోమెట్రీ
ದೃೃರಿವೀಕರಣ,ఫోటోమోర్ఫోజెనిసిస్
ಗಾಡಿ,ఫోటాన్
ಆಕ್ಟಿವಾರ,ఫోటో-ఆక్సీకరణ
ಭೂಕಾಯದ,ఫోటోపెరియోడ్
ದಿಯಮಂಡಲ,ఫోటోపెరియోడిజం
ದಾಟು,ఫోటోఫాస్ఫోరైలేషన్
ದುಗಿಲನ,ఫోటోరియాక్టివేషన్
ದೃಶಿ,ఫోటోరిసెప్టర్
ದ್ಯುತಿ ಮಾಡಿ,ఫోటోర్‌స్పిరేషన్
ದ್ಯಂತಾಧನೆ,కిరణజన్య సంయోగక్రియ
ದ್ಯುತಿಸಾನಥನ ದಕ್ಷತೆ,కిరణజన్య సంయోగ సామర్థ్యం
ದಶ್ಯಕಾರದ,కిరణజన్య సంయోగక్రియ
ದ್ಯುತಿಸಂಶಕ್ತಿಯಿಂದ,కిరణజన్య సంయోగపరంగా
ವ್ಯತಿರಿಕ್ತತೆ,ఫోటోట్రోపిజం
ಜಗಳ,ఫైలోడీ
ಪಿತೋಷ್ಟವಾದ,ఫైలోటాక్సీ
ದೈಹಿಕ ಹವಾಮಾನ,భౌతిక వాతావరణం
ಶಾರೀರಿಕ ಕಾಯಿಲೆ,శారీరక రుగ్మత
ಶಾರೀರಿಕ ಬರಗಾಲ,శారీరక కరువు
ದೈಹಿಕ ನಷ್ಟ,శారీరక నష్టం
ದೈಹಿಕ ಪ್ರಬುದ್ಧತೆ,శారీరక పరిపక్వత
ಕಂಟಾಸ,ఫైటోక్రోమ్
ಫೈಟೊಎಕ್ಸ್ಟ್ರಾಕ್ಷನ್,ఫైటోఎక్స్ట్రాక్షన్
Phದಾಲೆಯಿಲ್ಲದ,ఫైటోమాస్
ಕೈಗವಸು,ఫైటోమాటోడ్
ಫೈಟೊರೆಮಿಡಿಯೇಶನ್,ఫైటోరేమీడియేషన్
ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ,ఫైటోసిడెఫోర్
Phಷಧದ,ఫైటోటాక్సిక్
ರಕ್ತನಾಳ,ఫైటోట్రోన్
ಚಿತ್ರಪುರೆ,పిక్టోగ్రాఫ్
ಪೈಜೆ ರೇಖೆ,పై రేఖాచిత్రం
ಹುಳಿಮರಿ,పైజోమీటర్
ಪಿಚರ್ ಕೃಷಿ,పిచ్చర్ వ్యవసాయం
ನಿಯೋಜನೆ (ಗೊಬ್ಬರ),పూలమైన పూల సంకోచము
ಜರಾಯು,మావి
ಹಲಗೆ,ప్లానింగ్
ಸಸ್ಯ ಸಂತಾನೋತ್ಪತ್ತಿ,మొక్కల పెంపకం
ಸಸ್ಯ ಸಾಂದ್ರತೆ,మొక్క సాంద్రత
ಸಸ್ಯ ಪರಿಸರ ವಿಜ್ಞಾನ,మొక్కల జీవావరణ శాస్త్రం
ಸಸ್ಯ ಬೆಳವಣಿಗೆಯ ಪ್ರವರ್ತಕ,మొక్కల పెరుగుదల ప్రమోటర్
ಸಸ್ಯ ಬೆಳವಣಿಗೆಯ ನಿಯಂತ್ರಕ,మొక్కల పెరుగుదల నియంత్రకం
ಸಸ್ಯ ಪರಿಚಯ,మొక్కల పరిచయం
ಸಸ್ಯ ಪೋಷಕಾಂಶಗಳು,మొక్కల పోషకాలు
ಸಸ್ಯ ಪೋಷಣೆ,మొక్కల పోషణ
ಸಸ್ಯ ಸಂಪರ್ಕಸಾಧನ,మొక్కల నిర్బంధ నియంత్రణ
ಸಸ್ಯ ಅಂಗಾಂಶ ಪರೀಕ್ಷೆ,మొక్కల కణజాల పరీక్ష
ತೋಟ ಬೆಳೆಗಳು,తోటల పంటలు
ತೋಟಗಾರ,ప్లాంటర్
ನೆಟ್ಟ ವಸ್ತು,నాటడం పదార్థం
ನೆಟ್ಟ ಅನುಪಾತ,నాటడం నిష్పత్తి
ಚಾಚು,ప్లాస్మా
ಪ್ಲಾಸ್ಮಾ ಪೊಸೆ,ప్లాస్మా జ్ఞాపకం
ತಿಕ್ಕಲು,ప్లాస్మిడ్
ತಿಕ್ಕಲು ಮಾಟ,ప్లాస్మోడెస్మాటా
ಪ್ಲಾಸ್ಮೊಲಿಸಿಸ್,ప్లాస్మోలిసిస్
ಪ್ಲಾಸ್ಟಿಕ್ತ್ವ,ప్లాస్టిసిటీ
ಪ್ಲಾಸ್ಟಿಕ್ ಸಂಸ್ಕೃತಿ,ప్లాస్టికల్చర్
ಗಡಿಯಾರದ,ప్లాస్టిడ్
ಹಳ್ಳದ ಜೀನ್,ప్లియోట్రోపిక్ జన్యువు
ಕಥಾವಸ್ತು (ಪ್ರಾಯೋಗಿಕ),ప్లాట్లు (ప్రయోగాత్మక)
ಉಳುಮೆ,దున్నుట
ಮಂಕುಗ,ప్లగ్-సోల్
ತಿಕ್ಕಲು,ప్లగ్-సోల్ ప్లేస్‌మెంట్
ಪ್ಲ್ಯುವಿಯಲ್ ರೈಸ್ ಲ್ಯಾಂಡ್ಸ್,ప్లూవియల్ రైస్ ల్యాండ్స్
ಪಟಲಿನ,ప్లవిక్
ನ್ಯೂಮ್ಯಾಟಿಕ್ ಸಿಂಪಡಿಸುವವನು,న్యూమాటిక్ స్ప్రేయర్
ನ್ಯೂಮಾಟೊಫೋರ್,న్యుమాటోఫోర్
ಪಾಡ್ಜೋಲ್ ಮಣ್ಣು,పోడ్జోల్ నేల
ಕಾದಾಟೀಕರಣ,పోడ్జోలైజేషన్
ಪಾಯಿಂಟ್ ರೂಪಾಂತರ,పాయింట్ మ్యుటేషన్
ವಿಷಪೂರಿತ ವಿತರಣೆ,పాయిసన్ పంపిణీ
ಪರಾಗಸ್ಪರ್ಶಕ,పరాగసంపర్కం
ತಾಳ್ಮೆ,పాలిఎంబ్రోనీ
ಪಾಲಿಮರೀಕರಣ,పాలిమరైజేషన్
ಬಹುರೂಪತೆ,పాలిమార్ఫిజం
ಧ್ವಂಸ,పాలిస్పెర్మీ
ಪಾಲಿಟೀನ್ ವರ್ಣತಂತು,పాలిటెన్ క్రోమోజోమ్
ಪೋಲಾಯಶಾಸ್ತ್ರ,పోమోలజీ
ಜನಸಂಖ್ಯೆ,జనాభా
ಸರಂಧ್ರತೆ (ರಂಧ್ರ-ಸ್ಥಳ),సున్నభావము (రంధ్ర-స్థలం)
ಹೊರಹೊಮ್ಮುವಿಕೆ,పోస్ట్-ఆవిర్భావం
ಸುಗ್ಗಿಯ ನಂತರ,పోస్ట్ హార్వెస్ట్
ಕೊಯ್ಲು ನಂತರದ ಬೇಸಾಯ,పంటకోత పంట
ಪೊಟ್ಯಾಸಿಯಮ್ ಹೀರಿಕೊಳ್ಳುವ ಅನುಪಾತ,పొటాషియం శోషణ నిష్పత్తి
ಪೊಟ್ಯಾಸಿಯಮ್ ಸ್ಥಿರೀಕರಣ,పొటాషియం స్థిరీకరణ
ಸಂಭಾವ್ಯ ಆಮ್ಲೀಯತೆ,సంభావ్య ఆమ్లత్వం
ಸಂಭಾವ್ಯ ಬೆಳೆ ಇಳುವರಿ,సంభావ్య పంట దిగుబడి
ಸಂಭಾವ್ಯ ಆವಿಯಾಗುವಿಕೆ,సంభావ్య బాష్పీభవనం
ಸಂಭಾವ್ಯ ಎವಪೋಟ್ರಾನ್ಸ್ಫಾರ್ಮೇಶನ್,సంభావ్య బాష్పీభవనం
ಕೋಳಿ ಸಾಕಾಣಿಕೆ,పౌల్ట్రీ వ్యవసాయం
ಹುಲ್ಲುಗಾವಲು,ప్రైరీ
ಪೂರ್ವ ಭರಿಸುವ ಅವಧಿ,ముందస్తు మోసే కాలం
ಕೆಳಕ್ಕೆ ಇಳಿಯುವಿಕೆ,అవపాతం
ನಿಖರ ಕೃಷಿ,ఖచ్చితమైన వ్యవసాయం
ನಿಖರ ಕೃಷಿ,ఖచ్చితమైన వ్యవసాయం
ಪರಭಕ್ಷಕ,ప్రెడేటర్
ಪೂರ್ವದ,పూర్వ-ఆవిర్భావం
ಪೂರ್ವಭಾವಿ ಚಿಕಿತ್ಸೆ,పూర్వ-ఆవిర్భావ చికిత్స
ಪೂರ್ವ -ಪ್ಲಾಂಟಿಂಗ್ ಚಿಕಿತ್ಸೆ,చికిత్స చికిత్స
ಪ್ರೆಸ್ ಮಡ್,ప్రెస్‌మడ్
ಒತ್ತಡದ ಗ್ರೇಡಿಯಂಟ್,పీడన ప్రవణత
ಬೆಲೆ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,ధర స్థితిస్థాపకత
ಬೆಲೆ ಸೂಚ್ಯಂಕ,ధర సూచిక
ಪ್ರಾಥಮಿಕ ಸಂಸ್ಕೃತಿ,ప్రాథమిక సంస్కృతి
ಪ್ರಾಥಮಿಕ ಬೆಳವಣಿಗೆ,ప్రాధమిక పెరుగుదల
ಪ್ರಾಥಮಿಕ ಬೇಸಾಯ,ప్రాథమిక పంట
ಪ್ರಾಚೀನ,ప్రైమర్
ಪ್ರೈಮಿಂಗ್ (ತಂಬಾಕು),రెండు
ಆದರ್ಶವ್ಯಾಪ್ತಿ,ఆదిమ దశ
ಪ್ರಿಯಾನ್,ప్రియాన్
ಸಂಭವನೀಯತೆ,సంభావ్యత
ಶೋಧಿಸು,పరిశోధన
ಸಮಸ್ಯೆ ಮಣ್ಣು,సమస్య నేల
ಸಂಸ್ಕರಣೆ,ప్రాసెసింగ్
ಉತ್ಪಾದಕ ಕಾರ್ಯ,ఉత్పత్తి ఫంక్షన్
ಉತ್ಪಾದಕತೆ,ఉత్పాదకత
ಲಾಭ,లాభం
ಸಂತತಿ ಪರೀಕ್ಷೆ,సంతానం-పరీక్ష
ಪ್ರಗತಿಪರ ರೈತ,ప్రగతిశీల రైతు
ಯೋಜನೆಯ ಮೌಲ್ಯಮಾಪನ,ప్రాజెక్ట్ మూల్యాంకనం
ಪ್ರಜಗಲಕ,ప్రోకారియోట్
ಪ್ರಸರಣಕಾರ,ప్రమోటర్
ರೋಗನಿರೋಧಕ ಸಿಂಪಡಣೆ,రోగనిరోధక స్ప్రే
ಸ್ವಾಮ್ಯದ ತಳಿ,యాజమాన్య సాగు
ಪ್ರಾದೇಶಿಕ,ప్రోటాండ్రస్
ಪಶೆಯ,ప్రోటీన్
ಪ್ರೋಟೀನ್ ಎಂಜಿನಿಯರಿಂಗ್,ప్రోటీన్ ఇంజనీరింగ్
ಪ್ರೋಟೀನ್ ಅನುಕ್ರಮ,ప్రోటీన్ సీక్వెన్సింగ్
ಪ್ರೋಟೀನ್ ಸಂಶ್ಲೇಷಣೆ,ప్రోటీన్ సంశ్లేషణ
ಪ್ರೋಟಿಯೋಮಿಕ್ಸ್,ప్రోటీమిక్స్
ಪ್ರಾದೇಶಿಕ,ప్రోటోజిని
ಪ್ರಚಾರ,ప్రోటోప్లాజం
ಪ್ರೋಟೋಟ್ರೋಫ್,ప్రోటోట్రోఫ్
ಪ್ರಶಂಸಕ ಆಮ್ಲ (ಎಚ್‌ಸಿಎನ್/ಧುರಿನ್),ప్రసిక్ ఆమ్లం
ಹುಸಿ,సూడోఅల్లెలే
ಸ್ಯೂಡೋಹರ್ಮಾಫ್ರೋಡೈಟ್,సూడోహెర్మాఫ్రోడైట్
ಮನೋವೇಶ ಎಮರ್,సైకోమీటర్
ಕೊಚ್ಚೆಗುಂಡಿ,గుమ్మడికాయ
ಕೊಳೆತ ಮಣ್ಣು,పుడ్డ్ మట్టి
ಕೊಚ್ಚೆ,పుడ్లింగ్
ತಿರುಳು,పల్పింగ్
ನಾಡಿ ಬೀಜ,పల్స్ విత్తనం
ನುಗ್ಗುವಿಕೆ,పల్వరైజేషన్
ಪಲ್ವೆರೈಸೇಶನ್ (ಮಣ್ಣು),మట్టి
ಕಟುವಾದ,పంగెంట్
ಶುದ್ಧ ಸಂಸ್ಕೃತಿ,స్వచ్ఛమైన సంస్కృతి
ಶುದ್ಧ ರೇಖೆ,స్వచ్ఛమైన లైన్
ಶುದ್ಧ ಸಾಲಿನ ಆಯ್ಕೆ,స్వచ్ఛమైన లైన్ ఎంపిక
ಶುದ್ಧ,ప్రక్షాళన
ಶುದ್ಧೀಕರಣ,శుద్దీకరణ
ಶುದ್ಧತೆ ಪರೀಕ್ಷೆ,స్వచ్ఛత పరీక్ష
ವಿಪತ್ತು,పైరనోమీటర్
ಹುಳಿಮಾಪಕ,పైరెజీమీటర్
ಕಾಲ್ಪನಿಕ ಮಾಪಕ,పైరెహెలియోమీటర్
ಭತ್ತರ,వరి
ಒಂದು ಬಗೆಯ ಪಡ,పాల్మరోసా
ಪಾಮರ ಅಂಗೈ,పామిరా పామ్
ಪಾಂಡನಸ್,పాండనస్
ಪಪ್ಪಾಯಿ,బొప్పాయి
ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯ ಹುಲ್ಲು,పారా గడ్డి
ಪಾರ್ಸ್ಲಿ,పార్స్లీ
"ಪಾರ್ಥೆನಿಯಮ್, (ಕಾಂಗ್ರೆಸ್ ಹುಲ್ಲು)","పార్థేనియం, (కాంగ్రెస్ గడ్డి)"
ತೇಪೆ,ప్యాచౌలి
ಬಿಲ್ಲೆ,పీచ్
"ನವಿಲು ಹೂವು, ಸ್ವರ್ಗ ಹೂವು","నెమలి పువ్వు, స్వర్గం పువ్వు"
ಪಿಯರ್,పియర్
ಪರ್ಲ್ ರಾಗಿ,పెర్ల్ మిల్లెట్
ಬಟಾಣಿ,బటానీలు
ಕಸಾಯಿಖಾನೆ,పెకాన్ గింజ
ಹಸುರು,పెన్నెల్
ಪಟ,పెపినో
ಮೆಣಸು,మిరియాలు
ಪಟ್ಟು,పెరిల్లె
ಒಂದು ಬಗೆಯ ನಾಚಿಕೆಗೇಡಿ,పెరివింకిల్
ಕಡು,పెర్సిమోన్
ಒಂದು ಬಗೆಯ ಪಡ,ఫల్సా
ಪಾರಿವಾಳ,పావురం
ಪಿಂಪರ್ನೆಲ್ (ಅನಾಗಲ್ಲಿಸ್),అతిశీతలమైన
ಹಳ್ಳ,పైన్
ಅನಾನಸ್,అనాస పండు
"ಪಿಸ್ತಾ, ಹಸಿರು ಬಾದಾಮಿ","పిస్తా, గ్రీన్ బాదం"
ನಾರು,ప్లం
ಪಾಯಿಂಟೆಡ್ ಸೋರೆಕಾಯಿ,కోణాల పొట్లకాయ
ದಾಳಿಂಬೆ,దానిమ్మ
ಒಂದು ಬಗೆಯ ಪಂಗಡ,పొంగ్
ಚಾಚು,పోప్లర్
ಗಂಟು,గసగసాలు
ಮೊಂಡುಕಳೆ,పోర్చులాకా
ಆಲೂಗಡ್ಡೆ,బంగాళాదుంప
ಮುಸುಕಿನ ಗಸಗಸೆ,ప్రిక్లీ గసగసాల
"ಪ್ರೈಡ್ ಆಫ್ ಇಂಡಿಯಾ, ಚೀನಾ ಟ್ರೀ","ప్రైడ్ ఆఫ్ ఇండియా, చైనా ట్రీ"
ಪ್ರಾಸೋ ರಾಗಿ,ప్రోసో మిల్లెట్
ಒಂದು ಬಗೆಯ ಕಂತು,సైలియం
ಪುಲಸ,పులాసాన్
ಕಬ್ಬಿಣದ,పుమ్కిన్
ಕಬ್ಬಿಣದ,పమ్మెలో
ಚಿತ್ರಿತ ದೋಷ,పెయింట్ బగ్
ಗಿಳಿ,చిలుక
ನವಿಲು,నెమలి
ಪಾಡ್ ಕೊಳೆ,పాడ్ బోరర్
ಹರಿವು,పాడ్ ఫ్లై
ನಾಡಿ ಜೀರುಂಡೆ,పల్స్ బీటిల్
ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ,పిరిల్లా
ರೋಗಶಾಸ್ತ್ರಜ್ಞ,పాథాలజిస్ట్
ಶಿಶುಪಾಲಕ,పెడోస్ట్
ಸಸ್ಯ ತಳಿಗಾರ,మొక్కల పెంపకందారుడు
ಸಸ್ಯ ರೋಗಶಾಸ್ತ್ರಜ್ಞ,మొక్కల పాథాలజిస్ట్
ಸಸ್ಯ ಶರೀರಶಾಸ್ತ್ರಜ್ಞ,మొక్కల ఫిజియాలజిస్ట్
ಪೊಮೆಲು ಶಾಸ್ತ್ರಜ್ಞ,పోమోస్ట్
ಪ್ರಶ್ನೆ 10,Q 10
ಕ್ಯೂಟಿಎಲ್ (ಪರಿಮಾಣಾತ್ಮಕ ಲಕ್ಷಣ ಲೊಕಿ),QTL (పరిమాణ లక్షణాలు
ಒಂದು ಭಾಗ,క్వాడ్రాట్
ಚತುರ್ಭುಜ,చతురస్రాకార ప్రతిస్పందన
ಚತುಷ್ಪಥ,నాలుగు రెట్లు పంట
ಗುಣಾತ್ಮಕ ಆನುವಂಶಿಕತೆ,గుణాత్మక వారసత్వం
ಗುಣಮಟ್ಟ,నాణ్యమైన విత్తనం
ಪರಿಮಾಣಾತ್ಮಕ ತಳಿಶಾಸ್ತ್ರ,పరిమాణాత్మక జన్యుశాస్త్రం
ಪರಿಮಾಣಾತ್ಮಕ ಆನುವಂಶಿಕತೆ,పరిమాణాత్మక వారసత్వం
ಕ್ವಾಜಲ್ ಬೀಜ,క్వాంటం విత్తనం
ದಿಗ್ಬಂಧನ,రోగ అనుమానితులను విడిగా ఉంచడం
ನಿರ್ಬಂಧ ಕೀಟ,దిగ్బంధం పెస్ట్
ಭರ್ಜರಿ,క్వార్ట్జ్
ತ್ವರಿತ ಪರೀಕ್ಷೆ,శీఘ్ర పరీక్ష
ತಟ್ಟುವಿಕೆ,QUISCENCE
ಚಿರತೆ ಕೇಂದ್ರ,క్విసెంట్ సెంటర్
ಗಡಿಗೆ,పిట్ట
ರಾಣಿ ಜೇನುಹುಳು,రాణి ఈగ
R ಮೌಲ್ಯ,R విలువ
ರಬಿ (ಚಳಿಗಾಲದ),రబీ (శీతాకాలపు) పంట
ರೇಸ್ಮೆ,రేసెమ్
ವಿಕಿರಣ,రేడియేషన్
ವಾಗ್ದಾಳಿ,రాడికల్
ವಿಕಿರಣಶೀಲತೆ,రేడియోధార్మికత
ರೇಡಿಯೋ ಜೀವವಿಜ್ಞಾನ,రేడియోబయాలజీ
ರೇಡಿಯಾಮನೊ ಅಸ್ಸೇ,రేడియోమ్యూమో అస్సే
ರೇಡಿಯೋ ಐಸೋಟೋಪ್,రేడియో ఐసోటోప్
ಮಳೆ ನೀರು ಕೊಯ್ಲು,వర్షపు నీటి పెంపకం
ಮಳೆಬಿಲ್ಲು ಕ್ರಾಂತಿ,రెయిన్బో విప్లవం
ಮಳೆ,వర్షపాతం
ಮಳೆಯ,వర్షపు ఫెడ్
ಮಳೆ ಮಾಪಕ,వర్షం-గేజ్
ಮಳೆಗಾಲ,వర్షాకాలం
ಬೆಳೆದ ಹಾಸಿಗೆ,పెరిగిన మంచం
ರಾಟೆ,గడ్డిబీడు
ಬುದ್ದಿ,రాన్సిడిటీ
ಯಾದೃಚ್ om ಿಕ ಆಂಪ್ಲಿಫೈಡ್ ಪಾಲಿಮಾರ್ಫಿಕ್,యాదృచ్ఛిక విస్తరించిన పాలిమార్ఫిక్
ಯಾದೃಚ್ shourcu ಿಕ ಮಾದರಿ,యాదృచ్ఛిక నమూనా
ಯಾದೃಚ್izationೀಕರಣ,రాండమైజేషన్
ಯಾದೃಚ್ ized ಿಕ ಬ್ಲಾಕ್ ವಿನ್ಯಾಸ,రాండమైజ్డ్ బ్లాక్ డిజైన్
ಶ್ರೇಣಿ (ಅಂಕಿಅಂಶಗಳು),పరిధి (గణాంకాలు)
ನೆಲಮಾಳಿಗೆ,రేంజ్ల్యాండ్
ಶ್ರೇಣಿ ನಿರ್ವಹಣೆ,పరిధి నిర్వహణ
ಕ್ಷಿಪ್ರ ಗ್ರಾಮೀಣ ಮೌಲ್ಯಮಾಪನ (ಆರ್‌ಆರ್‌ಎ),రాపిడ్ గ్రామీణ ప్రాంతము
ಪಡಿತರ,రేషన్
ರಾಟೂರಿ,రాటూన్
ರಾಟೂನ್ ಬೆಳೆ,రాటూన్ పంట
ಕಣ್ಗೆ,రీపర్
ಮರುಕಳಿಸುವ ಬೀಜ,పునరావృత విత్తనం
ಹಿಂಜರಿತ ಕೃಷಿ,మాంద్యం వ్యవసాయం
ಹಿಂಜರಿತ ಹಂತ,మాంద్యం దశ
ಹಿಂಜರಿಸುವ,తిరోగమనం
ಪುನರ್ಭರ್ತಿ,రీఛార్జ్
ಪರಸ್ಪರ ಜೀನ್‌ಗಳು,పరస్పర జన్యువులు
ಪುನಃ ಪಡೆದುಕೊಂಡ ಭೂಮಿ,తిరిగి పొందిన భూమి
ಪುನಸ್ಸಂಯೋಜಕ,పున omb సంయోగం
ಪುನರ್ಸಂಯೋಜಕ ಡಿಎನ್‌ಎ ತಂತ್ರಜ್ಞಾನ,పున omb సంయోగం DNA సాంకేతికత
ಪುನಸ್ಸಂಗಣ,పున omb సంయోగం
ಮರುಸಂಗ್ರಹಿಸು,రీకన్
ಮರುಜೋಡಣೆ ಸಮೀಕ್ಷೆ,నిఘా సర్వే
ಪುನರಾವರ್ತಿತ ಪೋಷಕರು,పునరావృత తల్లిదండ్రులు
ಮರುಬಳಕೆ ಮಾಡಬಹುದಾದ ತ್ಯಾಜ್ಯ,పునర్వినియోగపరచదగిన వ్యర్థాలు
ಕೆಂಪು ಪಾಚಿಗಳು,ఎరుపు ఆల్గే
ಕೆಂಪು ದತ್ತಾಂಶ ಪುಸ್ತಕ,ఎరుపు డేటా పుస్తకం
ಕೆಂಪು ಮಣ್ಣು,ఎర్ర నేలలు
ರೆಡಾಕ್ಸ್ ಸಂಭಾವ್ಯ,రెడాక్స్ సంభావ్యత
ಕಡಿಮೆಯಾದ ಮಾದರಿ,తగ్గిన నమూనా
ಬೇಸಾಯ ಕಡಿಮೆಯಾಗಿದೆ,తగ్గిన పంట
ಸಕ್ಕರೆ ಕಡಿಮೆ ಮಾಡುವುದು,చక్కెర తగ్గించడం
ಕಡಿತ,తగ్గింపు
ಉಲ್ಲೇಖ ಬೆಳೆ,రిఫరెన్స్ పంట
ಪ್ರತಿಫಲನ ಗುಣಾಂಕ,ప్రతిబింబం గుణకం
ಪ್ರತಿಫಲನ,ప్రతిబింబం
ಪ್ರತಿಫಲಿತ ಕೇಸರ,రిఫ్లెక్స్డ్ స్టమెన్
ವಕ್ರೀಕರಣ ಸೂಚಿ,వక్రీభవన సూచిక
ವಕ್ರೀಕರಣಮಾಪಕ,రిఫ్రాక్టోమీటర్
ಪುನರುತ್ಪಾದನೆ,పునరుత్పత్తి
ನೋಂದಾಯಿತ ಬೀಜ,రిజిస్టర్డ్ సీడ్
ಪುನರಂಗ್ರಹಿಸು,రెగోలిత్
ಹಿಂಜರಿಕೆ,రిగ్రెషన్
ಹಿಂಜರಿತ ಗುಣಾಂಕ,రిగ్రెషన్ గుణకం
ನಿಯಂತ್ರಕ ಜೀನ್,రెగ్యులేటర్ జన్యువు
ಸಾಪೇಕ್ಷ ಬೆಳೆ-ತೀವ್ರತೆಯ ಸೂಚ್ಯಂಕ,సాపేక్ష పంట-తీవ్రత సూచిక
ಸಾಪೇಕ್ಷ ಜನಸಂದಣಿ ಗುಣಾಂಕ (ಕೆ),సాపేక్ష రద్దీ గుణకం (కె)
ಸಾಪೇಕ್ಷ ಬೆಳವಣಿಗೆಯ ದರ (ಆರ್ಜಿಆರ್),సాపేక్ష వృద్ధి రేటు (RGR)
ಸಾಪೇಕ್ಷ ಆರ್ದ್ರತೆ (ಆರ್ಹೆಚ್),సాపేక్ష ఆర్ద్రత (RH)
ಸಾಪೇಕ್ಷ ಹರಡುವಿಕೆ ಸೂಚ್ಯಂಕ,సాపేక్ష స్ప్రెడ్ ఇండెక్స్
ಸಾಪೇಕ್ಷ ನೀರಿನ ಅಂಶ,సాపేక్ష నీటి కంటెంట్
ಸಾಪೇಕ್ಷ ಕಳೆ,సాపేక్ష కలుపు
ಸಾಪೇಕ್ಷ ಇಳುವರಿ ಸೂಚ್ಯಂಕ,సాపేక్ష దిగుబడి సూచిక
ಸಾಪೇಕ್ಷ ಇಳುವರಿ ಒಟ್ಟು,సాపేక్ష దిగుబడి మొత్తం
ರಿಲೇ ಬೆಳೆ,రిలే క్రాపింగ్
ಪರಿಹಾರ,ఉపశమనం
ದೂರ ಸಂವೇದಿ,దూరం నుంచి నిర్ధారణ
ನವೀಕರಿಸಬಹುದಾದ ಶಕ್ತಿಯ ಮೂಲಗಳು,పునరుత్పాదక శక్తి వనరులు
ನವೀಕರಣ,పునరుద్ధరణ
ನಿವಾರಕ,వికర్షకం
ಪುನರಾವರ್ತನೆ,ప్రతిరూపణ ఫోర్క్
ಪುನರಾವರ್ತನೆ,ప్రతిరూపణ
ವರದಿಗಾರ,రిపోర్టర్ జన్యువు
ಗೊಬ್ಬರದ ಉಳಿದ ಪರಿಣಾಮ,ఎత్తి చూపగల ఎండు మందు
ಗೊಬ್ಬರದ ಉಳಿದ ಪರಿಣಾಮ,ఎరువు
ಉಳಿದಿರುವ ಸೋಡಿಯಂ ಕಾರ್ಬೊನೇಟ್,అవశేష సోడియం కార్బోనేట్
ಉಳಿದಿರುವ ಮಣ್ಣಿನ ಫಲವತ್ತತೆ,అవశేష నేల సంతానోత్పత్తి
ಶೇಷ,అవశేషాలు
ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ (ಬೆಳೆ),స్థితిస్థాపకత (పంట)
ಸಂಪನ್ಮೂಲ-ಬಳಕೆಯ ಸೂಚ್ಯಂಕಗಳು (ಆರ್‌ಯುಐ),వనరుల వినియోగ సూచికలు (RUI)
ಉಸಿರಾಟ,రెస్పిరేషన్ క్వియోటెంట్
ಉಸಿರಾಟದ ವರ್ಣದ್ರವ್ಯಗಳು,శ్వాసకోశ వర్ణద్రవ్యం
ಉಸಿರಾಟದ ಅಂಶ,శ్వాసకోశ కోటీన్
ಪ್ರತಿಕ್ರಿಯೆ,ప్రతిస్పందన వక్రత
ಪ್ರತಿಕ್ರಿಯೆ,ప్రతిస్పందన
ಮರುಸ್ಥಾಪನೆ ನ್ಯೂಕ್ಲಿಯಸ್,పున itution స్థాపన కేంద్రకం
ಪುನಃಸ್ಥಾಪಕ ಮಾರ್ಗ,పునరుద్ధరణ లైన్
ನಿರ್ಬಂಧ ಕಿಣ್ವ,పరిమితి ఎంజైమ్
ನಿರ್ಬಂಧ ತುಣುಕು,పరిమితి భాగం
ಫಲಿತಾಂಶ ಪ್ರದರ್ಶನ,ఫలిత ప్రదర్శన
ಚಿಲ್ಲರೆ ವ್ಯಾಪಾರ,రిటైలింగ్
ರಿಟಾರ್ಡುವವನು,రిటార్డర్
ರೇಖಾ,రెట్రోవైరస్
ಪುನರಾರಂಭ,రీటింగ్
ಆದಾಯ,ఆదాయం
ಹಿಮ್ಮುಖ ತಳಿಶಾಸ್ತ್ರ,రివర్స్ జెనెటిక్స్
ಹಿಮ್ಮುಖ ರೂಪಾಂತರ,రివర్స్ మ్యుటేషన్
ರೈಜೋಬ್ಯಾಕ್ಟೀರಿಯಾ (ಪಿಜಿಪಿಆರ್),రైజోబాక్టీరియా
ರೈಜೋಡೆಪಾಡೇಶನ್,రైజోడెపోజిషన్
ರೀಜೋಯಿ,రైజాయిడ్
ರೀಜೋಮ್,రైజోమ్
ರೀಜೋವರ್ಗ,రైజోస్పియర్
ಗುಲೋಟ,రైబోజోమ్
ರಿಕೆಟ್ಸಿಯಾ ಜೀವಿಗಳಂತೆ,రికెట్సియా జీవుల వంటిది
ರಿಡ್ಜ್ ಹಿಂದಿನ (ರಿಡ್ಜರ್),రిడ్జ్ మాజీ (రిడ్జర్)
ಪಿರಾಯಿ,రిడ్జ్ నాటడం
ಪಿರಾಯಿ ಟೆರೇಸ್,రిడ్జ్ టెర్రేస్
