Tamil,English
சீப்பு செயல்பாடு,Combing operation
கட்டளை,Command
நினைவு,Commemoration
பாராட்டத்தக்கது,Commendable
துவக்க,Commensurate
வர்ணனை,Commentary
கருத்துகள்,Comments
வர்த்தகம்,Commerce
வணிக இடைவெளி,Commercial break
தரகு,Commission
ஆணையிடுதல்,Commissioning
கமிட்,Commit
அர்ப்பணிப்பு,Commitment
பொருள்,Commodity
பொது,Common
வகுப்புவாத,Communal
வகுப்புவாத நல்லிணக்கம்,Communal harmony
தொடர்பு கொள்ளுங்கள்,Communicate
தொடர்பு,Communication
தொடர்பு இடைவெளி,Communication gap
தொடர்பு,Communique
சமூக,Community
சமூக மையம்,Community centre
சமூக மேம்பாட்டு திட்டம்,Community development project
சமூக சேவை,Community service
மாற்றுதல்,Commutation
மாற்றப்பட்ட விடுப்பு,Commuted leave
மாற்றப்பட்ட மதிப்பு,Commuted value
ஒப்பீடு,Comparison
இரக்கம்,Compassion
இரக்கமுள்ள தரை,Compassionate ground
இரக்கமுள்ள விடுப்பு,Compassionate leave
இணக்கமான,Compatible
கட்டாயப்படுத்தவும்,Compel
காம்பென்டியம்,Compendium
இழப்பீடு,Compensation
ஈடுசெய்யும் கொடுப்பனவு,Compensatory allowance
ஈடுசெய்யும் விடுப்பு,Compensatory leave
திறன்,Competence
திறமையான,Competent
தகுதிவாய்ந்த அதிகாரம்,Competent authority
போட்டி,Competition
போட்டி தேர்வு,Competitive examination
தொகுப்பு,Compilation
புகார்,Complaint
புகார் புத்தகம்,Complaint book
பூர்த்தி,Complement
நிரப்பு,Complementary
முழுமை,Complete
நிறைவு சான்றிதழ்,Completion certificate
இணக்கம்,Compliance
சிக்கலானது,Complicated
பாராட்டு,Compliment
பாராட்டு நகல்,Complimentary copy
இணங்க,Comply with
கூட்டு கலாச்சாரம்,Composite culture
கலவை,Composition
விரிவான,Comprehensive
விரிவான காப்பீடு,Comprehensive insurance
சமரசம்,Compromise
கட்டாய,Compulsory
கட்டாய ஓய்வு,Compulsory retirement
கணினி,Computer
கணினி மையம்,Computer centre
கணினி நட்பு,Computer friendly
கணினிமயமாக்கல்,Computerization
கணினி மொழி,Computer language
கணினி கல்வி,Computer literacy
கருத்து,Concept
அக்கறை,Concern
சலுகை,Concession
சலுகை விகிதம்,Concessional rate
சலுகை சான்றிதழ்,Concession certificate
சமரசம்,Conciliation
இறுதியான குறிப்புகள்,Concluding remarks
முடிவுரை,Conclusion
முடிவானது,Conclusive
ஒத்துப்போகிறது,Concur
ஒத்துழைப்பு,Concurrence
கண்டனம்,Condemn
நிலை,Condition
நிபந்தனை,Conditional
நிபந்தனை ஏற்றுக்கொள்வது,Conditional acceptance
ஒப்பந்தத்தின் நிபந்தனைகள்,Conditions of contract
சேவையின் நிபந்தனைகள்,Conditions of service
இரங்கல்,Condolence
மன்னிப்பு,Condone
நடத்தை,Conduct
விதிகளை நடத்துங்கள்,Conduct rules
மாநாடு,Conference
மாநாட்டு அறை,Conference room
கான்பரன்சிங் வசதி,Conferencing facility
மாநாடு,Confer
ரகசியமானது,Confidential
சிறைவாசம்,Confinement
உறுதிப்படுத்தவும்,Confirm
உறுதிப்படுத்தல்,Confirmation
சேவையின் உறுதிப்படுத்தல்,Confirmation of service
உறுதிப்படுத்தல் ஆணை,Confirmation order
பறிமுதல்,Confiscation
மோதல்,Conflict
முரண்பட்ட பார்வைகள்,Conflicting views
ஏற்ப,Conformity
வாழ்த்து,Congratulation
இணைப்பு,Connection
ஒத்துழைப்பு,Connivance
மனசாட்சி,Conscience
ஒருமித்த கருத்து,Consensus
ஒப்புதல்,Consent
விளைவு,Consequence
இதன் விளைவாக,Consequent
பாதுகாப்பு,Conservation
கருத்தில் கொள்ளுங்கள் மண்டலம்,Consideration zone
சரக்கு,Consignee
சரக்கு,Consignment
சரக்கு குறிப்பு,Consignment note
சீரானது,Consistent
ஒருங்கிணைந்த நிதி,Consolidated fund
ஒருங்கிணைந்த ஊதியம்,Consolidated pay
ஒருங்கிணைந்த அறிக்கை,Consolidated statement
ஒருங்கிணைப்பு,Consolidation
பகட்டான,Conspicuous
சதி,Conspiracy
மாறிலி,Constant
தொகுதி,Constituency
தொகுதி,Constituent
அரசியலமைப்பு,Constitution
கட்டுப்பாடு,Constraint
கட்டுமானம்,Construction
ஆலோசகர்,Consultant
ஆலோசனை,Consultation
ஆலோசனைக் குழு,Consultative committee
நுகர்வு உருப்படி,Consumable item
நுகர்வு,Consume
நுகர்வோரின் பொருட்கள்,Consumer's goods
நுகர்வோர் மன்றம்/கவுன்சில்,Consumer forum/council
நுகர்வோர் நோக்குநிலை,Consumer orientation
நுகர்வு,Consumption
தொடர்பு,Contact
தொடர்பு திட்டம்,Contact programme
தொற்று நோய்,Contagious disease
