Marathi,Telugu
Tilth,టిల్త్
ऊतक चाचणी,కణజాల పరీక్ష
टॉडी,పసిపిల్లలు
सहिष्णुता,ఓరిమి
शीर्ष माती,పై నేల
टोपाटो,టోపాటో
टॉप-ड्रेसिंग,టాప్-డ్రెస్సింగ్
टोपोक्लीमॅटोलॉजी,టోపోక్లిమాటాలజీ
टॉपिंग (तंबाखू),పైన ఉండిపోయిన పొగాకు)
एकूण पचण्यायोग्य पोषक,మొత్తం జీర్ణమయ్యే పోషకం
एकूण घटक उत्पादकता,మొత్తం కారకాల ఉత్పాదకత
एकूण विद्रव्य घन,మొత్తం కరిగే ఘనపదార్థాలు
TOTIPOTENCY,టోటిపోటెన్సీ
विषारीपणा,విషపూరితం
विष,టాక్సిన్
कमी प्रमाणात असलेले घटक,ట్రేస్ ఎలిమెంట్స్
ट्रेसर घटक,ట్రేసర్ ఎలిమెంట్స్
व्यवहार,లావాదేవీలు
लिप्यंतरण,ట్రాన్స్క్రిప్షన్
परिवर्तन,పరివర్తన
ट्रान्सजेनिक,ట్రాన్స్‌జెనిక్
अनुवाद,అనువాదం
लिप्यंतरण,ట్రాన్స్‌లోకేషన్
संक्रमण,ప్రసారం
रक्तवाहिन्यासंबंधी गुणांक,ట్రాన్స్పిరేషన్ గుణకం
ट्रान्सपायरी पुल,ట్రాన్స్పిరేషన్ పుల్
संक्रमण प्रमाण,ట్రాన్స్పిరేషన్ నిష్పత్తి
प्रत्यारोपणाचा धक्का,మార్పిడి షాక్
प्रत्यारोपण,మార్పిడి
प्रत्यारोपण,మార్పిడి
वाहतूक माती,రవాణా చేసిన నేల
ट्रान्सपोजॉन,ట్రాన్స్‌పోసన్
ट्रान्सव्हर्स ड्रेनेज,విలోమ పారుదల
सापळा पिके,ఉచ్చు పంటలు
कचरा,చెత్త
उपचार,చికిత్స
झाडाचे पीक,చెట్టు పంట
झाडाची अंगठी,చెట్టు ఉంగరం
चाचणी,ట్రయల్
ट्रिकल सिंचन,ఇరిగేషన్ మోసగించండి
ट्रिगर फॅक्टर,ట్రిగ్గర్ కారకం
ट्रिपलॉइड,ట్రిప్లాయిడ్
ट्रिपल पीक,ట్రిపుల్ క్రాపింగ్
ट्रॉफिक पातळी,ట్రోఫిక్ స్థాయి
उष्णकटिबंधीय हालचाली,ట్రాపిక్ కదలికలు
उष्णकटिबंधीय प्रदेश,ఉష్ణమండల ప్రాంతం
उष्णकटिबंधीय,ఉష్ణమండల
खरी घनता,నిజమైన సాంద్రత
खरी पचनक्षमता,నిజమైన డైజెస్టిబిలిటీ
काटलेला प्रोफाइल,కత్తిరించబడిన ప్రొఫైల్
कापलेली माती,కత్తిరించిన నేల
त्सुनामी,సునామి
कंद पिके,గడ్డ దినుసు పంటలు
कंद,ట్యూబర్
ट्यूमर,కణితి
मातीचा ट्यूनेशन,మట్టి యొక్క పంక్తి
टुंड्रा,టండ్రా
टर्फ,మట్టిగడ్డ
टर्गिड,టర్గిడ్
टर्गोर चळवळ,టర్గర్ ఉద్యమం
टर्गर प्रेशर,టర్గర్ పీడనం
टर्गोर,టర్గర్
टर्नर सिंड्रोम,టర్నర్ సిండ్రోమ్
प्रकार (वनस्पती),రకం (మొక్క)
टाइप I त्रुटी,టైప్ I లోపం
प्रकार II त्रुटी,టైప్ II లోపం
टायफून,టైఫూన్
चिंचे,చింతపండు
टेरॅगॉन,టార్రాగన్
मंदिर किंवा मूर्तिपूजक वृक्ष,ఆలయం లేదా పుచ్చోమ చెట్టు
थिस्सल,తిస్టిల్
थुजा,థుజా
एक वनस्पती (हिची पाने स्वयंपाकात वापरतात),థైమ్
तंबाखू,పొగాకు
टोमॅटो,టమోటా
दु: खाचे झाड,దు orrow ఖం చెట్టు
Tritical,ట్రిటికేల్
रणशिंग द्राक्षांचा वेल,ట్రంపెట్ వైన్
क्षय,ట్యూబెరోస్
हळद,పసుపు
सलगम,టర్నిప్
टायफा (भारतीय रीड मेस),భారతీయుగపు ఎర్ర ఖున్నము
चहा डास,టీ దోమ
दीमक (पांढरा मुंगी),చెంప
थ्रीप्स,త్రిప్స్
अल्ट्रासेन्ट्रीफ्यूगेशन,అల్ట్రాసెంట్రిఫ్యూగేషన్
अल्ट्रासाऊंड,అల్ట్రాసౌండ్
उंबेल,అంబెల్
अनियंत्रित,అన్‌కౌప్లింగ్
निष्प्रभ,అవాంఛనీయమైనది
युनिव्हॅलंट,వివేకం
युनिव्हर्सल अनुवांशिक कोड,యూనివర్సల్ జన్యు కోడ్
सार्वत्रिक माती तोटा समीकरण,సార్వత్రిక నేల నష్టం
असंतृप्त फॅटी ids सिडस्,అసంతృప్త కొవ్వు ఆమ్లాలు
उंच भात,అప్‌ల్యాండ్ రైస్
उंच,ఎత్తైన చోటు
शहरी कंपोस्ट,పట్టణ కంపోస్ట్
युरिया,యూరియా
मूत्र,యూరియా
उल्ला गवत,ఉల్లా గడ్డి
लस,టీకా
व्हॅक्यूओल,వాక్యూల్
मूल्यवर्धित शेती,విలువ-ఆధారిత వ్యవసాయం
मूल्यवर्धित उत्पादन,విలువ జోడించిన ఉత్పత్తి
मूल्य व्यतिरिक्त,విలువ అదనంగా
मूल्य मूल्य प्रमाण,విలువ ఖర్చు నిష్పత్తి
व्हीएएम (वेसिक्युलर आर्बस्क्युलर),దవడ ఎముక
वाफ उष्णता उपचार,ఆవిరి వేడి చికిత్స
वाष्प दबाव,ఆవిరి పీడనం
बदलणारा खर्च,వేరియబుల్ ఖర్చు
व्हेरिएबल जनुक,వేరియబుల్ జన్యువు
चल दर तंत्रज्ञान,వేరియబుల్ రేట్ టెక్నాలజీ
भिन्नता,వ్యత్యాసం
भिन्नता,వైవిధ్యం
विविधता,వెరైటీ
वेक्टर,వెక్టర్
वनस्पती,వృక్ష సంపద
वनस्पती अधोगती,వృక్షసంపద క్షీణత
वनस्पतिवत् होणारी अडथळा,ఏపుగా ఉండే అవరోధం
वनस्पतिवत् होणारी कव्हर,ఏపుగా కవర్
वनस्पतीचा प्रसार,ఏపుగా ప్రచారం
वनस्पतिवत् होणारी अवस्था,ఏపుగా ఉండే దశ
व्हेनेशन,వెనిషన్
गांडूळ,వర్మికాస్టింగ్స్
वर्मीकॉम्पोस्ट,వర్మికంపోస్ట్
व्हॅरनालायझेशन,వర్నలైజేషన్
अनुलंब मलचिंग,నిలువు మల్చింగ్
व्हर्टिसॉल,వెర్టిసోల్
व्यवहार्यता (बियाणे),సాధ్యత (విత్తనం)
द्राक्षांचा वेल,వైన్
व्हिनेगर,వెనిగర్
Vir जनुक,వీర్ జీన్
व्हर्जिन लँड,వర్జిన్ ల్యాండ్
व्हर्जिन माती,వర్జిన్ మట్టి
व्हायरलन्स,వైరలెన్స్
विषाणू,వైరస్
व्हायरस कोट प्रोटीन,వైరస్ కోట్ ప్రోటీన్
व्हायरस अनुक्रमणिका,వైరస్ ఇండెక్సింగ్
विस्मयकारकता,స్నిగ్ధత
दृश्यमान रेडिएशन,కనిపించే రేడియేషన్
जीवनसत्त्वे,విటమిన్లు
वेटिकल्चर,విటికల్చర్
Viviparus,వివిపరస్
शून्य जागा,శూన్య స్థలం
अस्थिरता,అస్థిరత
स्वयंसेवक वनस्पती,వాలంటీర్ ప్లాంట్లు
व्हॅनिला,వనిల్లా
वेटिव्हर,వెటివర్
पशुवैद्यकीय डॉक्टर,పశువైద్య వైద్యుడు
व्हायरलोलॉजिस्ट,వైరాలజిస్ట్
वेतन,వేతనం
उबदार रक्ताचा प्राणी,వెచ్చని రక్తపాత జంతువు
कचरा व्यवस्थापन,వ్యర్థ పదార్థాల నిర్వహణ
कचरा,బంజర భూములు
पाण्याचे अनुप्रयोग कार्यक्षमता,నీటి అప్లికేషన్ సామర్థ్యం
पाणी अर्ज दर,నీటి దరఖాస్తు రేటు
पाण्याचे शिल्लक,నీటి సమతుల్యత
पाणी कॉम्पॅक्शन,నీటి సంపీడనం
पाणी संवर्धन,నీటి పొదుపు
पाणी वापर,నీటి వినియోగం
पाणी वाहतुकीची कार्यक्षमता,నీటి రవాణా సామర్థ్యం
पाणी संस्कृती,నీటి సంస్కృతి
पाण्याची तूट,నీటి లోటు
पाणी वितरण कार्यक्षमता,నీటి పంపిణీ సామర్థ్యం
पाणी शुल्क,వాటర్ డ్యూటీ
वॉटर फ्यूरो,నీటి బొచ్చు
पाण्याचे दरवाजे,నీటి ద్వారాలు
पाणी लॉगिंग,నీటి లాగింగ్
पाणी व्यवस्थापन,నీటి నిర్వహణ
पिकांची पाण्याची आवश्यकता,పంటల నీటి అవసరం
पाण्याची संतृप्ति तूट,నీటి సంతృప్త లోటు
पाण्याचे टेबल,నీటి పట్టిక
पाण्याचा वापर कार्यक्षमता,నీటి వినియోగ సామర్థ్యం
पाणी उत्पन्न,నీటి దిగుబడి
पाणी-कापणी,నీటి పెంపకం
वॉटरशेड,వాటర్‌షెడ్
वॉटरशेड मॅनेजमेंट,వాటర్‌షెడ్ మేనేజ్‌మెంట్
पाणलोट उपचार,వాటర్‌షెడ్ చికిత్స
वॉटरशेड-आधारित प्रणाली,వాటర్‌షెడ్-ఆధారిత వ్యవస్థ
जलमार्ग,జలమార్గం
वेव्ह-लांबी,వేవ్-లెంగ్త్
मेणिंग,వాక్సింగ్
हवामान,వాతావరణం
हवामान,వాతావరణం
तण,కలుపు
तण नियंत्रण,కలుపు నియంత్రణ
तण नियंत्रण कार्यक्षमता,కలుపు నియంత్రణ సామర్థ్యం
तण निर्मूलन,కలుపు నిర్మూలన
वीड इंडेक्स,కలుపు సూచిక
वेस्टर्न ब्लॉटिंग,వెస్ట్రన్ బ్లాటింగ్
तण स्पेक्ट्रम,కలుపు స్పెక్ట్రం
वीडिंग,కలుపు తీయుట
ओले-बल्ब नैराश्य,తడి-బల్బ్ మాంద్యం
ओले-बल्ब तापमान,తడి-బల్బ్ ఉష్ణోగ్రత
ओले-बल्ब थर्मामीटर,తడి-బల్బ్ థర్మామీటర్
वेटलँड,చిత్తడి నేల
ओले लागवड,తడి నాటడం
ओला ऋतू,తడి సీజన్
ओले बियाणे,తడి విత్తనాలు
ओले वर्ष,తడి సంవత్సరం
वेटेबल पावडर,తడి చేయదగిన పౌడర్
ओले एजंट,చెమ్మగిల్లడం ఏజెంట్
वावटळ सायक्रोमीटर,సుడిగాలి సైకోమీటర్
पांढरा क्रांती,తెలుపు విప్లవం
संपूर्ण शेती विश्लेषण,మొత్తం వ్యవసాయ విశ్లేషణ
संपूर्ण शेती दृष्टीकोन,మొత్తం వ్యవసాయ విధానం
व्यापक अनुकूलता,విస్తృత అనుకూలత
विल्टिंग पॉईंट,విల్టింగ్ పాయింట్
वारा ब्रेक,గాలి విరామం
पवन ऊर्जा,గాలి శక్తి
वारा इरोशन,గాలి కోత
वारा निर्मिती,గాలి ఉత్పత్తి
पवन मिल,విండ్మిల్
पवन उर्जा,పవన శక్తి
वारा वेग,గాలి వేగం
वारा पट्टी पीक,విండ్ స్ట్రిప్ క్రాపింగ్
वारा वेग,గాలి వేగం
वारा,గాలి
विंडो,విండ్రో
विंडरो,విండ్‌రోవర్
वारा-वेन,స న్న టి గా లి
वि,విన్నోవర్
Winnowing,విన్నోవింగ్
WOBBLE Hypothesis,చలనం ఉన్న పరికల్పన
गर्भ,గర్భం
लाकूड राख,కలప బూడిద
लाकूड गॅस,కలప వాయువు
काम,పని
अक्रोड,వాల్నట్
वॉटर क्रेस,వాటర్ క్రెస్
वॉटर हायसिंथ,నీటి హైసింత్
पाणी खरबूज,నీటి పుచ్చకాయ
पाण्याचे पुदीना,నీటి పుదీనా
रडत विलो,విల్లో ఏడుపు
वेस्ट इंडियन महोगनी,వెస్ట్ ఇండియన్ మహోగని
गहू,గోధుమ
पांढरा क्लोव्हर,వైట్ క్లోవర్
पांढरा मलबेरी,వైట్ మల్బరీ
पांढरा पोपिनेक,వైట్ పాపినెక్
पांढरा विलो,వైట్ విల్లో
वन्य मार्जोरिम,వైల్డ్ మార్జోరిమ్
वन्य ओट,వైల్డ్ వోట్
पंख असलेले बीन,రెక్కలుగల బీన్
हिवाळ्यातील स्क्वॅश,చలికాలం లో ఆడే ఆట
WINAANIA,విథానియా
"लाकूड सॉरेल, ऑक्सॅलिस","వుడ్ సోరెల్, ఆక్సాలిస్"
कचरा,కందిరీగ
विणकर पक्षी,వీవర్ బర్డ్
भुंगा,వీవిల్
पांढरा ग्रुप,వైట్ గ్రప్
वूली ph फिड,వూలీ అఫిడ్
Xanthinuera,శాంతినురియా
झेंथोफिल,క్శాంతోఫిల్
एक्स-क्रोमोसोम,X- క్రోమోజోమ్
झेनिया,జెనియా
झेरोडर्मा पिग्मेन्टोसम,జిరోడెర్మా పిగ్మెంటోసమ్
झेरोफाइट,ఎరోఫైట్
झेरोफाइटिझम,జిరోఫైటిజం
एक्स-रे विवर्तन,ఎక్స్-రే డిఫ్రాక్షన్
Xylem,జిలేమ్
Xylofeyte,జిలోఫైట్
Y 'ट्रेलिस,Y 'ట్రెల్లిస్
वाय-क्रोमोसोम,Y- క్రోమోజోమ్
यीस्ट,ఈస్ట్
यीस्ट अर्क,ఈస్ట్ సారం
पिवळी क्रांती,పసుపు విప్లవం
पिवळसर,పసుపు
उत्पन्न घटक,దిగుబడి భాగం
उत्पन्न देखरेख,దిగుబడి పర్యవేక్షణ
उत्पादन क्षमता,దిగుబడి సంభావ్యత
उत्पन्न स्थिरता,దిగుబడి స్థిరత్వం
अंड्यातील पिवळ बलक,పచ్చసొన
पिवळ्या बेरीड नाईटशेड,పసుపు బెర్రీడ్ నైట్ షేడ్
पिवळा मायरोबालन,పసుపు మైరోబాలన్
झेड,జైద్
झेड-क्रोमोसोम,Z- క్రోమోజోమ్
झेड-डीएनए,Z-DNA
झीटीन,జీటిన్
शून्य एनर्जी कूल चेंबर,చనుమొన శూన్యము
शून्य नांगरलेली जमीन,సున్నా సాగు
शून्य सहिष्णुता,సున్నా సహనం
झिंकची कमतरता,జింక్ లోపం
झिंक बोट प्रोटीन,జింక్ ఫింగర్ ప్రోటీన్
झिंडेटेड युरिया,జింక్యూటెడ్ యూరియా
झोना पेलुसिडा,జోనా పెలుసిడా
प्राणिसंग्रहालय,జూఫిలీ
झुप्लांक्टन,జూప్లాంక్టన్
झिगोटे,జైగోట్
झिगोटिक प्राणघातक जनुक,జైగోటిక్ ప్రాణాంతక జన్యువు
झॅन्थोफिलियम,జాంతోఫిలం
प्राणीशास्त्रज्ञ,జంతుశాస్త్రవేత్త
