Tamil,Assamese
நேரியல் விரிவாக்கத்தின் குணகம்,ৰৈখিক প্ৰসাৰণৰ সহগ
பின்னடைவின் குணகம்,ৰিগ্ৰেছনৰ সহগ
மேற்பரப்பு பதற்றத்தின் குணகம்,পৃষ্ঠীয় টানৰ সহগ
மாறுபாட்டின் குணகம்,তাৰতম্যৰ সহগ
இணைக்காரன்,কোফেক্টৰ
நாணயம் வீசுதல் (நாணயத்தை வீசுதல்),coin throw (মুদ্ৰা টছ)
மாதிரி சேகரிப்பு,নমুনা সংগ্ৰহ কৰা
கோலினியர்,collinear
ஒற்றுமை,collinearity
நெடுவரிசை,স্তম্ভ
நெடுவரிசை சமநிலை,স্তম্ভ সমতুল্যতা
நெடுவரிசைக்கு சமமானது,স্তম্ভ সমতুল্য
நெடுவரிசைக்கு சமமான அணி,স্তম্ভ সমতুল্য মেট্ৰিক্স
நிரல் அணி,স্তম্ভ মেট্ৰিক্স
நெடுவரிசை தரவரிசை,স্তম্ভ ৰেংক
நெடுவரிசை குறைக்கப்பட்ட echolon matrix,স্তম্ভ হ্ৰাস কৰা ইকলন মেট্ৰিক্স
நெடுவரிசை திசையன்,স্তম্ভ ভেক্টৰ
நெடுவரிசையில்,স্তম্ভ অনুসৰি
ஒருங்கிணைந்த சமன்பாடு,সংযুক্ত সমীকৰণ
பொதுவான கோணம்,সাধাৰণ কোণ
பொதுவான அச்சு,সাধাৰণ অক্ষ
பொதுவான அடிப்படை,সাধাৰণ ভিত্তি
பொதுவான வகுக்கும்,সাধাৰণ হৰ
பொதுவான வேறுபாடு,সাধাৰণ পাৰ্থক্য
பொதுவான காரணி,সাধাৰণ কাৰক
பொதுவான மடக்கை,সাধাৰণ লগাৰিদম
பொதுவான பல,সাধাৰণ বহুগুণ
பொதுவான விகிதம்,সাধাৰণ অনুপাত
பொதுவான பிரிவு,সাধাৰণ অংশ
பொதுவான பக்கம்,সাধাৰণ দিশ
பொதுவான தொடுகோடு,সাধাৰণ স্পৰ্শক
பொதுவான சொல்,সাধাৰণ শব্দ
பரிமாற்ற சட்டம்,কমিউটেটিভ ল&#39;
பரிமாற்ற சொத்து,পৰিৱৰ্তনশীল বৈশিষ্ট্য
பரிமாற்ற விதி,কমিউটেটিভ নিয়ম
கூட்டல் பரிமாற்ற சட்டம்,যোগৰ পৰিৱৰ্তনশীল নিয়ম
பெருக்கல் பரிமாற்ற விதி,গুণনৰ পৰিৱৰ্তনশীল নিয়ম
பரிமாற்ற செயல்பாடு,কমিউটেটিভ অপাৰেচন
பரிமாற்றி குழு,কমিউটেটৰ গোট
மெட்ரிக்குகளின் பரிமாற்றம்,মেট্ৰিক্সৰ অহা-যোৱা কৰা
சிறிய தொகுப்பு,কম্পেক্ট চেট
ஒப்பீடு,তুলনামূলকতা
வழிமுறைகளின் ஒப்பீடு,মাধ্যমৰ তুলনা
சதவீத ஒப்பீடு,শতাংশৰ তুলনা
ஒப்பீட்டு சோதனை,তুলনামূলক পৰীক্ষা
பொருந்தக்கூடிய சமன்பாடு,সামঞ্জস্যতা সমীকৰণ
போட்டி விளையாட்டு,প্ৰতিযোগিতামূলক খেল
போட்டி நிலைமை,প্ৰতিযোগিতামূলক পৰিস্থিতি
போட்டி உத்தி,প্ৰতিযোগিতামূলক কৌশল
தொகுப்பி,কম্পাইলাৰ
நிரப்பு,পৰিপূৰক
நிரப்பு கோணம்,পৰিপূৰক কোণ
நிரப்பு நிகழ்வு பூரக் கட்டனா,পৰিপূৰক ঘটনা
நிரப்பு காரணி,পৰিপূৰক কাৰক
நிரப்பு செயல்பாடு,পৰিপূৰক কাৰ্য্য
நிரப்பு அரை இடம்,পৰিপূৰক আধা স্থান
நிரப்பு இடைவெளி,পৰিপূৰক ব্যৱধান
நிரப்பு தொகுப்பு,পৰিপূৰক গোট
நிரப்புதல்,পৰিপূৰকতা
ஒரு தொகுப்பின் நிரப்பு,এটা গোটৰ পৰিপূৰক
முழுமையான மக்கள் தொகை கணக்கெடுப்பு,সম্পূৰ্ণ লোকপিয়ল
முழுமையான தொடர்பு அணி,সম্পূৰ্ণ সম্পৰ্কীয় মেট্ৰিক্স
முழுமையான மெட்ரிக் வெளி,সম্পূৰ্ণ মেট্ৰিক স্থান
முழுமையான ஆர்த்தோநார்மல் தொகுப்பு,সম্পূৰ্ণ অৰ্থনৰ্মেল ছেট
முழு நாற்கர,সম্পূৰ্ণ চতুৰ্ভুজ
முழுமையான பங்கு,সম্পূৰ্ণ ভাগফল
மொத்த தொகுப்பு,সম্পূৰ্ণ ছেট
முழுமையான தீர்வு,সম্পূৰ্ণ সমাধান
முற்றிலும் சீரற்ற வடிவமைப்பு,সম্পূৰ্ণৰূপে ৰেণ্ডম ডিজাইন
சிக்கலான வாதம்,জটিল যুক্তি
சிக்கலான இணைப்பு,জটিল সংযুক্ত
சிக்கலான வேறுபாடு,জটিল পাৰ্থক্য
சிக்கலான செயல்பாடு,জটিল ফলন
சிக்கலான ஒருங்கிணைப்பு,জটিল সংহতি
சிக்கலான மெட்ரிக்குகள்,জটিল মেট্ৰিক্স
சிக்கலான எண்,জটিল সংখ্যা
சிக்கலான எண் புலம்,জটিল সংখ্যাৰ ক্ষেত্ৰ
சிக்கலான ஆர்த்தோகனல் அணி,জটিল অৰ্থগনেল মেট্ৰিক্স
சிக்கலான விமானம்,জটিল সমতল
சிக்கலான அளவு,জটিল পৰিমাণ
சிக்கலான பரஸ்பர,জটিল পাৰস্পৰিক
சிக்கலான விளைவாக,জটিল ফলাফল
சிக்கலான இடம்,জটিল স্থান
சிக்கலான மதிப்புள்ள செயல்பாடு,জটিল মূল্যৱান ফলন
சிக்கலான மாறி,জটিল চলক
