Malayalam,Assamese
ക്യാപ്‌ചർ പ്രഭാവം,কেপচাৰ ইফেক্ট
കാരിയർ ശബ്ദ അനുപാതം,বাহক শব্দ অনুপাত
കാർ റേഡിയോ,গাড়ী ৰেডিঅ&#39;
കാർബൺ റെസിസ്റ്റർ,কাৰ্বন ৰেজিষ্টৰ
കാർഡ് റീഡർ,কাৰ্ড ৰিডাৰ
കാർഡിയോയിഡ് ഡയഗ്രം,কাৰ্ডিঅ&#39;ইড ডায়েগ্ৰাম
വണ്ടി,গাড়ী
വണ്ടി മടക്കം,carriage return
വാഹകൻ,বাহক
കാരിയർ ആശയവിനിമയം,বাহক যোগাযোগ
കാരിയർ ഏകാഗ്രത,বাহক ঘনত্ব
കാരിയർ ആവൃത്തി,বাহক কম্পাঙ্ক
കാരിയർ പുനരുൽപാദനം,বাহক প্ৰজনন
കാരിയർ ലെവൽ,বাহক স্তৰ
കാരിയർ ജീവിതം,বাহক জীৱন
കാരിയർ മൊബിലിറ്റി,বাহক গতিশীলতা
കാരിയർ ഗുണനം,বাহক গুণন
കാരിയർ ശബ്ദ നില,বাহক শব্দৰ মাত্ৰা
കാരിയർ ശ്രേണി,বাহক পৰিসৰ
കാരിയർ വീണ്ടെടുക്കൽ സർക്യൂട്ട്,বাহক পুনৰুদ্ধাৰ বৰ্তনী
കാരിയർ വീണ്ടും ചേർക്കൽ,বাহক পুনৰ সন্নিৱিষ্ট কৰা
ചാലക വിസരണം,পৰিবাহী বিকিৰণ
കാരിയർ അടിച്ചമർത്തൽ,বাহক দমন
കാരിയർ കൂട്ടിൽ,বাহক পিঞ্জৰা
കാരിയർ വേഗത,বাহক বেগ
കൈ കട്ട്,হেণ্ড বিট
പതാക നടത്തി,ধাৰণ কৰা পতাকা
"കൈവശരേഖ, കൈവശാവകാശ രജിസ്റ്റർ","দখলৰ পঞ্জীয়ন, দখলৰ পঞ্জী"
പോർട്ടബിൾ ജനറേറ്റർ,পৰ্টেবল জেনেৰেটৰ
കാർസൺ നിയമം,carson&#39;s আইন
കാട്രിഡ്ജ് ഫ്യൂസ്,কাৰ্টিজ ফিউজ
കാട്രിഡ്ജ് ടേപ്പ്,কাৰ্টিজ টেপ
കാരി ഫോസ്റ്റർ പാലം,কেৰী ফষ্টাৰ ব্ৰীজ
സ്റ്റെപ്പ് ആംപ്ലിഫയർ,ষ্টেপ এম্প্লিফায়াৰ
ഗ്രേഡേഷൻ,গ্ৰেডেচন
കാസ്കേഡ് ആംപ്ലിഫയർ,কেছকেড এম্প্লিফায়াৰ
"കാസ്‌കോഡ് ആംപ്ലിഫയർ, സ്റ്റെപ്പ് ആംപ്ലിഫയർ","কেস্কোড এম্প্লিফায়াৰ, ষ্টেপ এম্প্লিফায়াৰ"
കാസറ്റ്,কেছেট
പ്രേരണ,প্ৰৰোচনা
ക്യാപ്റ്റീവ് കോട്ടർ,বন্দী কোটাৰ
കാഥോഡ്,কেথ&#39;ড
കാഥോഡ് ട്രെയിലിംഗ്,কেথ&#39;ড ট্ৰেইলিং
കാഥോഡ് ട്രെയിലിംഗ് ആംപ്ലിഫയർ,কেথ&#39;ড ট্ৰেইলিং এম্প্লিফায়াৰ
കാഥോഡ് ലുമിനൻസ്,কেথ&#39;ড লুমিনেন্স
കാഥോഡ് മെറ്റീരിയൽ,কেথ&#39;ড পদাৰ্থ
കാഥോഡ് റേ ഓസിലോസ്കോപ്പ്,কেথ’ড ৰশ্মিৰ অচিলোস্কোপ
കാഥോഡ് റേ ട്യൂബ്,কেথ&#39;ড ৰশ্মিৰ নলী
കാഥോഡ് കണിക നിക്ഷേപം,কেথ&#39;ড কণা নিক্ষেপ
കാഥോഡ് ലുമിനൻസ്,কেথ&#39;ড লুমিনেন্স
കയർ ഫിൽട്ടർ,কুয়াৰ ফিল্টাৰ
കവർ ഫിൽട്ടർ,kaver ফিল্টাৰ
കോടോർ,কোটৰ
ആന്ട്രൽ റേഡിയേഷൻ,এণ্ট্ৰেল ৰেডিয়চন
cotter resonator,কটাৰ অনুনাদক
ഫാറ്റ് ചാർജ് കപ്പിൾഡ് ഉപകരണം (CCD),ফেট চাৰ্জ কাপল্ড ডিভাইচ (CCD)
സിഡി റോം,cd ৰম
സിഡി റോം ഡ്രൈവ്,cd ৰম ড্ৰাইভ
സെൽ (ബാറ്ററി),কোষ (বেটাৰী)
കേന്ദ്ര വിഭവ ഘടകം,কেন্দ্ৰীয় সম্পদ উপাদান
കേന്ദ്ര റിസോഴ്സ് യൂണിറ്റ്,কেন্দ্ৰীয় সম্পদ একক
സെൻട്രൽ പ്രൊസസർ,কেন্দ্ৰীয় প্ৰচেছৰ
ശരാശരി സ്കെയിൽ,গড় স্কেল
മിഡ് ഫ്രീക്വൻസി,মধ্যম কম্পাঙ্ক
മധ്യ എക്സ്ഹോസ്റ്റ് ട്രാൻസ്ഫോർമർ,মাজৰ এক্সজেষ্ট ট্ৰেন্সফৰ্মাৰ
"സെറാമിക്, കളിമണ്ണ്","চিৰামিক, মাটি"
സെറാമിക് ഫില്ലർ,চিৰামিক ভৰোৱা
സെറാമിക് ഫിൽറ്റർ,চিৰামিক ফিল্টাৰ
സെറാമിക് മെറ്റീരിയൽ,চিৰামিক সামগ্ৰী
സെറാമിക് റെസൊണേറ്റർ,চিৰামিক অনুনাদক
സെറാമിക് ശബ്ദ റിസീവർ,চিৰামিক শব্দ গ্ৰাহক
cerenkov കാൽക്കുലേറ്റർ,cerenkov কেলকুলেটৰ
സർമാറ്റ്,সৰমত
ചാൽകോജെനൈഡ്,চলকোজেনাইড
കാൽകോപൈറൈറ്റ്,কেলকোপাইৰাইট
"ചാനൽ, ചാനൽ","চেনেল, চেনেল"
ചാനൽ ബാൻഡ് വിപുലീകരണം,চেনেল বেণ্ড সম্প্ৰসাৰণ
ചാനൽ കോഡർ,চেনেল ক&#39;ডাৰ
ചാനൽ ആവൃത്തി,চেনেল কম্পাঙ্ক
ചാനൽ സ്വഭാവം,চেনেলৰ চৰিত্ৰ
ചാനൽ വേർതിരിക്കൽ,চেনেল পৃথকীকৰণ
ചാനൽ സിദ്ധാന്തം,চেনেল তত্ত্ব
പ്രതീക ജനറേറ്റർ,আখৰ উৎপাদক
സ്വഭാവം തിരിച്ചറിയൽ,চৰিত্ৰ চিনাক্তকৰণ
സ്വഭാവ പ്രതിരോധം,বৈশিষ্ট্যপূৰ্ণ ইম্পিডেন্স
ചാർജ് കാരിയർ,চাৰ্জ কেৰিয়াৰ
ചാർജ് നിയന്ത്രണ പാരാമീറ്റർ,চাৰ্জ নিয়ন্ত্ৰণ প্ৰাচল
ചാർജ്ജ് കപ്പിൾഡ് ഉപകരണം,চাৰ্জ সংযুক্ত ডিভাইচ
ചാർജ് കപ്പിൾഡ് റാൻഡം ആക്സസ് മെമ്മറി,চাৰ্জ কাপল্ড ৰেণ্ডম এক্সেছ মেমৰি
ചാർജ് സാന്ദ്രത,আধান ঘনত্ব
ചാർജ് ഇൻജക്ഷൻ ഉപകരണം,চাৰ্জ ইনজেকচন ডিভাইচ
ചാർജ് നഷ്ടം,চাৰ্জ লছ
ചാർജ് പമ്പിംഗ്,চাৰ্জ পাম্পিং
ചാർജ് സെൻസിംഗ് ആംപ്ലിഫയർ,চাৰ্জ চেন্সিং এম্প্লিফায়াৰ
ചാർജ് സംഭരണം,চাৰ্জ সংৰক্ষণ
ചാർജ്ജ് കണങ്ങൾ,আধানযুক্ত কণা
വികാരാധീനമായ,ভাবুকতা
ഫ്രെയിം,ফ্ৰেম
robyshev ഫിൽട്ടർ,ৰবিশ্বেভ ফিল্টাৰ
മൊത്തം പരിശോധിക്കുക,মুঠ পৰীক্ষা কৰক
ആവൃത്തി പരിശോധിക്കുക,কম্পাঙ্ক পৰীক্ষা কৰক
കെമിക്കൽ ബോണ്ട്,ৰাসায়নিক বন্ধন
രാസ നീരാവി നിക്ഷേപം,ৰাসায়নিক বাষ্প নিক্ষেপ
ചൈൽഡ് ലോക്ക് സൗകര്യം,শিশুৰ তলাৰ সুবিধা
ബാലനിയമം,শিশুৰ আইন
ചിപ്പ്,চিপ
ചിപ്പ് സജീവമാക്കൽ,চিপ সক্ৰিয়কৰণ
വീര്പ്പുമുട്ടുക,choke
ഇടയ്ക്കിടെ,intermittent
ഇടയ്ക്കിടെയുള്ള ആംപ്ലിഫയർ,মাজে মাজে এম্প্লিফায়াৰ
ഇടയ്ക്കിടെയുള്ള ആംപ്ലിഫയർ,মাজে মাজে এম্প্লিফায়াৰ
ഇടവിട്ടുള്ള മോഡ്,মাজে মাজে মোড
ക്രോമ ആംപ്ലിഫയർ,ক্ৰ&#39;মা এম্প্লিফায়াৰ
സ്വഭാവ രേഖാചിത്രം,বৈশিষ্ট্য নিৰ্ণয়ৰ ডায়েগ্ৰাম
പിഗ്മെന്റേഷൻ,ৰং কৰা
സർക്കിൾ ഡയഗ്രം,বৃত্তৰ ডায়েগ্ৰাম
സർക്യൂട്ട്,বৰ্তনী
സർക്യൂട്ട് വിശകലനം,বৰ্তনী বিশ্লেষণ
സർക്യൂട്ട് ബ്രേക്കർ,বৰ্তনী ভাঙক
സർക്യൂട്ട് ഡയഗ്രം,বৰ্তনীৰ ডায়েগ্ৰাম
സർക്യൂട്ട് നൊട്ടേഷൻ,বৰ্তনী সংকেত
സർക്യൂട്ട് സ്വിച്ചിംഗ്,চাৰ্কিট চুইচিং
വൃത്താകൃതിയിലുള്ള തരംഗ പാത,বৃত্তাকাৰ তৰংগ পথ
രക്തചംക്രമണം മെമ്മറി,প্ৰচলিত স্মৃতিশক্তি
ബോണ്ടിംഗ് സർക്യൂട്ട്,বণ্ডিং বৰ্তনী
ക്ലാപ്പ് ഓസിലേറ്റർ,clap দোলক
ക്ലാസ് എ ആംപ്ലിഫയർ,ক্লাছ A এম্প্লিফায়াৰ
ക്ലാസ് എ] ബി] സി] ഡി പ്രവർത്തനങ്ങൾ,ক শ্ৰেণী] খ] গ] ঘ কাৰ্য্যসমূহ
ക്ലാസ് ബി ആംപ്ലിഫയർ,ক্লাছ বি এম্প্লিফায়াৰ
ക്ലാസ് സി ആംപ്ലിഫയർ,ক্লাছ C এম্প্লিফায়াৰ
ക്ലാസ് ഡി ആംപ്ലിഫയർ,ক্লাছ D এম্প্লিফায়াৰ
എസ് ക്ലാസ് ബോഡി,S শ্ৰেণীৰ শৰীৰ
"പുറത്താക്കൽ, ശുദ്ധി","বহিষ্কাৰ, পৰিষ্কাৰ"
കത്രിക,শ্বিয়াৰিং
ഷീറിംഗ് സർക്യൂട്ട്,শ্বিয়াৰিং বৰ্তনী
കാലാഡ്,calad
ക്ലോക്ക് ആവൃത്തി,ঘড়ীৰ কম্পাঙ্ক
ക്ലോക്ക് പൾസ് ജനറേറ്റർ,ঘড়ী পালছ জেনেৰেটৰ
കടൽ ആർഎസ് ഫ്ലിപ്പ് ഫ്ലോപ്പ്,কাদাল আৰ এছ ফ্লিপ ফ্লপ
അടച്ച സർക്യൂട്ട് ടെലിവിഷൻ,বন্ধ বৰ্তনী টেলিভিছন
അടച്ച ലൂപ്പ് പ്രവർത്തനം,বন্ধ লুপ কাৰ্য্য
അടച്ച ലൂപ്പ് നേട്ടം,বন্ধ লুপ লাভ
കോംപ്ലിമെന്ററി മെറ്റാലിക് സെമികണ്ടക്ടർ,পৰিপূৰক ধাতুৰ অৰ্ধপৰিবাহী
CMOS ഉപകരണം,CMOS ডিভাইচ
CMRR (പൊതു മോഡ് ന്യൂട്രലൈസേഷൻ അനുപാതം),চি এম আৰ আৰ (সাধাৰণ মোড নিষ্ক্ৰিয়কৰণ অনুপাত)
CO2ലേസർ,CO2laser
ഏകോപന കേബിൾ,সমাক্ষীয় কেবল
കോക്‌ഷ്യൽ കോട്ടർ,সমাক্ষীয় কোটাৰ
കോക്സിയൽ കണക്റ്റർ,সমাক্ষীয় সংযোগকাৰী
"കോക്സിയൽ കണക്റ്റർ, കോക്സിയൽ കണക്റ്റർ","সমাক্ষীয় সংযোগকাৰী, সমাক্ষীয় সংযোগকাৰী"
ഏകപക്ഷീയ രേഖ,সমাক্ষীয় ৰেখা
ഏകപക്ഷീയ രേഖ,সমাক্ষীয় ৰেখা
ഏകപക്ഷീയ തരംഗ പാത,সমাক্ষীয় তৰংগ পথ
കോഡ് മാറ്റം,ক&#39;ড সলনি কৰা
