Assamese,Odiya
"স্তম্ভ, বাৰ, কব, ব্লক, বাৰ, ৰড, বাৰ, ৮.বেৰ, ৯. ৰেখা, ১০. প্ৰান্ত, ১ ব্লক, ১, বাৰ, ১, ৰেখা, ১, পৰীক্ষা ৰেখা","ସ୍ତମ୍ଭ, ବାର୍, କୋବ୍, ବ୍ଲକ୍, ବାର୍, ବାଡ଼ି, ବାର୍, 8. କାନ୍ଥ, 9. ରେଖା, 10. ଧାର, 1 ବ୍ଲକ, 1, ବାର୍, 1, ରେଖା, 1, ପରୀକ୍ଷା ରେଖା |"
bardeen নীতি,ବାର୍ଡେନ୍ ନୀତି |
barkhausen প্ৰভাৱ,ବାର୍କହାଉନ୍ ପ୍ରଭାବ |
barlow চক্ৰ,ବାର୍ଲୋ ଚକ୍ର |
বাৰ চুম্বক,ବାର୍ ଚୁମ୍ବକ
ভঁৰাল,ଭଣ୍ଡାର
বায়ুৰ চাপৰ গ্ৰাফ,ବାୟୁ ଚାପ ଗ୍ରାଫ୍ |
"বেৰ&#39;গ্ৰাফ, বেৰ&#39;গ্ৰাফ","ବାରୋଗ୍ରାଫ୍, ବାରୋଗ୍ରାଫ୍ |"
বেৰ&#39;মিটাৰ,ବାରୋମିଟର |
বায়ুমণ্ডলীয় চাপ,ବାୟୁମଣ୍ଡଳୀୟ ଚାପ |
"ব্ৰহ্মাণ্ড, বেৰ&#39;স্ফিয়াৰ","ବ୍ରହ୍ମାଣ୍ଡ, ବାରୋମୋସଫର |"
পেণ্ডুলাম,ପେଣ୍ଡୁଲମ୍ |
"বাধা, পাৰমাণৱিক বাধা, পাৰমাণৱিক বাধা","ପ୍ରତିବନ୍ଧକ, ପରମାଣୁ ପ୍ରତିବନ୍ଧକ, ପରମାଣୁ ପ୍ରତିବନ୍ଧକ |"
বাধাৰ স্তৰ,ପ୍ରତିବନ୍ଧକ ସ୍ତର |
barion,ବାରିଅନ୍ |
গুৰুমণ্ডল,ଗୁରୁମାଣ୍ଡଲ |
বেচ বেণ্ড,ବେସ୍ ବ୍ୟାଣ୍ଡ |
"মৌলিক, মৌলিক, ক্ষাৰকীয়","ମ basic ଳିକ, ମ basic ଳିକ, କ୍ଷାରୀୟ |"
ভেঁটি,ଆଧାର
"গণনা, দল গঠন","ଗଣନା, ଦଳ ଗଠନ |"
"cistern, cistern, হিটাৰ, গৰম কৰা পাত্ৰ, গা ধোৱা","କୂଅ, କୂଅ, ହିଟର, ଗରମ ପାତ୍ର, ସ୍ନାନ |"
বেটাৰি,ବ୍ୟାଟେରୀ
"এৰে খণ্ড, কক্ষ, উপসাগৰ","ଆରେ ସେଗମେଣ୍ଟ, ଚାମ୍ବର, ବେ |"
প্ৰদৰ্শন,ପ୍ରଦର୍ଶନ
কিবান,କିବାନ୍
"মণিকা, বিড","ମାଣିକା, ବିଡ୍ |"
"ৰশ্মি, ৰশ্মি, ৰশ্মি, ট্রাম্প","ବିମ୍, ବିମ୍, ବିମ୍, ଟ୍ରମ୍ପ |"
"ডিকমন, ডিকন","ଡିକମ୍ୟାନ୍, ଡିକ୍କନ୍ |"
"ডোলে, ভিস্পেণ্ড","ଡୋଲ୍, ଭିସପ୍ୟାଣ୍ଡ୍ |"
becquerel প্ৰভাৱ,becquerel ପ୍ରଭାବ |
ঘণ্টা জাৰ,ଘଣ୍ଟି ପାତ୍ର
bellows,ଘଣ୍ଟି
ঘণ্টা ঘড়ী,ଘଣ୍ଟି ଘଣ୍ଟା |
"বেদিকা, বেঞ্চ","ବେଦିକା, ବେଞ୍ଚ"
"মোড, বাংক (সম্পা.), বেণ্ড (v.)","ମୋଡ୍, ବାଙ୍କ (ଏଡି।), ବଙ୍କା (v।)"
বাংকন,ବ୍ୟାଙ୍କାନ୍
"bent, বেঁকা","ବଙ୍କା, ବଙ୍କା"
বাৰ্নৌলি-সমীকৰণ,ବର୍ନୁଲି-ସମୀକରଣ |
ভিত্তি-ফলন,ବେସାଲ୍-ଫଙ୍କସନ୍
শ্ৰেষ্ঠ আঠাযুক্ততা,ସର୍ବୋତ୍ତମ ଆଡିଶିନ୍ |
বিটা (খ),ବିଟା (ଖ)
betatron,ବେଟାଟ୍ରନ୍ |
bethe মডেল,ବେଥ୍ ମଡେଲ୍ |
বিভাট্ৰন,ବିଭାଟ୍ରନ୍ |
BH বক্ৰ,BH ବକ୍ର
দ্বিকোণীয়া,ଦ୍ୱିପାକ୍ଷିକ |
"bias, পক্ষপাতিত্ব","ପକ୍ଷପାତ, ପକ୍ଷପାତ |"
দ্বি-অক্ষীয়,ଦ୍ୱି-ଅକ୍ଷୀୟ |
বাইক্ৰ&#39;মেট কোষ,ବାଇକ୍ରୋମାଟ୍ ସେଲ୍ |
অভ্যাৱতল,ଅଭିଭାଟାଲ୍ |
ডাবল এন্টেনা,ଡବଲ୍ ଆଣ୍ଟେନା |
দ্বি উত্তল,biconvex
"দ্বি-স্ফটিক, দ্বৈত-স্ফটিক","ଦ୍ୱି-ସ୍ଫଟିକ୍, ଡୁଆଲ୍-ସ୍ଫଟିକ୍ |"
দ্বিমুখী মাইক্ৰ&#39;ফোন,ଦ୍ୱି-ଦିଗୀୟ ମାଇକ୍ରୋଫୋନ୍ |
দ্বিপদ আৰ্হি,ଦ୍ୱିପାକ୍ଷିକ ମଡେଲ୍ |
ডাইঅ&#39;ইচিয়াছ,ଦ୍ୱିଗୁଣ
দ্বিপাক্ষিক,ଦ୍ୱିପାକ୍ଷିକ
দ্বিৰেখা,ବିଲିନାର୍
দ্বি আণৱিক,ଦ୍ୱିମାଂଶ
"দ্বি-চলক, দ্বি-ভিত্তিক, দ্বৈত","ଦ୍ୱି-ପରିବର୍ତ୍ତନଶୀଳ, ଦ୍ୱି-ଆଧାର, ଦ୍ୱ ual ତ |"
"বাইনাৰী ক&#39;ড, বাইনাৰী ক&#39;ড","ବାଇନାରୀ କୋଡ୍, ବାଇନାରୀ କୋଡ୍ |"
গেম ষ্টাৰ,ଖେଳ ତାରକା
বাইনাৰী পদ্ধতি,ବାଇନାରୀ ପଦ୍ଧତି |
biparietal,ଦ୍ୱିପାକ୍ଷିକ
বান্ধোন,ବନ୍ଧନ
"বাইনোকুলাৰ, বাইনোকুলাৰ","ଦ୍ୱିପାକ୍ଷିକ, ଦ୍ୱିପାକ୍ଷିକ |"
বাইনাৰী,ବାଇନାରୀ
দ্বিপদ বিতৰণ,ଦ୍ୱିପାକ୍ଷିକ ବଣ୍ଟନ |
"দ্বিকেন্দ্ৰীয়, দ্বিকেন্দ্ৰীয়, দ্বি-নিউক্লিয়েট","ବାଇସେଣ୍ଟ୍ରାଲ୍, ଡିସେଣ୍ଟ୍ରିକ୍, ବିନ୍ୟୁକ୍ଲିଟେଡ୍ |"
জৈৱগতিবিদ্যা,ଜ od ବ ଡାଇନାମିକ୍ସ |
বায়&#39; ইলেক্ট্ৰনিক্স,ବାୟୋ ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |
জৈৱপদাৰ্থবিজ্ঞানী,ବାୟୋଫିଜିକ୍ |
জৈৱপদাৰ্থ বিজ্ঞান,ବାୟୋଫିଜିକ୍ |
জৈৱিক উপগ্ৰহ,ଜ bi ବିକ ଉପଗ୍ରହ |
"চিনেমাটোগ্ৰাফাৰ, বায়স্কোপ","ସିନେମାଟୋଗ୍ରାଫର, ବାୟୋସ୍କୋପ୍ |"
বায়&#39;-ছাভাৰ্ট নিয়ম,ବାୟୋ-ସାବାର୍ଟ ନିୟମ |
দ্বিফেজিক কাৰেণ্ট,ଦ୍ୱିପାକ୍ଷିକ କରେଣ୍ଟ |
ডাইপোল,ଡିପୋଲ୍
"বাইপ্ৰিজম, বাইপ্ৰিজম",ଦ୍ୱିପାକ୍ଷିକ
"বাইকোৱাৰ্টছ, বাইকোৱাৰ্ট","biquartz, biquartz"
দ্বিপৰ্যায়ৰ আখৰ,ଦ୍ୱିପାକ୍ଷିକ ଚରିତ୍ର |
দুটা পৰ্যায়ৰ মাল্টিভাইব্ৰেটৰ,ଦୁଇ ପର୍ଯ୍ୟାୟ ମଲ୍ଟିଭାଇବ୍ରେଟର |
"ড্ৱায়াংক* (বাইনাৰী সংখ্যা), বাৰ্মিজ, অনি, টুক","Dwayank * (ବାଇନାରୀ ସଂଖ୍ୟା), ବର୍ମା, ଅନି, ଟୁକ୍ |"
"ক&#39;লা, কৃষ্ণ","କଳା, କୃଷ୍ଣ"
ক&#39;লা শৰীৰ,କଳା ଶରୀର
অদৃশ্য পোহৰ,ଅଦୃଶ୍ୟ ଆଲୋକ |
timirayan ৰেডিঅ&#39; timirayan,ତିମିରାୟାନ୍ ରେଡିଓ ତିମିରାୟାନ୍ |
ইজেকচন পালছ,ଇଜେକସନ ପଲ୍ସ |
end bias,ଶେଷ ପକ୍ଷପାତ |
ক&#39;লা বিকিৰণ,କଳା ବିକିରଣ |
"অসম্পূৰ্ণ, খালী","ଅସମ୍ପୂର୍ଣ୍ଣ, ଖାଲି"
আৱৰণ,ଆବରଣ |
বাতিল কৰা,ବାତିଲ
"বিস্ফোৰণ, বিস্ফোৰণ, ধুমুহা","ବିସ୍ଫୋରଣ, ବିସ୍ଫୋରଣ, ଗୁଷ୍ଟ"
"সবিকা, ব্লিডাৰ, সবি","ସାଭିକା, ବ୍ଲେଡର୍, ସାଭି |"
"ছদ্মবেশত, অন্ধ","ଛଦ୍ମବେଶୀ, ଅନ୍ଧ"
ব্লকৰ উপপাদ্য,ବ୍ଲୋଚ୍ ର ଥିଓରେମ୍ |
"ব্লক, ব্লক, ব্লক","ବ୍ଲକ, ବ୍ଲକ, ବ୍ଲକ"
"blow, blow, আঘাত কৰা","blow ଟକା, blow ଟକା"
নীলা প্ৰিন্ট,ନୀଳ ପ୍ରିଣ୍ଟ୍ |
অস্পষ্টতা বৃত্ত,ଅସ୍ପଷ୍ଟତା ବୃତ୍ତ |
তৰংগ,ଅସ୍ପଷ୍ଟ
"বল, গোলক, লকেট","ବଲ୍, ଗୋଲାକାର, ପେଣ୍ଡାଲ୍ |"
"শৰীৰ, বস্তু","ଶରୀର, ବସ୍ତୁ"
শাৰীৰিক ক্ষমতা,ଶାରୀରିକ କ୍ଷମତା |
কেন্দ্ৰীভূত,କେନ୍ଦ୍ରିତ |
"শৰীৰ-তিৰ্যক, শেষ-তিৰ্যক","ଶରୀର-ତ୍ରିକୋଣୀୟ, ଶେଷ-ତ୍ରିକୋଣୀୟ |"
"bogie, অজ্ঞাত ধৰা পেলোৱা (ৰাডাৰ)","ବଗି, ଅଜ୍ଞାତ ଚିହ୍ନଟ (ରାଡାର)"
ব&#39;ৰ ইফেক্ট,ପ୍ରଭାବ
ব&#39;ৰ মেগনেটন,ଚୁମ୍ବକୀୟ
"বয়লাৰ, বয়লাৰ","ବଏଲର, ବଏଲର"
"উতলা, উতলা","ଫୁଟିବା, ଫୁଟିବା |"
বোল্টছমেন সমীকৰণ,ବୋଲ୍ଟସମ୍ୟାନ୍ ସମୀକରଣ |
বোমাৰু ইলেক্ট্ৰন,ବିସ୍ଫୋରଣକାରୀ ଇଲେକ୍ଟ୍ରନ୍ |
"আঘাতজনিত শক্তি, বোমা বিস্ফোৰণ শক্তি","ଆଘାତଜନିତ ଶକ୍ତି, ବୋମା ବିସ୍ଫୋରଣ ଶକ୍ତି |"
বন্ধক,ବନ୍ଧକ
"বণ্ডেড, বণ্ডেড, বণ্ডেড","ବନ୍ଧିତ, ବନ୍ଧିତ, ବନ୍ଧିତ |"
এনহান্সাৰ,ଉନ୍ନତିକାରୀ
বোৰন,ବୋରନ୍
বস-কণা,ବୋଷ-କଣିକା |
ব&#39;চন,ବୋସନ
"জোকাৰণি, জাম্প","ଥଟ୍ଟା, ଡେଇଁବା |"
বাধ্যতা,ବନ୍ଧା
"সীমা, সীমা (সম্পা.), প্ৰান্তীয় (v.)","ସୀମା, ସୀମା (ଏଡି।), ମାର୍ଜିନାଲ (v।)"
বাধ্যতা,ବନ୍ଧା
ধনু ৰাশিৰ চোতাল,ଧନୁ ରାଶି
পালতোলা ঢৌ,ଜାହାଜ ତରଙ୍ଗ
বয়লাৰ গৰম কৰা,ବଏଲର ଗରମ
ল&#39;ৰাৰ আইন,ବୋଇଲର ନିୟମ |
বয়লাৰ গৰম কৰা,ବଏଲର ଗରମ
বন্ধনী-শ্ৰেণী,ବ୍ରାକେଟ୍-ଶ୍ରେଣୀ
বেগ নিয়ম,ବ୍ୟାଗ୍ ନିୟମ |
আন্তঃসংলগ্ন তাঁৰ,ଅନ୍ତର୍ନିହିତ ତାର
ব্ৰেক ক্লাছ,ବ୍ରେକ୍ କ୍ଲାସ୍
ব্ৰামা কম্প্ৰেছাৰ,ବ୍ରାମା ସଙ୍କୋଚକ |
শাখা-প্ৰশাখা,ଶାଖା
"ব্ৰেভ লেটিছ, ব্ৰেভ লেটিছ","ସାହସୀ ଲାଟାଇସ୍, ସାହସୀ ଲାଟାଇସ୍ |"
ব্ৰাছ ব্ৰেজিং,ପିତ୍ତଳ ବ୍ରଜ
ছেভাৰেন্স,ବିଚ୍ଛିନ୍ନତା |
সংযোগকাৰী ভাঙি পেলাওক,ବ୍ରେକ ସଂଯୋଜକ
"ফ্ৰেক্টৰ ডাইঅ’ড, জেনাৰ ডাইঅ’ড","ଭଙ୍ଗା ଡାୟୋଡ୍, ଜେନେର୍ ଡାୟୋଡ୍ |"
হাড়ভঙা,ଭଙ୍ଗା
"ব্ৰীডাৰ ৰিয়েক্টৰ, ব্ৰীডাৰ নিউক্লিয়াৰ ফাৰ্নেচ, ব্ৰীডাৰ ফাৰ্নেচ","ପ୍ରଜନକ ରିଆକ୍ଟର, ପ୍ରଜନକ ଆଣବିକ ଚୁଲା, ପ୍ରଜନକ ଚୁଲା |"
প্ৰজনন,ପ୍ରଜନନ
"ৰিটাৰ্ডেণ্ট ৰেডিয়চন, brastralung","ରିଟାର୍ଡାଣ୍ଟ ବିକିରଣ, ବ୍ରାଷ୍ଟ୍ରାଲଙ୍ଗ |"
ব্ৰুষ্টাৰ-কোণ,ବ୍ରୁଷ୍ଟର୍-ଆଙ୍ଗଲ୍ |
ব্ৰুষ্টাৰ ফ্ৰীজ,ବ୍ରୁଷ୍ଟର୍ ଫ୍ରିଜ୍ |
সেঁতু,ସେତୁ
দলং বন্ধন,ବ୍ରିଜ୍ ବନ୍ଧ
"উজ্জ্বল, উজ্জ্বল, চকু কপালত তুলিব পৰা","ଉଜ୍ଜ୍ୱଳ, ଉଜ୍ଜ୍ୱଳ, ଚମତ୍କାର |"
ইলুমিনেটৰ,ଆଲୋକିତକାରୀ
ৰেডিয়েন্স,ଜ୍ୟୋତି
"দ্যুতি, প্ৰভা","ଦିୟୁଟି, ପ୍ରଭାସ |"
ব্ৰীলুৱান অঞ্চল,ବ୍ରିଲୁୱାନ୍ ଅଞ୍ଚଳ |
ব্ৰিটিছ ষ্টেণ্ডাৰ্ড মমবাতি,ବ୍ରିଟିଶ ଷ୍ଟାଣ୍ଡାର୍ଡ କ୍ୟାଣ୍ଡେଲ |
ভংগুৰ,ଭଗ୍ନ
ভংগুৰতা,ଚତୁରତା
সম্প্ৰচাৰ,ପ୍ରସାରଣ
বিস্তৃত,ବିସ୍ତୃତ |
ৰেট্ৰ&#39;গ্ৰেড,ପ୍ରତ୍ୟାବର୍ତ୍ତନ
ব্ৰগলি সূত্ৰ,ବ୍ରୋଗଲି ସୂତ୍ର |
খণ্ডিত,ଖଣ୍ଡବିଖଣ୍ଡିତ |
ব্ৰাউনি গতি,ବ୍ରାଉନି ଗତି |
"কুচি, বুৰুষ, কুৰ্চ, গুলম","କୁଚି, ବୁରୁଶ, କୁର୍ଚ, ଗୁଲମ୍ |"
"বুদবুদ, বুদবুদ (ed.), mumble (v.)","ବବୁଲ୍, ବବୁଲ୍ (ଏଡି।), ଗର୍ଜନ (v।)"
effervescence,ଫଳପ୍ରଦତା
প্ৰতিকাৰৰ ব্যৱস্থা,ପ୍ରତିବାଦ
সংকোচন,ସଂକୋଚନ
"amp-প্ৰতিৰোধ, বাফাৰ","ଆମ୍ଫୋଟେରିକ୍, ବଫର୍ଡ୍ |"
শব্দবিজ্ঞান,ଆକାଶବାଣୀ
বৰধন,ବର୍ଦ୍ଧନ |
বাল্ব,ବଲ୍ବ
আবির্ভূত,ଏମର୍ଜେ |
"আয়তন, বাল্ক, ভৰ, ভৰ, আয়তন","ଭଲ୍ୟୁମ୍, ବଲ୍କ, ମାସ, ମାସ, ଭଲ୍ୟୁମ୍"
আয়তন স্থিতিস্থাপকতা সহগ,ଭଲ୍ୟୁମ୍ ଇଲାସ୍ଟିସିଟି କୋଏଫିସିଏଣ୍ଟ୍ |
জনসংখ্যাৰ সম্পত্তি,ଜନସଂଖ୍ୟା ସମ୍ପତ୍ତି
সৰ্বোচ্চ উষ্ণতা,ସର୍ବାଧିକ ତାପମାତ୍ରା
উখহি উঠা,bulge
"bunch, bunch (n.), থুপ খাই থকা (ver.)","ଗୁଣ୍ଡ, ଗୁଣ୍ଡ (n।), କ୍ଲଷ୍ଟର ହେବାକୁ (ver।)"
মুঠি,ଗୁଣ୍ଡ |
বুনচেন কোষ,ବନସେନ୍ ସେଲ୍ |
প্লাৱন ক্ষমতা,ବୋଇତ
"buoyancy, প্লাৱন ক্ষমতা",ବ oy ଧତା
বাৰ্গাৰ চাৰ্কিট,ବରଗଡ ସର୍କିଟ |
চোৰৰ ঘণ্টা,ଚୋର ଘଣ୍ଟି
"বাৰ্নাৰ, ইগনিটাৰ","ବର୍ଣ୍ଣର୍, ଇଗ୍ନିଟର"
সম্পূৰ্ণ ইগনিচন,ପୂର୍ଣ୍ଣ ଇଗ୍ନିସନ୍ |
"বিস্ফোৰণ, বিস্ফোৰণ, ফাট","ବିସ୍ଫୋରଣ, ବିସ୍ଫୋରଣ, ଫିସର୍ |"
লাইন ব্যস্ত,ରେଖା ବ୍ୟସ୍ତ
ব্যস্ত সুৰ,ବ୍ୟସ୍ତ ସ୍ୱର
buzzer,ବଜର୍
পাৰ হোৱা,ବାଇପାସ୍
বৰ্তনী,ସର୍କିଟ
"সাগৰৰ তাঁৰ, কেবল","ସମୁଦ୍ର ତାର, କେବୁଲ୍ |"
কেডমিয়াম,କ୍ୟାଡମିୟମ୍
চিজিয়াম-কোষ,ସେସିୟମ୍-ସେଲ୍ |
পাঞ্জাৰ ডাইপোল,ପଞ୍ଜର୍ ଡିପୋଲ୍ |
পাঞ্জাৰ ইফেক্ট,ପଞ୍ଜର୍ ପ୍ରଭାବ |
গণনা কৰা,ଗଣନା କରିବାକୁ
কেলকুলেটৰ,କାଲକୁଲେଟର
কেলেণ্ডাৰ,କ୍ୟାଲେଣ୍ଡର
"মানাংকন, মানাংকন, পুনৰীক্ষণ","କାଲିବ୍ରେସନ୍, କାଲିବ୍ରେସନ୍, ସଂଶୋଧନ |"
"মানাংকন বহুগুণক, মানাংকন বহুগুণক","କାଲିବ୍ରେସନ୍ ମଲ୍ଟିପ୍ଲାଏର୍, କାଲିବ୍ରେସନ୍ ମଲ୍ଟିପ୍ଲାଏର୍ |"
কেলিপাৰ,କାଲିପର୍
"কল কেলকুলেটৰ, টক কেলকুলেটৰ","କଲ୍ କାଲକୁଲେଟର, ଟକ୍ କାଲକୁଲେଟର |"
"তাপ (v.), কেলৰি (ed.)","ଉତ୍ତାପ (v।), କ୍ୟାଲୋରୀ (ଏଡି।)"
"কেলৰিমিটাৰ, কেলৰিমিটাৰ","କ୍ୟାଲୋରିମିଟର, କ୍ୟାଲୋରିମିଟର |"
"কেলৰিমেট্ৰি, কেলৰিমেট্ৰি","କ୍ୟାଲୋରିମେଟ୍ରି, କ୍ୟାଲୋରିମେଟ୍ରି |"
কেমেৰা,କ୍ୟାମେରା
"কুল্যা কিৰণ, খাল কিৰণ","କୁଲିଆ କିରଣ, କେନାଲ କିରଣ |"
কেণ্ডেলা,କ୍ୟାଣ୍ଡେଲା |
"মমবাতি, মমবাতি","ମହମବତୀ, ମହମବତୀ |"
canonical,କାନୋନିକାଲ୍ |
কেন্টিলিভাৰ,କ୍ୟାଣ୍ଟିଲାଇଭର |
"টুপি, পোছাক (সম্পা.), ইন্টাৰলেচিং (v.)","କ୍ୟାପ୍, ଲୁଗା (ଏଡି।), ଇଣ୍ଟରଲେସିଂ (v।)"
ধৰি ৰখা,ଧରିବା
কেপাচিটৰ,କ୍ୟାପେସିଟର
"কেপিলাৰিটি, কেপিলাৰিটি","କ୍ୟାପିଲିରିଟି, କ୍ୟାପିଲିରିଟି |"
"কেপিলাৰী, কেপিলাৰী","କ୍ୟାପିଲାରୀ, କ୍ୟାପିଲାରୀ |"
কেপিলাৰী বল,କ୍ୟାପିଲାରୀ ଫୋର୍ସ |
"কেপচুল, কেপচুল, কেপচুল","କ୍ୟାପସୁଲ, କ୍ୟାପସୁଲ, କ୍ୟାପସୁଲ |"
বন্দী কৰা,ଧରିବା
কাৰ্বন ১৪ সময়সূচী,କାର୍ବନ 14 ଯୋଜନା
