Gujarati,Tamil
સામગ્રી,உள்ளடக்கம்
સંદર્ભ,சூழல்
સંદર્ભ મુક્ત વ્યાકરણ (CFG),சூழல் இலவச இலக்கணம் (CFG)
સંદર્ભ સ્વીચ,சூழல் சுவிட்ச்
આકસ્મિક,தற்செயல்
સંકોચન,சுருக்கம்
વિપરીત,மாறுபாடு
નિયંત્રણ,கட்டுப்பாடு
નિયંત્રણ વિસ્તાર,கட்டுப்பாட்டு பகுதி
નિયંત્રણ બીટ,கட்டுப்பாட்டு பிட்
નિયંત્રણ બસ,கட்டுப்பாட்டு பேருந்து
નિયંત્રણ કાર્ડ,கட்டுப்பாட்டு அட்டை
નિયંત્રણ સર્કિટ,கட்டுப்பாட்டு சுற்று
નિયંત્રણ ચક્ર,கட்டுப்பாட்டு சுழற்சி
નિયંત્રણ એન્જિનિયરિંગ,கட்டுப்பாட்டு பொறியியல்
નિયંત્રણ કી,கட்டுப்பாட்டு விசை
નિયંત્રણ તર્ક,கட்டுப்பாட்டு தர்க்கம்
નિયંત્રણ લૂપ,கட்டுப்பாட்டு வளையம்
નિયંત્રણ ચિહ્ન,கட்டுப்பாட்டு குறி
નિયંત્રણ કામગીરી,கட்டுப்பாட்டு செயல்பாடு
કંટ્રોલ પેનલ,கட்டுப்பாட்டு குழு
નિયંત્રણ સંકેત,கட்டுப்பாட்டு சமிக்ஞை
નિયંત્રણ સ્વીચ,கட்டுப்பாட்டு சுவிட்ச்
નિયંત્રણ ટેપ,கட்டுப்பாட்டு நாடா
નિયંત્રણ ટર્મિનલ,கட்டுப்பாட்டு முனையம்
કંટ્રોલ યુનિટ (CU),கட்டுப்பாட்டு அலகு (CU)
કન્વર્જન્સ,ஒன்றிணைதல்
વાતચીત,உரையாடல்
વાતચીત સમયની વહેંચણી,உரையாடல் நேரப் பகிர்வு
રૂપાંતર,மாற்றம்
કન્વર્ટર,மாற்றி
કૂકનું પ્રમેય,குக் தேற்றம்
સહ-પ્રોસેસર,இணை செயலி
નકલ,நகல்
કૉપિરાઇટ,பதிப்புரிமை
દોરી,தண்டு
કોર્ડલેસ ટેલિફોન,கம்பியில்லா தொலைபேசி
પરિણામ,தொடர்ச்சி
કરેક્શન,திருத்தம்
દૂષિત,சிதைக்கப்பட்டது
ગણતરી,எண்ணிக்கை
કાઉન્ટર,கவுண்டர்
દેશનો કોડ,நாட்டின் குறியீடு
સહપ્રવૃત્તિ,இணை மாறுபாடு
કવરેજ,கவரேஜ்
ક્રેશ,விபத்து
મુશ્કેલ રસ્તો,முக்கியமான பாதை
જટિલ માર્ગ પદ્ધતિ (CPM),முக்கியமான பாதை முறை (CPM)
ક્રોસ ચેક,குறுக்கு சோதனை
ક્રોસ કમ્પાઇલર,குறுக்கு கம்பைலர்
ક્રોસ ફાયર,குறுக்கு தீ
ક્રોસ ટોક,குறுக்கு பேச்சு
ક્રિપ્ટોગ્રાફિક,குறியாக்கவியல்
સંકેતલિપી,குறியாக்கவியல்
ચલણ પ્રતીક,நாணய சின்னம்
વર્તમાન ડિરેક્ટરી,தற்போதைய அடைவு
વર્તમાન વિન્ડો,தற்போதைய சாளரம்
કર્સર,கர்சர்
વળાંક,வளைவு
કાપો અને પેસ્ટ કરો,வெட்டி ஒட்டு
કાપવાની પદ્ધતિ,வெட்டு முறை
સાયબર,சைபர்
સાયબર કાફે,கணணி மையம்
સાયબર રોકડ,இணைய பணம்
સાયબર અપરાધ,சைபர்
સાયબર ડેલીક્સ,சைபர் டெலிக்ஸ்
સાયબર કાયદો,இணைய சட்டம்
સાયબર સેક્સ,இணைய செக்ஸ்
સાયબરનેટિક્સ,சைபர்னாடிக்ஸ்
સાયબરનેશન,சைபர்னேஷன்
ચક્ર,மிதிவண்டி
ચક્ર મેમરી,சுழற்சி நினைவகம்
સાયકલ ચોરી,சுழற்சி திருட
ચક્ર સમય,சுழற்சி நேரம்
ચક્રીય,சுழற்சி
ડિમન,டீமன்
ડેઝી વ્હીલ,டெய்சி சக்கரம்
ડેટા એડમિનિસ્ટ્રેટર,தரவு நிர்வாகி
ડેટા ફાળવણી,தரவு ஒதுக்கீடு
ડેટા વિસ્તાર,தரவு பகுதி
ડેટા એરે,தரவு வரிசை
ડેટા બેઝ,தரவு தளம்
ડેટા બ્રેક,தரவு முறிவு
ડેટા બસ,தரவு பஸ்
ડેટા વાહક,தரவு கேரியர்
ડેટા સેલ,தரவு செல்
ડેટા ચેનલ,தரவு சேனல்
ડેટા કમ્યુનિકેશન,தரவு தொடர்பு
ડેટા કમ્પ્રેશન,தரவு சுருக்கம்
માહિતી ક્ષેત્ર,தரவு புலம்
ડેટા ફાઇલ,தரவு கோப்பு
માહિતી પ્રવાહ,தரவு ஓட்டம்
ડેટા ફ્લો ચાર્ટ,தரவு ஓட்ட விளக்கப்படம்
ડેટા વંશવેલો,தரவு படிநிலை
ડેટા સ્તર,தரவு நிலை
ડેટા લાઇબ્રેરી,தரவு நூலகம்
ડેટા લિંક સ્તર,தரவு இணைப்பு அடுக்கு
ડેટા લિંક લેયર (DLL),தரவு இணைப்பு அடுக்கு (DLL)
માહિતી વ્યવસ્થાપન,தரவு மேலாண்மை
ડેટા મેનીપ્યુલેશન,தரவு கையாளுதல்
ડેટા મેનીપ્યુલેશન લેંગ્વેજ (DML),தரவு கையாளுதல் மொழி (DML)
ડેટા મોડેમ,தரவு மோடம்
ડેટા ફેરફાર,தரவு மாற்றம்
ડેટા નેટવર્ક,தரவு நெட்வொர்க்
