Bengali,Telugu
ব্লক ইন্টারলিভ,బ్లాక్ ఇంటర్‌లీవ్
ব্লকিং ক্যাপাসিটার,కెపాసిటర్ నిరోధించడం
দোলক ব্লক করা,ఓసిలేటర్‌ను నిరోధించడం
পুষ্প,బ్లూమ్
ল্যাম্প ব্লো,బ్లో లాంప్
পাইপ ব্লো,బ్లో పైప్
ব্লোয়ার,బ్లోవర్
ব্লুটুথ,బ్లూటూత్
দেহ ক্যাপাসিট্যান্স,బాడీ కెపాసిటెన్స్
বুকমার্ক,బుక్‌మార్క్
বুলিয়ান বীজগণিত,బూలియన్ బీజగణితం
বুম,బూమ్
প্রচার করা,బూస్ట్
বুস্টার,బూస్టర్
বুস্টার লাইট,బూస్టర్ లైట్
বুস্টিং,బూస్టింగ్
বুটিং,బూటింగ్
বুটস্ট্র্যাপ,బూట్స్ట్రాప్
নীচে আলো,దిగువ కాంతి
বাউন্স লাইট,బౌన్స్ లైట్
ভাঙ্গা,విచ్ఛిన్నం
ভাঙ্গন ভোল্টেজ,వోల్టేజ్ను విచ్ఛిన్నం చేయండి
সেতু উপাদান,వంతెన మూలకం
সেতু সংশোধনকারী,బ్రిడ్జ్ రెక్టిఫైయర్
ব্রিজযুক্ত ‘টি’ অ্যাটেনুয়েটর,వంతెన ‘టి’ అటెన్యూయేటర్
ব্রিজযুক্ত কাঠামো,వంతెన నిర్మాణం
ব্রিজিং,బ్రిడ్జింగ్
ব্রিজিং এম্প্লিফায়ার,బ్రిడ్జింగ్ యాంప్లిఫైయర్
ব্রিজিং ক্ষতি,వంతెన నష్టం
উজ্জ্বলতা,ప్రకాశం
উজ্জ্বলতা নিয়ন্ত্রণ,ప్రకాశం నియంత్రణ
ভঙ্গুর,పెళుసు
ভঙ্গুর পদার্থ,పెళుసైన పదార్ధం
ব্রডব্যান্ড,బ్రాడ్‌బ్యాండ్
ব্রডব্যান্ড পরিবর্ধক,బ్రాడ్‌బ్యాండ్ యాంప్లిఫైయర్
ব্রডব্যান্ড আইএসডিএন,బ్రాడ్‌బ్యాండ్ ISDN
ব্রডব্যান্ড সিস্টেম,బ్రాడ్‌బ్యాండ్ వ్యవస్థ
সম্প্রচার এবং যোগাযোগ প্রযুক্তি,ప్రసార మరియు కమ్యూనికేషన్ టెక్నాలజీ
সম্প্রচার কভারেজ,ప్రసార కవరేజ్
সম্প্রচার গ্রহনকারী যন্ত্র,ప్రసార రిసీవర్
সম্প্রচার পরিষেবা পরিকল্পনা,ప్రసార సేవా ప్రణాళిక
সম্প্রচার ট্রান্সমিটার,ప్రసార ట్రాన్స్మిటర్
সম্প্রচারক,బ్రాడ్‌కాస్టర్
সম্প্রচার,ప్రసారం
সম্প্রচার কেন্দ্র,బ్రాడ్కాస్టింగ్ స్టేషన్
ভাঙ্গা,విరిగింది
ব্রাউজার,బ్రౌజర్
ব্রাউজিং,బ్రౌజింగ్
বুদ্বুদ,బుడగ
বাফার,బఫర్
বাফার পরিবর্ধক,బఫర్ యాంప్లిఫైయర్
বাফার টিউব,బఫర్ ట్యూబ్
বাগ,బగ్
অন্তর্নির্মিত অ্যান্টেনা,అంతర్నిర్మిత యాంటెన్నా
বার্নার,బర్నర్
জ্বলন্ত,బర్నింగ్
বিস্ফোরণ ত্রুটি,పేలుడు లోపం
ফেটে সন্নিবেশ ডাল,పేలుడు చొప్పించే పల్స్
বিস্ফোরণ পর্ব,పేలుడు దశ
বাস,బస్సు
ব্যবসায়িক বুদ্ধি,వ్యాపార నైపుణ్యం
বুজার,బజర్
পাস দ্বারা,పాస్ ద్వారా
পাস করে,ఉత్తీర్ణత ద్వారా
বাইপাস কনডেন্সার,బైపాస్ కండెన్సర్
গ,సి
সি+প্রোগ্রামিং ভাষা,సి+ప్రోగ్రామింగ్ భాష
মন্ত্রিসভা,క్యాబినెట్
কেবল,కేబుల్
তারের যৌগ,కేబుల్ సమ్మేళనం
তারের সমতা,కేబుల్ ఈక్వలైజేషన్
তারের ক্ষতি,కేబుల్ నష్టం
ক্যাশে,కాష్
ক্যাচিং,కాషింగ్
ক্যাডমিয়াম সেল,కాడ్మియం సెల్
গননা যন্ত্র,మెషీన్ లెక్కిస్తోంది
গণনা,లెక్కింపు
ক্যালকুলেটর,కాలిక్యులేటర్
ক্যালিব্রেট,క్రమాంకనం
ক্যালিপার্স,కాలిపర్స్
ক্যালোরিমিটার,కేలరీమీటర్
ক্যামকর্ডার,క్యామ్‌కార్డర్
ক্যামেরা,కెమెరా
ক্যামেরা প্রান্তিককরণ,కెమెరా అమరిక
ক্যামেরা অ্যাপারচার,కెమెరా ఎపర్చరు
ক্যামেরা কভারেজ,కెమెరా కవరేజ్
ক্যামেরা লাইন আপ,కెమెరా లైనప్
ক্যামেরা টিউব,కెమెరా ట్యూబ్
ক্যানোপি,పందిరి
ক্ষমতা,సామర్ధ్యం
ক্যাপাসিট্যান্স,కెపాసిటెన్స్
ক্যাপাসিটিভ লোড,కెపాసిటివ్ లోడ్
ক্যাপাসিটিভ প্রতিক্রিয়া,కెపాసిటివ్ రియాక్టెన్స్
ক্যাপাসিটার,కెపాసిటర్
ক্যাপাসিটার ইনপুট ফিল্টার,కెపాసిటర్ ఇన్పుట్ ఫిల్టర్
ক্ষমতা,సామర్థ్యం
ক্যাপসুল,క్యాప్సూల్
ক্যাপশন,శీర్షిక
প্রভাব ক্যাপচার,సంగ్రహ ప్రభావం
