Punjabi,Tamil
ਵਾਯੂਮੰਡਲ ਦਾ ਦਬਾਅ,வளிமண்டல அழுத்தம்
"cosmos, baromosphere","அண்டம், காற்றழுத்தம்"
ਪੈਂਡੂਲਮ ਪੈਂਡੂਲਮ,ஊசல்
"ਰੁਕਾਵਟ, ਪ੍ਰਮਾਣੂ ਰੁਕਾਵਟ, ਪ੍ਰਮਾਣੂ ਰੁਕਾਵਟ","தடை, அணு, அணு தடை"
ਰੁਕਾਵਟ ਦਾ ਪੱਧਰ,தடை நிலை
ਬੈਰੀਅਨ,பேரியன்
ਗੁਰੂਮੰਡਲ,குருமண்டலம்
ਅਧਾਰ ਬੈਂਡ,அடிப்படை இசைக்குழு
"ਬੁਨਿਆਦੀ, ਬੁਨਿਆਦੀ, ਖਾਰੀ","அடிப்படை, அடிப்படை, கார"
ਅਧਾਰ,அடித்தளம்
"ਗਣਨਾ, ਟੀਮ ਦਾ ਗਠਨ","கணக்கெடுப்பு, குழு உருவாக்கம்"
"ਟੋਆ, ਟੋਆ, ਹੀਟਰ, ਗਰਮ ਕਰਨ ਵਾਲਾ ਘੜਾ, ਇਸ਼ਨਾਨ","தொட்டி, தொட்டி, ஹீட்டர், வெப்பமூட்டும் பானை, குளியல்"
ਬੈਟਰੀ,மின்கலம்
"ਐਰੇ ਖੰਡ, ਚੈਂਬਰ, ਬੇ","வரிசை பிரிவு, அறை, விரிகுடா"
ਪ੍ਰਦਰਸ਼ਨੀ,கண்காட்சி
ਕਿਬਾਨ,கிபான்
"ਮਨਿਕਾ, ਬੀਡ","மாணிக்கா, பீட்"
"ਬੀਮ, ਬੀਮ, ਬੀਮ, ਟਰੰਪ","பீம், பீம், பீம், டிரம்ப்"
"ਡਿਕਮਨ, ਡਿਕਨ","டிக்மன், டிக்கான்"
"dole, vispand","டோல், விஸ்பாண்ட்"
becquerel ਪ੍ਰਭਾਵ,பெக்கரல் விளைவு
ਘੰਟੀ ਦੀ ਸ਼ੀਸ਼ੀ,மணி ஜாடி
ਘੰਟੀ,பெல்லோஸ்
ਘੰਟੀ ਘੜੀ,மணி கடிகாரம்
"ਵੇਦਿਕਾ, ਬੈਂਚ","வேதிகா, பெஞ்ச்"
"ਮੋਡ, ਬੰਕ (ਐਡੀ.), ਮੋੜ (ਵੀ.)","முறை, பங்க் (எட்.), வளைவு (வி.)"
ਬੈਂਕਨ,வங்கியாளர்
"ਝੁਕਿਆ, ਝੁਕਿਆ","வளைந்த, வளைந்த"
ਬਰਨੌਲੀ-ਸਮੀਕਰਨ,பெர்னோலி-சமன்பாடு
ਬੇਸਲ-ਫੰਕਸ਼ਨ,அடிப்படை-செயல்பாடு
ਵਧੀਆ ਚਿਪਕਣ,சிறந்த ஒட்டுதல்
ਬੀਟਾ (ਬੀ),பீட்டா (பி)
betatron,பீட்டாட்ரான்
bethe ਮਾਡਲ,bethe மாதிரி
bivatron,bivatron
BH ਵਕਰ,BH வளைவு
biangular,இருகோணமானது
"ਪੱਖਪਾਤ, ਪੱਖਪਾਤ","சார்பு, சார்பு"
ਦੋ-ਧੁਰੀ,இரு-அச்சு
bicromate ਸੈੱਲ,பைக்ரோமேட் செல்
ਅਭਯਵਤਲ,அப்யவடல்
ਡਬਲ ਐਂਟੀਨਾ,இரட்டை ஆண்டெனா
biconvex,பைன்வெக்ஸ்
"ਦੋ-ਕ੍ਰਿਸਟਲ, ਦੋਹਰਾ-ਕ੍ਰਿਸਟਲ","இரு-படிகம், இரட்டை-படிகம்"
ਦੋ-ਦਿਸ਼ਾਵੀ ਮਾਈਕ੍ਰੋਫੋਨ,இருதரப்பு ஒலிவாங்கி
ਬਾਇਨੋਮੀਅਲ ਮਾਡਲ,இருவகை மாதிரி
dioecious,டையோசியஸ்
ਦੁਵੱਲੀ,இருதரப்பு
ਦੋ ਲੀਨੀਅਰ,இருமுனை
bmolecular,இரு மூலக்கூறு
"ਦੋ-ਵੇਰੀਏਬਲ, ਦੋ-ਆਧਾਰ, ਦੋਹਰਾ","இரு-மாறி, இரு-அடிப்படை, இரட்டை"
"ਬਾਈਨਰੀ ਕੋਡ, ਬਾਈਨਰੀ ਕੋਡ","பைனரி குறியீடு, பைனரி குறியீடு"
ਖੇਡ ਸਟਾਰ,விளையாட்டு நட்சத்திரம்
ਬਾਈਨਰੀ ਢੰਗ,பைனரி முறை
ਦੋ-ਪਾਸੜ,இரட்டை பக்க
ਬਾਂਡ,பத்திரம்
"ਦੂਰਬੀਨ, ਦੂਰਬੀਨ","தொலைநோக்கி, தொலைநோக்கி"
ਬਾਈਨਰੀ,பைனரி
ਬਾਇਨੋਮੀਅਲ ਵੰਡ,இருவகைப் பரவல்
"ਦੋ-ਕੇਂਦਰੀ, ਦੋ-ਕੇਂਦਰੀ, ਦੋ-ਕੇਂਦਰੀ","இருமைய, இருமைய, இரு அணுக்கரு"
ਬਾਇਓਡਾਇਨਾਮਿਕਸ,உயிரியக்கவியல்
ਬਾਇਓ ਇਲੈਕਟ੍ਰੋਨਿਕਸ,உயிர் மின்னணுவியல்
ਜੀਵ-ਭੌਤਿਕ ਵਿਗਿਆਨੀ,உயிர் இயற்பியலாளர்
ਬਾਇਓਫਿਜ਼ਿਕਸ,உயிர் இயற்பியல்
ਜੈਵਿਕ ਉਪਗ੍ਰਹਿ,உயிரியல் செயற்கைக்கோள்
"ਸਿਨੇਮੈਟੋਗ੍ਰਾਫਰ, ਬਾਇਓਸਕੋਪ","ஒளிப்பதிவாளர், பயாஸ்கோப்"
ਜੀਵ-ਸਾਵਰਤ ਨਿਯਮ,பயோ-சாவர்ட் விதி
biphasic ਮੌਜੂਦਾ,இருமுனை மின்னோட்டம்
dipole,இருமுனை
"ਬਿਪ੍ਰਿਜ਼ਮ, ਬਿਪ੍ਰਿਜ਼ਮ","இருபிரிசம், இருபிரிசம்"
"biquartz, biquartz","biquartz, biquartz"
biphasic ਅੱਖਰ,இருமுனை பாத்திரம்
ਦੋ-ਪੜਾਅ ਮਲਟੀਵਾਈਬ੍ਰੇਟਰ,இரண்டு-நிலை மல்டிவிபிரேட்டர்
"ਦਵੈਅੰਕ* (ਬਾਈਨਰੀ ਅੰਕ), ਬਰਮੀ, ਅਨੀ, ਟੁਕ","ட்வயங்க்* (பைனரி எண்), பர்மிஸ், அனி, துக்"
"ਕਾਲਾ, ਕ੍ਰਿਸ਼ਨਾ","கருப்பு, கிருஷ்ணா"
ਕਾਲੇ ਸਰੀਰ,கருப்பு உடல்
ਅਦਿੱਖ ਰੋਸ਼ਨੀ,கண்ணுக்கு தெரியாத ஒளி
ਤਿਮੀਰਾਯਨ ਰੇਡੀਓ ਤਿਮੀਰਾਯਨ,திமிராயன் வானொலி திமிராயன்
ਇੰਜੈਕਸ਼ਨ ਪਲਸ,வெளியேற்ற துடிப்பு
ਪੱਖਪਾਤ ਖਤਮ ਕਰੋ,முடிவு சார்பு
ਕਾਲਾ ਰੇਡੀਏਸ਼ਨ,கருப்பு கதிர்வீச்சு
"ਅਧੂਰਾ, ਖਾਲੀ","முடிக்கப்படாத, வெற்று"
ਕਵਰ,கவர்
ਰੱਦ ਕਰਨਾ,ரத்து
"ਧਮਾਕਾ, ਧਮਾਕਾ, ਝੱਖੜ","வெடிப்பு, வெடிப்பு, புயல்"
"savika, bleeder, savi","savika, bleeder, savi"
"ਭੇਸ, ਅੰਨ੍ਹਾ","மாறுவேடமிட்டு, குருடர்"
ਬਲੋਚ ਦਾ ਸਿਧਾਂਤ,ப்ளாச்சின் தேற்றம்
"ਬਲਾਕ, ਬਲਾਕ, ਰੁਕਾਵਟ","தொகுதி, தொகுதி, தொகுதி"
"ਉਡਾਉਣ, ਉਡਾਉਣ, ਉਡਾਉਣ","அடி, அடி, அடி"
ਬਲੂ ਪ੍ਰਿੰਟ,நீல அச்சு
ਅਸਪਸ਼ਟਤਾ ਚੱਕਰ,தெளிவின்மை வட்டம்
ਅਸਪਸ਼ਟ,தெளிவற்ற
"ਗੇਂਦ, ਗੋਲਾ, ਪੈਂਡੈਂਟ","பந்து, கோளம், பதக்கம்"
"ਸਰੀਰ, ਵਸਤੂ","உடல், பொருள்"
ਸਰੀਰਕ ਸਮਰੱਥਾ,உடல் திறன்
ਕੇਂਦਰਿਤ,மையம் கொண்டது
"ਸਰੀਰ-ਵਿਕਰਣ, ਅੰਤ-ਵਿਕਰਣ","உடல்-மூலைவிட்ட, இறுதி-மூலைவிட்ட"
"ਬੋਗੀ, ਅਣਜਾਣ ਖੋਜ (ਰਾਡਾਰ)","போகி, தெரியாத கண்டறிதல் (ரேடார்)"
ਬੋਰ ਪ੍ਰਭਾਵ,துளை விளைவு
ਬੋਰ ਮੈਗਨੇਟਨ,துளை காந்தம்
"ਬਾਇਲਰ, ਬਾਇਲਰ","கொதிகலன், கொதிகலன்"
"ਉਬਾਲਣਾ, ਉਬਾਲਣਾ","கொதிக்கும், கொதிக்கும்"
ਬੋਲਟਸਮੈਨ ਸਮੀਕਰਨ,போல்ட்ஸ்மேன் சமன்பாடு
ਬੰਬਰ ਇਲੈਕਟ੍ਰੋਨ,குண்டுவீச்சு எலக்ட்ரான்
"ਸਦਮੇ ਵਾਲੀ ਊਰਜਾ, ਬੰਬਾਰੀ ਊਰਜਾ","அதிர்ச்சிகரமான ஆற்றல், குண்டுவீச்சு ஆற்றல்"
ਮੌਰਗੇਜ,அடமானம்
"ਬੰਧੂਆ, ਬੰਧੂਆ, ਬੰਧੂਆ","பிணைக்கப்பட்ட, பிணைக்கப்பட்ட, பிணைக்கப்பட்ட"
ਵਧਾਉਣ ਵਾਲਾ,மேம்படுத்துபவர்
ਬੋਰਾਨ,பழுப்பம்
ਬੋਸ-ਕਣ,போஸ்-துகள்
ਬੋਸੋਨ,போஸான்
"ਝਟਕਾ, ਛਾਲ","முட்டாள், குதி"
ਬੰਨ੍ਹਿਆ ਹੋਇਆ,கட்டுப்பட்டது
"ਸੀਮਾ, ਸੀਮਾ (ਐਡੀ.), ਹਾਸ਼ੀਏ (ਵਿ.)","வரம்பு, வரம்பு (பதிப்பு), விளிம்பு (வி.)"
ਬੰਨ੍ਹਿਆ ਹੋਇਆ,பிணைக்கப்பட்ட
ਧਨੁ ਵਿਹੜਾ,தனுசு முற்றம்
ਸਮੁੰਦਰੀ ਜਹਾਜ਼ ਦੀ ਲਹਿਰ,பாய்மர அலை
ਬਾਇਲਰ ਹੀਟਿੰਗ,கொதிகலன் வெப்பமூட்டும்
boyle ਦਾ ਕਾਨੂੰਨ,பாயின் சட்டம்
ਬਾਇਲਰ ਹੀਟਿੰਗ,கொதிகலன் வெப்பமூட்டும்
ਬਰੈਕਟ-ਕਲਾਸ,அடைப்பு-வகுப்பு
ਬੈਗ ਨਿਯਮ,பை விதி
ਆਪਸ ਵਿੱਚ ਜੁੜੀ ਤਾਰ,பின்னிப் பிணைந்த கம்பி
ਬ੍ਰੇਕ ਕਲਾਸ,பிரேக் வகுப்பு
brama ਕੰਪ੍ਰੈਸਰ,பிரமா அமுக்கி
ਬ੍ਰਾਂਚਿੰਗ,கிளைகள்
"ਬਹਾਦਰ ਜਾਲੀ, ਬਹਾਦਰ ਜਾਲੀ","துணிச்சலான லட்டு, துணிச்சலான லட்டு"
"ਪਿੱਤਲ ਦੀ ਬਰੇਜ਼ਿੰਗ, ਪਿੱਤਲ ਦੀ ਸੋਲਡਰਿੰਗ","பித்தளை பிரேசிங், பித்தளை சாலிடரிங்"
ਵਿਛੋੜਾ,துண்டித்தல்
ਕੁਨੈਕਟਰ ਤੋੜੋ,இணைப்பு உடைப்பு
"ਫ੍ਰੈਕਚਰ ਡਾਇਡ, ਜ਼ੈਨਰ ਡਾਇਡ","எலும்பு முறிவு டையோடு, ஜீனர் டையோடு"
ਫ੍ਰੈਕਚਰ,எலும்பு முறிவு
"ਬਰੀਡਰ ਰਿਐਕਟਰ, ਬਰੀਡਰ ਨਿਊਕਲੀਅਰ ਫਰਨੇਸ, ਬਰੀਡਰ ਫਰਨੇਸ","ப்ரீடர் ரியாக்டர், ப்ரீடர் நியூக்ளியர் ஃபர்னஸ், பிரீடர் ஃபர்னஸ்"
ਪ੍ਰਜਨਨ,இனப்பெருக்கம்
"retardant ਰੇਡੀਏਸ਼ਨ, brastralung","retardant கதிர்வீச்சு, brastralung"
brewster-ਕੋਣ,brewster-angle
ਬਰੂਸਟਰ ਫਰਿੱਜ,ப்ரூஸ்டர் குளிர்சாதன பெட்டி
ਪੁਲ,பாலம்
ਪੁਲ ਬੰਧਨ,பாலம் பிணைப்பு
"ਚਮਕਦਾਰ, ਚਮਕਦਾਰ, ਚਮਕਦਾਰ","பிரகாசமான, பளபளப்பான, திகைப்பூட்டும்"
ਰੋਸ਼ਨੀ ਕਰਨ ਵਾਲਾ,ஒளிரும்
ਚਮਕ,பிரகாசம்
"ਦੂਤਿ, ਪ੍ਰਭਾ","தியுதி, பிரபா"
ਬ੍ਰਿਲੁਵਾਨ ਖੇਤਰ,பிருலுவான் பகுதி
ਬ੍ਰਿਟਿਸ਼ ਸਟੈਂਡਰਡ ਮੋਮਬੱਤੀ,பிரிட்டிஷ் நிலையான மெழுகுவர்த்தி
ਭੁਰਭੁਰਾ,உடையக்கூடிய
ਭੁਰਭੁਰਾਪਨ,உடையக்கூடிய தன்மை
ਪ੍ਰਸਾਰਣ,ஒளிபரப்பு
ਵਿਸਤ੍ਰਿਤ,விரிவான
ਪਿਛਾਖੜੀ,பிற்போக்கு
ਬਰੋਗਲੀ ਫਾਰਮੂਲਾ,ப்ரோக்லி சூத்திரம்
ਖੰਡਿਤ,துண்டு துண்டாக
ਭੂਰੀ ਮੋਸ਼ਨ,பிரவுனி இயக்கம்
"ਕੁਚੀ, ਬੁਰਸ਼, ਕੁਰਚ, ਗੁਲਮ","குச்சி, புருஷ், குர்ச், குல்ம்"
"ਬੁਲਬੁਲਾ, ਬੁਲਬੁਲਾ (ਐਡੀ.), ਮੂੰਬਲ (v.)","குமிழி, குமிழி (பதிப்பு), முணுமுணுப்பு (வி.)"
ਪ੍ਰਭਾਵ,உமிழும்
ਵਿਰੋਧੀ ਉਪਾਅ,எதிர் நடவடிக்கைகள்
ਸੰਕੁਚਨ,சுருக்கம்
"amp-ਰੋਧਕ, ਬਫਰ","amphoteric, buffered"
ਧੁਨੀ ਵਿਗਿਆਨ,ஒலியியல்
ਬਰਧਨ,பர்தன்
ਬੱਲਬ,பல்பு
ਉਭਰਨਾ,வெளிப்படு
"ਵੌਲਯੂਮ, ਬਲਕ, ਪੁੰਜ, ਪੁੰਜ, ਆਇਤਨ","தொகுதி, மொத்த, நிறை, நிறை, தொகுதி"
ਵਾਲੀਅਮ ਲਚਕੀਲੇ ਗੁਣ,தொகுதி நெகிழ்ச்சி குணகம்
ਆਬਾਦੀ ਦੀ ਜਾਇਦਾਦ,மக்கள் சொத்து
ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ,அதிகபட்ச வெப்பநிலை
ਬੁਲਜ,வீக்கம்
"ਝੁੰਡ, ਝੁੰਡ (ਐਨ.), ਕਲੱਸਟਰ ਹੋਣ ਲਈ (ਵਰ.)","கொத்து, கொத்து (n.), கொத்தாக இருக்க வேண்டும் (ver.)"
ਝੁੰਡ,கொத்து
ਬੰਸਨ ਸੈੱਲ,பன்சென் செல்
ਉਛਾਲ,மிதப்பு
"ਉਛਾਲ, ਉਛਾਲ","மிதப்பு, மிதப்பு"
ਬਰਗਰ ਸਰਕਟ,பர்கர் சுற்று
ਚੋਰ ਘੰਟੀ,திருடன் மணி
"ਬਰਨਰ, igniter","எரிப்பான், பற்றவைப்பான்"
ਪੂਰੀ ਇਗਨੀਸ਼ਨ,முழு பற்றவைப்பு
"ਵਿਸਫੋਟ, ਵਿਸਫੋਟ, ਫਿਸ਼ਰ","வெடிப்பு, வெடிப்பு, பிளவு"
ਲਾਈਨ ਵਿਅਸਤ,வரிசை பிஸி
ਵਿਅਸਤ ਟੋਨ,பிஸியான தொனி
ਬਜ਼ਰ,ஒலிப்பவர்
ਬਾਈਪਾਸ,பைபாஸ்
ਸਰਕਟ,சுற்று
"ਸਮੁੰਦਰੀ ਤਾਰ, ਕੇਬਲ","கடல் கம்பி, கேபிள்"
ਕੈਡਮੀਅਮ,காட்மியம்
ਸੀਜ਼ੀਅਮ-ਸੈੱਲ,சீசியம்-செல்
ਪੰਜਾਰ ਡਾਈਪੋਲ,பஞ்சர் இருமுனை
ਪੰਜਰ ਪ੍ਰਭਾਵ,பஞ்சர் விளைவு
ਗਣਨਾ ਕਰਨ ਲਈ,கணக்கெடுக்க
ਕੈਲਕੁਲੇਟਰ,கால்குலேட்டர்
ਕੈਲੰਡਰ,நாட்காட்டி
"ਕੈਲੀਬ੍ਰੇਸ਼ਨ, ਕੈਲੀਬ੍ਰੇਸ਼ਨ, ਰੀਵਿਜ਼ਨ","அளவீடு, அளவுத்திருத்தம், திருத்தம்"
"ਕੈਲੀਬ੍ਰੇਸ਼ਨ ਗੁਣਕ, ਕੈਲੀਬ੍ਰੇਸ਼ਨ ਗੁਣਕ","அளவீடு பெருக்கி, அளவுத்திருத்த பெருக்கி"
ਕੈਲੀਪਰ,காலிப்பர்கள்
"ਕਾਲ ਕੈਲਕੁਲੇਟਰ, ਟਾਕ ਕੈਲਕੁਲੇਟਰ","கால்குலேட்டர், பேச்சு கால்குலேட்டர்"
"ਗਰਮੀ (v.), ਕੈਲੋਰੀ (ਐਡੀ.)","வெப்பம் (வி.), கலோரிக் (எட்.)"
"ਕੈਲੋਰੀਮੀਟਰ, ਕੈਲੋਰੀਮੀਟਰ","கலோரிமீட்டர், கலோரிமீட்டர்"
"ਕੈਲੋਰੀਮੈਟਰੀ, ਕੈਲੋਰੀਮੈਟਰੀ","கலோரிமெட்ரி, கலோரிமெட்ரி"
ਕੈਮਰਾ,புகைப்பட கருவி
"ਕੁਲਿਆ ਕਿਰਨ, ਨਹਿਰ ਕਿਰਨ","குல்யா கிரண், கால்வாய் கிரண்"
candela,குத்துவிளக்கு
"ਮੋਮਬੱਤੀ, ਮੋਮਬੱਤੀ","மெழுகுவர்த்தி, மெழுகுவர்த்தி"
ਕੈਨੋਨੀਕਲ,நியமனம்
cantilever,காண்டிலீவர்
"ਟੋਪੀ, ਚਾਦਰ (ਐਡੀ.), ਇੰਟਰਲੇਸਿੰਗ (v.)","தொப்பி, ஆடை (எட்.), இன்டர்லேசிங் (வி.)"
ਹੋਲਡ,வைத்திருக்கும்
capacitor,மின்தேக்கி
"capillarity, capillarity","கேபிலரிட்டி, கேபிலரிட்டி"
"ਕੇਸ਼ਿਕਾ, ਕੇਸ਼ਿਕਾ","தந்துகி, தந்துகி"
ਕੇਸ਼ੀਲ ਸ਼ਕਤੀ,தந்துகி விசை
"ਕੈਪਸੂਲ, ਕੈਪਸੂਲ, ਕੈਪਸੂਲ","காப்ஸ்யூல், காப்ஸ்யூல், காப்ஸ்யூல்"
ਕੈਪਚਰ,பிடிப்பு
ਕਾਰਬਨ 14 ਸਮਾਂ-ਸਾਰਣੀ,கார்பன் 14 திட்டமிடல்
"ਪ੍ਰਮੁੱਖ ਬਿੰਦੂ, ਮੁੱਖ ਸੰਖਿਆ, ਗਿਣਤੀ ਸੰਖਿਆ","முதன்மை புள்ளி, கார்டினல் எண், எண்ணிக்கை எண்"
ਕਾਰਨੋ ਦਾ ਸਿਧਾਂਤ,கார்னோவின் தேற்றம்
ਕੈਰੀਅਰ,கேரியர்
ਕਾਰਟੇਸੀਅਨ ਧੁਰਾ,கார்ட்டீசியன் அச்சு
ਕਾਰਤੂਸ,கார்ட்ரிட்ஜ்
"ਸੋਪਾਨੀ (ਵੀ.), ਸੋਪਾਨੀਪਤ (ਐਡੀ.)","சோபானி (வி.), சோபானிபட் (பதிப்பு)"
ਪ੍ਰੇਰਿਤ,ஈர்க்கப்பட்டார்
"ਤਬਾਹੀ, ਬਿਪਤਾ","பேரழிவு, பேரழிவு"
ਲਿਮਿਟਰ ਡਾਇਓਡ,லிமிட்டர் டையோடு
