Malayalam,Odiya
വ്യതിയാനത്തിന്റെ കണക്കുകൂട്ടൽ,ପରିବର୍ତ୍ତନର ଗଣନା
കലോറി,କ୍ୟାଲୋରୀ
റദ്ദാക്കൽ നിയമം,ବାତିଲ ନିୟମ
കാനോനിക്കൽ സമവാക്യം,କାନୋନିକାଲ୍ ସମୀକରଣ |
കാനോനിക്കൽ രൂപം,କାନୋନିକାଲ୍ ଫର୍ମ |
കാനോനിക്കൽ മാട്രിക്സ്,କାନୋନିକାଲ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
കാന്റർ സെറ്റ്,କ୍ୟାଣ୍ଟର ସେଟ୍ |
കാന്ററിന്റെ ത്രിതല സെറ്റ്,କ୍ୟାଣ୍ଟରର ଟର୍ନାରୀ ସେଟ୍ |
ശേഷിയുള്ള ഗതാഗത പ്രശ്നം,କ୍ଷମତା ସମ୍ପନ୍ନ ପରିବହନ ସମସ୍ୟା |
ശേഷി,କ୍ଷମତା
കാപ്പിലറി ബലം,କ୍ୟାପିଲାରୀ ଫୋର୍ସ |
കാർഡിനൽ നമ്പർ,କାର୍ଡିନାଲ୍ ସଂଖ୍ୟା
കാർട്ടീഷ്യൻ അക്ഷങ്ങൾ,କାର୍ଟେସିଆନ୍ କୁମ୍ଭ |
കാർട്ടീഷ്യൻ കോർഡിനേറ്റുകൾ,କାର୍ଟେସିଆନ୍ ସଂଯୋଜନା |
കാർട്ടീഷ്യൻ ഉൽപ്പന്നം,କାର୍ଟେସିଆନ୍ ଉତ୍ପାଦ |
സെറ്റുകളുടെ കാർട്ടീഷ്യൻ ഉൽപ്പന്നം,ସେଟ୍ ର କାର୍ଟେସିଆନ୍ ଉତ୍ପାଦ |
കേസ് പഠനം,କେସ୍ ଷ୍ଟଡି |
വിനാശകരമായ ഏറ്റക്കുറച്ചിലുകൾ,ବିପର୍ଯ୍ୟସ୍ତ ପରିବର୍ତ୍ତନ
കാറ്റനറി,କ୍ୟାଟେନାରୀ |
കോച്ചി വിതരണം,କାଚି ବଣ୍ଟନ |
കൗച്ചി ഫോർമുല,କାଚି ସୂତ୍ର |
Cauchy Goursat സിദ്ധാന്തം,କାଚି ଗୁରସାଟ ଥିଓରେମ୍ |
കൗച്ചി റീമാൻ വ്യവസ്ഥകൾ,କାଚି ରିମାନ୍ ଅବସ୍ଥା |
Cauchy ക്രമം,କାଚି କ୍ରମ |
കൗച്ചി ഇന്റഗ്രൽ,କାଚି ଇଣ୍ଟିଗ୍ରାଲ୍ |
Cauchy പ്രധാന മൂല്യം,କାଚି ମୁଖ୍ୟ ମୂଲ୍ୟ |
കൗച്ചി അവശിഷ്ട സിദ്ധാന്തം,କାଚି ଅବଶିଷ୍ଟ ଥିଓରେମ୍ |
കെയ്‌ലി ഹാമിൽട്ടൺ സിദ്ധാന്തം,କେଲେ ହାମିଲଟନ୍ ଥିଓରେମ୍ |
ആകാശ ശരീരം,ସ୍ୱର୍ଗୀୟ ଶରୀର |
ആകാശത്തിന്റെ അളവ്,ସ୍ୱର୍ଗୀୟ ମାପ
ആകാശ മെക്കാനിക്സ്,ସ୍ୱର୍ଗୀୟ ଯାନ୍ତ୍ରିକ
ആകാശ വസ്തു,ସ୍ୱର୍ଗୀୟ ବସ୍ତୁ |
സെൽ ആവൃത്തി,କକ୍ଷ ଫ୍ରିକ୍ୱେନ୍ସି |
കാനേഷുമാരി,ଜନଗଣନା
സെന്റൽ,ସେଣ୍ଟିଲ୍ |
സെന്റീമീറ്റർ,ସେଣ୍ଟିମିଟର |
സെന്റീമീറ്റർ ഗ്രാം സെക്കന്റ് സിസ്റ്റം,ସେଣ୍ଟିମିଟର ଗ୍ରାମ୍ ଦ୍ୱିତୀୟ ସିଷ୍ଟମ୍ |
കേന്ദ്ര,କେନ୍ଦ୍ରୀୟ |
കേന്ദ്ര അക്ഷം,କେନ୍ଦ୍ରୀୟ ଅକ୍ଷ
കേന്ദ്ര വ്യത്യാസം,କେନ୍ଦ୍ରୀୟ ପାର୍ଥକ୍ୟ |
കേന്ദ്ര വ്യത്യാസ ഫോർമുല,କେନ୍ଦ୍ରୀୟ ପାର୍ଥକ୍ୟ ସୂତ୍ର |
കേന്ദ്ര വ്യത്യാസ പട്ടിക,କେନ୍ଦ୍ରୀୟ ପାର୍ଥକ୍ୟ ସାରଣୀ |
കേന്ദ്ര പരിധി സിദ്ധാന്തം,କେନ୍ଦ୍ରୀୟ ସୀମା ଥିଓରେମ୍ |
കേന്ദ്ര നിമിഷം,କେନ୍ଦ୍ରୀୟ ମୁହୂର୍ତ୍ତ |
സെൻട്രൽ പ്രോസസ്സിംഗ് യൂണിറ്റ് (സിപിയു),କେନ୍ଦ୍ରୀୟ ପ୍ରକ୍ରିୟାକରଣ ଏକକ (CPU)
കേന്ദ്ര പ്രവണത,କେନ୍ଦ୍ରୀୟ ପ୍ରବୃତ୍ତି |
കേന്ദ്രം,କେନ୍ଦ୍ର
ഗുരുത്വാകർഷണ കേന്ദ്രം,ମାଧ୍ୟାକର୍ଷଣ କେନ୍ଦ୍ର |
ഗ്രൂപ്പിന്റെ കേന്ദ്രം,ଗୋଷ୍ଠୀର କେନ୍ଦ୍ର |
പിണ്ഡത്തിന്റെ കേന്ദ്രം,ଜନତା କେନ୍ଦ୍ର |
സമമിതിയുടെ കേന്ദ്രം,ସମୃଦ୍ଧତାର କେନ୍ଦ୍ର |
അപകേന്ദ്ര ബലം,ସେଣ୍ଟ୍ରିଫୁଗୁଲ୍ ଫୋର୍ସ |
അപകേന്ദ്രബലം,ସେଣ୍ଟ୍ରିପେଟାଲ୍ ଫୋର୍ସ |
കേന്ദ്രീകൃത,ସେଣ୍ଟ୍ରଏଡ୍
ഉറപ്പ്,ନିଶ୍ଚିତତା
cgs സിസ്റ്റം,cgs ସିଷ୍ଟମ୍ |
cgs യൂണിറ്റ്,cgs ଏକକ
വ്യത്യാസത്തിന്റെ ശൃംഖല,ଭିନ୍ନତାର ଶୃଙ୍ଖଳା ନିୟମ |
സാധ്യത കാരണങ്ങൾ,ସୁଯୋଗ କାରଣ
അവസര നീക്കങ്ങൾ,ସୁଯୋଗ ଗତି କରେ |
അച്ചുതണ്ടുകളുടെ മാറ്റം,କୁମ୍ଭଗୁଡ଼ିକର ପରିବର୍ତ୍ତନ
അടിസ്ഥാന മാറ്റം,ଆଧାର ପରିବର୍ତ୍ତନ
ക്രമം മാറ്റം,କ୍ରମ ପରିବର୍ତ୍ତନ
സ്വഭാവ ഗുണകം,ବ character ଶିଷ୍ଟ୍ୟ ଗୁଣବତ୍ତା
ഡിറ്റർമിനന്റ്,ନିର୍ଣ୍ଣୟକାରୀ
സ്വഭാവ സമവാക്യം,ବ character ଶିଷ୍ଟ୍ୟ ସମୀକରଣ
സ്വഭാവ സവിശേഷത,ଚରିତ୍ରଗତ କାର୍ଯ୍ୟ
ലോഗരിതത്തിന്റെ സ്വഭാവം,ଲୋଗାରିଦମର ଚରିତ୍ର |
സ്വഭാവ ബഹുപദം,ଚରିତ୍ରିକ ବହୁଭୂତ |
സ്വഭാവ മൂല്യം,ଚରିତ୍ରିକ ମୂଲ୍ୟ
സ്വഭാവ വെക്റ്റർ,ଚରିତ୍ର ଭେକ୍ଟର୍ |
പ്രതീക സെറ്റ്,ବର୍ଣ୍ଣ ସେଟ୍ |
ചാർട്ട്,ଚାର୍ଟ
ചി-സ്ക്വയർ വിതരണം,ଚି-ବର୍ଗ ବଣ୍ଟନ |
ചി-സ്ക്വയർ ഫോർമുല,ଚି-ବର୍ଗ ସୂତ୍ର |
ചി-സ്ക്വയർ ടെസ്റ്റ്,ଚି-ବର୍ଗ ପରୀକ୍ଷା |
കോർഡ്,ଧ୍ୱନି
chord-bisection രീതി,କୋର୍ଡ-ବିସେକସନ ପଦ୍ଧତି |
സൈഫർ സന്ദേശം (=കോഡ് ചെയ്ത സന്ദേശം),ସାଇଫର୍ ବାର୍ତ୍ତା (= କୋଡ୍ ହୋଇଥିବା ବାର୍ତ୍ତା)
സൈഫർ (പൂജ്യം),ସାଇଫର୍ (ଶୂନ)
വൃത്തം,ବୃତ୍ତ
ഒത്തുചേരൽ വൃത്തം,ସମ୍ମିଶ୍ରଣର ବୃତ୍ତ |
സർക്യൂട്ട് മാട്രിക്സ്,ସର୍କିଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
വൃത്താകൃതിയിലുള്ള,ବୃତ୍ତାକାର |
വൃത്താകൃതിയിലുള്ള ലക്ഷണം,ବୃତ୍ତାକାର ଅସ୍ମପଟ୍ଟ |
വൃത്താകൃതിയിലുള്ള ഹെലിക്സ്,ବୃତ୍ତାକାର ହେଲିକ୍ସ |
വൃത്താകൃതിയിലുള്ള ചലനം,ବୃତ୍ତାକାର ଗତି |
ചുറ്റളവ്,ସୁନ୍ନତ
വൃത്താകൃതി,ସୁନ୍ନତ
ചുറ്റുക,ସର୍କୁସ୍କ୍ରିପ୍ କରନ୍ତୁ |
പരിമിതപ്പെടുത്തിയിരിക്കുന്നു,ସର୍କୁକ୍ରାଇଡ୍ |
ചുറ്റപ്പെട്ട വൃത്തം,ସର୍କୁକ୍ରାଇଡ୍ ସର୍କଲ୍ |
ക്ലാസിക്കൽ ഡിഡക്റ്റീവ് ടെക്നിക്,ଶାସ୍ତ୍ରୀୟ deductive କ que ଶଳ |
ക്ലാസിക്കൽ ഡൈനാമിക്സ്,ଶାସ୍ତ୍ରୀୟ ଗତିଶୀଳତା |
ക്ലാസിക്കൽ ഒപ്റ്റിമൈസേഷൻ,ଶାସ୍ତ୍ରୀୟ ଅପ୍ଟିମାଇଜେସନ୍ |
ക്ലാസിക്കൽ നാശത്തിന്റെ പ്രശ്നം,ଶାସ୍ତ୍ରୀୟ ଧ୍ୱଂସ ସମସ୍ୟା |
ക്ലാസിക്കൽ സ്റ്റാറ്റിസ്റ്റിക്കൽ മെക്കാനിക്സ്,ଶାସ୍ତ୍ରୀୟ ପରିସଂଖ୍ୟାନ ଯାନ୍ତ୍ରିକ |
പിശകുകളുടെ വർഗ്ഗീകരണം,ତ୍ରୁଟିର ଶ୍ରେଣୀକରଣ
ക്ലാസ് ഇടവേള,ଶ୍ରେଣୀ ବ୍ୟବଧାନ
ക്ലാസ്-ഇന്റർവെൽ യൂണിറ്റ്,ଶ୍ରେଣୀ-ବ୍ୟବଧାନ ଏକକ |
ക്ലാസ് പരിധി,ଶ୍ରେଣୀ ସୀମା
ഘടികാരദിശയിൽ,ଘଣ୍ଟା ବୁଲାଇ |
ക്ലോപ്പൻ (= അടച്ചതും തുറന്നതും),clopen (= ବନ୍ଦ ଏବଂ ଖୋଲା)
അടച്ചു,ବନ୍ଦ |
അടഞ്ഞ കോൺവെക്സ് ഹൾ,ବନ୍ଦ କନଭକ୍ସ ହଲ୍ |
അടച്ച ക്യൂബ്,ବନ୍ଦ କ୍ୟୁବ୍ |
അടഞ്ഞ വക്രം,ବନ୍ଦ ବକ୍ର
അടച്ച ഡൊമെയ്ൻ,ବନ୍ଦ ଡୋମେନ୍ |
അടഞ്ഞ രൂപം,ବନ୍ଦ ଚିତ୍ର
അടച്ച ഇടവേള,ବନ୍ଦ ବ୍ୟବଧାନ |
അടച്ച പ്രദേശം,ବନ୍ଦ ଅଞ୍ଚଳ |
അടച്ച സെറ്റ്,ବନ୍ଦ ସେଟ୍ |
അടഞ്ഞ പ്രതലം,ବନ୍ଦ ପୃଷ୍ଠ
അടച്ചുപൂട്ടൽ,ବନ୍ଦ
ക്ലോഷർ ഓപ്പറേറ്റർ,ବନ୍ଦ ଅପରେଟର |
ക്ലോഷർ പോയിന്റ് (= കോൺടാക്റ്റ് പോയിന്റ്),ବନ୍ଦ ବିନ୍ଦୁ (= ଯୋଗାଯୋଗ ବିନ୍ଦୁ)
അടച്ചുപൂട്ടൽ പോസ്റ്റുലേറ്റ്,ବନ୍ଦ ଡାକରା
അടച്ചുപൂട്ടൽ സെറ്റ്,ବନ୍ଦ ସେଟ୍ |
ക്ലസ്റ്റർ പോയിന്റ്,କ୍ଲଷ୍ଟର ବିନ୍ଦୁ |
ക്ലസ്റ്റർ സാമ്പിൾ,କ୍ଲଷ୍ଟର ନମୁନା
ക്ലസ്റ്റർ സെറ്റ്,କ୍ଲଷ୍ଟର ସେଟ୍ |
ഏകപക്ഷീയ വൃത്തങ്ങൾ,ସମବାୟ ସର୍କଲଗୁଡିକ |
ഏകപക്ഷീയമായ പരാബോളകൾ,ସମବାୟ ପାରାବୋଲସ୍ |
ഏകപക്ഷീയമായ വിമാനങ്ങൾ,ସମବାୟ ବିମାନ
ഏകപക്ഷീയ ത്രികോണങ്ങൾ,ସମବାୟ ତ୍ରିରଙ୍ଗା |
കോബ് - ഡഗ്ലസ് ഫംഗ്ഷൻ,କୋବ୍ - ଡଗଲାସ୍ କାର୍ଯ୍ୟ |
കോഡിംഗ്,କୋଡିଂ
ഡാറ്റയുടെ കോഡിംഗ്,ତଥ୍ୟର କୋଡିଂ
സഹ-ഡൊമെയ്ൻ,ସହ-ଡୋମେନ୍ |
കോഫിഫിഷ്യന്റ് മാട്രിക്സ്,କୋଏଫିସିଏଣ୍ଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
പരസ്പര ബന്ധത്തിന്റെ ഗുണകം,ସମ୍ପର୍କର କୋଏଫିସିଏଣ୍ଟ୍ |
നിർണ്ണയത്തിന്റെ ഗുണകം,ନିର୍ଣ୍ଣୟର ଗୁଣବତ୍ତା
ഇലാസ്തികതയുടെ ഗുണകം,ଇଲାସ୍ଟିସିଟିର କୋଏଫିସିଏଣ୍ଟ୍ |
വികാസത്തിന്റെ ഗുണകം,ବିସ୍ତାରର ଗୁଣବତ୍ତା
ഘർഷണത്തിന്റെ ഗുണകം,ଘର୍ଷଣର କୋଏଫିସିଏଣ୍ଟ୍ |
രേഖീയ വികാസത്തിന്റെ ഗുണകം,ର line ଖ୍ୟ ବିସ୍ତାରର କୋଏଫିସିଏଣ୍ଟ୍ |
റിഗ്രഷൻ ഗുണകം,ରେଗ୍ରେସନ୍ ର ଗୁଣବତ୍ତା
ഉപരിതല പിരിമുറുക്കത്തിന്റെ ഗുണകം,ଭୂପୃଷ୍ଠ ଟେନସନ୍ ର କୋଏଫିସିଏଣ୍ଟ୍ |
ഗുണനഘടകം,ପରିବର୍ତ୍ତନର ଗୁଣବତ୍ତା
സഹഘടകം,କୋଫାକ୍ଟର |
കോയിൻ ത്രോ (കോയിൻ ടോസ്),ମୁଦ୍ରା ଥ୍ରୋ (ମୁଦ୍ରା ଟସ୍)
സാമ്പിൾ ശേഖരണം,ନମୁନା ସଂଗ୍ରହ
കോളിനിയർ,collinear
കോളിനിയറിറ്റി,collinearity
കോളം,ସ୍ତମ୍ଭ
നിര തുല്യത,ସ୍ତମ୍ଭ ସମାନତା
നിര തത്തുല്യം,ସ୍ତମ୍ଭ ସମାନ
നിര തുല്യമായ മാട്രിക്സ്,ସ୍ତମ୍ଭ ସମାନ ମେଟ୍ରିକ୍ସ |
കോളം മാട്രിക്സ്,ସ୍ତମ୍ଭ ମ୍ୟାଟ୍ରିକ୍ସ
നിര റാങ്ക്,ସ୍ତମ୍ଭ ମାନ୍ୟତା
കോളം കുറച്ച echolon മാട്രിക്സ്,ସ୍ତମ୍ଭ ଇକୋଲନ୍ ମ୍ୟାଟ୍ରିକ୍ସ ହ୍ରାସ କଲା |
നിര വെക്റ്റർ,ସ୍ତମ୍ଭ ଭେକ୍ଟର୍ |
നിരയായി,ସ୍ତମ୍ଭ ଅନୁସାରେ
സംയുക്ത സമവാക്യം,ମିଳିତ ସମୀକରଣ |
പൊതുവായ കോൺ,ସାଧାରଣ କୋଣ
പൊതു അക്ഷം,ସାଧାରଣ ଅକ୍ଷ
പൊതുവായ അടിസ്ഥാനം,ସାଧାରଣ ଆଧାର |
പൊതു വിഭജനം,ସାଧାରଣ ଭେଦ
പൊതുവായ വ്യത്യാസം,ସାଧାରଣ ପାର୍ଥକ୍ୟ |
പൊതു ഘടകം,ସାଧାରଣ କାରକ |
പൊതുവായ ലോഗരിതം,ସାଧାରଣ ଲୋଗାରିଦମ୍ |
പൊതുവായ ഗുണിതം,ସାଧାରଣ ଏକାଧିକ |
പൊതു അനുപാതം,ସାଧାରଣ ଅନୁପାତ |
പൊതു വിഭാഗം,ସାଧାରଣ ବିଭାଗ |
പൊതുവായ വശം,ସାଧାରଣ ପାର୍ଶ୍ୱ |
പൊതുവായ ടാൻജെന്റ്,ସାଧାରଣ ଟାଙ୍ଗେଣ୍ଟ୍ |
പൊതുവായ പദം,ସାଧାରଣ ଶବ୍ଦ
കമ്മ്യൂട്ടേറ്റീവ് നിയമം,ଯାତାୟାତ ନିୟମ |
കമ്മ്യൂട്ടേറ്റീവ് പ്രോപ്പർട്ടി,ଯାତାୟାତ ସମ୍ପତ୍ତି |
കമ്മ്യൂട്ടേറ്റീവ് റൂൾ,ଯାତାୟାତ ନିୟମ |
കൂട്ടിച്ചേർക്കലിന്റെ കമ്മ്യൂട്ടേറ്റീവ് നിയമം,ଯୋଗର କ୍ରମାଗତ ନିୟମ |
ഗുണനത്തിന്റെ കമ്മ്യൂട്ടേറ്റീവ് നിയമം,ଗୁଣନର କ୍ରମାଗତ ନିୟମ |
കമ്മ്യൂട്ടേറ്റീവ് ഓപ്പറേഷൻ,ଯାତାୟାତ କାର୍ଯ୍ୟ
കമ്മ്യൂട്ടേറ്റർ ഗ്രൂപ്പ്,ଯାତ୍ରୀ ଗୋଷ୍ଠୀ |
മെട്രിക്സുകളുടെ കമ്മ്യൂട്ടിംഗ്,ମ୍ୟାଟ୍ରିକ୍ସର ଯାତାୟାତ |
കോംപാക്റ്റ് സെറ്റ്,କମ୍ପାକ୍ଟ ସେଟ୍ |
താരതമ്യത,ତୁଳନାତ୍ମକତା
മാർഗങ്ങളുടെ താരതമ്യം,ଅର୍ଥର ତୁଳନା
ശതമാനത്തിന്റെ താരതമ്യം,ଶତକଡା ତୁଳନା
താരതമ്യ പരിശോധന,ତୁଳନା ପରୀକ୍ଷା
അനുയോജ്യത സമവാക്യം,ସୁସଙ୍ଗତ ସମୀକରଣ
മത്സര ഗെയിം,ପ୍ରତିଯୋଗୀ ଖେଳ |
മത്സര സാഹചര്യം,ପ୍ରତିଯୋଗିତାମୂଳକ ପରିସ୍ଥିତି |
മത്സര തന്ത്രം,ପ୍ରତିଯୋଗିତାମୂଳକ ରଣନୀତି |
കമ്പൈലർ,କମ୍ପାଇଲର୍
പരസ്പരപൂരകമായ,ସଂପନ୍ନ
പൂരക കോൺ,ସଂପୃକ୍ତ କୋଣ |
പൂരക സംഭവം,ସପ୍ଲିମେଣ୍ଟାରୀ ଇଭେଣ୍ଟ पूरक घटना
പൂരക ഘടകം,ସଂପୃକ୍ତ କାରକ |
പൂരക പ്രവർത്തനം,ସହାୟକ କାର୍ଯ୍ୟ
കോംപ്ലിമെന്ററി ഹാഫ് സ്പേസ്,ସଂପୃକ୍ତ ଅଧା ସ୍ଥାନ |
പൂരക ഇടവേള,ସଂପୃକ୍ତ ବ୍ୟବଧାନ |
കോംപ്ലിമെന്ററി സെറ്റ്,ସଂପନ୍ନ ସେଟ୍ |
പൂർത്തീകരണം,ପରିପୁରଣ
ഒരു സെറ്റിന്റെ പൂരകം,ଏକ ସେଟ୍ ର ସଂପନ୍ନ
സമ്പൂർണ്ണ സെൻസസ്,ସମ୍ପୂର୍ଣ୍ଣ ଜନଗଣନା
സമ്പൂർണ്ണ കോറിലേഷൻ മാട്രിക്സ്,ସଂପୂର୍ଣ୍ଣ ସମ୍ପର୍କ ମେଟ୍ରିକ୍ସ |
