Bengali,English
পশ্চাদপদ ট্রেস,Backward trace
ভারসাম্য,Balance
ভারসাম্য সার্কিট,Balanced circuit
ভারসাম্যযুক্ত ডিজিট সিস্টেম,Balanced digit system
ভারসাম্য ত্রুটি,Balanced error
ভারসাম্যপূর্ণ মার্জ,Balanced merge
সুষম মার্জ বাছাই,Balanced merge sort
ভারসাম্য বাছাই,Balanced sorting
ভারসাম্য স্টেশন,Balanced station
ভারসাম্যপূর্ণ টেরিনারি সিস্টেম,Balanced ternary system
সুষম ফরোয়ার্ড বিবৃতি,Balanced forward statement
ভারসাম্যপূর্ণ নেটওয়ার্ক,Balanced network
ব্যান্ড,Band
ব্যান্ডপাস,Bandpass
ব্যান্ডপাস ফিল্টার,Bandpass filter
ব্যান্ড প্রিন্টার,Band printer
ব্যান্ড স্টপ ফিল্টার,Band stop filter
ব্যান্ডউইথ,Bandwidth
ব্যানার শব্দ,Banner word
বার কোড,Bar code
বারকোড রিডার,Bar code reader
বারকোড স্ক্যানার,Bar code scanner
বার প্রিন্টার,Bar printer
ব্যারেল প্রিন্টিং (= ড্রাম মুদ্রণ),Barrel printing (= drum printing)
বেস,Base
বেস ঠিকানা,Base address
বেস ঠিকানা,Base addressing
বেস ঠিকানা রেজিস্টার,Base address register
বেস ব্যান্ড,Base band
বেস ব্যান্ড চ্যানেল,Base band channel
ভিত্তিক স্টোরেজ বরাদ্দ,Based storage allocation
ভিত্তিক পরিবর্তনশীল,Based variable
বেস উপাদান,Base element
বেস আইটেম,Base item
বেস ভাষা,Base language
বেস স্বরলিপি,Base notation
বেস নম্বর,Base number
বেস রেজিস্টার,Base register
বেস ভলিউম,Base volume
বেসিক,BASIC
বেসিক অ্যাক্সেস পদ্ধতি,Basic access method
বেসিক বাইনারি লোডার,Basic binary loader
বেসিক কোড,Basic code
বেসিক কোডিং,Basic coding
বেসিক ডাইরেক্ট অ্যাক্সেস পদ্ধতি,Basic direct access method
"বেসিক এক্সচেঞ্জ
 ফর্ম্যাট","Basic exchange
 Format"
"বেসিক বাহ্যিক
 ফাংশন","Basic external
 Function"
বেসিক ইনপুট/আউটপুট,Basic input/output
বেসিক নির্দেশ,Basic instruction
বেসিক লিঙ্কেজ,Basic linkage
বেসিক লুপিং,Basic looping
বেসিক ম্যাট্রিক্স,Basic matrix
বেসিক ম্যাট্রিক্স নির্দেশনা,Basic matrix instruction
বেসিক রিয়েল ধ্রুবক,Basic real constant
বেসিক সিক্যুয়ালিয়াল অ্যাক্সেস পদ্ধতি,Basic sequential access method
বেসিক পরিষেবা,Basic service
বেসিক সাবস্ক্রিপ্ট,Basic subscript
বেসিক সিস্টেমের নির্দেশনা,Basic system instruction
বেসিক টেলিযোগাযোগ অ্যাক্সেস পদ্ধতি,Basic telecommunications access method
বেসিক ওজন,Basic weight
ব্যাচ,Batch
ব্যাচ নিয়ন্ত্রণ রেকর্ড,Batch control record
ব্যাচড যোগাযোগ,Batched communication
ব্যাচড জব,Batched job
ব্যাচের শিরোনাম নথি,Batch header document
ব্যাচিং,Batching
ব্যাচ অপারেটিং সিস্টেম,Batch operating system
ব্যাচ পার্টিশন,Batch partition
ব্যাচের অবস্থান,Batch position
ধির গতির কাজ,Batch processing
ব্যাচ অঞ্চল,Batch region
ব্যাচ সেশন,Batch session
ব্যাচ টার্মিনাল,Batch terminal
ব্যাচের টিকিট,Batch ticket
ব্যাচ মোট,Batch total
ব্যাচের লেনদেন ফাইল,Batch transaction file
ব্যাটেন সিস্টেম (= কর্ডোনিয়ার সিস্টেম = পিক-এ-- বু সিস্টেম),Batten system (= cordonnier system = peek-a-- boo system)
বাউড,Baud
বাউডোট কোড,Baudot code
বাউড কোড,Baud code
বড হার,Baud rate
জপমালা,Bead
বিম ডিফ্লেশন,Beam deflection
বিম স্টোর,Beam store
বিমউইথ (= অ্যাপারচার কোণ),Beamwidth (= aperture angle)
বীট,Beat
শুরু,Begin
ব্লক শুরু করুন,Begin block
একটি ফাইল লেবেল শুরু,Beginning of a file label
তথ্য চিহ্নিতকারী শুরু,Beginning of information marker
টেপ চিহ্নের শুরু,Beginning of tape mark
ভলিউম লেবেলের শুরু,Beginning of volume label
বেল চরিত্র,Bell character
বেলফাস্ট,Bellfast
মাপকাঠি,Bench mark
বেঞ্চমার্ক রুটিন,Benchmark routine
বেঞ্চমার্ক পরীক্ষা,Benchmark test
পক্ষপাত,Bias
পক্ষপাত বিকৃতি,Bias distortion
বায়াস টেস্টিং,Bias testing
গ্রন্থপঞ্জি,Bibliography
"দ্বৈতকরণ অপারেশন (= সমতা
 অপারেশন)","Biconditional operation (=equivalence 
 Operation)"
দ্বিখণ্ডিত গ্রাফ,Biconnected graph
বিড,Bid
দ্বি -নির্দেশমূলক বাস,Bidirectional bus
দ্বি -নির্দেশমূলক প্রবাহ,Bidirectional flow
দ্বি -নির্দেশমূলক মুদ্রণ,Bidirectional printing
দ্বিখণ্ডন,Bifurcation
বাইনারি,Binary
বাইনারি আনুমানিক,Binary approximation
বাইনারি গাণিতিক অপারেশন,Binary arithmetic operation
