Malayalam,Gujarati
ചുറ്റളവ്,પરિઘ કેન્દ્ર
വൃത്താകൃതി,પરિઘ
ചുറ്റുക,ઘેરાવો
പരിമിതപ്പെടുത്തിയിരിക്കുന്നു,ઘેરાયેલું
ചുറ്റപ്പെട്ട വൃത്തം,ઘેરાયેલું વર્તુળ
ക്ലാസിക്കൽ ഡിഡക്റ്റീവ് ടെക്നിക്,ક્લાસિકલ ડિડક્ટિવ ટેકનિક
ക്ലാസിക്കൽ ഡൈനാമിക്സ്,શાસ્ત્રીય ગતિશીલતા
ക്ലാസിക്കൽ ഒപ്റ്റിമൈസേഷൻ,શાસ્ત્રીય ઓપ્ટિમાઇઝેશન
ക്ലാസിക്കൽ നാശത്തിന്റെ പ്രശ്നം,શાસ્ત્રીય વિનાશની સમસ્યા
ക്ലാസിക്കൽ സ്റ്റാറ്റിസ്റ്റിക്കൽ മെക്കാനിക്സ്,શાસ્ત્રીય આંકડાકીય મિકેનિક્સ
പിശകുകളുടെ വർഗ്ഗീകരണം,ભૂલોનું વર્ગીકરણ
ക്ലാസ് ഇടവേള,વર્ગ અંતરાલ
ക്ലാസ്-ഇന്റർവെൽ യൂണിറ്റ്,વર્ગ અંતરાલ એકમ
ക്ലാസ് പരിധി,વર્ગ મર્યાદા
ഘടികാരദിശയിൽ,ઘડિયાળની દિશામાં
ക്ലോപ്പൻ (= അടച്ചതും തുറന്നതും),ક્લોપેન (= બંધ અને ખુલ્લું)
അടച്ചു,બંધ
അടഞ്ഞ കോൺവെക്സ് ഹൾ,બંધ બહિર્મુખ હલ
അടച്ച ക്യൂബ്,બંધ સમઘન
അടഞ്ഞ വക്രം,બંધ વળાંક
അടച്ച ഡൊമെയ്ൻ,બંધ ડોમેન
അടഞ്ഞ രൂപം,બંધ આકૃતિ
അടച്ച ഇടവേള,બંધ અંતરાલ
അടച്ച പ്രദേശം,બંધ પ્રદેશ
അടച്ച സെറ്റ്,બંધ સેટ
അടഞ്ഞ പ്രതലം,બંધ સપાટી
അടച്ചുപൂട്ടൽ,બંધ
ക്ലോഷർ ഓപ്പറേറ്റർ,બંધ ઓપરેટર
ക്ലോഷർ പോയിന്റ് (= കോൺടാക്റ്റ് പോയിന്റ്),બંધ બિંદુ (= સંપર્ક બિંદુ)
അടച്ചുപൂട്ടൽ പോസ്റ്റുലേറ്റ്,બંધ કરવાની ધારણા
അടച്ചുപൂട്ടൽ സെറ്റ്,બંધ સેટ
ക്ലസ്റ്റർ പോയിന്റ്,ક્લસ્ટર બિંદુ
ക്ലസ്റ്റർ സാമ്പിൾ,ક્લસ્ટર નમૂના
ക്ലസ്റ്റർ സെറ്റ്,ક્લસ્ટર સેટ
ഏകപക്ഷീയ വൃത്തങ്ങൾ,કોક્સિયલ વર્તુળો
ഏകപക്ഷീയമായ പരാബോളകൾ,કોક્સિયલ પેરાબોલાસ
ഏകപക്ഷീയമായ വിമാനങ്ങൾ,કોક્સિયલ પ્લેન
ഏകപക്ഷീയ ത്രികോണങ്ങൾ,કોક્સિયલ ત્રિકોણ
കോബ് - ഡഗ്ലസ് ഫംഗ്ഷൻ,કોબ - ડગ્લાસ કાર્ય
കോഡിംഗ്,કોડિંગ
ഡാറ്റയുടെ കോഡിംഗ്,ડેટાનું કોડિંગ
സഹ-ഡൊമെയ്ൻ,સહ-ડોમેન
കോഫിഫിഷ്യന്റ് മാട്രിക്സ്,ગુણાંક મેટ્રિક્સ
പരസ്പര ബന്ധത്തിന്റെ ഗുണകം,સહસંબંધનો ગુણાંક
നിർണ്ണയത്തിന്റെ ഗുണകം,નિર્ધારણ ગુણાંક
ഇലാസ്തികതയുടെ ഗുണകം,સ્થિતિસ્થાપકતાના ગુણાંક
വികാസത്തിന്റെ ഗുണകം,વિસ્તરણ ગુણાંક
ഘർഷണത്തിന്റെ ഗുണകം,ઘર્ષણ ગુણાંક
രേഖീയ വികാസത്തിന്റെ ഗുണകം,રેખીય વિસ્તરણનો ગુણાંક
റിഗ്രഷൻ ഗുണകം,રીગ્રેસન ગુણાંક
ഉപരിതല പിരിമുറുക്കത്തിന്റെ ഗുണകം,સપાટીના તાણનો ગુણાંક
ഗുണനഘടകം,વિવિધતાના ગુણાંક
സഹഘടകം,કોફેક્ટર
കോയിൻ ത്രോ (കോയിൻ ടോസ്),સિક્કો ફેંકવું (સિક્કો ફેંકવું)
സാമ്പിൾ ശേഖരണം,નમૂનાનો સંગ્રહ
കോളിനിയർ,સમરેખા
കോളിനിയറിറ്റി,સમન્વય
കോളം,કૉલમ
നിര തുല്യത,કૉલમ સમાનતા
നിര തത്തുല്യം,કૉલમ સમકક્ષ
നിര തുല്യമായ മാട്രിക്സ്,કૉલમ સમકક્ષ મેટ્રિક્સ
കോളം മാട്രിക്സ്,કૉલમ મેટ્રિક્સ
നിര റാങ്ക്,કૉલમ રેન્ક
കോളം കുറച്ച echolon മാട്രിക്സ്,કૉલમ ઘટાડેલ ઇકોલોન મેટ્રિક્સ
നിര വെക്റ്റർ,કૉલમ વેક્ટર
നിരയായി,સ્તંભ પ્રમાણે
സംയുക്ത സമവാക്യം,સંયુક્ત સમીકરણ
പൊതുവായ കോൺ,સામાન્ય કોણ
പൊതു അക്ഷം,સામાન્ય અક્ષ
പൊതുവായ അടിസ്ഥാനം,સામાન્ય આધાર
പൊതു വിഭജനം,સામાન્ય છેદ
പൊതുവായ വ്യത്യാസം,સામાન્ય તફાવત
പൊതു ഘടകം,સામાન્ય પરિબળ
പൊതുവായ ലോഗരിതം,સામાન્ય લઘુગણક
പൊതുവായ ഗുണിതം,સામાન્ય બહુવિધ
പൊതു അനുപാതം,સામાન્ય ગુણોત્તર
പൊതു വിഭാഗം,સામાન્ય વિભાગ
പൊതുവായ വശം,સામાન્ય બાજુ
പൊതുവായ ടാൻജെന്റ്,સામાન્ય સ્પર્શક
പൊതുവായ പദം,સામાન્ય શબ્દ
കമ്മ്യൂട്ടേറ്റീവ് നിയമം,પરિવર્તનીય કાયદો
കമ്മ്യൂട്ടേറ്റീവ് പ്രോപ്പർട്ടി,વિનિમયાત્મક મિલકત
കമ്മ്യൂട്ടേറ്റീവ് റൂൾ,પરિવર્તનીય નિયમ
കൂട്ടിച്ചേർക്കലിന്റെ കമ്മ്യൂട്ടേറ്റീവ് നിയമം,ઉમેરાનો વિનિમયાત્મક કાયદો
ഗുണനത്തിന്റെ കമ്മ്യൂട്ടേറ്റീവ് നിയമം,ગુણાકારનો વિનિમયાત્મક કાયદો
കമ്മ്യൂട്ടേറ്റീവ് ഓപ്പറേഷൻ,વિનિમયાત્મક કામગીરી
കമ്മ്യൂട്ടേറ്റർ ഗ്രൂപ്പ്,કોમ્યુટેટર જૂથ
മെട്രിക്സുകളുടെ കമ്മ്യൂട്ടിംഗ്,મેટ્રિસિસની અવરજવર
കോംപാക്റ്റ് സെറ്റ്,કોમ્પેક્ટ સેટ
താരതമ്യത,તુલનાત્મકતા
മാർഗങ്ങളുടെ താരതമ്യം,માધ્યમની સરખામણી
ശതമാനത്തിന്റെ താരതമ്യം,ટકાવારીની સરખામણી
താരതമ്യ പരിശോധന,સરખામણી કસોટી
അനുയോജ്യത സമവാക്യം,સુસંગતતા સમીકરણ
മത്സര ഗെയിം,સ્પર્ધાત્મક રમત
മത്സര സാഹചര്യം,સ્પર્ધાત્મક પરિસ્થિતિ
മത്സര തന്ത്രം,સ્પર્ધાત્મક વ્યૂહરચના
കമ്പൈലർ,કમ્પાઇલર
പരസ്പരപൂരകമായ,પૂરક
പൂരക കോൺ,પૂરક કોણ
പൂരക സംഭവം,પૂરક ઘટના પૂરક ઘટના
പൂരക ഘടകം,પૂરક પરિબળ
പൂരക പ്രവർത്തനം,પૂરક કાર્ય
കോംപ്ലിമെന്ററി ഹാഫ് സ്പേസ്,પૂરક અડધી જગ્યા
പൂരക ഇടവേള,પૂરક અંતરાલ
കോംപ്ലിമെന്ററി സെറ്റ്,પૂરક સમૂહ
പൂർത്തീകരണം,પૂરક
ഒരു സെറ്റിന്റെ പൂരകം,સમૂહનું પૂરક
സമ്പൂർണ്ണ സെൻസസ്,સંપૂર્ણ વસ્તી ગણતરી
സമ്പൂർണ്ണ കോറിലേഷൻ മാട്രിക്സ്,સંપૂર્ણ સહસંબંધ મેટ્રિક્સ
പൂർണ്ണ മെട്രിക് സ്പേസ്,પૂર્ણ મેટ્રિક જગ્યા
പൂർണ്ണമായ ഓർത്തോനോർമൽ സെറ്റ്,સંપૂર્ણ ઓર્થોનોર્મલ સેટ
സമ്പൂർണ്ണ ചതുർഭുജം,સંપૂર્ણ ચતુષ્કોણ
സമ്പൂർണ്ണ ഘടകം,સંપૂર્ણ ભાગલાકાર
മുഴുവൻ സെറ്റ്,સંપૂર્ણ સેટ
പൂർണ്ണമായ പരിഹാരം,સંપૂર્ણ ઉકેલ
പൂർണ്ണമായും ക്രമരഹിതമായ ഡിസൈൻ,સંપૂર્ણપણે રેન્ડમાઇઝ્ડ ડિઝાઇન
സങ്കീർണ്ണമായ വാദം,જટિલ દલીલ
സങ്കീർണ്ണമായ സംയോജനം,જટિલ જોડાણ
സങ്കീർണ്ണമായ വ്യത്യാസം,જટિલ ભિન્નતા
സങ്കീർണ്ണമായ പ്രവർത്തനം,જટિલ કાર્ય
സങ്കീർണ്ണമായ ഏകീകരണം,જટિલ એકીકરણ
സങ്കീർണ്ണമായ മെട്രിക്സ്,જટિલ મેટ્રિસિસ
സങ്കീർണ്ണ സംഖ്യ,જટિલ સંખ્યા
സങ്കീർണ്ണ സംഖ്യ ഫീൽഡ്,જટિલ સંખ્યા ક્ષેત્ર
സങ്കീർണ്ണമായ ഓർത്തോഗണൽ മാട്രിക്സ്,જટિલ ઓર્થોગોનલ મેટ્રિક્સ
