Assamese,Marathi
ব্ৰামা কম্প্ৰেছাৰ,ब्रामा कंप्रेसर
শাখা-প্ৰশাখা,शाखा
"ব্ৰেভ লেটিছ, ব্ৰেভ লেটিছ","धाडसी जाळी, धाडसी जाळी"
ব্ৰাছ ব্ৰেজিং,ब्रास ब्रॅझिंग
ছেভাৰেন্স,विच्छेदन
সংযোগকাৰী ভাঙি পেলাওক,ब्रेक कनेक्टर
"ফ্ৰেক্টৰ ডাইঅ’ড, জেনাৰ ডাইঅ’ড","फ्रॅक्चर डायोड, जेनर डायोड"
হাড়ভঙা,फ्रॅक्चर
"ব্ৰীডাৰ ৰিয়েক্টৰ, ব্ৰীডাৰ নিউক্লিয়াৰ ফাৰ্নেচ, ব্ৰীডাৰ ফাৰ্নেচ","ब्रीडर रिएक्टर, ब्रीडर न्यूक्लियर फर्नेस, ब्रीडर फर्नेस"
প্ৰজনন,पुनरुत्पादन
"ৰিটাৰ্ডেণ্ট ৰেডিয়চন, brastralung","retardant विकिरण, brastralung"
ব্ৰুষ্টাৰ-কোণ,brewster-कोन
ব্ৰুষ্টাৰ ফ্ৰীজ,ब्रुस्टर फ्रीज
সেঁতু,पूल
দলং বন্ধন,ब्रिज बाँड
"উজ্জ্বল, উজ্জ্বল, চকু কপালত তুলিব পৰা","तेजस्वी, तेजस्वी, चमकदार"
ইলুমিনেটৰ,प्रकाशक
ৰেডিয়েন্স,तेज
"দ্যুতি, প্ৰভা","द्युती, प्रभा"
ব্ৰীলুৱান অঞ্চল,ब्रिलुवान क्षेत्र
ব্ৰিটিছ ষ্টেণ্ডাৰ্ড মমবাতি,ब्रिटिश मानक मेणबत्ती
ভংগুৰ,ठिसूळ
ভংগুৰতা,ठिसूळपणा
সম্প্ৰচাৰ,प्रसारण
বিস্তৃত,तपशीलवार
ৰেট্ৰ&#39;গ্ৰেড,प्रतिगामी
ব্ৰগলি সূত্ৰ,ब्रोगली फॉर्म्युला
খণ্ডিত,खंडित
ব্ৰাউনি গতি,ब्राउनी मोशन
"কুচি, বুৰুষ, কুৰ্চ, গুলম","कुची, बुरुश, कुर्च, गुल्म"
"বুদবুদ, বুদবুদ (ed.), mumble (v.)","बबल, बबल (सं.), बडबड (v.)"
effervescence,उत्तेजित होणे
প্ৰতিকাৰৰ ব্যৱস্থা,प्रतिकार
সংকোচন,आकुंचन
"amp-প্ৰতিৰোধ, বাফাৰ","amp-प्रतिरोध, बफर"
শব্দবিজ্ঞান,ध्वनीशास्त्र
বৰধন,बर्धन
বাল্ব,बल्ब
আবির্ভূত,उदयास येणे
"আয়তন, বাল্ক, ভৰ, ভৰ, আয়তন","मात्रा, मोठ्या प्रमाणात, वस्तुमान, वस्तुमान, खंड"
আয়তন স্থিতিস্থাপকতা সহগ,व्हॉल्यूम लवचिकता गुणांक
জনসংখ্যাৰ সম্পত্তি,लोकसंख्या मालमत्ता
সৰ্বোচ্চ উষ্ণতা,कमाल तापमान
উখহি উঠা,फुगवटा
"bunch, bunch (n.), থুপ খাই থকা (ver.)","गुच्छ, गुच्छ (n.), क्लस्टर करणे (ver.)"
মুঠি,घड
বুনচেন কোষ,बनसेन सेल
প্লাৱন ক্ষমতা,उत्साह
"buoyancy, প্লাৱন ক্ষমতা","उछाल, उत्साह"
বাৰ্গাৰ চাৰ্কিট,बर्गर सर्किट
চোৰৰ ঘণ্টা,चोराची घंटा
"বাৰ্নাৰ, ইগনিটাৰ","बर्नर, इग्निटर"
সম্পূৰ্ণ ইগনিচন,पूर्ण प्रज्वलन
"বিস্ফোৰণ, বিস্ফোৰণ, ফাট","स्फोट, स्फोट, फूट"
লাইন ব্যস্ত,ओळ व्यस्त
ব্যস্ত সুৰ,व्यस्त टोन
buzzer,बजर
পাৰ হোৱা,बायपास
বৰ্তনী,सर्किट
"সাগৰৰ তাঁৰ, কেবল","सागरी तार, केबल"
কেডমিয়াম,कॅडमियम
চিজিয়াম-কোষ,सीझियम सेल
পাঞ্জাৰ ডাইপোল,पांजर द्विध्रुव
পাঞ্জাৰ ইফেক্ট,पांजर इफेक्ट
গণনা কৰা,मोजणे
কেলকুলেটৰ,कॅल्क्युलेटर
কেলেণ্ডাৰ,कॅलेंडर
"মানাংকন, মানাংকন, পুনৰীক্ষণ","कॅलिब्रेशन, कॅलिब्रेशन, पुनरावृत्ती"
"মানাংকন বহুগুণক, মানাংকন বহুগুণক","कॅलिब्रेशन गुणक, कॅलिब्रेशन गुणक"
কেলিপাৰ,कॅलिपर
"কল কেলকুলেটৰ, টক কেলকুলেটৰ","कॉल कॅल्क्युलेटर, टॉक कॅल्क्युलेटर"
"তাপ (v.), কেলৰি (ed.)","उष्णता (v.), उष्मांक (सं.)"
"কেলৰিমিটাৰ, কেলৰিমিটাৰ","कॅलरीमीटर, कॅलरीमीटर"
"কেলৰিমেট্ৰি, কেলৰিমেট্ৰি","कॅलरीमेट्री, कॅलरीमेट्री"
কেমেৰা,कॅमेरा
"কুল্যা কিৰণ, খাল কিৰণ","कुल्या किरण, कालवा किरण"
কেণ্ডেলা,candela
"মমবাতি, মমবাতি","मेणबत्ती, मेणबत्ती"
canonical,प्रामाणिक
কেন্টিলিভাৰ,cantilever
"টুপি, পোছাক (সম্পা.), ইন্টাৰলেচিং (v.)","टोपी, झगा (सं.), इंटरलेसिंग (v.)"
ধৰি ৰখা,धारण
কেপাচিটৰ,कॅपेसिटर
"কেপিলাৰিটি, কেপিলাৰিটি","capillarity, capillarity"
"কেপিলাৰী, কেপিলাৰী","केशिका, केशिका"
কেপিলাৰী বল,केशिका शक्ती
"কেপচুল, কেপচুল, কেপচুল","कॅप्सूल, कॅप्सूल, कॅप्सूल"
বন্দী কৰা,पकडणे
কাৰ্বন ১৪ সময়সূচী,कार्बन 14 शेड्यूलिंग
"মৌলিক বিন্দু, কাৰ্ডিনেল সংখ্যা, গণনা সংখ্যা","अविभाज्य बिंदू, मुख्य संख्या, संख्या संख्या"
carno ৰ উপপাদ্য,कार्नोचे प्रमेय
বাহক,वाहक
কাৰ্টেচিয়ান অক্ষ,कार्टेशियन अक्ष
কাৰ্টিজ,काडतूस
"সোপানী (ভ.), সোপানীপাট (সম্পা.)","सोपानी (वि.), सोपानीपत (सं.)"
অনুপ্ৰাণিত,प्रेरित
"বিপৰ্যয়, দুৰ্যোগ","आपत्ती, आपत्ती"
লিমিটাৰ ডাইঅ&#39;ড,लिमिटर डायोड
"অৰ্থমিটাৰ, কেথেট&#39;মিটাৰ","ऑर्थोमीटर, कॅथेटोमीटर"
কেথেট্ৰন,कॅथेट्रॉन
কেথ&#39;ড,कॅथोड
কেটিয়ন,cation
পোহৰ পৃষ্ঠা,तेजस्वी पृष्ठ
কোটৰ,कोटोर
"প্ৰান্তীয়, আৱৰণ, ছেক্সন, সৰ্বোচ্চ সংখ্যা, আৱৰণ","सीमांत, कव्हर, छेदनबिंदू, सर्वोच्च संख्या, आवरण"
আকাশী,आकाशीय
কোষ-ধ্ৰুৱক,सेल-स्थिर
চিমেণ্টযুক্ত লেন্স,सिमेंट लेन्स
ধ্যান কেন্দ্ৰিত,लक्ष केंद्रित
চেন্টিগ্ৰেড,सेंटीग्रेड
চেন্টিমিটাৰ,सेंटीमीटर
চেণ্টিমিটাৰ-গ্ৰাম-ছেকেণ্ড পদ্ধতি,सेंटीमीटर-ग्राम-सेकंद पद्धत
"কেন্দ্ৰীয়, কেন্দ্ৰীয়","मध्यवर्ती, मध्यवर्ती"
