Telugu,Gujarati
విచ్ఛిన్నం,ભાંગી નાખવું
వోల్టేజ్ను విచ్ఛిన్నం చేయండి,તૂટી પડતાં વોલ્ટેજ
వంతెన మూలకం,પુલ તત્વ
బ్రిడ్జ్ రెక్టిఫైయర్,પુલ સુધારક
వంతెన ‘టి’ అటెన్యూయేటర్,બ્રિજ્ડ ‘ટી’ એટેન્યુએટર
వంతెన నిర్మాణం,પુષ્કળ માળખું
బ్రిడ్జింగ్,શરાબ
బ్రిడ్జింగ్ యాంప్లిఫైయర్,બ્રિજિંગ એમ્પ્લીફાયર
వంతెన నష్టం,પુલ
ప్రకాశం,ઘાટા
ప్రకాశం నియంత్రణ,ઉદ્ધતાઈ નિયંત્રણ
పెళుసు,બરડ
పెళుసైన పదార్ధం,બરડ પદાર્થ
బ్రాడ్‌బ్యాండ్,બ્રોડબેન્ડ
బ్రాడ్‌బ్యాండ్ యాంప్లిఫైయర్,બ્રોન્ડબેન્ડ એમ્પ્લીફાયર
బ్రాడ్‌బ్యాండ్ ISDN,બ્રોડબેન્ડ આઈએસડીએન
బ్రాడ్‌బ్యాండ్ వ్యవస్థ,વ્યાપક પદ્ધતિ
ప్రసార మరియు కమ్యూనికేషన్ టెక్నాలజీ,પ્રસારણ અને સંદેશાવ્યવહાર તકનીક
ప్రసార కవరేజ్,પ્રસારણ કવર
ప్రసార రిసీవర్,પ્રસારણ પ્રાપ્તકર્તા
ప్రసార సేవా ప్రణాళిక,બ્રોડકાસ્ટ સેવા આયોજન
ప్రసార ట్రాన్స్మిటర్,પ્રસારણ ટ્રાન્સમીટર
బ్రాడ్‌కాస్టర్,પ્રસારણકર્તા
ప్రసారం,પ્રસારણ
బ్రాడ్కాస్టింగ్ స్టేషన్,પ્રસારણ મથક
విరిగింది,તૂટેલું
బ్రౌజర్,બ્રાઉઝર
బ్రౌజింగ్,બ્રાઉઝિંગ
బుడగ,બબલ
బఫర్,બફર
బఫర్ యాంప్లిఫైయర్,બફર એમ્પ્લીફાયર
బఫర్ ట్యూబ్,બફર ટ્યુબ
బగ్,કણ
అంతర్నిర్మిత యాంటెన్నా,એન્ટેના
బర్నర్,બર્નર
బర్నింగ్,સળગતું
పేలుడు లోపం,વિસ્ફોટ ભૂલ
పేలుడు చొప్పించే పల్స్,વિસ્ફોટની પલ્સ
పేలుడు దశ,વિસ્ફોટનો તબક્કો
బస్సు,બસ
వ్యాపార నైపుణ్యం,ધંધાકીય બુદ્ધિ
బజర్,બઝર
పాస్ ద్వారా,બાયપાસ
ఉత్తీర్ణత ద్వారా,પસાર કરીને
బైపాస్ కండెన్సర్,બાયપાસ કન્ડેન્સર
సి,કણ
సి+ప్రోగ్రామింగ్ భాష,સી+પ્રોગ્રામિંગ ભાષા
క్యాబినెట్,મંત્રીમંડળ
కేబుల్,કેબલ
కేబుల్ సమ్మేళనం,કેબલ કંપન
కేబుల్ ఈక్వలైజేషన్,કેબલ એકરૂપતા
కేబుల్ నష్టం,કેબલનું નુકસાન
కాష్,કળશ
కాషింగ్,ઠીંગણું
కాడ్మియం సెల్,તંગ
మెషీన్ లెక్కిస్తోంది,ગણતરીનું યંત્ર
లెక్కింపు,ગણતરી
కాలిక్యులేటర్,ગણક
క్రమాంకనం,માધ્યમ્ચર કરવું
కాలిపర్స్,ખલાસી
కేలరీమీటర్,કેલરીમીટર
క్యామ్‌కార్డర్,પડકાર
కెమెరా,કેમેરા
కెమెరా అమరిక,કેમેરાની ગોઠવણી
కెమెరా ఎపర్చరు,ક cameraમેરા છિદ્ર
కెమెరా కవరేజ్,કેમેરામાં કવરેજ
కెమెరా లైనప్,કેમેરાની રેખા
కెమెరా ట్యూబ్,કેમેરાની નળી
పందిరి,છત્ર
సామర్ధ్యం,ક્ષમતા
కెపాసిటెన్స్,અપશબ્દ
కెపాసిటివ్ లోడ్,અપરિપક્વ ભાર
కెపాసిటివ్ రియాక్టెన్స్,અપશુકનિયાળ પ્રતિક્રિયા
కెపాసిటర్,બંદૂક
కెపాసిటర్ ఇన్పుట్ ఫిల్టర్,કેપેસિટર ઇનપુટ ફિલ્ટર
సామర్థ్యం,શક્તિ
క్యాప్సూల్,ક capંગલ
శీర్షిక,ટોપી
సంగ్రహ ప్రభావం,કબજે અસર
కార్డు,પ cardપન
కార్డియోయిడ్,હ્રદયરોઇડ
కార్డియోయిడ్ మైక్రోఫోన్,કાર્ડિયોઇડ માઇક્રોફોન
క్యారియర్,માલવાહક
క్యారియర్ ఫ్రీక్వెన్సీ,વાહક આવર્તન
క్యారియర్ ఫ్రీక్వెన్సీ షిఫ్ట్,વાહક આવર્તન પાળી
క్యారియర్ శక్తి,વાહક
క్యారియర్ సెన్స్ సిగ్నల్,વાહક
క్యారియర్ సున్నితత్వం,સંવેદનશીલતા
క్యారియర్ విభజన,એકલતા
క్యారియర్ షిఫ్ట్,પાળી
క్యారియర్ స్పేసింగ్,અંતર
క్యారియర్ అణచివేత,વાહક -દમન
క్యారియర్ వేవ్,વાહક
గుళిక,કારતૂસ
చెక్కడం,કોતરણી
క్యాస్కేడ్,કાસ્કીડ
క్యాస్కేడ్ సర్క్యూట్,કાસ્કેડ સર્કિટ
క్యాసెట్,કેસેટ
తారాగణం ఇనుము,લોખંડ
కాస్టింగ్,કિલ્લો
జాబితా,સૂચિ
విపత్తు జోక్యం,આપત્તિજનક દખલ
కాథోడ్,Cathપજ
కాథోడ్ అనుచరుడు,ક od થોડ અનુયાયી
కాథోడ్ రెసిస్టర్,કેટોડ રેઝિસ્ટર
సెల్‌ఫోన్,કોષો
సెల్యులార్,સેલ્યુલર
కేంద్ర నియంత్రణ,કેન્દ્રીય નિયંત્રણ
కేంద్ర పౌన frequency పున్యం,કેન્દ્રીય આવર્તન
సెంట్రల్ ప్రాసెసింగ్ యూనిట్,કેન્દ્રીય પ્રક્રિયા એકમ
కేంద్రీకృత డేటాబేస్,કેન્દ્રીયકૃત ડેટાબેઝ
కేంద్రీకృత వ్యవస్థ,કેન્દ્રીયકૃત પદ્ધતિ
సిరామిక్,કોઇ
గది,ચેમ્બર
చేంజ్ఓవర్ స్విచ్,ફેરફાર -સ્વીચ
ఛానెల్,માર્ગ
ఛానెల్ ఎన్కోడర్,ચેનલ એન્કોડર
ఛానెల్ విభజన,ચેનલનું વિભાજન
ఛానెల్ అంతరం,ચેનલ અંતર
ఛానెల్ స్విచింగ్,ચેનલ ફેરબદલ
లక్షణ ఇంపెడెన్స్,લાક્ષણિક અવલંબન
లక్షణాలు,લાક્ષણિકતાઓ
ఛార్జ్ క్యారియర్,હવાલા
ఛార్జ్ సాంద్రత,ખર્ચની ઘનતા
ఛార్జ్ చేయబడింది,ચધિયન
ఛార్జర్,ચંચળ
ఛార్జింగ్ వోల్టేజ్,ચાર્જિંગ વોલ્ટેજ
చార్ట్,ચાર્ટ
చాసిన్,ચેસિસ
చాట్,ગપસપ
చిప్,ક chંગું
చౌక్ కాయిల్,કોઇ
చౌక్ ఇన్పుట్,ઇનપુટ
ఛాపర్ యాంప్లిఫైయర్,ચોકી
క్రోమా,ક્રોમા
క్రోమా నమూనా నిర్మాణం,ક્રોમા નમૂનાની રચના
