Marathi,Tamil
जटिल मॅट्रिक्स,சிக்கலான மெட்ரிக்குகள்
जटिल संख्या,சிக்கலான எண்
जटिल संख्या फील्ड,சிக்கலான எண் புலம்
जटिल ऑर्थोगोनल मॅट्रिक्स,சிக்கலான ஆர்த்தோகனல் அணி
जटिल विमान,சிக்கலான விமானம்
जटिल प्रमाण,சிக்கலான அளவு
जटिल परस्पर,சிக்கலான பரஸ்பர
जटिल परिणाम,சிக்கலான விளைவாக
जटिल जागा,சிக்கலான இடம்
जटिल मूल्यवान कार्य,சிக்கலான மதிப்புள்ள செயல்பாடு
जटिल चल,சிக்கலான மாறி
componendo आणि divindendo,கூட்டு மற்றும் டிவிண்டெண்டோ
घटक,கூறு
घटक विश्लेषण,கூறு பகுப்பாய்வு
भिन्नता घटक,மாறுபாட்டின் கூறு
वेक्टरचा घटक,திசையன் கூறு
संमिश्र कार्य,கூட்டு செயல்பாடு
संमिश्र गृहितक,கூட்டு கருதுகோள்
संमिश्र संख्या,கூட்டு எண்
संमिश्र मालिका,கூட்டுத் தொடர்
वेक्टरची रचना,திசையன்களின் கலவை
कंपाऊंड कोन,கூட்டு கோணம்
कंपाऊंड विभागणी,கூட்டுப் பிரிவு
