Tamil,Kannada
வங்கி வசதி,ಬ್ಯಾಂಕಿಂಗ್ ಸೌಲಭ್ಯ
வங்கி நேரம்,ಬ್ಯಾಂಕಿಂಗ್ ಸಮಯ
வங்கி பரிவர்த்தனை,ಬ್ಯಾಂಕಿಂಗ್ ವಹಿವಾಟು
வங்கி வீதம்,ಬ್ಯಾಂಕ್ ಪ್ರಮಾಣ
வங்கி சமரசம்,ಬ್ಯಾಂಕ್ ಸಮನ್ವಯ
திவாலானது,ದಿವಾಳಿಯಾದ
வங்கி பாதுகாப்பு,ಬ್ಯಾಂಕ್ ಭದ್ರತೆ
வங்கி அறிக்கை,ಬ್ಯಾಂಕ್ ಲೆಕ್ಕವಿವರಣೆ
விருந்து,Banಟ
பார் கவுன்சில்,ಪಟ್ಟಿಗ ಮಂಡಳಿ
பேரம்,ಚೌಕಾಶಿ
பேரம் பேசுதல்,ಚೌಕಾಶಿ
தரிசு நிலம்,ಬಂಜರು ಭೂಮಿ
பண்டமாற்று,ಚೂರು
அடித்தளம்,ಬೇನೆ
ஆதாரமற்றது,ಆಧಾರರಹಿತ
அடித்தளம்,ನೆಲಮಾಳಿಗೆ
அடிப்படை ஆண்டு,ಮೂಲ ವರ್ಷ
அடிப்படை,ಮೂಲಭೂತ
அடிப்படையில்,ಮೂಲವಾಗಿ
அடிப்படை நுண்ணறிவு,ಮೂಲ ಬುದ್ಧಿ
அடிப்படை ஊதியம்,ಮೂಲಭೂತ ವೇತನ
ஊதியத்தின் அடிப்படை அளவு,ವೇತನದ ಮೂಲ ಪ್ರಮಾಣ
அடிப்படை பயிற்சி,ಮೂಲಭೂತ ತರಬೇತಿ
அடிப்படை,ಆಧಾರ
தொகுதி,ದಡ
தொகுதி எண்,ಬ್ಯಾಚ್ ಸಂಖ್ಯೆ
தாங்கி காசோலை,ಧಾರಕ ಚೆಕ್
மேற்கோள் காட்டப்படுவதற்கு முன்,ಉಲ್ಲೇಖಿಸಿದ ಮೊದಲು
நடத்தை,ವರ್ತನೆ
நம்பிக்கை,ನಂಬಿಕೆ
Par க்கு கீழே,ಕೆಳಗಿನ ಪಾರ್
பெஞ்ச்,ಬೆಂಚು
பெஞ்ச்மார்க்,ಮಾನದಂಡ
நன்மை பயக்கும்,ಪ್ರಯೋಜನಕರ
பயனாளி,ಫಲಾನುಭವಿ
நன்மை,ಲಾಭ
சந்தேகத்தின் நன்மை,ಅನುಮಾನದ ಲಾಭ
கருணை,ಪರೋಪಕಾರ
நல்ல நிதி,ಪರೋಪಕಾರಿ ನಿಧಿ
விருப்பம்,ಮಾಪಕ
விருப்பப்படி,ಉಯುದಿ
துயரமடைந்தது,ದುಃಖಿತ
சிறந்த முயற்சிகள்,ಅತ್ಯುತ್ತಮ ಪ್ರಯತ್ನಗಳು
மேம்பாடு,ಸುಡುವುದು
சார்பு,ಪಕ್ಷಪಾತ
பக்கச்சார்பான கருத்து,ಪಕ್ಷಪಾತದ ಅಭಿಪ್ರಾಯ
நூலியல்,ಗ್ರಂಥಗಳಶಾಸ್ತ್ರ
இருபது ஆண்டு,ದ್ವೈವಾರ್ಷಿಕ
பிளவுபட்டு,ವಿಭಜಿಸು
பெரிய,ಪ್ರಾಂತೀಯ
இருதரப்பு,ದ್ವಿಪಕ್ಷೀಯ
இருமொழி,ದ್ವಿಭಾಷಾ
இரு,ದ್ವಿಭಾಷಾ
ர சி து,ಮಸೂದೆ
மாற்றச்சீட்டு,ವಿನಿಮಯ ಮಸೂದೆ
இருதரப்பு அறிக்கை,ದ್ವಿಮುಖ ವರದಿ
பிணைப்பு,ಬಂಧಿಸುವ
பயோடேட்டா,ಜೈವಿಕ
இருதரப்பு,ದ್ವಿಪಕ್ಷೀಯ
இரு கட்சி ஒப்பந்தம்,ದ್ವಿಪಕ್ಷೀಯ ಒಪ್ಪಂದ
பிறப்பு ஆண்டுவிழா,ಜನ್ಮ ವಾರ್ಷಿಕೋತ್ಸವ
பிறப்பு சான்றிதழ்,ಜನನ ಪ್ರಮಾಣಪತ್ರ
பிறப்பு கட்டுப்பாடு,ಜನನ ನಿಯಂತ್ರಣ
பிறந்த தேதி,ಹುಟ್ಟಿದ ದಿನಾಂಕ
பிறந்த இடம்,ಜನ್ಮಸ್ಥಳ
பிறப்பு வீதம்,ಜನನ ಪ್ರಮಾಣ
இரு வாராந்திர,ಜೈವಿಕವಾದ
கருப்பு பொருளாதாரம்,ಕಪ್ಪು ಆರ್ಥಿಕತೆ
கருப்பு பட்டியல்,ಕಪ್ಪು ಪಟ್ಟಿ
பிளாக்மெயில்,ಕಪ್ಪಿ
கருப்பு சந்தை,ಕಪ್ಪು ಮಾರುಕಟ್ಟೆ
பழி,ಆವರಿಸು
வெற்று சோதனை,ಖಾಲಿ ಪರಿಶೀಲನೆ
போர்வை ஒப்பந்தம்,ಕಂಬಳಿ ವ್ಯವಹಾರ
போர்வை ஒழுங்கு,ಕಂಬಳಿ ಆದೇಶ
குண்டு வெடிப்பு,ಹರಡು
கலத்தல்,ಮಿಶ್ರಣ
தொகுதி,ನಿರ್ಬಂಧ
முற்றுகை,ದಿಗ್ಬಂಧನ
தடுக்கப்பட்ட மூலதனம்,ನಿರ್ಬಂಧಿತ ಬಂಡವಾಳ
தொகுதி கடிதம்,ದೊಡ್ಡ ಅಕ್ಷರ
இரத்த தானம்,ರಕ್ತದಾನ
இரத்த உறவுகள்,ರಕ್ತದ ಸಂಬಂಧಗಳು
நீல காலர் வேலை,ನೀಲಿ ಕಾಲರ್ ಕೆಲಸ
புளூபிரிண்ட்,ನೀಲನಕ್ಷೆ
பிளஃப்,ಹಬ್ಬ
பலகை,ಮಂಡಲಿ
போர்டிங் மற்றும் உறைவிடம்,ಬೋರ್ಡಿಂಗ್ ಮತ್ತು ವಸತಿ
இயக்குநர்கள் குழு,ನಿರ್ದೇಶಕರ ಮಂಡಳಿ
வருவாய் வாரியம்,ಕಂದಾಯ ಮಂಡಳಿ
உடல்,ದೇಹ
மெய்க்காப்பாளர்,ಅಂಗರಕ್ಷಕ
போலி வவுச்சர்,ನಕಲಿ ಚೀಟಿ
உண்மையான,ಕಸೀಟರು
பத்திரம்,ಕರಾರುಪತ್ರ
பிணைக்கப்பட்ட உழைப்பு,ಬಂಧಿತ ದುಡಿಮೆ
போனஸ்,ಬೋನರಿ
பதிவு அலுவலகம்,ಬುಕಿಂಗ್ ಕಚೇರಿ
புத்தகக் காப்பாளர்,ಪುಸ್ತಕ ಕಪಾಟು
புத்தகத்தை வைத்தல்,ಬುಕ್‌ಪಿಂಗ್
கையேடு,ಕಿರುಪುಸ್ತಕ
குறிப்பு புத்தகம்,ಉಲ್ಲೇಖದ ಪುಸ್ತಕ
புத்தகம் மதிப்பு,ಪುಸ್ತಕದ ಮೌಲ್ಯ
பூத்,ಮತಗಟ್ಟೆ
பூத் கைப்பற்றுதல்,ಬೂತ್ ಸೆರೆಹಿಡಿಯುವಿಕೆ
எல்லை கொடுப்பனவு,ಗಡಿ ಭತ್ಯೆ
பார்டர் லைன்,ಗಡಿರೇಖೆ
கடன் வாங்குபவர்,ಸಾಲಗಾರ
கடன் வாங்கும் சக்தி,ಎರವಲು ಪಡೆಯುವ ಶಕ್ತಿ
பாஸ்,ಮೇಲಧಿಕಾರಿ
சிக்கல்,ಬಟಲ್‌ನೆಕ್
அடைப்புக்குறி,ಆವರಣ
எல்லை,ಗಡಿರೇಖೆ
புறக்கணிப்பு,ಬಹಿಷ್ಕರಿಸು
மூளை வடிகால்,ಮೆದುಳು ಹರಳು
கிளை அலுவலகம்,ಶಾಖಾ ಕಚೇರಿ
மீறல்,ಉಲ್ಲಂಘಿಸು
ஒப்பந்தத்தை மீறுதல்,ಒಪ್ಪಂದದ ಉಲ್ಲಂಘನೆ
நம்பிக்கையை மீறுதல்,ಆತ್ಮವಿಶ್ವಾಸದ ಉಲ್ಲಂಘನೆ
ஒப்பந்த மீறல்,ಒಪ್ಪಂದದ ಉಲ್ಲಂಘನೆ
ஒழுக்கத்தை மீறுதல்,ಶಿಸ್ತು ಉಲ್ಲಂಘನೆ
சட்ட மீறல்,ಕಾನೂನು ಉಲ್ಲಂಘನೆ
சமாதான மீறல்,ಶಾಂತಿಯ ಉಲ್ಲಂಘನೆ
சலுகை மீறல்,ಸವಲತ್ತು ಉಲ್ಲಂಘನೆ
வாக்குறுதியை மீறுதல்,ಭರವಸೆಯ ಉಲ್ಲಂಘನೆ
விதியை மீறுதல்,ನಿಯಮದ ಉಲ್ಲಂಘನೆ
நம்பிக்கை துரோகம்,ನಂಬಿಕೆ ದ್ರೋಹ
உடைப்பு,ಒಡೆಯುವಿಕೆ
உடைக்கவும்,ಒಡೆಯುವುದು
சேவையில் இடைவெளி,ಸೇವೆಯಲ್ಲಿ ಮುರಿಯಿರಿ
முறிவு,ಬಿರುಕು
இனம்,ತಳಿ
கையூட்டு,ಲಂಚ
சுருக்கமான,ಸಂಕ್ಷಿಪ್ತ
மாநாடு,ಸಂರಕ್ಷಣಾ
சுருக்கமான விண்ணப்பம்,ಸಂಕ್ಷಿಪ್ತ ಪುನರಾರಂಭ
புத்திசாலித்தனமான பதிவு,ಅದ್ಭುತ ದಾಖಲೆ
கவனத்திற்கு கொண்டு வாருங்கள்,ಗಮನಕ್ಕೆ ತನ್ನಿ
ஒளிபரப்பு,ಪ್ರಸಾರ
பிராட்ஷீட்,ಚೂರುಪಾರು
சிற்றேடு,ಕರಪತ್ರ
தரகு,ದಲ್ಲಾಳಿ
முன்னோக்கி கொண்டு வரப்பட்டது (பி/எஃப்),ಮುಂದೆ ತರಲಾಗಿದೆ (ಬಿ/ಎಫ್)
பட்ஜெட் ஒதுக்கீடு,ಬಜೆಟ್ ಹಂಚಿಕೆ
பிழையான கட்டுப்பாடு,ಬಾಗರ ನಿಯಂತ್ರಣ
பட்ஜெட் மதிப்பீடு,ಬಜೆಟ್ ಅಂದಾಜು
பட்ஜெட் வழங்கல்,ಬಜೆಟ್ ನಿಬಂಧನೆ
கட்டிடம்,ಕಟ್ಟಡ
மொத்த,ಬೃಹತ್
மொத்த கொள்முதல்,ಬೃಹತ್ ಖರೀದಿ
புல்லட்டின்,ಗುಂಡು
பம்பர் பயிர்,ಬಂಪರ್ ಬೆಳೆ
காலியிடங்களின் கொத்து,ಖಾಲಿ ಹುದ್ದೆಗಳ ಗುಂಪೇ
பஞ்ச்லிங்,ಗಡಗಟ್ಟುವ
அதிகாரத்துவம்,ಅಧಿಕಾರಶಾಹಿ
அதிகாரத்துவம்,ಅಧಿಕಾರ
வணிக வகுப்பு,ವ್ಯಾಪಾರ ವರ್ಗ
வணிக நேரம் (= வணிக நேரம்),ವ್ಯವಹಾರ ಸಮಯ (= ವ್ಯವಹಾರದ ಗಂಟೆಗಳು)
தொழிலதிபர்,ವ್ಯಾಪಾರಿ
திரும்ப வாங்கு,ಹಿಂದಕ್ಕೆ ಖರೀದಿಸಿ
வாங்குபவர்,ಖರೀದಿದಾರ
மூலம் தேர்தல் (= தேர்தல் மூலம்),ಬೈ ಚುನಾವಣೆ (= ಚುನಾವಣೆಯಿಂದ)
கையால்,ಕೈಯಿಂದ
தபால் மூலம்,ಅಂಚೆಯ ಮೂಲಕ
கேபின் சாமான்கள்,ಕ್ಯಾಬಿನ್ ಸಾಮಾನುಗಳು
மந்திரி சபை,ಸಂಚಾರಿ
பணியாளர்,ಕಸಕ
பேரழிவு,ವಿವೇಚನೆ
கணக்கீடு,ಲೆಕ್ಕಾಚಾರ
காலண்டர் ஆண்டு,ಕ್ಯಾಲೆಂಡರ್ ವರ್ಷ
பிரச்சாரம்,ಪ್ರಚಾರ
வளாகம்,ಕ್ಯಾಂಪಸ್
வளாக நேர்காணல்,ಕ್ಯಾಂಪಸ್ ಸಂದರ್ಶನ
ரத்துசெய்,ರದ್ದುಮಾಡು
ரத்து செய்தல்,ರದ್ದುಮಾಡುವಿಕೆ
வேட்பாளர்,ಅಭ್ಯರ್ಥಿ
வேட்புமனு,ಉಮೇದುವಾರಿಕೆ
கேன்வாசிங்,ಕ್ಯಾನ್ವಾಸಿಂಗ್
திறன்,ಸಾಮರ್ಥ್ಯ
திறன்,ಸಮರ್ಥ
திறன்,ಸಾಮರ್ಥ್ಯ
மூலதனம்,ಬಂಡವಾಳ
மூலதன செலவு,ಬಂಡವಾಳ ವೆಚ್ಚ
மரண தண்டனை,ಮರಣದಂಡನೆ
தலைநகரம் கட்டணம்,ಹೇಳಿಕೆ ಶುಲ್ಕ
பிடிப்பு,ಸೆರೆಹಿಡಿಯು
பராமரிப்பு,ತತ್ವ
தொழில்,ವೃತ್ತಿ
தொழில் வளர்ச்சி,ವೃತ್ತಿ ಅಭಿವೃದ್ಧಿ
கவனிப்பு அரசு,ಉಸ್ತುವಾರಿ ಸರ್ಕಾರ
முன்னோக்கி கொண்டு செல்லப்பட்டது (சி/எஃப்),ಮುಂದಕ್ಕೆ ಸಾಗಿಸಲಾಗಿದೆ (ಸಿ/ಎಫ್)
முன்னோக்கி எடுத்துச்செல்,ಮುಂದೆ ಸಾಗಿಸಿ
எடுத்துச் செல்லும் செலவு,ಸಾಗಿಸುವ ವೆಚ್ಚ
எடுத்து செல்லும்,ರವಾನೆಯಾಗುತ್ತದೆ
கார்ட்டேஜ்,ಬಂಡಿ
வழக்கு,ಈಡಂದು
வழக்கு ஆய்வு,ಉದಾಹರಣಾ ಪರಿಶೀಲನೆ
பணம்,ನಗದು
பண இருப்பு,ಬಾಕಿ ಉಳಿದಿರುವ ಹಣ
பண புத்தகம்,ನಗದು ಪುಸ್ತಕ
பண அட்டை,ನಗದು ಕಾರ್ಡ್
பண சான்றிதழ்,ನಗದು ಪ್ರಮಾಣಪತ್ರ
பண கவுண்டர்,ನಗದು ಕೇಂದ್ರ
பணப்பயிர்,ನಗದು ಬೆಳೆ
பணம் தள்ளுபடி,ನಗದು ರಿಯಾಯಿತಿ
கீழே பணம்,ನಗದು
கையில் பணம்,ಕೈಯಲ್ಲಿ ನಗದು
கேஷ் மெமோ,ನಗದು ಜ್ಞಾಪಕ
ரொக்க கட்டணம்,ನಗದು ಪಾವತಿ
சாதி,ಜಾತಿ
சாதி சான்றிதழ்,ಜಾಗ
வாக்கெடுப்பு,ಮತ ಚಲಾಯಿಸುವ
சாதாரண,ಪ್ರಾಸಂಗಿಕ
சாதாரண உழைப்பு,ಪ್ರಾಸಂಗಿಕ ದುಡಿಮೆ
சாதாரண விடுப்பு,ಸಾಮಾನ್ಯ ರಜೆ
விபத்து,ವಿಪತ್ತು
சாதாரண காலியிடம்,ಪ್ರಾಸಂಗಿಕ ಖಾಲಿ
அட்டவணை,ಪಟ್ಟಿ
வகைப்படுத்தப்பட்ட,ವರ್ಗೀಯ
வகை,ವರ್ಗ
உணவக சேவை,ಅಡುಗಾ ಸೇವೆ
எச்சரிக்கை,ಎಚ್ಚರಿಕೆ
எச்சரிக்கை பணம்,ಎಚ್ಚರಿಕೆ ಹಣ
தீயை நிறுத்துங்கள்,ಬೆಂಕಿಯನ್ನು ನಿಲ್ಲಿಸಿ
"உச்சவரம்பு (""விலை"" படி)","ಸೀಲಿಂಗ್ (""ಬೆಲೆ"" ಯಂತೆ)"
கொண்டாட்டம்,ಆಚರಣೆ
கைப்பேசி,ಕೋಶ
தணிக்கை,ಸೆಳೆತ
தணிக்கை,ಖಂಡನೆ
தணிக்கை இயக்கம்,ಖಂಡನೆ ಚಲನೆ
மக்கள் தொகை கணக்கெடுப்பு,ಜನಗಣತಿ
மத்திய செஸ்,ಮಧ್ಯ ಸೆಸ್
மத்திய சிவில் சேவை விதிகள்,ಕೇಂದ್ರ ನಾಗರಿಕ ಸೇವಾ ನಿಯಮಗಳು
மத்திய கலால்,ಮಧ್ಯದ ಅಬಕಾರಿ
மத்திய அரசு,ಕೇಂದ್ರ ಸರ್ಕಾರ
மையப்படுத்தல்,ಕೇಂದ್ರೀಕರಣ
மையப்படுத்தப்பட்ட சேவை,ಕೇಂದ್ರಮಾಪಕ ಸೇವೆ
மையமாக நிதியளிக்கப்பட்ட திட்டம்,ಕೇಂದ್ರೀಯವಾಗಿ ಧನಸಹಾಯ ಯೋಜನೆ
மையமாக நிதியுதவி திட்டம்,ಕೇಂದ್ರೀಯವಾಗಿ ಪ್ರಾಯೋಜಿತ ಯೋಜನೆ
மத்திய அலுவலகம்,ಕೇಂದ್ರ ಕಚೇರಿ
மத்திய வருவாய்,ಕೇಂದ್ರ ಆದಾಯ
மத்திய விற்பனை வரி,ಕೇಂದ್ರ ಮಾರಾಟ ತೆರಿಗೆ
மையம்,ಕೇಂದ್ರ
நூற்றாண்டு,ಶತಮಾನ
தானியங்கள்,ಏಕದಳ
தானியவாதி,ಏಕದಳಶಾಸ್ತ್ರಜ್ಞ
சடங்கு அணிவகுப்பு,ವಿಧ್ಯುಕ್ತ ಮೆರವಣಿಗೆ
விழா,ಕಾರ್ಯಕ್ರಮ
சான்றிதழ்,ಪ್ರಮಾಣಪತ್ರ
உடற்பயிற்சி சான்றிதழ்,ಫಿಟ್ನೆಸ್ ಪ್ರಮಾಣಪತ್ರ
