English,Marathi
Batch processing,बॅच प्रक्रिया
Batch region,बॅच प्रदेश
Batch session,बॅच सत्र
Batch terminal,बॅच टर्मिनल
Batch ticket,बॅच तिकिट
Batch total,बॅच एकूण
Batch transaction file,बॅच ट्रान्झॅक्शन फाइल
Batten system (= cordonnier system = peek-a-- boo system),बॅटन सिस्टम (= कॉर्डनोनिअर सिस्टम = पीक-ए-बू सिस्टम)
Baud,बॉड
Baudot code,बाउडोट कोड
Baud code,बॉड कोड
Baud rate,बाउड रेट
Bead,मणी
Beam deflection,बीम विक्षेपण
Beam store,बीम स्टोअर
Beamwidth (= aperture angle),बीमविड्थ (= अपर्चर कोन)
Beat,बीट
Begin,सुरू
Begin block,ब्लॉक सुरू करा
Beginning of a file label,फाईल लेबलची सुरूवात
Beginning of information marker,माहिती मार्करची सुरूवात
Beginning of tape mark,टेप मार्कची सुरूवात
Beginning of volume label,व्हॉल्यूम लेबलची सुरुवात
Bell character,घंटा वर्ण
Bellfast,बेलफास्ट
Bench mark,बेंच मार्क
Benchmark routine,बेंचमार्क रूटीन
Benchmark test,बेंचमार्क चाचणी
Bias,पूर्वाग्रह
Bias distortion,पूर्वाग्रह विकृती
Bias testing,पूर्वाग्रह चाचणी
Bibliography,ग्रंथसूची
"Biconditional operation (=equivalence 
 Operation)","द्वैवार्षिक ऑपरेशन (= समतुल्य
 ऑपरेशन)"
Biconnected graph,बायिकॉन्टेड आलेख
Bid,बिड
Bidirectional bus,द्विदिशात्मक बस
Bidirectional flow,द्विदिशात्मक प्रवाह
Bidirectional printing,द्विभाषिक मुद्रण
Bifurcation,विभाजन
Binary,बायनरी
Binary approximation,बायनरी अंदाजे
Binary arithmetic operation,बायनरी अंकगणित ऑपरेशन
Binary card,बायनरी कार्ड
Binary cell,बायनरी सेल
Binary chain,बायनरी साखळी
Binary choice,बायनरी निवड
Binary choice model,बायनरी निवड मॉडेल
Binary chop (= dichotmizing search),बायनरी चॉप (= डिकॉटमायझिंग शोध)
Binary code,बायनरी कोड
Binary coded character,बायनरी कोडेड कॅरेक्टर
Binary coded decimal,बायनरी कोडित दशांश
Binary coded decimal code,बायनरी कोडित दशांश कोड
Binary coded decimal interchange code,बायनरी कोडित दशांश इंटरचेंज कोड
Binary coded decimal representation,बायनरी कोड केलेले दशांश प्रतिनिधित्व
Binary coded decimal system,बायनरी कोडेड दशांश प्रणाली
Binary-coded decimal-to decimal converter,बायनरी-कोडित दशांश ते दशांश कनव्हर्टर
Binary coded digit,बायनरी कोडेड अंक
Binary coded notation,बायनरी कोडेड नोटेशन
Binarycoding,बायनरीकोडिंग
Binary control octal,बायनरी कंट्रोल ऑक्टल
Binary conversion,बायनरी रूपांतरण
Binary counter,बायनरी काउंटर
Binary digit,बायनरी अंक
Binary digit character,बायनरी डिजिट कॅरेक्टर
Binary element,बायनरी घटक
Binary element string,बायनरी एलिमेंट स्ट्रिंग
Binary half adder,बायनरी हाफ एडीडर
Binary incremental representation,बायनरी वाढीव प्रतिनिधित्व
Binary loader,बायनरी लोडर
Binary logic network,बायनरी लॉजिक नेटवर्क
Binary notation,बायनरी नोटेशन
Binary number,बायनरी नंबर
Binary number system,बायनरी नंबर सिस्टम
Binary numeral,बायनरी अंक
Binary numeral system,बायनरी अंक प्रणाली
Binary operation code,बायनरी ऑपरेशन कोड
