English,Odiya
coaxial circles,ସମବାୟ ସର୍କଲଗୁଡିକ |
coaxial parabolas,ସମବାୟ ପାରାବୋଲସ୍ |
coaxial planes,ସମବାୟ ବିମାନ
coaxial triangles,ସମବାୟ ତ୍ରିରଙ୍ଗା |
Cobb - Douglas function,କୋବ୍ - ଡଗଲାସ୍ କାର୍ଯ୍ୟ |
coding,କୋଡିଂ
coding of data,ତଥ୍ୟର କୋଡିଂ
co-domain,ସହ-ଡୋମେନ୍ |
coefficient matrix,କୋଏଫିସିଏଣ୍ଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
coefficient of correlation,ସମ୍ପର୍କର କୋଏଫିସିଏଣ୍ଟ୍ |
coefficient of determination,ନିର୍ଣ୍ଣୟର ଗୁଣବତ୍ତା
coefficient of elasticity,ଇଲାସ୍ଟିସିଟିର କୋଏଫିସିଏଣ୍ଟ୍ |
coefficient of expansion,ବିସ୍ତାରର ଗୁଣବତ୍ତା
coefficient of friction,ଘର୍ଷଣର କୋଏଫିସିଏଣ୍ଟ୍ |
coefficient of linear expansion,ର line ଖ୍ୟ ବିସ୍ତାରର କୋଏଫିସିଏଣ୍ଟ୍ |
coefficient of regression,ରେଗ୍ରେସନ୍ ର ଗୁଣବତ୍ତା
coefficient of surface tension,ଭୂପୃଷ୍ଠ ଟେନସନ୍ ର କୋଏଫିସିଏଣ୍ଟ୍ |
coefficient of variation,ପରିବର୍ତ୍ତନର ଗୁଣବତ୍ତା
cofactor,କୋଫାକ୍ଟର |
coin throw (coin toss),ମୁଦ୍ରା ଥ୍ରୋ (ମୁଦ୍ରା ଟସ୍)
collection of sample,ନମୁନା ସଂଗ୍ରହ
collinear,collinear
collinearity,collinearity
column,ସ୍ତମ୍ଭ
column equivalence,ସ୍ତମ୍ଭ ସମାନତା
column equivalent,ସ୍ତମ୍ଭ ସମାନ
column equivalent matrix,ସ୍ତମ୍ଭ ସମାନ ମେଟ୍ରିକ୍ସ |
column matrix,ସ୍ତମ୍ଭ ମ୍ୟାଟ୍ରିକ୍ସ
column rank,ସ୍ତମ୍ଭ ମାନ୍ୟତା
column reduced echolon matrix,ସ୍ତମ୍ଭ ଇକୋଲନ୍ ମ୍ୟାଟ୍ରିକ୍ସ ହ୍ରାସ କଲା |
column vector,ସ୍ତମ୍ଭ ଭେକ୍ଟର୍ |
columnwise,ସ୍ତମ୍ଭ ଅନୁସାରେ
combined equation,ମିଳିତ ସମୀକରଣ |
common angle,ସାଧାରଣ କୋଣ
common axis,ସାଧାରଣ ଅକ୍ଷ
common base,ସାଧାରଣ ଆଧାର |
common denominator,ସାଧାରଣ ଭେଦ
common difference,ସାଧାରଣ ପାର୍ଥକ୍ୟ |
common factor,ସାଧାରଣ କାରକ |
common logarithm,ସାଧାରଣ ଲୋଗାରିଦମ୍ |
common multiple,ସାଧାରଣ ଏକାଧିକ |
common ratio,ସାଧାରଣ ଅନୁପାତ |
common section,ସାଧାରଣ ବିଭାଗ |
common side,ସାଧାରଣ ପାର୍ଶ୍ୱ |
common tangent,ସାଧାରଣ ଟାଙ୍ଗେଣ୍ଟ୍ |
common term,ସାଧାରଣ ଶବ୍ଦ
commutative law,ଯାତାୟାତ ନିୟମ |
commutative property,ଯାତାୟାତ ସମ୍ପତ୍ତି |
commutative rule,ଯାତାୟାତ ନିୟମ |
commutative law of addition,ଯୋଗର କ୍ରମାଗତ ନିୟମ |
commutative law of multiplication,ଗୁଣନର କ୍ରମାଗତ ନିୟମ |
commutative operation,ଯାତାୟାତ କାର୍ଯ୍ୟ
commutator group,ଯାତ୍ରୀ ଗୋଷ୍ଠୀ |
commuting of matrices,ମ୍ୟାଟ୍ରିକ୍ସର ଯାତାୟାତ |
compact set,କମ୍ପାକ୍ଟ ସେଟ୍ |
comparability,ତୁଳନାତ୍ମକତା
comparision of means,ଅର୍ଥର ତୁଳନା
comparision of percentage,ଶତକଡା ତୁଳନା
comparision test,ତୁଳନା ପରୀକ୍ଷା
compatibility equation,ସୁସଙ୍ଗତ ସମୀକରଣ
competitive game,ପ୍ରତିଯୋଗୀ ଖେଳ |
competitive situation,ପ୍ରତିଯୋଗିତାମୂଳକ ପରିସ୍ଥିତି |
competitive strategy,ପ୍ରତିଯୋଗିତାମୂଳକ ରଣନୀତି |
compiler,କମ୍ପାଇଲର୍
complementary,ସଂପନ୍ନ
complementary angle,ସଂପୃକ୍ତ କୋଣ |
complementary event पूरक घटना,ସପ୍ଲିମେଣ୍ଟାରୀ ଇଭେଣ୍ଟ पूरक घटना
complementary factor,ସଂପୃକ୍ତ କାରକ |
complementary function,ସହାୟକ କାର୍ଯ୍ୟ
complementary half space,ସଂପୃକ୍ତ ଅଧା ସ୍ଥାନ |
complementary interval,ସଂପୃକ୍ତ ବ୍ୟବଧାନ |
complementary set,ସଂପନ୍ନ ସେଟ୍ |
complementation,ପରିପୁରଣ
complement of a set,ଏକ ସେଟ୍ ର ସଂପନ୍ନ
complete census,ସମ୍ପୂର୍ଣ୍ଣ ଜନଗଣନା
complete correlation matrix,ସଂପୂର୍ଣ୍ଣ ସମ୍ପର୍କ ମେଟ୍ରିକ୍ସ |
complete metric space,ସମ୍ପୂର୍ଣ୍ଣ ମେଟ୍ରିକ୍ ସ୍ପେସ୍ |
complete orthonormal set,ସଂପୂର୍ଣ୍ଣ ଅଥର୍ନୋମାଲ୍ ସେଟ୍ |
complete quadrangle,ସମ୍ପୂର୍ଣ୍ଣ ଚତୁର୍ଭୁଜ |
complete quotient,ସଂପୂର୍ଣ୍ଣ ଭାଗ
complete set,ସଂପୂର୍ଣ୍ଣ ସେଟ୍ |
complete solution,ସଂପୂର୍ଣ୍ଣ ସମାଧାନ |
completely randomised design,ସଂପୂର୍ଣ୍ଣ ରୂପେ ଡିଜାଇନ୍ |
complex argument,ଜଟିଳ ଯୁକ୍ତି
complex conjugate,ଜଟିଳ କଞ୍ଜୁଗେଟ୍ |
complex differentiation,ଜଟିଳ ଭିନ୍ନତା |
complex function,ଜଟିଳ କାର୍ଯ୍ୟ
complex integration,ଜଟିଳ ଏକୀକରଣ |
complex matrices,ଜଟିଳ ମେଟ୍ରିକ୍ସ |
complex number,ଜଟିଳ ସଂଖ୍ୟା
complex number field,ଜଟିଳ ସଂଖ୍ୟା କ୍ଷେତ୍ର |
complex orthogonal matrix,ଜଟିଳ ଅର୍ଥୋଗୋନାଲ ମ୍ୟାଟ୍ରିକ୍ସ |
complex plane,ଜଟିଳ ବିମାନ
complex quantity,ଜଟିଳ ପରିମାଣ
complex reciprocal,ଜଟିଳ ପ୍ରତିକ୍ରିୟା
complex resultant,ଜଟିଳ ଫଳାଫଳ
complex space,ଜଟିଳ ସ୍ଥାନ
complex valued function,ଜଟିଳ ମୂଲ୍ୟବାନ କାର୍ଯ୍ୟ |
complex variable,ଜଟିଳ ଭେରିଏବଲ୍ |
componendo and divindendo,componendo ଏବଂ divindendo |
component,ଉପାଦାନ
component analysis,ଉପାଦାନ ବିଶ୍ଳେଷଣ |
component of variance,ଭିନ୍ନତାର ଉପାଦାନ |
component of vector,ଭେକ୍ଟରର ଉପାଦାନ |
composite function,ମିଶ୍ରିତ କାର୍ଯ୍ୟ
composite hypothesis,ମିଶ୍ରିତ ଅନୁମାନ
composite number,ମିଶ୍ରିତ ସଂଖ୍ୟା
composite series,ମିଶ୍ରିତ ସିରିଜ୍ |
composition of vectors,ଭେକ୍ଟର ଗଠନ
compound angle,ଯ ound ଗିକ କୋଣ |
compound division,ଯ ound ଗିକ ବିଭାଜନ |
compound fraction,ଯ ound ଗିକ ଭଗ୍ନାଂଶ |
compound interest,ଯ ound ଗିକ ଆଗ୍ରହ |
compound probability,ଯ ound ଗିକ ସମ୍ଭାବନା |
compressible flow,ସଙ୍କୋଚନ ପ୍ରବାହ
compression,ସଙ୍କୋଚନ
computation,ଗଣନା
computational formula,ଗଣନା ସୂତ୍ର
computed value,ଗଣିତ ମୂଲ୍ୟ
computer,କମ୍ପ୍ୟୁଟର
computer algorithm,କମ୍ପ୍ୟୁଟର ଆଲଗୋରିଦମ |
computer programme,କମ୍ପ୍ୟୁଟର ପ୍ରୋଗ୍ରାମ୍
computer programming,କମ୍ପ୍ୟୁଟର ପ୍ରୋଗ୍ରାମିଂ
computer simulation,କମ୍ପ୍ୟୁଟର ଅନୁକରଣ
computing,ଗଣନା
concave function,ଅବତଳ କାର୍ଯ୍ୟ
concave polygon,ଅବତଳ ବହୁଭୂଜ |
concave programming,ଅବତଳ ପ୍ରୋଗ୍ରାମିଂ |
concentric circles,ଏକାଗ୍ର ବୃତ୍ତ |
concentric curves,ଏକାଗ୍ର ବକ୍ର
concrete form,କଂକ୍ରିଟ୍ ଫର୍ମ |
concurrency of lines,ରେଖାଗୁଡ଼ିକର ସମାନତା |
concurrent,ସମବାୟ
concurrent forces,ସମବାୟ ଶକ୍ତି
conditional density function,ସର୍ତ୍ତମୂଳକ ଘନତା କାର୍ଯ୍ୟ
conditional distribution,ସର୍ତ୍ତମୂଳକ ବଣ୍ଟନ |
conditional expectation,ସର୍ତ୍ତମୂଳକ ଆଶା
conditional mean,ସର୍ତ୍ତମୂଳକ ଅର୍ଥ |
conditional probability,ସର୍ତ୍ତମୂଳକ ସମ୍ଭାବନା |
condition of collinearity,କଲିନାରିଟିର ଅବସ୍ଥା |
condition of consistency,ସ୍ଥିରତାର ଅବସ୍ଥା |
condition of integrability,ଏକୀକରଣର ଅବସ୍ଥା |
condition of tangency,ଟାଙ୍ଗେନ୍ସିର ଅବସ୍ଥା |
cone,କୋଣ
confidence interval,ଆତ୍ମବିଶ୍ୱାସର ବ୍ୟବଧାନ |
confidence interval estimate,ଆତ୍ମବିଶ୍ୱାସ ବ୍ୟବଧାନ ଆକଳନ |
confidence limits,ଆତ୍ମବିଶ୍ୱାସ ସୀମା |
confidence region,ଆତ୍ମବିଶ୍ୱାସ ଅଞ୍ଚଳ |
conflict situation,ବିବାଦ ପରିସ୍ଥିତି |
confocal conics,କନଫୋକାଲ୍ କନିକ୍ସ |
confocal ellipses,କନଫୋକାଲ୍ ଏଲିପ୍ସ |
confocal geometry,କନଫୋକାଲ୍ ଜ୍ୟାମିତି |
confocal hyperbolae,କନଫୋକାଲ୍ ହାଇପରବୋଲା |
confocal hyperboloids,କନଫୋକାଲ୍ ହାଇପରବୋଲଏଡ୍ |
confocal parabola,କନଫୋକାଲ୍ ପାରାବୋଲା |
confocal paraboloidal cordinates,କନଫୋକାଲ୍ ପାରାବୋଲାଇଡାଲ୍ କୋର୍ଡିନେଟ୍ସ |
conformal,ଅନୁକୂଳ |
conformal mapping,କନଫର୍ମାଲ୍ ମ୍ୟାପିଙ୍ଗ୍ |
congruence,ସମନ୍ୱୟ |
congruence of circles,ବୃତ୍ତର ସମନ୍ୱୟ |
congruent,ସମନ୍ୱିତ |
congruent matrices,ସମନ୍ୱିତ ମେଟ୍ରିକ୍ସ |
conic,conic
conical frustum,conical frustum |
conical helix,କୋନିକାଲ୍ ହେଲିକ୍ସ |
conical section,କୋନିକାଲ୍ ବିଭାଗ |
conics,conics
conic section,କୋନିକ୍ ବିଭାଗ |
conjugate,କଞ୍ଜୁଗେଟ୍ |
conjugate angles,କଞ୍ଜୁଗେଟ୍ କୋଣଗୁଡିକ |
conjugate axis,କଞ୍ଜୁଗେଟ୍ ଅକ୍ଷ |
conjugate complex numbers,ଜଟିଳ ସଂଖ୍ୟାଗୁଡ଼ିକୁ ସଂଯୋଗ କରନ୍ତୁ |
conjugate directions,ସଂଯୋଗ ଦିଗଗୁଡିକ |
conjugate functions,କଞ୍ଜୁଗେଟ୍ ଫଙ୍କସନ୍ସ |
conjugate of matrix,ମ୍ୟାଟ୍ରିକ୍ସର କଞ୍ଜୁଗେଟ୍ |
conjugate permutation,conjugate permutation
conjugate transpose,କଞ୍ଜୁଗେଟ୍ ଟ୍ରାନ୍ସପୋଜ୍ |
conjuction,ସଂଯୋଗ
consecutive,ଲଗାତାର
consecutive numbers,କ୍ରମାଗତ ସଂଖ୍ୟା
conservation of energy,ଶକ୍ତି ସଂରକ୍ଷଣ
conservation of mass,ଜନ ସଂରକ୍ଷଣ
conservative,ରକ୍ଷଣଶୀଳ |
consistency,ସ୍ଥିରତା |
consistency condition,ସ୍ଥିରତା ଅବସ୍ଥା |
consistent estimate,ସ୍ଥିର ଆକଳନ |
consistent estimator,ସ୍ଥିର ଆକଳନକାରୀ |
consistent statistic,ସ୍ଥିର ପରିସଂଖ୍ୟାନ |
consistent system,ସ୍ଥିର ସିଷ୍ଟମ୍ |
consol,କନସୋଲ୍
constant,ସ୍ଥିର
constant acceleration,କ୍ରମାଗତ ତ୍ୱରଣ |
constant function,ସ୍ଥିର କାର୍ଯ୍ୟ
constant of gravity,ମାଧ୍ୟାକର୍ଷଣର ସ୍ଥିର |
constant of integration,ଏକୀକରଣର ସ୍ଥିର |
constant of proportionality,ଆନୁପାତିକତାର ସ୍ଥିର |
constant parameter,ସ୍ଥିର ପାରାମିଟର |
constant polynomial,କ୍ରମାଗତ ବହୁଭୂତ |
constant proportion,ସ୍ଥିର ଅନୁପାତ |
constant speed,କ୍ରମାଗତ ଗତି |
constant term,ସ୍ଥିର ଅବଧି
constant velocity,ସ୍ଥିର ବେଗ |
constitutive equation,ଗଠନମୂଳକ ସମୀକରଣ |
constraint,ପ୍ରତିବନ୍ଧକ
construct,ନିର୍ମାଣ
construction,ନିର୍ମାଣ
consumer preference,ଗ୍ରାହକ ପସନ୍ଦ
consumption function,ବ୍ୟବହାର କାର୍ଯ୍ୟ
contact angle,ଯୋଗାଯୋଗ କୋଣ
contact point,ଯୋଗାଯୋଗ ବିନ୍ଦୁ
contained in,ଏଥିରେ ଅନ୍ତର୍ଭୁକ୍ତ |
contingency table,କଣ୍ଟିଜେନ୍ସି ଟେବୁଲ୍ |
continuum mechanics,ନିରନ୍ତର ଯାନ୍ତ୍ରିକ |
continued fraction,ଅବିରତ ଭଗ୍ନାଂଶ |
continued product,ଜାରି ଉତ୍ପାଦ |
continuity,ନିରନ୍ତରତା |
continuity of function,କାର୍ଯ୍ୟର ନିରନ୍ତରତା |
continuity test,ନିରନ୍ତର ପରୀକ୍ଷା |
continuous,ନିରନ୍ତର |
continuous derivative,କ୍ରମାଗତ ଡେରିଭେଟିଭ୍ |
continuous distribution,ନିରନ୍ତର ବଣ୍ଟନ |
continuous from above,ଉପରୁ ନିରନ୍ତର |
continuous function,ନିରନ୍ତର କାର୍ଯ୍ୟ
continuously differentiable,କ୍ରମାଗତ ଭାବରେ ଭିନ୍ନକ୍ଷମ |
continuous map,ନିରନ୍ତର ମାନଚିତ୍ର
continuous mapping,କ୍ରମାଗତ ମ୍ୟାପିଙ୍ଗ୍ |
continuous probability density function,ନିରନ୍ତର ସମ୍ଭାବ୍ୟତା ଘନତା କାର୍ଯ୍ୟ |
continuous probability distribution,ନିରନ୍ତର ସମ୍ଭାବ୍ୟ ବଣ୍ଟନ |
continuous random variable,କ୍ରମାଗତ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |
continuous sample space,ନିରନ୍ତର ନମୁନା ସ୍ଥାନ |
continuous variable,କ୍ରମାଗତ ଭେରିଏବଲ୍ |
continuous wave,କ୍ରମାଗତ ତରଙ୍ଗ |
continuum,ନିରନ୍ତର |
continuum hypothesis (= continuum axiom),କ୍ରମାଗତ ଅନୁମାନ (= କ୍ରମାଗତ ଆକ୍ସିୟମ୍)
continuum of real numbers (= set of real numbers),ପ୍ରକୃତ ସଂଖ୍ୟାଗୁଡ଼ିକର ନିରନ୍ତର (= ପ୍ରକୃତ ସଂଖ୍ୟାଗୁଡ଼ିକର ସେଟ୍)
continuum theory,ନିରନ୍ତର ସିଦ୍ଧାନ୍ତ |
contour integration,ବିଷୟବସ୍ତୁ ସଂଯୋଗ
contraction mapping,ସଂକୋଚନ ମ୍ୟାପିଂ |
contradiction,ପ୍ରତିବାଦ
contravariant,ପ୍ରତିବାଦକାରୀ |
control,ନିୟନ୍ତ୍ରଣ
control chart,ନିୟନ୍ତ୍ରଣ ଚାର୍ଟ
control chart for averages,ହାରାହାରି ପାଇଁ ନିୟନ୍ତ୍ରଣ ଚାର୍ଟ |
control chart for defects,ତ୍ରୁଟି ପାଇଁ ନିୟନ୍ତ୍ରଣ ଚାର୍ଟ |
control chart for ranges,ପରିସର ପାଇଁ ନିୟନ୍ତ୍ରଣ ଚାର୍ଟ |
control chart for variables,ଭେରିଏବଲ୍ ପାଇଁ କଣ୍ଟ୍ରୋଲ୍ ଚାର୍ଟ |
converge,ଏକତ୍ର କର |
convergence in mean,ଅର୍ଥରେ ସମ୍ମିଶ୍ରଣ |
convergence in mean square,ଅର୍ଥ ବର୍ଗରେ ସମ୍ମିଶ୍ରଣ |
convergence in probability,ସମ୍ଭାବ୍ୟତାରେ ସମ୍ମିଶ୍ରଣ |
convergence limit,ସମ୍ମିଶ୍ରଣ ସୀମା |
convergence radius,ସମ୍ମିଶ୍ରଣ ବ୍ୟାସାର୍ଦ୍ଧ |
convergence region,ସମ୍ମିଶ୍ରଣ ଅଞ୍ଚଳ |
convergent,ସମ୍ମିଳିତ
convergent sequence,ସମ୍ମିଳିତ କ୍ରମ |
convergent series,ସମ୍ମିଳିତ କ୍ରମ |
converse,କଥାବାର୍ତ୍ତା |
conversely,ବିପରୀତରେ |
conversion fraction,ରୂପାନ୍ତର ଭଗ୍ନାଂଶ |
conversion table,ରୂପାନ୍ତର ସାରଣୀ |
convex,ଉନ୍ମୁକ୍ତ
convex body,ଉନ୍ମୁକ୍ତ ଶରୀର |
convex combination,ଉନ୍ମୁକ୍ତ ମିଶ୍ରଣ |
convex cover (=convex hull),ଉନ୍ମୁକ୍ତ କଭର (= ଉନ୍ମୁକ୍ତ ହଲ୍)
convex function,ଉନ୍ମୁକ୍ତ କାର୍ଯ୍ୟ
convex linear combinations,ଉନ୍ମୁକ୍ତ ର line ଖ୍ୟ ମିଶ୍ରଣ |
convex linear programming,ଉନ୍ମୁକ୍ତ ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ |
convex metric space,ଉନ୍ମୁକ୍ତ ମେଟ୍ରିକ୍ ସ୍ପେସ୍ |
convex polyhedron,କନଭକ୍ସ ପଲିହେଡ୍ରନ୍ |
convex programming,ଉନ୍ମୁକ୍ତ ପ୍ରୋଗ୍ରାମିଂ |
convex region,ଉନ୍ମୁକ୍ତ ଅଞ୍ଚଳ |
convex set,ଉନ୍ମୁକ୍ତ ସେଟ୍ |
convolution,ସଂକଳ୍ପ
convolution integral,ସଂକଳନ ଅବିଚ୍ଛେଦ୍ୟ |
convolution theorem (= faltung theorem),କନଭୋଲ୍ୟୁସନ୍ ଥିଓରେମ୍ (= ଫାଲ୍ଟଙ୍ଗ ଥିଓରେମ୍)
coordinate,ସଂଯୋଜନା
coordinate axis,ଅକ୍ଷକୁ ସଂଯୋଜନା କରନ୍ତୁ |
coordinate geometry,ଜ୍ୟାମିତିକୁ ସଂଯୋଜନା କରନ୍ତୁ |
coordinate plane,ବିମାନକୁ ସଂଯୋଜନା କରନ୍ତୁ |
coordinates,ସଂଯୋଜନା
coordinate system,ସଂଯୋଜନା ପ୍ରଣାଳୀ |
Copernican system,କପର୍ନିକାନ୍ ସିଷ୍ଟମ୍ |
Coplanar,କପ୍ଲାନାର୍ |
coplanar forces,କପ୍ଲାନାର୍ ଫୋର୍ସ |
coplanarity,କପଲାନାରିଟି |
coprime numbers,କପ୍ରିମ ସଂଖ୍ୟା
correction factor,ସଂଶୋଧନ କାରକ |
correct solution,ସଠିକ୍ ସମାଧାନ |
correlation,ସମ୍ପର୍କ
correlation coefficient,ସଂଶୋଧନ ଗୁଣବତ୍ତା
correlation diagram,ସମ୍ପର୍କ ଚିତ୍ର
correlation function,ସମ୍ପର୍କ କାର୍ଯ୍ୟ
correlation matrix,ସମ୍ପର୍କ ମେଟ୍ରିକ୍ସ |
correlation ratio,ସମ୍ପର୍କ ଅନୁପାତ |
correlogram,କରରେଲୋଗ୍ରାମ୍ |
correlogram analysis,କରେଲୋଗ୍ରାମ୍ ବିଶ୍ଳେଷଣ |
correspond,ଅନୁରୂପ
correspondence principle,ଚିଠିର ନୀତି |
corresponding angle,ଅନୁରୂପ କୋଣ |
corresponding side,ଅନୁରୂପ ପାର୍ଶ୍ୱ |
coset,କୋସେଟ
cosine,କୋସାଇନ୍
cosine law,କୋସାଇନ୍ ନିୟମ |
cost analysis,ମୂଲ୍ୟ ବିଶ୍ଳେଷଣ |
cost maximization,ମୂଲ୍ୟ ସର୍ବାଧିକ
countability axiom,ଗଣନା ଯୋଗ୍ୟତା
countable,ଗଣନାଯୋଗ୍ୟ
countable additivity,ଗଣନାଯୋଗ୍ୟ ଯୋଗୀତା |
countable base,ଗଣନାଯୋଗ୍ୟ ଆଧାର |
countable basis,ଗଣନାଯୋଗ୍ୟ ଆଧାର |
countable set,ଗଣନାଯୋଗ୍ୟ ସେଟ୍ |
countably infinite,ଅସଂଖ୍ୟ |
counter,କାଉଣ୍ଟର
counter clockwise,ଘଣ୍ଟା ବୁଲାଇ କାଉଣ୍ଟର କରନ୍ତୁ |
counter example,କାଉଣ୍ଟର ଉଦାହରଣ |
covariance,କୋଭାରିଆନ୍ସ |
covariance law,କୋଭାରିଆନ୍ସ ନିୟମ |
covariance matrix,କୋଭାରିଆନ୍ସ ମ୍ୟାଟ୍ରିକ୍ସ |
covariance method,କୋଭାରିଆନ୍ସ ପଦ୍ଧତି |
covariance technique,କୋଭାରିଆନ୍ସ କ techni ଶଳ |
Cramer's rule,କ୍ରାମରଙ୍କ ନିୟମ |
Cramer-Rao inequality,କ୍ରାମର-ରାଓ ଅସମାନତା |
