Assamese,Hindi
সংকলন-বিয়োগ সময়,संकलन-व्यवकलन काल
adder,योजक
"যোগফল, যোগ, যোগফল (ed.), যোগ (v.)","योग, जोड़, संकलन (सं.), योगात्मक (वि.)"
যোগ ধ্ৰুৱক,अतिरिक्त स्थिरांक
ত্বৰণ-যোগফল নিয়ম,त्वरण-योग नियम
দূৰত্ব-যোগফল নিয়ম,दूरी-योग नियम
বেগ-যোগফল নিয়ম,वेग-योग नियम
ভেক্টৰৰ যোগফল,सदिशों का योग
সংগ্ৰহ বিক্ৰিয়া,संकलन अभिक्रिया
অতিৰিক্ত মজিয়া,अतिरिक्त अर्धतल
"সংযোগী সুৰ, অতিৰিক্ত সুৰ (স্বৰ)","संयोजी स्वर, अतिरिक्त टोन (स्वर)"
"যোগকৰণ, যোগকৰণ","योज्य, योगात्मक"
যোগকৰণ ব্যৱস্থা,योज्य प्रणाल
সংমিশ্ৰিত আখৰ,संयोजी वर्ण
সৰ্বমুঠ আখৰ প্ৰক্ৰিয়া,संकली वर्ण प्रक्रम
যোগকৰণৰ পৰিপূৰক ৰং,योज्य पूरक रंग
যোগকৰণ ধ্ৰুৱক,योज्य स्थिरांक
যোগকৰণ ট্ৰেকচন,योज्य कर्षण
যোগকৰণ প্ৰভাৱ,योज्य प्रभाव
যোগকৰণ কাৰক,योजित कारक
যোগকৰণ কাৰ্য্য,योज्य फलन
যোগকৰণৰ মিশ্ৰণ,योज्य मिश्रण
যোগকৰণৰ মূল,योज्य मूलवर्ण
যোগকৰণ প্ৰক্ৰিয়া,योज्य प्रक्रम
যোগযোগ্যতা,"योज्यता, योगशीलता"
যোগকৰণ কোৱাণ্টাম সংখ্যা,योज्य क्वांटम संख्या
সংগ্ৰহ বিক্ৰিয়া,संकलन अभिक्रिया
যোগযোগ্যতা,योज्यता
aditron,एडीट्रॉन
ঠিকনা*,पता*
ঠিকনা গণনা,पता अभिकलन
ঠিকনা,पता-स्थल
ঠিকনা এনক্ৰিপচন,पता-कूटवचन
ঠিকনা প্ৰকাশ,पता व्यंजक
ঠিকনাযোগ্যতা,पता-सुगमता
ঠিকনা বাৰ,पता पट्टिका
ঠিকনা পোহৰ,पता बत्ती
ঠিকনা সলনি কৰা,पता-आपरिवर्तन
পতনশ,पतांश
ঠিকনা পঞ্জীয়ন,पता पंजी
ঠিকনা নিৰ্বাচন চুইচ,पता चयन स्विच
ঠিকনা সজাই পৰাই তোলা টেবুল,पता छाँटाई सारणी
সম্বোধন কৰা,पताभिगमन
এড্রেছ&#39;গ্ৰাফ,ऐड्रेसोग्राफ़
ঠিকনা ব্যৱস্থাপ্ৰণালী,पता-प्रणाली
আঠাযুক্ততা,आसंजन
আঠাযুক্ত চাপ,आसंजन तनाव
আঠাযুক্ত শক্তি,आसंजी ऊर्जा
আঠাযুক্ত ব্লক কৰা,आसंजक अवरोधन
আদিয়াবাট,ऐडियाबैट
adiabatic,रूद्धोष्म
এডিয়াবেটিক ত্বৰণ,रूद्धोष्म त्वरण
এডিয়াবেটিক আনুমানিককৰণ,रूद्धोष्म सन्निकटन
এডিয়াবেটিক আয়তন সহগ,रूद्धोष्म आयतन गुणांक
এডিয়াবেটিক থাৰ্মোমিটাৰ,रूद्धोष्म ऊष्मामापी
এডিয়াবেটিক পৰিৱৰ্তন,रूद्धोष्म परिवर्तन
"এডিয়াবেটিক চাৰ্ট, এডিয়াবেটিক চাৰ্ট","ऐडियाबेटिक चार्ट, रूद्धोष्म संचित्र"
এডিয়াবেটিক সংকোচন ক্ষমতা,रूद्धोष्म संपीड्यता
এডিয়াবেটিক কম্প্ৰেছন,रूद्धोष्म संपीडन
এডিয়াবেটিক গৰ্ভনিৰোধক,रूद्धोष्म संरोध
এডিয়াবেটিক শীতল সীমা,रूद्धोष्म शीतलन सीमा
এডিয়াবেটিক বক্ৰ,रूद्धोष्म वक्र
এডিয়াবেটিক বিকৃতি,रूद्धोष्म विरूपण
এডিয়াবেটিক বিচুম্বকীয়কৰণ,रूद्धोष्म विचुंबकन
এডিয়াবেটিক ৰিজ&#39;লিউচন,रूद्धोष्म वियोजन
এডিয়াবেটিক বিচ্যুতি,रूद्धोष्म विस्थापन
এডিয়াবেটিক ইফেক্ট,रूद्धोष्म प्रभाव
এডিয়াবেটিক ইলাষ্টিকতা,रूद्धोष्म प्रत्यास्थता
এডিয়াবেটিক এলিপছয়ড,रूद्धोष्म दीर्घवृत्त
adiabatic পূৰ্ণ-তাপ ক্ষতি,रूद्धोष्म पूर्ण-ऊष्मा हास
এডিয়াবেটিক সমীকৰণ,रूद्धोष्म-समीकरण
এডিয়াবেটিক অৱস্থা সমীকৰণ,रूद्धोष्म अवस्था समीकरण
এডিয়াবেটিক ভাৰসাম্য উষ্ণতা,रूद्धोष्म संतुलन-ताप
এডিয়াবেটিক ভাৰসাম্য,रूद्धोष्म संतुलन
adiabatic বিস্তাৰ,रूद्धोष्म प्रसार
এডিয়াবেটিক শিখাৰ উষ্ণতা,रूद्धोष्म ज्वाला ताप
এডিয়াবেটিক প্ৰবাহ,रूद्धोष्म प्रवाह
adiabatic উচ্চাৰণ,रूद्धोष्म उच्चावचन
এডিয়াবেটিক গেছ সমীকৰণ,रूद्धोष्म गैस समीकरण
এডিয়াবেটিক গ্ৰেডিয়েন্ট,रूद्धोष्म प्रवणता
এডিয়াবেটিক তাপ ক্ষতি,रूद्धोष्म ऊष्मा ह्रास
এডিয়াবেটিক আয়নীয়কৰণ বিভৱ,रूद्धोष्म आयनन विभव
এডিয়াবেটিক মূল্য হ্ৰাসৰ হাৰ,रूद्धोष्म ह्रास-दर
এডিয়াবেটিক গতিবেগ আধান,रूद्धोष्म संवेग आवेश
এডিয়াবেটিক প্ৰক্ৰিয়া,रूद्धोष्म प्रक्रम
এডিয়াবেটিক বিক্ৰিয়া,रूद्धोष्म अभिक्रिया
adiabatic খোজ,रूद्धोष्म चाल
এডিয়াবেটিক বিকৃতি শক্তি,रूद्धोष्म विकृति-ऊर्जा
এডিয়াবেটিক বডি,रूद्धोष्म निकाय
এডিয়াবেটিক তাপ গ্ৰেডিয়েণ্ট,रूद्धोष्म ताप प्रवणता
&#39;এডিয়াবেটিক এবেটমেন্ট&#39;,रूद्धोष्म उपरोधन
এডিয়াবেটিক ৰূপান্তৰ,रूद्धोष्म रूपान्तरण
"সালোক সংশ্লেষণ, বিকিৰণ বিৰোধী","प्रकाश रसोक्रिया, विकिरण रोधी"
