Telugu,Marathi
టిల్లియబిలిటీ,टिलबिलिटी
పండించడం,नांगरलेली जमीन
టిల్లర్ (మొక్క),टिलर (वनस्पती)
టిల్లరింగ్,टिलरिंग
టిల్లరింగ్ దశ,टिलरिंग स्टेज
టిల్త్,Tilth
కణజాల పరీక్ష,ऊतक चाचणी
పసిపిల్లలు,टॉडी
ఓరిమి,सहिष्णुता
పై నేల,शीर्ष माती
టోపాటో,टोपाटो
టాప్-డ్రెస్సింగ్,टॉप-ड्रेसिंग
టోపోక్లిమాటాలజీ,टोपोक्लीमॅटोलॉजी
పైన ఉండిపోయిన పొగాకు),टॉपिंग (तंबाखू)
మొత్తం జీర్ణమయ్యే పోషకం,एकूण पचण्यायोग्य पोषक
మొత్తం కారకాల ఉత్పాదకత,एकूण घटक उत्पादकता
మొత్తం కరిగే ఘనపదార్థాలు,एकूण विद्रव्य घन
టోటిపోటెన్సీ,TOTIPOTENCY
విషపూరితం,विषारीपणा
టాక్సిన్,विष
ట్రేస్ ఎలిమెంట్స్,कमी प्रमाणात असलेले घटक
ట్రేసర్ ఎలిమెంట్స్,ट्रेसर घटक
లావాదేవీలు,व्यवहार
ట్రాన్స్క్రిప్షన్,लिप्यंतरण
పరివర్తన,परिवर्तन
ట్రాన్స్‌జెనిక్,ट्रान्सजेनिक
అనువాదం,अनुवाद
ట్రాన్స్‌లోకేషన్,लिप्यंतरण
ప్రసారం,संक्रमण
ట్రాన్స్పిరేషన్ గుణకం,रक्तवाहिन्यासंबंधी गुणांक
ట్రాన్స్పిరేషన్ పుల్,ट्रान्सपायरी पुल
ట్రాన్స్పిరేషన్ నిష్పత్తి,संक्रमण प्रमाण
మార్పిడి షాక్,प्रत्यारोपणाचा धक्का
మార్పిడి,प्रत्यारोपण
మార్పిడి,प्रत्यारोपण
రవాణా చేసిన నేల,वाहतूक माती
ట్రాన్స్‌పోసన్,ट्रान्सपोजॉन
విలోమ పారుదల,ट्रान्सव्हर्स ड्रेनेज
ఉచ్చు పంటలు,सापळा पिके
చెత్త,कचरा
చికిత్స,उपचार
చెట్టు పంట,झाडाचे पीक
చెట్టు ఉంగరం,झाडाची अंगठी
ట్రయల్,चाचणी
ఇరిగేషన్ మోసగించండి,ट्रिकल सिंचन
ట్రిగ్గర్ కారకం,ट्रिगर फॅक्टर
ట్రిప్లాయిడ్,ट्रिपलॉइड
ట్రిపుల్ క్రాపింగ్,ट्रिपल पीक
ట్రోఫిక్ స్థాయి,ट्रॉफिक पातळी
ట్రాపిక్ కదలికలు,उष्णकटिबंधीय हालचाली
ఉష్ణమండల ప్రాంతం,उष्णकटिबंधीय प्रदेश
ఉష్ణమండల,उष्णकटिबंधीय
నిజమైన సాంద్రత,खरी घनता
నిజమైన డైజెస్టిబిలిటీ,खरी पचनक्षमता
కత్తిరించబడిన ప్రొఫైల్,काटलेला प्रोफाइल
కత్తిరించిన నేల,कापलेली माती
సునామి,त्सुनामी
గడ్డ దినుసు పంటలు,कंद पिके
ట్యూబర్,कंद
కణితి,ट्यूमर
మట్టి యొక్క పంక్తి,मातीचा ट्यूनेशन
టండ్రా,टुंड्रा
మట్టిగడ్డ,टर्फ
టర్గిడ్,टर्गिड
టర్గర్ ఉద్యమం,टर्गोर चळवळ
టర్గర్ పీడనం,टर्गर प्रेशर
టర్గర్,टर्गोर
టర్నర్ సిండ్రోమ్,टर्नर सिंड्रोम
రకం (మొక్క),प्रकार (वनस्पती)
టైప్ I లోపం,टाइप I त्रुटी
టైప్ II లోపం,प्रकार II त्रुटी
టైఫూన్,टायफून
చింతపండు,चिंचे
టార్రాగన్,टेरॅगॉन
ఆలయం లేదా పుచ్చోమ చెట్టు,मंदिर किंवा मूर्तिपूजक वृक्ष
తిస్టిల్,थिस्सल
థుజా,थुजा
థైమ్,एक वनस्पती (हिची पाने स्वयंपाकात वापरतात)
పొగాకు,तंबाखू
టమోటా,टोमॅटो
దు orrow ఖం చెట్టు,दु: खाचे झाड
ట్రిటికేల్,Tritical
ట్రంపెట్ వైన్,रणशिंग द्राक्षांचा वेल
ట్యూబెరోస్,क्षय
పసుపు,हळद
టర్నిప్,सलगम
భారతీయుగపు ఎర్ర ఖున్నము,टायफा (भारतीय रीड मेस)
టీ దోమ,चहा डास
చెంప,दीमक (पांढरा मुंगी)
త్రిప్స్,थ्रीप्स
అల్ట్రాసెంట్రిఫ్యూగేషన్,अल्ट्रासेन्ट्रीफ्यूगेशन
అల్ట్రాసౌండ్,अल्ट्रासाऊंड
అంబెల్,उंबेल
అన్‌కౌప్లింగ్,अनियंत्रित
అవాంఛనీయమైనది,निष्प्रभ
వివేకం,युनिव्हॅलंट
యూనివర్సల్ జన్యు కోడ్,युनिव्हर्सल अनुवांशिक कोड
సార్వత్రిక నేల నష్టం,सार्वत्रिक माती तोटा समीकरण
అసంతృప్త కొవ్వు ఆమ్లాలు,असंतृप्त फॅटी ids सिडस्
అప్‌ల్యాండ్ రైస్,उंच भात
ఎత్తైన చోటు,उंच
పట్టణ కంపోస్ట్,शहरी कंपोस्ट
యూరియా,युरिया
యూరియా,मूत्र
ఉల్లా గడ్డి,उल्ला गवत
టీకా,लस
వాక్యూల్,व्हॅक्यूओल
విలువ-ఆధారిత వ్యవసాయం,मूल्यवर्धित शेती
విలువ జోడించిన ఉత్పత్తి,मूल्यवर्धित उत्पादन
విలువ అదనంగా,मूल्य व्यतिरिक्त
విలువ ఖర్చు నిష్పత్తి,मूल्य मूल्य प्रमाण
దవడ ఎముక,व्हीएएम (वेसिक्युलर आर्बस्क्युलर)
ఆవిరి వేడి చికిత్స,वाफ उष्णता उपचार
ఆవిరి పీడనం,वाष्प दबाव
వేరియబుల్ ఖర్చు,बदलणारा खर्च
వేరియబుల్ జన్యువు,व्हेरिएबल जनुक
వేరియబుల్ రేట్ టెక్నాలజీ,चल दर तंत्रज्ञान
వ్యత్యాసం,भिन्नता
వైవిధ్యం,भिन्नता
వెరైటీ,विविधता
వెక్టర్,वेक्टर
వృక్ష సంపద,वनस्पती
వృక్షసంపద క్షీణత,वनस्पती अधोगती
ఏపుగా ఉండే అవరోధం,वनस्पतिवत् होणारी अडथळा
ఏపుగా కవర్,वनस्पतिवत् होणारी कव्हर
ఏపుగా ప్రచారం,वनस्पतीचा प्रसार
ఏపుగా ఉండే దశ,वनस्पतिवत् होणारी अवस्था
వెనిషన్,व्हेनेशन
వర్మికాస్టింగ్స్,गांडूळ
వర్మికంపోస్ట్,वर्मीकॉम्पोस्ट
వర్నలైజేషన్,व्हॅरनालायझेशन
నిలువు మల్చింగ్,अनुलंब मलचिंग
వెర్టిసోల్,व्हर्टिसॉल
సాధ్యత (విత్తనం),व्यवहार्यता (बियाणे)
వైన్,द्राक्षांचा वेल
వెనిగర్,व्हिनेगर
వీర్ జీన్,Vir जनुक
వర్జిన్ ల్యాండ్,व्हर्जिन लँड
వర్జిన్ మట్టి,व्हर्जिन माती
వైరలెన్స్,व्हायरलन्स
వైరస్,विषाणू
వైరస్ కోట్ ప్రోటీన్,व्हायरस कोट प्रोटीन
వైరస్ ఇండెక్సింగ్,व्हायरस अनुक्रमणिका
స్నిగ్ధత,विस्मयकारकता
కనిపించే రేడియేషన్,दृश्यमान रेडिएशन
విటమిన్లు,जीवनसत्त्वे
విటికల్చర్,वेटिकल्चर
వివిపరస్,Viviparus
శూన్య స్థలం,शून्य जागा
అస్థిరత,अस्थिरता
వాలంటీర్ ప్లాంట్లు,स्वयंसेवक वनस्पती
వనిల్లా,व्हॅनिला
వెటివర్,वेटिव्हर
పశువైద్య వైద్యుడు,पशुवैद्यकीय डॉक्टर
వైరాలజిస్ట్,व्हायरलोलॉजिस्ट
వేతనం,वेतन
వెచ్చని రక్తపాత జంతువు,उबदार रक्ताचा प्राणी
వ్యర్థ పదార్థాల నిర్వహణ,कचरा व्यवस्थापन
బంజర భూములు,कचरा
నీటి అప్లికేషన్ సామర్థ్యం,पाण्याचे अनुप्रयोग कार्यक्षमता
నీటి దరఖాస్తు రేటు,पाणी अर्ज दर
నీటి సమతుల్యత,पाण्याचे शिल्लक
నీటి సంపీడనం,पाणी कॉम्पॅक्शन
నీటి పొదుపు,पाणी संवर्धन
నీటి వినియోగం,पाणी वापर
నీటి రవాణా సామర్థ్యం,पाणी वाहतुकीची कार्यक्षमता
నీటి సంస్కృతి,पाणी संस्कृती
నీటి లోటు,पाण्याची तूट
నీటి పంపిణీ సామర్థ్యం,पाणी वितरण कार्यक्षमता
వాటర్ డ్యూటీ,पाणी शुल्क
నీటి బొచ్చు,वॉटर फ्यूरो
నీటి ద్వారాలు,पाण्याचे दरवाजे
నీటి లాగింగ్,पाणी लॉगिंग
నీటి నిర్వహణ,पाणी व्यवस्थापन
పంటల నీటి అవసరం,पिकांची पाण्याची आवश्यकता
నీటి సంతృప్త లోటు,पाण्याची संतृप्ति तूट
నీటి పట్టిక,पाण्याचे टेबल
నీటి వినియోగ సామర్థ్యం,पाण्याचा वापर कार्यक्षमता
నీటి దిగుబడి,पाणी उत्पन्न
నీటి పెంపకం,पाणी-कापणी
వాటర్‌షెడ్,वॉटरशेड
వాటర్‌షెడ్ మేనేజ్‌మెంట్,वॉटरशेड मॅनेजमेंट
వాటర్‌షెడ్ చికిత్స,पाणलोट उपचार
వాటర్‌షెడ్-ఆధారిత వ్యవస్థ,वॉटरशेड-आधारित प्रणाली
జలమార్గం,जलमार्ग
వేవ్-లెంగ్త్,वेव्ह-लांबी
వాక్సింగ్,मेणिंग
వాతావరణం,हवामान
వాతావరణం,हवामान
కలుపు,तण
కలుపు నియంత్రణ,तण नियंत्रण
కలుపు నియంత్రణ సామర్థ్యం,तण नियंत्रण कार्यक्षमता
కలుపు నిర్మూలన,तण निर्मूलन
కలుపు సూచిక,वीड इंडेक्स
వెస్ట్రన్ బ్లాటింగ్,वेस्टर्न ब्लॉटिंग
కలుపు స్పెక్ట్రం,तण स्पेक्ट्रम
కలుపు తీయుట,वीडिंग
తడి-బల్బ్ మాంద్యం,ओले-बल्ब नैराश्य
తడి-బల్బ్ ఉష్ణోగ్రత,ओले-बल्ब तापमान
తడి-బల్బ్ థర్మామీటర్,ओले-बल्ब थर्मामीटर
చిత్తడి నేల,वेटलँड
తడి నాటడం,ओले लागवड
తడి సీజన్,ओला ऋतू
తడి విత్తనాలు,ओले बियाणे
తడి సంవత్సరం,ओले वर्ष
తడి చేయదగిన పౌడర్,वेटेबल पावडर
చెమ్మగిల్లడం ఏజెంట్,ओले एजंट
సుడిగాలి సైకోమీటర్,वावटळ सायक्रोमीटर
తెలుపు విప్లవం,पांढरा क्रांती
మొత్తం వ్యవసాయ విశ్లేషణ,संपूर्ण शेती विश्लेषण
మొత్తం వ్యవసాయ విధానం,संपूर्ण शेती दृष्टीकोन
విస్తృత అనుకూలత,व्यापक अनुकूलता
విల్టింగ్ పాయింట్,विल्टिंग पॉईंट
గాలి విరామం,वारा ब्रेक
గాలి శక్తి,पवन ऊर्जा
గాలి కోత,वारा इरोशन
గాలి ఉత్పత్తి,वारा निर्मिती
విండ్మిల్,पवन मिल
పవన శక్తి,पवन उर्जा
గాలి వేగం,वारा वेग
విండ్ స్ట్రిప్ క్రాపింగ్,वारा पट्टी पीक
గాలి వేగం,वारा वेग
గాలి,वारा
విండ్రో,विंडो
విండ్‌రోవర్,विंडरो
స న్న టి గా లి,वारा-वेन
విన్నోవర్,वि
విన్నోవింగ్,Winnowing
చలనం ఉన్న పరికల్పన,WOBBLE Hypothesis
గర్భం,गर्भ
కలప బూడిద,लाकूड राख
కలప వాయువు,लाकूड गॅस
పని,काम
వాల్నట్,अक्रोड
వాటర్ క్రెస్,वॉटर क्रेस
నీటి హైసింత్,वॉटर हायसिंथ
నీటి పుచ్చకాయ,पाणी खरबूज
నీటి పుదీనా,पाण्याचे पुदीना
విల్లో ఏడుపు,रडत विलो
వెస్ట్ ఇండియన్ మహోగని,वेस्ट इंडियन महोगनी
గోధుమ,गहू
వైట్ క్లోవర్,पांढरा क्लोव्हर
వైట్ మల్బరీ,पांढरा मलबेरी
వైట్ పాపినెక్,पांढरा पोपिनेक
వైట్ విల్లో,पांढरा विलो
వైల్డ్ మార్జోరిమ్,वन्य मार्जोरिम
వైల్డ్ వోట్,वन्य ओट
రెక్కలుగల బీన్,पंख असलेले बीन
చలికాలం లో ఆడే ఆట,हिवाळ्यातील स्क्वॅश
విథానియా,WINAANIA
"వుడ్ సోరెల్, ఆక్సాలిస్","लाकूड सॉरेल, ऑक्सॅलिस"
కందిరీగ,कचरा
వీవర్ బర్డ్,विणकर पक्षी
వీవిల్,भुंगा
వైట్ గ్రప్,पांढरा ग्रुप
వూలీ అఫిడ్,वूली ph फिड
శాంతినురియా,Xanthinuera
క్శాంతోఫిల్,झेंथोफिल
X- క్రోమోజోమ్,एक्स-क्रोमोसोम
జెనియా,झेनिया
జిరోడెర్మా పిగ్మెంటోసమ్,झेरोडर्मा पिग्मेन्टोसम
ఎరోఫైట్,झेरोफाइट
జిరోఫైటిజం,झेरोफाइटिझम
ఎక్స్-రే డిఫ్రాక్షన్,एक्स-रे विवर्तन
జిలేమ్,Xylem
జిలోఫైట్,Xylofeyte
Y 'ట్రెల్లిస్,Y 'ट्रेलिस
Y- క్రోమోజోమ్,वाय-क्रोमोसोम
ఈస్ట్,यीस्ट
ఈస్ట్ సారం,यीस्ट अर्क
పసుపు విప్లవం,पिवळी क्रांती
పసుపు,पिवळसर
దిగుబడి భాగం,उत्पन्न घटक
దిగుబడి పర్యవేక్షణ,उत्पन्न देखरेख
దిగుబడి సంభావ్యత,उत्पादन क्षमता
దిగుబడి స్థిరత్వం,उत्पन्न स्थिरता
పచ్చసొన,अंड्यातील पिवळ बलक
పసుపు బెర్రీడ్ నైట్ షేడ్,पिवळ्या बेरीड नाईटशेड
పసుపు మైరోబాలన్,पिवळा मायरोबालन
జైద్,झेड
Z- క్రోమోజోమ్,झेड-क्रोमोसोम
Z-DNA,झेड-डीएनए
జీటిన్,झीटीन
చనుమొన శూన్యము,शून्य एनर्जी कूल चेंबर
సున్నా సాగు,शून्य नांगरलेली जमीन
సున్నా సహనం,शून्य सहिष्णुता
జింక్ లోపం,झिंकची कमतरता
జింక్ ఫింగర్ ప్రోటీన్,झिंक बोट प्रोटीन
జింక్యూటెడ్ యూరియా,झिंडेटेड युरिया
జోనా పెలుసిడా,झोना पेलुसिडा
జూఫిలీ,प्राणिसंग्रहालय
జూప్లాంక్టన్,झुप्लांक्टन
జైగోట్,झिगोटे
జైగోటిక్ ప్రాణాంతక జన్యువు,झिगोटिक प्राणघातक जनुक
జాంతోఫిలం,झॅन्थोफिलियम
జంతుశాస్త్రవేత్త,प्राणीशास्त्रज्ञ
