Marathi,English
घन पॅराबोला,cubic parabola
घनमूळ,cubic root
क्यूबिक टर्म,cubic term
घनदाट,cuboid
संचयी,cumulative
संचयी वक्र,cumulative curve
संचयी वितरण कार्य,cumulative distribution function
संचयी वारंवारता,cumulative frequency
संचयी वारंवारता कार्य,cumulative frequency function
संचयी वारंवारता आलेख,cumulative frequency graph
संचयी संभाव्यता कार्य,cumulative probability function
कर्ल,curl
एकरूपता च्या कर्ल,curl of the congruence
वेक्टरचा कर्ल,curl of the vector
कुरळे कंस,curly bracket
वर्तमान,current
वर्तमान बिंदू,current point
वक्रता,curvature
वक्रता प्रभाव,curvature effect
वक्र,curve
वक्र रेषा,curved line
वक्र ट्रेसिंग,curve tracing
curvilinear asymptote,curvilinear asymptote
वक्र निर्देशांक,curvilinear coordinates
वक्र प्रतिगमन,curvilinear regression
कुसप,cusp
सायकल,cycle
चक्रीय भिन्नता,cyclical variation
चक्रीय क्रॉस उत्पादन,cyclic cross product
चक्रीय मागणी,cyclic demand
चक्रीय अभिव्यक्ती,cyclic expression
चक्रीय गट,cyclic group
चक्रीय क्रमपरिवर्तन,cyclic permutation
सायक्लोइड,cycloid
सिलेंडर,cylinder
दंडगोलाकार,cylindrical
दंडगोलाकार पृष्ठभाग,cylindrical surface
सायफर,cypher
D&#39;alembert च्या तत्त्व,D'alembert's principle
ओलसर हार्मोनिक फंक्शन,damped harmonic function
ओलसर सतत,damping constant
डेटा,data
डेटा उत्पत्ती,data origination
डेटा प्रोसेसिंग सिस्टम,data processing system
डेटा प्रोसेसर,data processor
माहिती पत्रक,data sheet
दशभुज,decagon
डेकग्राम,decagram
