English,Gujarati
continuous random variable,સતત રેન્ડમ ચલ
continuous sample space,સતત નમૂના જગ્યા
continuous variable,સતત ચલ
continuous wave,સતત તરંગ
continuum,સાતત્ય
continuum hypothesis (= continuum axiom),અખંડ પૂર્વધારણા (= અખંડ સ્વયંસિદ્ધ)
continuum of real numbers (= set of real numbers),વાસ્તવિક સંખ્યાઓનું સાતત્ય (= વાસ્તવિક સંખ્યાઓનો સમૂહ)
continuum theory,સાતત્ય સિદ્ધાંત
contour integration,સમોચ્ચ એકીકરણ
contraction mapping,સંકોચન મેપિંગ
contradiction,વિરોધાભાસ
contravariant,વિરોધી
control,નિયંત્રણ
control chart,નિયંત્રણ ચાર્ટ
control chart for averages,સરેરાશ માટે નિયંત્રણ ચાર્ટ
control chart for defects,ખામીઓ માટે નિયંત્રણ ચાર્ટ
control chart for ranges,રેન્જ માટે નિયંત્રણ ચાર્ટ
control chart for variables,ચલો માટે નિયંત્રણ ચાર્ટ
converge,એકરૂપ થવું
convergence in mean,સરેરાશમાં કન્વર્જન્સ
convergence in mean square,સરેરાશ ચોરસમાં કન્વર્જન્સ
convergence in probability,સંભાવનામાં સંકલન
convergence limit,કન્વર્જન્સ મર્યાદા
convergence radius,કન્વર્જન્સ ત્રિજ્યા
convergence region,કન્વર્જન્સ પ્રદેશ
convergent,કન્વર્જન્ટ
convergent sequence,કન્વર્જન્ટ ક્રમ
convergent series,કન્વર્જન્ટ શ્રેણી
converse,વાતચીત
conversely,તેનાથી વિપરીત
conversion fraction,રૂપાંતર અપૂર્ણાંક
conversion table,રૂપાંતર કોષ્ટક
convex,બહિર્મુખ
convex body,બહિર્મુખ શરીર
convex combination,બહિર્મુખ સંયોજન
convex cover (=convex hull),બહિર્મુખ આવરણ (=બહિર્મુખ હલ)
convex function,બહિર્મુખ કાર્ય
convex linear combinations,બહિર્મુખ રેખીય સંયોજનો
convex linear programming,બહિર્મુખ રેખીય પ્રોગ્રામિંગ
convex metric space,બહિર્મુખ મેટ્રિક જગ્યા
convex polyhedron,બહિર્મુખ બહુહેડ્રોન
convex programming,બહિર્મુખ પ્રોગ્રામિંગ
convex region,બહિર્મુખ પ્રદેશ
convex set,બહિર્મુખ સમૂહ
convolution,ક્રાંતિ
convolution integral,કન્વોલ્યુશન અભિન્ન
convolution theorem (= faltung theorem),કન્વોલ્યુશન પ્રમેય (= ફાલ્ટંગ પ્રમેય)
coordinate,સંકલન
coordinate axis,સંકલન અક્ષ
coordinate geometry,સંકલન ભૂમિતિ
coordinate plane,સંકલન વિમાન
coordinates,સંકલન
coordinate system,સંકલન સિસ્ટમ
Copernican system,કોપરનિકન સિસ્ટમ
Coplanar,કોપ્લાનર
coplanar forces,કોપ્લાનર દળો
coplanarity,કોપ્લાનરિટી
coprime numbers,કોપ્રાઈમ નંબરો
correction factor,સુધારણા પરિબળ
correct solution,યોગ્ય ઉકેલ
correlation,સંબંધ
correlation coefficient,સહસંબંધ ગુણાંક
correlation diagram,સહસંબંધ રેખાકૃતિ
correlation function,સહસંબંધ કાર્ય
correlation matrix,સહસંબંધ મેટ્રિક્સ
correlation ratio,સહસંબંધ ગુણોત્તર
correlogram,કોરીલોગ્રામ
correlogram analysis,કોરીલોગ્રામ વિશ્લેષણ
correspond,અનુરૂપ
correspondence principle,પત્રવ્યવહાર સિદ્ધાંત
corresponding angle,અનુરૂપ કોણ
corresponding side,અનુરૂપ બાજુ
coset,coset
cosine,કોસાઇન
cosine law,કોસાઇન કાયદો
cost analysis,ખર્ચ વિશ્લેષણ
cost maximization,ખર્ચ મહત્તમકરણ
countability axiom,ગણતરીક્ષમતા સ્વયંસિદ્ધ
countable,ગણતરીપાત્ર
countable additivity,ગણતરીપાત્ર ઉમેરણ
countable base,ગણતરીપાત્ર આધાર
countable basis,ગણતરીપાત્ર આધાર
countable set,ગણતરીપાત્ર સમૂહ
countably infinite,ગણતરીપૂર્વક અનંત
counter,કાઉન્ટર
counter clockwise,ઘડિયાળની વિરુદ્ધ દિશામાં
counter example,કાઉન્ટર ઉદાહરણ
covariance,સહપ્રવૃત્તિ
covariance law,સહપ્રવર્તન કાયદો
covariance matrix,સહપ્રવર્તન મેટ્રિક્સ
covariance method,સહપ્રવર્તન પદ્ધતિ
covariance technique,સહપ્રવર્તન તકનીક
Cramer's rule,ક્રેમરનો નિયમ
Cramer-Rao inequality,ક્રેમર-રાવ અસમાનતા
criterion function (=objective function),માપદંડ કાર્ય (= ઉદ્દેશ્ય કાર્ય)
critical angle,નિર્ણાયક કોણ
critical point,નિર્ણાયક બિંદુ
critical point of function,કાર્યનું નિર્ણાયક બિંદુ
critical value,નિર્ણાયક મૂલ્ય
critical velocity,નિર્ણાયક વેગ
cross correlation function,ક્રોસ સહસંબંધ કાર્ય
cross product,ક્રોસ ઉત્પાદન
cross ratio,ક્રોસ રેશિયો
cross sectioning,ક્રોસ સેક્શનિંગ
crypt,ક્રિપ્ટ
cube,સમઘન
cube number,ક્યુબ નંબર
cube root,ઘનમૂળ
cubic,ઘન
cubical,ક્યુબિકલ
cubic equation,ઘન સમીકરણ
cubic inch,ઘન ઇંચ
cubic metre,ઘન મીટર
cubic parabola,ક્યુબિક પેરાબોલા
cubic root,ઘનમૂળ
cubic term,ઘન શબ્દ
cuboid,ક્યુબોઇડ
cumulative,સંચિત
cumulative curve,સંચિત વળાંક
cumulative distribution function,સંચિત વિતરણ કાર્ય
cumulative frequency,સંચિત આવર્તન
cumulative frequency function,સંચિત આવર્તન કાર્ય
cumulative frequency graph,સંચિત આવર્તન ગ્રાફ
cumulative probability function,સંચિત સંભાવના કાર્ય
curl,કર્લ
curl of the congruence,સુસંગતતાનું કર્લ
curl of the vector,વેક્ટરનો કર્લ
curly bracket,સર્પાકાર કૌંસ
current,વર્તમાન
current point,વર્તમાન બિંદુ
curvature,વક્રતા
curvature effect,વક્રતા અસર
curve,વળાંક
curved line,વક્ર રેખા
curve tracing,વળાંક ટ્રેસિંગ
curvilinear asymptote,વક્રીય એસિમ્પ્ટોટ
curvilinear coordinates,વક્રીય કોઓર્ડિનેટ્સ
curvilinear regression,વક્રીકૃત રીગ્રેશન
cusp,કુસપ
cycle,ચક્ર
cyclical variation,ચક્રીય વિવિધતા
cyclic cross product,ચક્રીય ક્રોસ ઉત્પાદન
cyclic demand,ચક્રીય માંગ
cyclic expression,ચક્રીય અભિવ્યક્તિ
cyclic group,ચક્રીય જૂથ
cyclic permutation,ચક્રીય ક્રમચય
cycloid,ચક્રવાત
cylinder,સિલિન્ડર
cylindrical,નળાકાર
