Punjabi,English
ਕਲੱਸਟਰ ਸੈੱਟ,cluster set
coaxial ਚੱਕਰ,coaxial circles
coaxial parabolas,coaxial parabolas
coaxial ਜਹਾਜ਼,coaxial planes
coaxial ਤਿਕੋਣ,coaxial triangles
ਕੋਬ - ਡਗਲਸ ਫੰਕਸ਼ਨ,Cobb - Douglas function
ਕੋਡਿੰਗ,coding
ਡਾਟਾ ਦੀ ਕੋਡਿੰਗ,coding of data
ਸਹਿ-ਡੋਮੇਨ,co-domain
ਗੁਣਾਂਕ ਮੈਟ੍ਰਿਕਸ,coefficient matrix
ਸਬੰਧਾਂ ਦਾ ਗੁਣਾਂਕ,coefficient of correlation
ਨਿਰਧਾਰਨ ਦੇ ਗੁਣਾਂਕ,coefficient of determination
ਲਚਕੀਲੇਪਣ ਦੇ ਗੁਣਾਂਕ,coefficient of elasticity
ਵਿਸਥਾਰ ਦੇ ਗੁਣਾਂਕ,coefficient of expansion
ਰਗੜ ਦਾ ਗੁਣਾਂਕ,coefficient of friction
ਰੇਖਿਕ ਵਿਸਤਾਰ ਦਾ ਗੁਣਾਂਕ,coefficient of linear expansion
ਰਿਗਰੈਸ਼ਨ ਦੇ ਗੁਣਾਂਕ,coefficient of regression
ਸਤਹ ਤਣਾਅ ਦੇ ਗੁਣਾਂਕ,coefficient of surface tension
ਪਰਿਵਰਤਨ ਦੇ ਗੁਣਾਂਕ,coefficient of variation
ਕੋਫੈਕਟਰ,cofactor
ਸਿੱਕਾ ਸੁੱਟਣਾ (ਸਿੱਕਾ ਉਛਾਲਣਾ),coin throw (coin toss)
ਨਮੂਨੇ ਦਾ ਸੰਗ੍ਰਹਿ,collection of sample
ਸਮਰੇਖਾ,collinear
ਸਮਰੂਪਤਾ,collinearity
ਕਾਲਮ,column
ਕਾਲਮ ਸਮਾਨਤਾ,column equivalence
ਕਾਲਮ ਬਰਾਬਰ,column equivalent
ਕਾਲਮ ਬਰਾਬਰ ਮੈਟ੍ਰਿਕਸ,column equivalent matrix
ਕਾਲਮ ਮੈਟਰਿਕਸ,column matrix
ਕਾਲਮ ਦਰਜਾ,column rank
ਕਾਲਮ ਘਟਾਇਆ ਗਿਆ ਈਕੋਲੋਨ ਮੈਟਰਿਕਸ,column reduced echolon matrix
ਕਾਲਮ ਵੈਕਟਰ,column vector
ਕਾਲਮ ਅਨੁਸਾਰ,columnwise
ਸੰਯੁਕਤ ਸਮੀਕਰਨ,combined equation
ਆਮ ਕੋਣ,common angle
ਆਮ ਧੁਰਾ,common axis
ਆਮ ਅਧਾਰ,common base
ਆਮ ਭਾਅ,common denominator
ਆਮ ਅੰਤਰ,common difference
ਆਮ ਕਾਰਕ,common factor
ਆਮ ਲਘੂਗਣਕ,common logarithm
ਆਮ ਮਲਟੀਪਲ,common multiple
ਆਮ ਅਨੁਪਾਤ,common ratio
ਆਮ ਭਾਗ,common section
ਆਮ ਪਾਸੇ,common side
ਆਮ ਸਪਰਸ਼,common tangent
ਆਮ ਸ਼ਬਦ,common term
ਪਰਿਵਰਤਨਸ਼ੀਲ ਕਾਨੂੰਨ,commutative law
ਪਰਿਵਰਤਨਸ਼ੀਲ ਸੰਪਤੀ,commutative property
ਬਦਲਣ ਵਾਲਾ ਨਿਯਮ,commutative rule
ਜੋੜ ਦਾ ਵਟਾਂਦਰਾ ਕਾਨੂੰਨ,commutative law of addition
ਗੁਣਾ ਦਾ ਵਟਾਂਦਰਾ ਕਾਨੂੰਨ,commutative law of multiplication
ਬਦਲੀ ਕਾਰਵਾਈ,commutative operation
ਕਮਿਊਟੇਟਰ ਗਰੁੱਪ,commutator group
ਮੈਟ੍ਰਿਕਸ ਦਾ ਆਉਣਾ-ਜਾਣਾ,commuting of matrices
ਸੰਖੇਪ ਸੈੱਟ,compact set
ਤੁਲਨਾਤਮਕਤਾ,comparability
ਸਾਧਨਾਂ ਦੀ ਤੁਲਨਾ,comparision of means
ਪ੍ਰਤੀਸ਼ਤ ਦੀ ਤੁਲਨਾ,comparision of percentage
ਤੁਲਨਾ ਟੈਸਟ,comparision test
ਅਨੁਕੂਲਤਾ ਸਮੀਕਰਨ,compatibility equation
ਮੁਕਾਬਲੇ ਵਾਲੀ ਖੇਡ,competitive game
ਮੁਕਾਬਲੇ ਦੀ ਸਥਿਤੀ,competitive situation
ਪ੍ਰਤੀਯੋਗੀ ਰਣਨੀਤੀ,competitive strategy
ਕੰਪਾਈਲਰ,compiler
ਪੂਰਕ,complementary
ਪੂਰਕ ਕੋਣ,complementary angle
ਪੂਰਕ ਘਟਨਾ ਪੂਰੀ ਘਟਨਾ,complementary event पूरक घटना
ਪੂਰਕ ਕਾਰਕ,complementary factor
ਪੂਰਕ ਫੰਕਸ਼ਨ,complementary function
ਪੂਰਕ ਅੱਧੀ ਥਾਂ,complementary half space
ਪੂਰਕ ਅੰਤਰਾਲ,complementary interval
ਪੂਰਕ ਸੈੱਟ,complementary set
ਪੂਰਕ,complementation
ਇੱਕ ਸੈੱਟ ਦੇ ਪੂਰਕ,complement of a set
ਪੂਰੀ ਜਨਗਣਨਾ,complete census
ਸੰਪੂਰਨ ਸਬੰਧ ਮੈਟ੍ਰਿਕਸ,complete correlation matrix
ਪੂਰੀ ਮੀਟ੍ਰਿਕ ਸਪੇਸ,complete metric space
ਪੂਰਾ ਆਰਥੋਨਰਮਲ ਸੈੱਟ,complete orthonormal set
ਪੂਰਾ ਚਤੁਰਭੁਜ,complete quadrangle
ਪੂਰਾ ਭਾਗ,complete quotient
ਪੂਰਾ ਸੈੱਟ,complete set
ਪੂਰਾ ਹੱਲ,complete solution
ਪੂਰੀ ਤਰ੍ਹਾਂ ਬੇਤਰਤੀਬ ਡਿਜ਼ਾਈਨ,completely randomised design
ਗੁੰਝਲਦਾਰ ਦਲੀਲ,complex argument
ਗੁੰਝਲਦਾਰ ਸੰਜੋਗ,complex conjugate
ਗੁੰਝਲਦਾਰ ਭਿੰਨਤਾ,complex differentiation
ਗੁੰਝਲਦਾਰ ਫੰਕਸ਼ਨ,complex function
ਗੁੰਝਲਦਾਰ ਏਕੀਕਰਣ,complex integration
ਗੁੰਝਲਦਾਰ ਮੈਟ੍ਰਿਕਸ,complex matrices
ਕੰਪਲੈਕਸ ਨੰਬਰ,complex number
ਕੰਪਲੈਕਸ ਨੰਬਰ ਖੇਤਰ,complex number field
ਗੁੰਝਲਦਾਰ ਆਰਥੋਗੋਨਲ ਮੈਟ੍ਰਿਕਸ,complex orthogonal matrix
ਗੁੰਝਲਦਾਰ ਜਹਾਜ਼,complex plane
ਗੁੰਝਲਦਾਰ ਮਾਤਰਾ,complex quantity
ਗੁੰਝਲਦਾਰ ਪਰਸਪਰ,complex reciprocal
ਗੁੰਝਲਦਾਰ ਨਤੀਜਾ,complex resultant
ਗੁੰਝਲਦਾਰ ਸਪੇਸ,complex space
ਗੁੰਝਲਦਾਰ ਮੁੱਲ ਫੰਕਸ਼ਨ,complex valued function
ਗੁੰਝਲਦਾਰ ਵੇਰੀਏਬਲ,complex variable
componendo ਅਤੇ divindendo,componendo and divindendo
ਕੰਪੋਨੈਂਟ,component
ਭਾਗ ਵਿਸ਼ਲੇਸ਼ਣ,component analysis
ਵਿਭਿੰਨਤਾ ਦਾ ਹਿੱਸਾ,component of variance
ਵੈਕਟਰ ਦਾ ਹਿੱਸਾ,component of vector
ਮਿਸ਼ਰਿਤ ਫੰਕਸ਼ਨ,composite function
ਸੰਯੁਕਤ ਪਰਿਕਲਪਨਾ,composite hypothesis
ਮਿਸ਼ਰਿਤ ਸੰਖਿਆ,composite number
ਸੰਯੁਕਤ ਲੜੀ,composite series
ਵੈਕਟਰ ਦੀ ਰਚਨਾ,composition of vectors
ਮਿਸ਼ਰਿਤ ਕੋਣ,compound angle
ਮਿਸ਼ਰਿਤ ਵੰਡ,compound division
ਮਿਸ਼ਰਿਤ ਭਾਗ,compound fraction
ਮਿਸ਼ਰਿਤ ਵਿਆਜ,compound interest
ਮਿਸ਼ਰਿਤ ਸੰਭਾਵਨਾ,compound probability
ਸੰਕੁਚਿਤ ਵਹਾਅ,compressible flow
ਸੰਕੁਚਨ,compression
ਗਣਨਾ,computation
ਕੰਪਿਊਟੇਸ਼ਨਲ ਫਾਰਮੂਲਾ,computational formula
ਗਣਨਾ ਮੁੱਲ,computed value
ਕੰਪਿਊਟਰ,computer
ਕੰਪਿਊਟਰ ਐਲਗੋਰਿਦਮ,computer algorithm
ਕੰਪਿਊਟਰ ਪ੍ਰੋਗਰਾਮ,computer programme
ਕੰਪਿਊਟਰ ਪ੍ਰੋਗਰਾਮਿੰਗ,computer programming
ਕੰਪਿਊਟਰ ਸਿਮੂਲੇਸ਼ਨ,computer simulation
ਕੰਪਿਊਟਿੰਗ,computing
ਅਵਤਲ ਫੰਕਸ਼ਨ,concave function
ਅਵਤਲ ਬਹੁਭੁਜ,concave polygon
ਅਵਤਲ ਪ੍ਰੋਗਰਾਮਿੰਗ,concave programming
ਕੇਂਦਰਿਤ ਚੱਕਰ,concentric circles
ਕੇਂਦਰਿਤ ਕਰਵ,concentric curves
ਠੋਸ ਰੂਪ,concrete form
ਲਾਈਨਾਂ ਦੀ ਸਮਰੂਪਤਾ,concurrency of lines
ਸਮਕਾਲੀ,concurrent
ਸਮਕਾਲੀ ਤਾਕਤਾਂ,concurrent forces
ਸ਼ਰਤੀਆ ਘਣਤਾ ਫੰਕਸ਼ਨ,conditional density function
ਸ਼ਰਤੀਆ ਵੰਡ,conditional distribution
ਸ਼ਰਤੀਆ ਉਮੀਦ,conditional expectation
ਸ਼ਰਤੀਆ ਮਤਲਬ,conditional mean
ਸ਼ਰਤੀਆ ਸੰਭਾਵਨਾ,conditional probability
ਸਮਰੂਪਤਾ ਦੀ ਸਥਿਤੀ,condition of collinearity
ਇਕਸਾਰਤਾ ਦੀ ਸਥਿਤੀ,condition of consistency
ਅਖੰਡਤਾ ਦੀ ਸਥਿਤੀ,condition of integrability
ਸਪਰਸ਼ ਦੀ ਸਥਿਤੀ,condition of tangency
ਕੋਨ,cone
ਵਿਸ਼ਵਾਸ ਅੰਤਰਾਲ,confidence interval
ਵਿਸ਼ਵਾਸ ਅੰਤਰਾਲ ਅਨੁਮਾਨ,confidence interval estimate
ਵਿਸ਼ਵਾਸ ਸੀਮਾ,confidence limits
ਵਿਸ਼ਵਾਸ ਖੇਤਰ,confidence region
ਸੰਘਰਸ਼ ਦੀ ਸਥਿਤੀ,conflict situation
confocal conics,confocal conics
confocal ਅੰਡਾਕਾਰ,confocal ellipses
ਕਨਫੋਕਲ ਜਿਓਮੈਟਰੀ,confocal geometry
confocal ਹਾਈਪਰਬੋਲਾ,confocal hyperbolae
confocal hyperboloids,confocal hyperboloids
confocal parabola,confocal parabola
confocal paraboloidal coordinates,confocal paraboloidal cordinates
ਅਨੁਕੂਲ,conformal
ਅਨੁਕੂਲ ਮੈਪਿੰਗ,conformal mapping
ਇਕਸਾਰਤਾ,congruence
ਚੱਕਰ ਦੀ ਇਕਸਾਰਤਾ,congruence of circles
ਇਕਸਾਰ,congruent
ਇਕਸਾਰ ਮੈਟ੍ਰਿਕਸ,congruent matrices
ਕੋਨਿਕ,conic
ਕੋਨਿਕਲ ਫਰਸਟਮ,conical frustum
ਕੋਨਿਕਲ ਹੈਲਿਕਸ,conical helix
ਕੋਨਿਕਲ ਭਾਗ,conical section
ਕੋਨਿਕਸ,conics
ਕੋਨਿਕ ਭਾਗ,conic section
ਸੰਯੁਕਤ,conjugate
ਸੰਯੁਕਤ ਕੋਣ,conjugate angles
ਸੰਯੁਕਤ ਧੁਰਾ,conjugate axis
ਮਿਸ਼ਰਿਤ ਸੰਖਿਆਵਾਂ,conjugate complex numbers
ਸੰਯੁਕਤ ਦਿਸ਼ਾਵਾਂ,conjugate directions
ਸੰਯੁਕਤ ਫੰਕਸ਼ਨ,conjugate functions
ਮੈਟ੍ਰਿਕਸ ਦਾ ਸੰਯੁਕਤ,conjugate of matrix
ਸੰਯੁਕਤ ਕ੍ਰਮਵਾਰ,conjugate permutation
ਸੰਯੁਕਤ ਟ੍ਰਾਂਸਪੋਜ਼,conjugate transpose
ਸੰਜੋਗ,conjuction
ਲਗਾਤਾਰ,consecutive
ਲਗਾਤਾਰ ਨੰਬਰ,consecutive numbers
ਊਰਜਾ ਦੀ ਸੰਭਾਲ,conservation of energy
ਪੁੰਜ ਦੀ ਸੰਭਾਲ,conservation of mass
ਰੂੜੀਵਾਦੀ,conservative
ਇਕਸਾਰਤਾ,consistency
ਇਕਸਾਰਤਾ ਦੀ ਸਥਿਤੀ,consistency condition
ਇਕਸਾਰ ਅਨੁਮਾਨ,consistent estimate
ਇਕਸਾਰ ਅਨੁਮਾਨਕ,consistent estimator
ਇਕਸਾਰ ਅੰਕੜਾ,consistent statistic
ਇਕਸਾਰ ਸਿਸਟਮ,consistent system
ਕੰਸੋਲ,consol
ਸਥਿਰ,constant
ਨਿਰੰਤਰ ਪ੍ਰਵੇਗ,constant acceleration
ਨਿਰੰਤਰ ਫੰਕਸ਼ਨ,constant function
ਗੰਭੀਰਤਾ ਦਾ ਸਥਿਰ,constant of gravity
ਏਕੀਕਰਣ ਦੀ ਨਿਰੰਤਰਤਾ,constant of integration
ਅਨੁਪਾਤ ਦੀ ਸਥਿਰਤਾ,constant of proportionality
ਸਥਿਰ ਪੈਰਾਮੀਟਰ,constant parameter
ਨਿਰੰਤਰ ਬਹੁਪਦ,constant polynomial
ਨਿਰੰਤਰ ਅਨੁਪਾਤ,constant proportion
ਨਿਰੰਤਰ ਗਤੀ,constant speed
ਨਿਰੰਤਰ ਮਿਆਦ,constant term
ਨਿਰੰਤਰ ਗਤੀ,constant velocity
ਰਚਨਾਤਮਕ ਸਮੀਕਰਨ,constitutive equation
ਪਾਬੰਦੀ,constraint
ਉਸਾਰੀ,construct
ਉਸਾਰੀ,construction
ਖਪਤਕਾਰ ਦੀ ਤਰਜੀਹ,consumer preference
ਖਪਤ ਫੰਕਸ਼ਨ,consumption function
ਸੰਪਰਕ ਕੋਣ,contact angle
ਸੰਪਰਕ ਬਿੰਦੂ,contact point
ਵਿੱਚ ਸ਼ਾਮਿਲ ਹੈ,contained in
ਸੰਕਟਕਾਲੀਨ ਸਾਰਣੀ,contingency table
ਨਿਰੰਤਰ ਮਕੈਨਿਕਸ,continuum mechanics
ਜਾਰੀ ਅੰਸ਼,continued fraction
ਜਾਰੀ ਉਤਪਾਦ,continued product
ਨਿਰੰਤਰਤਾ,continuity
ਫੰਕਸ਼ਨ ਦੀ ਨਿਰੰਤਰਤਾ,continuity of function
ਨਿਰੰਤਰਤਾ ਟੈਸਟ,continuity test
ਲਗਾਤਾਰ,continuous
ਲਗਾਤਾਰ ਡੈਰੀਵੇਟਿਵ,continuous derivative
ਲਗਾਤਾਰ ਵੰਡ,continuous distribution
ਉੱਪਰ ਤੋਂ ਲਗਾਤਾਰ,continuous from above
ਲਗਾਤਾਰ ਫੰਕਸ਼ਨ,continuous function
ਲਗਾਤਾਰ ਵੱਖਰਾ,continuously differentiable
ਲਗਾਤਾਰ ਨਕਸ਼ਾ,continuous map
ਲਗਾਤਾਰ ਮੈਪਿੰਗ,continuous mapping
ਨਿਰੰਤਰ ਸੰਭਾਵਨਾ ਘਣਤਾ ਫੰਕਸ਼ਨ,continuous probability density function
ਲਗਾਤਾਰ ਸੰਭਾਵਨਾ ਵੰਡ,continuous probability distribution
ਨਿਰੰਤਰ ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ,continuous random variable
ਲਗਾਤਾਰ ਨਮੂਨਾ ਸਪੇਸ,continuous sample space
ਲਗਾਤਾਰ ਵੇਰੀਏਬਲ,continuous variable
ਲਗਾਤਾਰ ਲਹਿਰ,continuous wave
ਨਿਰੰਤਰਤਾ,continuum
ਨਿਰੰਤਰ ਪਰਿਕਲਪਨਾ (= ਨਿਰੰਤਰਤਾ ਸਵੈ-ਸਿੱਧ),continuum hypothesis (= continuum axiom)
ਵਾਸਤਵਿਕ ਸੰਖਿਆਵਾਂ ਦਾ ਨਿਰੰਤਰਤਾ (= ਅਸਲ ਸੰਖਿਆਵਾਂ ਦਾ ਸਮੂਹ),continuum of real numbers (= set of real numbers)
ਨਿਰੰਤਰ ਸਿਧਾਂਤ,continuum theory
ਕੰਟੋਰ ਏਕੀਕਰਣ,contour integration
ਸੰਕੁਚਨ ਮੈਪਿੰਗ,contraction mapping
ਵਿਰੋਧਾਭਾਸ,contradiction
ਵਿਰੋਧੀ,contravariant
ਕੰਟਰੋਲ,control
ਕੰਟਰੋਲ ਚਾਰਟ,control chart
ਔਸਤ ਲਈ ਕੰਟਰੋਲ ਚਾਰਟ,control chart for averages
ਨੁਕਸ ਲਈ ਕੰਟਰੋਲ ਚਾਰਟ,control chart for defects
ਰੇਂਜਾਂ ਲਈ ਕੰਟਰੋਲ ਚਾਰਟ,control chart for ranges
ਵੇਰੀਏਬਲ ਲਈ ਕੰਟਰੋਲ ਚਾਰਟ,control chart for variables
ਇਕੱਠੇ,converge
ਮਤਲਬ ਵਿੱਚ ਕਨਵਰਜੈਂਸ,convergence in mean
ਮਤਲਬ ਵਰਗ ਵਿੱਚ ਕਨਵਰਜੈਂਸ,convergence in mean square
ਸੰਭਾਵਨਾ ਵਿੱਚ ਕਨਵਰਜੇਂਸ,convergence in probability
ਕਨਵਰਜੈਂਸ ਸੀਮਾ,convergence limit
ਕਨਵਰਜੈਂਸ ਰੇਡੀਅਸ,convergence radius
ਕਨਵਰਜੈਂਸ ਖੇਤਰ,convergence region
ਕਨਵਰਜੈਂਟ,convergent
ਕਨਵਰਜੈਂਟ ਕ੍ਰਮ,convergent sequence
ਕਨਵਰਜੈਂਟ ਲੜੀ,convergent series
ਗੱਲਬਾਤ,converse
ਉਲਟ,conversely
ਪਰਿਵਰਤਨ ਅੰਸ਼,conversion fraction
ਪਰਿਵਰਤਨ ਸਾਰਣੀ,conversion table
ਉੱਤਲ,convex
ਕੋਨੈਕਸ ਸਰੀਰ,convex body
ਕਨਵੈਕਸ ਸੁਮੇਲ,convex combination
ਕਨਵੈਕਸ ਕਵਰ (=ਉੱਤਲ ਹਲ),convex cover (=convex hull)
ਕਨਵੈਕਸ ਫੰਕਸ਼ਨ,convex function
ਕਨਵੈਕਸ ਰੇਖਿਕ ਸੰਜੋਗ,convex linear combinations
ਕਨਵੈਕਸ ਰੇਖਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ,convex linear programming
ਕਨਵੈਕਸ ਮੀਟ੍ਰਿਕ ਸਪੇਸ,convex metric space
ਕਨਵੈਕਸ ਪੋਲੀਹੇਡ੍ਰੋਨ,convex polyhedron
ਕਨਵੈਕਸ ਪ੍ਰੋਗਰਾਮਿੰਗ,convex programming
ਕਨਵੈਕਸ ਖੇਤਰ,convex region
ਕਨਵੈਕਸ ਸੈੱਟ,convex set
convolution,convolution
convolution ਅਟੁੱਟ,convolution integral
ਕਨਵੋਲਿਊਸ਼ਨ ਪ੍ਰਮੇਯ (= ਫਲਟੰਗ ਪ੍ਰਮੇਯ),convolution theorem (= faltung theorem)
ਤਾਲਮੇਲ,coordinate
ਤਾਲਮੇਲ ਧੁਰਾ,coordinate axis
ਤਾਲਮੇਲ ਜਿਓਮੈਟਰੀ,coordinate geometry
ਤਾਲਮੇਲ ਜਹਾਜ਼,coordinate plane
ਕੋਆਰਡੀਨੇਟਸ,coordinates
ਤਾਲਮੇਲ ਸਿਸਟਮ,coordinate system
ਕੋਪਰਨਿਕ ਸਿਸਟਮ,Copernican system
ਕੋਪਲਾਨਰ,Coplanar
coplanar ਬਲ,coplanar forces
coplanarity,coplanarity
coprime ਨੰਬਰ,coprime numbers
ਸੁਧਾਰ ਕਾਰਕ,correction factor
ਸਹੀ ਹੱਲ,correct solution
ਇਕ ਦੂਸਰੇ ਨਾਲ ਸੰਬੰਧ,correlation
ਸਬੰਧ ਗੁਣਾਂਕ,correlation coefficient
ਸਬੰਧ ਚਿੱਤਰ,correlation diagram
ਸਬੰਧ ਫੰਕਸ਼ਨ,correlation function
ਸਬੰਧ ਮੈਟ੍ਰਿਕਸ,correlation matrix
ਸਬੰਧ ਅਨੁਪਾਤ,correlation ratio
correlogram,correlogram
correlogram ਵਿਸ਼ਲੇਸ਼ਣ,correlogram analysis
ਅਨੁਸਾਰੀ,correspond
ਪੱਤਰ ਵਿਹਾਰ ਦੇ ਸਿਧਾਂਤ,correspondence principle
ਅਨੁਸਾਰੀ ਕੋਣ,corresponding angle
ਅਨੁਸਾਰੀ ਪਾਸੇ,corresponding side
coset,coset
ਕੋਸਾਈਨ,cosine
ਕੋਸਾਈਨ ਕਾਨੂੰਨ,cosine law
ਲਾਗਤ ਵਿਸ਼ਲੇਸ਼ਣ,cost analysis
ਲਾਗਤ ਵੱਧ ਤੋਂ ਵੱਧ,cost maximization
ਗਿਣਨਯੋਗਤਾ ਦਾ ਧੁਰਾ,countability axiom
ਗਿਣਨਯੋਗ,countable
ਗਿਣਨਯੋਗ ਜੋੜ,countable additivity
ਗਿਣਨਯੋਗ ਅਧਾਰ,countable base
ਗਿਣਨਯੋਗ ਆਧਾਰ,countable basis
ਗਿਣਨਯੋਗ ਸੈੱਟ,countable set
ਅਣਗਿਣਤ ਅਨੰਤ,countably infinite
ਵਿਰੋਧੀ,counter
ਘੜੀ ਦੇ ਉਲਟ,counter clockwise
ਵਿਰੋਧੀ ਉਦਾਹਰਨ,counter example
ਸਹਿਵਿਹਾਰ,covariance
ਸਹਿਪ੍ਰਸਤੀ ਕਾਨੂੰਨ,covariance law
ਕੋਵੇਰੀਅੰਸ ਮੈਟਰਿਕਸ,covariance matrix
ਸਹਿਵਿਹਾਰ ਵਿਧੀ,covariance method
ਸਹਿਵਿਹਾਰ ਤਕਨੀਕ,covariance technique
ਕ੍ਰੈਮਰ ਦਾ ਨਿਯਮ,Cramer's rule
ਕ੍ਰੇਮਰ-ਰਾਓ ਅਸਮਾਨਤਾ,Cramer-Rao inequality
ਮਾਪਦੰਡ ਫੰਕਸ਼ਨ (= ਉਦੇਸ਼ ਫੰਕਸ਼ਨ),criterion function (=objective function)
ਨਾਜ਼ੁਕ ਕੋਣ,critical angle
ਨਾਜ਼ੁਕ ਬਿੰਦੂ,critical point
ਫੰਕਸ਼ਨ ਦਾ ਨਾਜ਼ੁਕ ਬਿੰਦੂ,critical point of function
ਨਾਜ਼ੁਕ ਮੁੱਲ,critical value
ਨਾਜ਼ੁਕ ਗਤੀ,critical velocity
ਕਰਾਸ ਕੋਰਿਲੇਸ਼ਨ ਫੰਕਸ਼ਨ,cross correlation function
ਕਰਾਸ ਉਤਪਾਦ,cross product
ਕਰਾਸ ਅਨੁਪਾਤ,cross ratio
ਕਰਾਸ ਸੈਕਸ਼ਨਿੰਗ,cross sectioning
ਕ੍ਰਿਪਟ,crypt
ਘਣ,cube
ਘਣ ਨੰਬਰ,cube number
ਘਣ ਜੜ੍ਹ,cube root
ਘਣ,cubic
ਘਣ,cubical
ਘਣ ਸਮੀਕਰਨ,cubic equation
ਘਣ ਇੰਚ,cubic inch
ਘਣ ਮੀਟਰ,cubic metre
ਕਿਊਬਿਕ ਪੈਰਾਬੋਲਾ,cubic parabola
ਘਣ ਜੜ੍ਹ,cubic root
ਘਣ ਮਿਆਦ,cubic term
ਘਣ,cuboid
ਸੰਚਤ,cumulative
ਸੰਚਤ ਕਰਵ,cumulative curve
ਸੰਚਤ ਵੰਡ ਫੰਕਸ਼ਨ,cumulative distribution function
ਸੰਚਤ ਬਾਰੰਬਾਰਤਾ,cumulative frequency
ਸੰਚਤ ਬਾਰੰਬਾਰਤਾ ਫੰਕਸ਼ਨ,cumulative frequency function
ਸੰਚਤ ਬਾਰੰਬਾਰਤਾ ਗ੍ਰਾਫ,cumulative frequency graph
ਸੰਚਤ ਸੰਭਾਵਨਾ ਫੰਕਸ਼ਨ,cumulative probability function
ਕਰਲ,curl
ਇਕਸਾਰਤਾ ਦਾ curl,curl of the congruence
ਵੈਕਟਰ ਦਾ curl,curl of the vector
ਕਰਲੀ ਬਰੈਕਟ,curly bracket
ਮੌਜੂਦਾ,current
ਮੌਜੂਦਾ ਬਿੰਦੂ,current point
ਵਕਰਤਾ,curvature
ਵਕਰ ਪ੍ਰਭਾਵ,curvature effect
ਕਰਵ,curve
ਕਰਵ ਲਾਈਨ,curved line
ਕਰਵ ਟਰੇਸਿੰਗ,curve tracing
curvilinear asymptote,curvilinear asymptote
ਕਰਵਿਲੀਨੀਅਰ ਕੋਆਰਡੀਨੇਟਸ,curvilinear coordinates
ਕਰਵਿਲੀਨੀਅਰ ਰਿਗਰੈਸ਼ਨ,curvilinear regression
cusp,cusp
ਚੱਕਰ,cycle
ਚੱਕਰੀ ਪਰਿਵਰਤਨ,cyclical variation
ਚੱਕਰੀ ਕਰਾਸ ਉਤਪਾਦ,cyclic cross product
ਚੱਕਰ ਦੀ ਮੰਗ,cyclic demand
ਚੱਕਰੀ ਸਮੀਕਰਨ,cyclic expression
ਚੱਕਰੀ ਗਰੁੱਪ,cyclic group
ਚੱਕਰੀ ਕ੍ਰਮਵਾਰ,cyclic permutation
ਸਾਈਕਲੋਇਡ,cycloid
ਸਿਲੰਡਰ,cylinder
ਸਿਲੰਡਰ ਵਾਲਾ,cylindrical
ਸਿਲੰਡਰ ਸਤਹ,cylindrical surface
ਸਾਈਫਰ,cypher
D&#39;alembert ਦੇ ਅਸੂਲ,D'alembert's principle
ਗਿੱਲਾ ਹਾਰਮੋਨਿਕ ਫੰਕਸ਼ਨ,damped harmonic function
ਲਗਾਤਾਰ ਗਿੱਲਾ,damping constant
ਡਾਟਾ,data
ਡਾਟਾ ਉਤਪਤੀ,data origination
ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ ਸਿਸਟਮ,data processing system
ਡਾਟਾ ਪ੍ਰੋਸੈਸਰ,data processor
ਡਾਟਾ ਸ਼ੀਟ,data sheet
ਡੇਕਗਨ,decagon
decagram,decagram
decameter,decameter
ਸੜਨ ਨਿਰੰਤਰ,decay constant
ਸੜਨ ਵਕਰ,decay curve
ਵਿਨੀਤ ਫੰਕਸ਼ਨ,decent function
ਡੇਸੀਗ੍ਰਾਮ,decigram
decile,decile
ਦਸ਼ਮਲਵ,decimal
ਦਸ਼ਮਲਵ ਕੋਡ,decimal code
ਦਸ਼ਮਲਵ ਕੋਡਿਡ ਅੰਕ,decimal coded digit
ਦਸ਼ਮਲਵ ਵਿਸਥਾਰ,decimal expansion
ਦਸ਼ਮਲਵ ਅੰਸ਼,decimal fraction
ਦਸ਼ਮਲਵ ਸੰਕੇਤ,decimal notation
ਦਸ਼ਮਲਵ ਨੰਬਰਿੰਗ ਸਿਸਟਮ,decimal numbering system
ਦਸ਼ਮਲਵ ਬਿੰਦੂ,decimal point
ਦਸ਼ਮਲਵ ਸਕੇਲ,decimal scale
ਦਸ਼ਮਲਵ ਸਿਸਟਮ,decimal system
ਡੈਸੀਮੀਟਰ,decimeter
ਸਮਝਣਾ,deciphering
ਫੈਸਲੇ ਦਾ ਮਾਡਲ,decision model
ਫੈਸਲੇ ਦੀ ਥਿਊਰੀ,decision theory
ਫੈਸਲਾ ਵੇਰੀਏਬਲ,decision variable
ਡੀਕੋਡਰ,decoder
ਡੀਕੋਡਿੰਗ,decoding
ਸੜਨਯੋਗ ਸੈੱਟ,decomposable set
ਘਟ ਰਿਹਾ ਹੈ,decreasing
ਘਟਦੀ ਫੰਕਸ਼ਨ,decreasing function
Dedekind ਦੇ ਕੱਟ,Dedekind's cut
Dedekind ਦਾ ਪ੍ਰਮੇਯ,Dedekind's theorem
ਦਾ ਅਨੁਮਾਨ,deduce
ਕਟੌਤੀ ਵਿਧੀ,deductive method
ਨੁਕਸਦਾਰ,defective
