Tamil,Odiya
மத்திய,କେନ୍ଦ୍ରୀୟ |
மைய அச்சு,କେନ୍ଦ୍ରୀୟ ଅକ୍ଷ
மைய வேறுபாடு,କେନ୍ଦ୍ରୀୟ ପାର୍ଥକ୍ୟ |
மைய வேறுபாடு சூத்திரம்,କେନ୍ଦ୍ରୀୟ ପାର୍ଥକ୍ୟ ସୂତ୍ର |
மைய வேறுபாடு அட்டவணை,କେନ୍ଦ୍ରୀୟ ପାର୍ଥକ୍ୟ ସାରଣୀ |
மத்திய வரம்பு தேற்றம்,କେନ୍ଦ୍ରୀୟ ସୀମା ଥିଓରେମ୍ |
மைய தருணம்,କେନ୍ଦ୍ରୀୟ ମୁହୂର୍ତ୍ତ |
மத்திய செயலாக்க அலகு (CPU),କେନ୍ଦ୍ରୀୟ ପ୍ରକ୍ରିୟାକରଣ ଏକକ (CPU)
மைய போக்கு,କେନ୍ଦ୍ରୀୟ ପ୍ରବୃତ୍ତି |
மையம்,କେନ୍ଦ୍ର
ஈர்ப்பு மையம்,ମାଧ୍ୟାକର୍ଷଣ କେନ୍ଦ୍ର |
குழுவின் மையம்,ଗୋଷ୍ଠୀର କେନ୍ଦ୍ର |
வெகுஜன மையம்,ଜନତା କେନ୍ଦ୍ର |
சமச்சீர் மையம்,ସମୃଦ୍ଧତାର କେନ୍ଦ୍ର |
மையவிலக்கு விசை,ସେଣ୍ଟ୍ରିଫୁଗୁଲ୍ ଫୋର୍ସ |
மையவிலக்கு விசை,ସେଣ୍ଟ୍ରିପେଟାଲ୍ ଫୋର୍ସ |
மையப்பகுதி,ସେଣ୍ଟ୍ରଏଡ୍
உறுதி,ନିଶ୍ଚିତତା
cgs அமைப்பு,cgs ସିଷ୍ଟମ୍ |
cgs அலகு,cgs ଏକକ
வேறுபாட்டின் சங்கிலி விதி,ଭିନ୍ନତାର ଶୃଙ୍ଖଳା ନିୟମ |
வாய்ப்பு காரணங்கள்,ସୁଯୋଗ କାରଣ
வாய்ப்பு நகர்கிறது,ସୁଯୋଗ ଗତି କରେ |
அச்சுகளின் மாற்றம்,କୁମ୍ଭଗୁଡ଼ିକର ପରିବର୍ତ୍ତନ
அடிப்படை மாற்றம்,ଆଧାର ପରିବର୍ତ୍ତନ
ஒழுங்கு மாற்றம்,କ୍ରମ ପରିବର୍ତ୍ତନ
பண்பு குணகம்,ବ character ଶିଷ୍ଟ୍ୟ ଗୁଣବତ୍ତା
தீர்மானிக்கும்,ନିର୍ଣ୍ଣୟକାରୀ
சிறப்பியல்பு சமன்பாடு,ବ character ଶିଷ୍ଟ୍ୟ ସମୀକରଣ
பண்பு செயல்பாடு,ଚରିତ୍ରଗତ କାର୍ଯ୍ୟ
மடக்கையின் சிறப்பியல்பு,ଲୋଗାରିଦମର ଚରିତ୍ର |
பண்பு பல்லுறுப்புக்கோவை,ଚରିତ୍ରିକ ବହୁଭୂତ |
பண்பு மதிப்பு,ଚରିତ୍ରିକ ମୂଲ୍ୟ
பண்பு திசையன்,ଚରିତ୍ର ଭେକ୍ଟର୍ |
எழுத்துத் தொகுப்பு,ବର୍ଣ୍ଣ ସେଟ୍ |
விளக்கப்படம்,ଚାର୍ଟ
சி-சதுர விநியோகம்,ଚି-ବର୍ଗ ବଣ୍ଟନ |
சி-சதுர சூத்திரம்,ଚି-ବର୍ଗ ସୂତ୍ର |
சி-சதுர சோதனை,ଚି-ବର୍ଗ ପରୀକ୍ଷା |
நாண்,ଧ୍ୱନି
நாண்-பிரித்தல் முறை,କୋର୍ଡ-ବିସେକସନ ପଦ୍ଧତି |
மறைக்குறியீடு செய்தி (=குறியிடப்பட்ட செய்தி),ସାଇଫର୍ ବାର୍ତ୍ତା (= କୋଡ୍ ହୋଇଥିବା ବାର୍ତ୍ତା)
மறைக்குறியீடு (பூஜ்ஜியம்),ସାଇଫର୍ (ଶୂନ)
வட்டம்,ବୃତ୍ତ
ஒன்றிணைந்த வட்டம்,ସମ୍ମିଶ୍ରଣର ବୃତ୍ତ |
சுற்று அணி,ସର୍କିଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
வட்ட,ବୃତ୍ତାକାର |
வட்ட அறிகுறி,ବୃତ୍ତାକାର ଅସ୍ମପଟ୍ଟ |
வட்ட சுருளி,ବୃତ୍ତାକାର ହେଲିକ୍ସ |
வட்ட இயக்கம்,ବୃତ୍ତାକାର ଗତି |
சுற்று மையம்,ସୁନ୍ନତ
வட்ட வட்டம்,ସୁନ୍ନତ
சுற்றம்,ସର୍କୁସ୍କ୍ରିପ୍ କରନ୍ତୁ |
சுற்றத்தார்,ସର୍କୁକ୍ରାଇଡ୍ |
சுற்றப்பட்ட வட்டம்,ସର୍କୁକ୍ରାଇଡ୍ ସର୍କଲ୍ |
கிளாசிக்கல் கழித்தல் நுட்பம்,ଶାସ୍ତ୍ରୀୟ deductive କ que ଶଳ |
கிளாசிக்கல் இயக்கவியல்,ଶାସ୍ତ୍ରୀୟ ଗତିଶୀଳତା |
கிளாசிக்கல் தேர்வுமுறை,ଶାସ୍ତ୍ରୀୟ ଅପ୍ଟିମାଇଜେସନ୍ |
பாரம்பரிய அழிவு பிரச்சனை,ଶାସ୍ତ୍ରୀୟ ଧ୍ୱଂସ ସମସ୍ୟା |
கிளாசிக்கல் புள்ளியியல் இயக்கவியல்,ଶାସ୍ତ୍ରୀୟ ପରିସଂଖ୍ୟାନ ଯାନ୍ତ୍ରିକ |
பிழைகளின் வகைப்பாடு,ତ୍ରୁଟିର ଶ୍ରେଣୀକରଣ
வகுப்பு இடைவெளி,ଶ୍ରେଣୀ ବ୍ୟବଧାନ
வகுப்பு இடைவெளி அலகு,ଶ୍ରେଣୀ-ବ୍ୟବଧାନ ଏକକ |
வகுப்பு வரம்பு,ଶ୍ରେଣୀ ସୀମା
கடிகாரகடிகாரச்சுற்று,ଘଣ୍ଟା ବୁଲାଇ |
குளோபன் (= மூடிய மற்றும் திறந்த),clopen (= ବନ୍ଦ ଏବଂ ଖୋଲା)
மூடப்பட்டது,ବନ୍ଦ |
மூடிய குவிந்த மேலோடு,ବନ୍ଦ କନଭକ୍ସ ହଲ୍ |
மூடிய கன சதுரம்,ବନ୍ଦ କ୍ୟୁବ୍ |
மூடிய வளைவு,ବନ୍ଦ ବକ୍ର
மூடப்பட்ட டொமைன்,ବନ୍ଦ ଡୋମେନ୍ |
மூடிய உருவம்,ବନ୍ଦ ଚିତ୍ର
மூடிய இடைவெளி,ବନ୍ଦ ବ୍ୟବଧାନ |
மூடப்பட்ட பகுதி,ବନ୍ଦ ଅଞ୍ଚଳ |
மூடிய தொகுப்பு,ବନ୍ଦ ସେଟ୍ |
மூடிய மேற்பரப்பு,ବନ୍ଦ ପୃଷ୍ଠ
மூடல்,ବନ୍ଦ
மூடல் ஆபரேட்டர்,ବନ୍ଦ ଅପରେଟର |
மூடல் புள்ளி (= தொடர்பு புள்ளி),ବନ୍ଦ ବିନ୍ଦୁ (= ଯୋଗାଯୋଗ ବିନ୍ଦୁ)
மூடல் நிலைப்பாடு,ବନ୍ଦ ଡାକରା
மூடல் தொகுப்பு,ବନ୍ଦ ସେଟ୍ |
கொத்து புள்ளி,କ୍ଲଷ୍ଟର ବିନ୍ଦୁ |
கொத்து மாதிரி,କ୍ଲଷ୍ଟର ନମୁନା
கொத்து தொகுப்பு,କ୍ଲଷ୍ଟର ସେଟ୍ |
கோஆக்சியல் வட்டங்கள்,ସମବାୟ ସର୍କଲଗୁଡିକ |
கோஆக்சியல் பரவளையங்கள்,ସମବାୟ ପାରାବୋଲସ୍ |
கோஆக்சியல் விமானங்கள்,ସମବାୟ ବିମାନ
கோஆக்சியல் முக்கோணங்கள்,ସମବାୟ ତ୍ରିରଙ୍ଗା |
கோப் - டக்ளஸ் செயல்பாடு,କୋବ୍ - ଡଗଲାସ୍ କାର୍ଯ୍ୟ |
குறியீட்டு முறை,କୋଡିଂ
தரவு குறியீட்டு முறை,ତଥ୍ୟର କୋଡିଂ
இணை டொமைன்,ସହ-ଡୋମେନ୍ |
குணகம் அணி,କୋଏଫିସିଏଣ୍ଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
தொடர்பு குணகம்,ସମ୍ପର୍କର କୋଏଫିସିଏଣ୍ଟ୍ |
நிர்ணய குணகம்,ନିର୍ଣ୍ଣୟର ଗୁଣବତ୍ତା
நெகிழ்ச்சி குணகம்,ଇଲାସ୍ଟିସିଟିର କୋଏଫିସିଏଣ୍ଟ୍ |
விரிவாக்க குணகம்,ବିସ୍ତାରର ଗୁଣବତ୍ତା
உராய்வு குணகம்,ଘର୍ଷଣର କୋଏଫିସିଏଣ୍ଟ୍ |
நேரியல் விரிவாக்கத்தின் குணகம்,ର line ଖ୍ୟ ବିସ୍ତାରର କୋଏଫିସିଏଣ୍ଟ୍ |
பின்னடைவின் குணகம்,ରେଗ୍ରେସନ୍ ର ଗୁଣବତ୍ତା
மேற்பரப்பு பதற்றத்தின் குணகம்,ଭୂପୃଷ୍ଠ ଟେନସନ୍ ର କୋଏଫିସିଏଣ୍ଟ୍ |
மாறுபாட்டின் குணகம்,ପରିବର୍ତ୍ତନର ଗୁଣବତ୍ତା
இணைக்காரன்,କୋଫାକ୍ଟର |
நாணயம் வீசுதல் (நாணயத்தை வீசுதல்),ମୁଦ୍ରା ଥ୍ରୋ (ମୁଦ୍ରା ଟସ୍)
மாதிரி சேகரிப்பு,ନମୁନା ସଂଗ୍ରହ
கோலினியர்,collinear
ஒற்றுமை,collinearity
நெடுவரிசை,ସ୍ତମ୍ଭ
நெடுவரிசை சமநிலை,ସ୍ତମ୍ଭ ସମାନତା
நெடுவரிசைக்கு சமமானது,ସ୍ତମ୍ଭ ସମାନ
நெடுவரிசைக்கு சமமான அணி,ସ୍ତମ୍ଭ ସମାନ ମେଟ୍ରିକ୍ସ |
நிரல் அணி,ସ୍ତମ୍ଭ ମ୍ୟାଟ୍ରିକ୍ସ
நெடுவரிசை தரவரிசை,ସ୍ତମ୍ଭ ମାନ୍ୟତା
நெடுவரிசை குறைக்கப்பட்ட echolon matrix,ସ୍ତମ୍ଭ ଇକୋଲନ୍ ମ୍ୟାଟ୍ରିକ୍ସ ହ୍ରାସ କଲା |
நெடுவரிசை திசையன்,ସ୍ତମ୍ଭ ଭେକ୍ଟର୍ |
நெடுவரிசையில்,ସ୍ତମ୍ଭ ଅନୁସାରେ
ஒருங்கிணைந்த சமன்பாடு,ମିଳିତ ସମୀକରଣ |
பொதுவான கோணம்,ସାଧାରଣ କୋଣ
பொதுவான அச்சு,ସାଧାରଣ ଅକ୍ଷ
பொதுவான அடிப்படை,ସାଧାରଣ ଆଧାର |
பொதுவான வகுக்கும்,ସାଧାରଣ ଭେଦ
பொதுவான வேறுபாடு,ସାଧାରଣ ପାର୍ଥକ୍ୟ |
பொதுவான காரணி,ସାଧାରଣ କାରକ |
பொதுவான மடக்கை,ସାଧାରଣ ଲୋଗାରିଦମ୍ |
பொதுவான பல,ସାଧାରଣ ଏକାଧିକ |
பொதுவான விகிதம்,ସାଧାରଣ ଅନୁପାତ |
பொதுவான பிரிவு,ସାଧାରଣ ବିଭାଗ |
பொதுவான பக்கம்,ସାଧାରଣ ପାର୍ଶ୍ୱ |
பொதுவான தொடுகோடு,ସାଧାରଣ ଟାଙ୍ଗେଣ୍ଟ୍ |
பொதுவான சொல்,ସାଧାରଣ ଶବ୍ଦ
பரிமாற்ற சட்டம்,ଯାତାୟାତ ନିୟମ |
பரிமாற்ற சொத்து,ଯାତାୟାତ ସମ୍ପତ୍ତି |
பரிமாற்ற விதி,ଯାତାୟାତ ନିୟମ |
கூட்டல் பரிமாற்ற சட்டம்,ଯୋଗର କ୍ରମାଗତ ନିୟମ |
பெருக்கல் பரிமாற்ற விதி,ଗୁଣନର କ୍ରମାଗତ ନିୟମ |
பரிமாற்ற செயல்பாடு,ଯାତାୟାତ କାର୍ଯ୍ୟ
பரிமாற்றி குழு,ଯାତ୍ରୀ ଗୋଷ୍ଠୀ |
மெட்ரிக்குகளின் பரிமாற்றம்,ମ୍ୟାଟ୍ରିକ୍ସର ଯାତାୟାତ |
சிறிய தொகுப்பு,କମ୍ପାକ୍ଟ ସେଟ୍ |
ஒப்பீடு,ତୁଳନାତ୍ମକତା
வழிமுறைகளின் ஒப்பீடு,ଅର୍ଥର ତୁଳନା
சதவீத ஒப்பீடு,ଶତକଡା ତୁଳନା
ஒப்பீட்டு சோதனை,ତୁଳନା ପରୀକ୍ଷା
பொருந்தக்கூடிய சமன்பாடு,ସୁସଙ୍ଗତ ସମୀକରଣ
போட்டி விளையாட்டு,ପ୍ରତିଯୋଗୀ ଖେଳ |
போட்டி நிலைமை,ପ୍ରତିଯୋଗିତାମୂଳକ ପରିସ୍ଥିତି |
போட்டி உத்தி,ପ୍ରତିଯୋଗିତାମୂଳକ ରଣନୀତି |
தொகுப்பி,କମ୍ପାଇଲର୍
நிரப்பு,ସଂପନ୍ନ
நிரப்பு கோணம்,ସଂପୃକ୍ତ କୋଣ |
நிரப்பு நிகழ்வு பூரக் கட்டனா,ସପ୍ଲିମେଣ୍ଟାରୀ ଇଭେଣ୍ଟ पूरक घटना
நிரப்பு காரணி,ସଂପୃକ୍ତ କାରକ |
நிரப்பு செயல்பாடு,ସହାୟକ କାର୍ଯ୍ୟ
நிரப்பு அரை இடம்,ସଂପୃକ୍ତ ଅଧା ସ୍ଥାନ |
நிரப்பு இடைவெளி,ସଂପୃକ୍ତ ବ୍ୟବଧାନ |
நிரப்பு தொகுப்பு,ସଂପନ୍ନ ସେଟ୍ |
நிரப்புதல்,ପରିପୁରଣ
ஒரு தொகுப்பின் நிரப்பு,ଏକ ସେଟ୍ ର ସଂପନ୍ନ
முழுமையான மக்கள் தொகை கணக்கெடுப்பு,ସମ୍ପୂର୍ଣ୍ଣ ଜନଗଣନା
முழுமையான தொடர்பு அணி,ସଂପୂର୍ଣ୍ଣ ସମ୍ପର୍କ ମେଟ୍ରିକ୍ସ |
முழுமையான மெட்ரிக் வெளி,ସମ୍ପୂର୍ଣ୍ଣ ମେଟ୍ରିକ୍ ସ୍ପେସ୍ |
முழுமையான ஆர்த்தோநார்மல் தொகுப்பு,ସଂପୂର୍ଣ୍ଣ ଅଥର୍ନୋମାଲ୍ ସେଟ୍ |
முழு நாற்கர,ସମ୍ପୂର୍ଣ୍ଣ ଚତୁର୍ଭୁଜ |
முழுமையான பங்கு,ସଂପୂର୍ଣ୍ଣ ଭାଗ
மொத்த தொகுப்பு,ସଂପୂର୍ଣ୍ଣ ସେଟ୍ |
முழுமையான தீர்வு,ସଂପୂର୍ଣ୍ଣ ସମାଧାନ |
முற்றிலும் சீரற்ற வடிவமைப்பு,ସଂପୂର୍ଣ୍ଣ ରୂପେ ଡିଜାଇନ୍ |
சிக்கலான வாதம்,ଜଟିଳ ଯୁକ୍ତି
