Tamil,Telugu
அசெம்பிளேஜ்,సమావేశం
ஒருங்கிணைப்பு செயல்திறன்,సమీకరణ సామర్థ్యం
ஒருங்கிணைப்பு வேர்,అస్సిమిలేటరీ రూట్
உதவி இனப்பெருக்க நுட்பம்,సహాయక పునరుత్పత్తి సాంకేతికత
சங்க பகுதி,అసోసియేషన్ ప్రాంతం
அசோசியேட்டிவ் சிம்பியோசிஸ்,అసోసియేటివ్ సహజీవనం
வகைப்படுத்தல் மற்றும் மறுசீரமைப்பு,కలగలుపు మరియు పున omb సంయోగం
காரணியின் வகைப்படுத்தல்,కారకం యొక్క కలగలుపు
ஆஸ்டாகஸ்,అస్టాకస్
அஸ்டெரேசி,ఆస్టెరేసి
நட்சத்திரங்கள்,ఆస్టారేల్స్
சிறுகோள்,గ్రహశకలం
ஆஸ்துமா,ఉబ్బసం
அஸ்ட்ராகலஸ் கம்மிஃபர்,ఆస్ట్రగలస్ గుమ్మర్
நிழலிடா சுழல் கம்பம்,జ్యోతిష్య కుదురు పోల్
வானியலாளர்,ఖగోళ శాస్త్రవేత్త
சமச்சீரற்ற காரியோடைப்,అసమాన కార్యోటైప్
சமச்சீரற்ற,అసమాన
Aththeromatous,అథెరోమాటస్
பெருந்தமனி தடிப்பு,అథెరోస్క్లెరోసిస్
பெருந்தமனி தடிப்பு தகடு,అథెరోస్క్లెరోటిక్ ఫలకం
அட்லஸ்,భౌగోళిక పటం
அட்லஸ் முதுகெலும்பு,అట్లాస్ వెన్నుపూస
வளிமண்டலம்,వాతావరణం
வளிமண்டல,వాతావరణం
வளிமண்டல உள்ளீடுகள்,వాతావరణ ఇన్పుట్లు
அணு சக்தி நுண்ணோக்கி,అటామిక్ ఫోర్స్ మైక్రోస్కోప్
அணு,అణువు
ATP ASE,ATP ASE
ஏட்ரியல் சுருக்கம்,కర్ణిక సంకోచం
ஏட்ரியல் குறு நடுக்கம்,కర్ణిక దడ
ஏட்ரியல் நேட்ரியூரிடிக் காரணி (ANF),కర్ణిక మధ్యస్థ
ஏட்ரியல் முனை,కర్ణిక నోడ్
ஏட்ரியல் சிஸ்டோல்,కర్ణిక సిస్టోల్
அட்ரியோவென்ட்ரிகுலர் முனை,అట్రియోవెంట్రిక్యులర్ నోడ్
அட்ரியோவென்ட்ரிகுலர் வால்வு,అట్రియోవెంట్రిక్యులర్ వాల్వ్
ஏட்ரியம் (பீட்ரியா),కర్ణిక
ஏட்ரியம் (பீட்ரியா),కర్ణిక
அட்ரோபா பெல்லடோனா,అట్రోపా బెల్లడోన్నా
அட்ராபி,క్షీణత
அட்ரோபின் ஆல்கலாய்டு,అట్రోపిన్ ఆల్కలాయిడ్
இணைப்பு தட்டு,అటాచ్మెంట్ ప్లేట్
செவிவழி புறணி,శ్రవణ వల్కలం
ஆலோசிரா,Ululosira
ஆரிகல் (ஆரிகுலா),మూత్రకద్రవయ ఎముక
ஆரிகல் (ஆரிகுலா),మూత్రకద్రవయ ఎముక
ஆரிகல் (ஆரிகுலா),మూత్రకద్రవయ ఎముక
ஆரிகல் (ஆரிகுலா),మూత్రకద్రవయ ఎముక
ஆஸ்ட்ராலோபிதீசின்கள்,ఆస్ట్రాలోపిథెసిన్లు
தன்னியக்கவியல்,ఆటోకాలజీ
தானியங்கு டி.என்.ஏ சீக்வென்சர்,ఆటోమేటెడ్ DNA సీక్వెన్సర్
ஆட்டோபோலிப்ளோயிட்,ఆటోపోలిప్లోయిడ్
ஆட்டோஅனலைசர்,ఆటోనలైజర్
தன்னியக்க,ఆటోగామి
தன்னியக்க,ఆటోగామి
ஆட்டோகிராஃப்ட்,ఆటోగ్రాఫ్ట్
தன்னுடல் தாங்குதிறன் நோய்,స్వయం ప్రతిరక్షక వ్యాధి
ஆட்டோமொபைல் வெளியேற்றம்,ఆటోమొబైల్ ఎగ్జాస్ట్
தன்னியக்க (விருப்பமில்லாத) நரம்பு மண்டலம்,అటానమిక్ (అసంకల్పిత) నాడీ వ్యవస్థ
தன்னியக்க லைசோசோம்,ఆటోఫాగిక్ లైసోజోమ్
ஆட்டோப்ளோயிட்,ఆటోప్లాయిడ్
ஆட்டோபோடியம்,ఆటోపోడియం
ஆட்டோபோலிப்ளோயிட்,ఆటోపోలిప్లోయిడ్
ஆட்டோசோமல் குரோமோரோம்,ఆటోసోమల్ క్రోమోరోమ్
ஆட்டோசோமால் மரபணு,ఆటోసోమల్ జన్యువు
ஆட்டோசோம்,ఆటోసోమ్
ஆட்டோடெட்ராப்ளோயிட்,ఆటోటెట్రాప్లాయిడ్
தன்னியக்கவியல்,ఆటోటోమి
ஆட்டோட்ரிப்ளோயிட் வகை,ఆటోట్రిప్లోయిడ్ రకం
ஆட்டோட்ரோஃப்,ఆటోట్రోఫ్
இலையுதிர் மரம்,శరదృతువు కలప
ஆக்சனோகிராஃப்,అక్సనోగ్రాఫ్
ஆக்சனோமீட்டர்,అక్సనోమీటర్
இறுதியில் வளர்ச்சி,సహాయక పెరుగుదల
ஆக்சின்,ఆక్సిన్
ஆக்சோட்ரோஃப்,ఆక్సోట్రోఫ్
ஒரு வி மூட்டை,ఒక v బండిల్
