Marathi,Bengali
"निष्कासन, स्वच्छ","বহিষ্কার, পরিষ্কার"
कातरणे,কর্তন
कातरणे सर्किट,শিয়ারিং সার্কিট
कॅलड,ক্যালাড
घड्याळ वारंवारता,ঘড়ি ফ্রিকোয়েন্সি
घड्याळ पल्स जनरेटर,ঘড়ির পালস জেনারেটর
कदल आरएस फ्लिप फ्लॉप,কদল আরএস ফ্লিপ ফ্লপ
बंद सर्किट दूरदर्शन,ক্লোজড সার্কিট টেলিভিশন
बंद लूप ऑपरेशन,বন্ধ লুপ অপারেশন
बंद लूप लाभ,বন্ধ লুপ লাভ
पूरक मेटॅलिक सेमीकंडक्टर,পরিপূরক ধাতব সেমিকন্ডাক্টর
CMOS डिव्हाइस,CMOS ডিভাইস
CMRR (कॉमन मोड न्यूट्रलायझेशन रेशो),সিএমআরআর (সাধারণ মোড নিরপেক্ষকরণ অনুপাত)
CO2 लेसर,CO2 লেজার
समाक्षीय केबल,সমাক্ষ তারের
कोएक्सियल कोटर,সমাক্ষ কোটার
समाक्षीय कनेक्टर,সমাক্ষ সংযোগকারী
"समाक्षीय कनेक्टर, समाक्षीय कनेक्टर","সমাক্ষ সংযোগকারী, সমাক্ষ সংযোগকারী"
समाक्षीय रेषा,সমাক্ষ রেখা
समाक्षीय रेषा,সমাক্ষ রেখা
समाक्षीय लहरी मार्ग,সমাক্ষ তরঙ্গ পথ
कोड बदल,কোড পরিবর্তন
कोड चेंजर,কোড পরিবর্তনকারী
"कोडेक, कोडर-डीकोडर","কোডেক, কোডার-ডিকোডার"
स्टिरिओ कोडिंग,স্টেরিও কোডিং
कपलिंग गुणांक,কাপলিং সহগ
प्रतिबंधक शक्ती,নিয়ন্ত্রক শক্তি
सुसंगत प्रकाश,সুসঙ্গত আলো
कुंडली,রাশিফল
कॉइल वाइंडिंग मशीन,কয়েল উইন্ডিং মেশিন
योगायोग सर्किट,কাকতালীয় সার্কিট
गरम कॅथोड ट्यूब,গরম ক্যাথোড টিউব
कोल्ड वेल्डिंग पॉइंट,ঠান্ডা ঢালাই পয়েন্ট
"कलेक्टर, कलेक्टर","সংগ্রাহক, সংগ্রাহক"
प्रवाह गोळा करणे,সংগ্রহ প্রবাহ
संग्राहक क्षय,সংগ্রাহক ক্ষয়
कलेक्टर कार्यक्षमता,সংগ্রাহক দক্ষতা
समांतर लेन्स,সমান্তরাল লেন্স
वर्ण मसुदा,চরিত্রের খসড়া
रंग फुटणे,রঙ ফেটে যাওয়া
"रंग कोड, वर्ण कोड","রঙ কোড, অক্ষর কোড"
रंग भिन्नता सिग्नल,রঙ ডিফারেনশিয়াল সংকেত
उतारा,প্রতিষেধক
रंग मॉनिटर,রঙ মনিটর
वर्ण पुनरुत्पादन,চরিত্রের প্রজনন
रंग संपृक्तता,রঙ স্যাচুরেশন
रंगीत वाहक वारंवारता,রঙিন ক্যারিয়ার ফ্রিকোয়েন্সি
अॅक्रोमॅटिक सिग्नल,অ্যাক্রোমেটিক সংকেত
रंगीत दूरदर्शन,রঙিন টেলিভিশন
रंगीत टेलिव्हिजन बॉडी,রঙিন টেলিভিশন বডি
"स्तंभ स्पीकर, स्तंभीय आवाज ठेवणारा","কলাম স্পিকার, কলামার শব্দ জমাকারী"
"कंघी फिल्टर, कंघी फिल्टर","চিরুনি ফিল্টার, চিরুনি ফিল্টার"
कनेक्शन सर्किट,সংযোগ সার্কিট
