Telugu,Hindi
డ్రెస్సింగ్ (విత్తనం),प्रसाधन (बीज)
డ్రిల్ (ఎన్.),"बरमा, उथली भूल, ड्रिल, वपित्र"
డ్రిల్లింగ్ (ఎగ్. ఇంజిగ్),"सूराख करना, बेधन, बरमाना"
వ్యవసాయ శాస్త్రం,"वेधना, ड्रिल से बोना, ड्रिल से डालना"
బిందు సేద్యం,बूंद-बूंद सिंचाई
డ్రైలాండ్ వ్యవసాయం,शुष्क खेती
దుమ్ము,"धूल, बुकनी"
డస్టర్,"धूलित्र, प्रकीर्णक"
దుమ్ము,बुरकना
మరగుజ్జు,"बौना, वामन"
మరగుజ్జు పిరమిడ్,वामन पिरामिड
మరగుజ్జు,वामिनीयन
డైసీ,गुलबहार
తేదీలు,खजूर
రోజు జాస్మిన్,दिन का राजा
మెంతులు,सोया
దిననాథ్ గడ్డి,दीनानाथ घास
డాడర్,अमरबेल
"డూబ్ గడ్డి, బెర్ముడా గడ్డి",दूब घास
డ్రూస్,छोंकर
పొడి అల్లం,सौंठ
బీటిల్‌ను డీఫోలైట్ చేస్తుంది,पत्तियां खाने वाला भृंग
డ్రోన్,नर मधुमक्खी
బాతు,बत्तख
ఎకాలజీ,पारिस्थितिकी
ఎకోనొమెట్రిక్స్,अर्थमिति
ఆర్థిక సామర్థ్యం,आर्थिक दक्षता
ఎకోటైప్,पारिस्थितिक प्ररूप
ఎక్టోట్రోఫిక్,बहिःस्तरपोषित
ఎడాఫిక్,मृदीय
ఎడాఫాలజీ,मृद विज्ञान
అంచు,"मेड़बंदी, किनारा बनाना, किनारा बंदी"
తినదగిన భాగం,खाद्य अंश
డిమాండ్ యొక్క స్థితిస్థాపకత,मांग की लोच
ఉత్పత్తి యొక్క స్థితిస్థాపకత,उत्पादन लोच
విద్యుద్విశ్లేషణ,विद्युत्-अपघटन
ఎలెక్ట్రోఫోరేసిస్,वैद्युतकण-संचलन
ఎలివియేషన్,अवक्षालन
ఎమాస్క్యులేటర్,"विपुंसीकारित्र, बंधकारित्र, विपुंसीकार, बंध्यकार"
ఎంబాంకింగ్,"मेड़ बंदी, डौलबंदी"
పిండం,भ्रूण
పిండశాస్త్రం,"भ्रूणविज्ञान, भ्रौणिकी"
ఆవిర్భావం,"निकलना, निर्गमन"
ఎమల్సిఫైయర్,पायसीकारक
ఎండోజెనస్,अंतर्जात
ఎండోమిటోసిస్,अंतःसूत्री विभाजन
ఎండోపరాసైట్,अंतःपरजीवी
ఎండోస్పెర్మ్,भ्रूणपोष
ఎంటర్ప్రైజ్,उद्यम
కీటకాలజీ,कीटविज्ञान
పర్యావరణం,पर्यावरण
ఎంజైమ్,"प्रकिण्व, एन्जाइम"
ఎపికోటిల్ అంటుకట్టుట,दलपुंज कलमबंदी
ఎపిఫైట్,"अधिपादप, एपिफाइट"
ఈక్విటీ,समानधारिता
నిర్మూలన,उन्मूलन
అవసరమైన పోషకాలు,आवश्यक पोषक तत्व
అంచనా,"परिमापन, कूतना, आकलन"
ఎటిలేషన్,पांडुरता
యూజెనిక్,सुजननिक
మూల్యాంకనం,मूल्यांकन
ఆవిరిపోటు,वाष्पनमापी
ఇవాపో-ట్రాన్స్పిరేషన్,वाष्पन-वाष्पोत्सर्जन
ఎవర్‌గ్రీన్ విప్లవం,सदाहरित क्रांति
సతత హరిత,"सदाहरित, सदापर्णी"
పరిణామం,विकास
ఎక్సైజ్,उच्छेद करना
అలసట,परिक्षय (उर्वरता)
దోపిడీ,शोषण
అన్వేషణ,"खोज, अन्वेषण"
ఎక్స్‌ట్రషన్,"बहिर्बेधन, उत्सारण"
కళ్ళు,आंख (गन्ना/आलू)
తినదగిన పైన్,चिलगोजा
"ఏనుగు పాదం, యమ",जिमीकंद
యూకలిప్టస్,सफेदा
వానపాము,केंचुआ
కీటక శాస్త్రవేత్త,कीट विज्ञानी
పర్యావరణవేత్త,पर्यावरणविद्
కారకం,"कारक, घटक, उपादान, साधन"
కారకాల ఉత్పాదకత,कारक उत्पादकता
కారకం,आढ़तिये का बट्टा
కారకమైన బ్లాక్ డిజైన్,क्रमगुणित अवरोध डिजाइन
