Tamil,Odiya
பயன்பாட்டு தொகுப்பு,ପ୍ରୟୋଗ ପ୍ୟାକେଜ୍
பயன்பாட்டு நிரல்,ପ୍ରୟୋଗ ପ୍ରୋଗ୍ରାମ
பயன்பாட்டு நிரலாக்க,ପ୍ରୟୋଗ ପ୍ରୋଗ୍ରାମିଂ |
பயன்பாடு தேவையான மொழி,ପ୍ରୟୋଗ ଆବଶ୍ୟକ ଭାଷା |
பயன்பாட்டு மென்பொருள்,ପ୍ରୟୋଗ ସଫ୍ଟୱେର୍
Applique,ଆପ୍ଲିକ୍
தோராயக் கோட்பாடு,ଆନୁମାନିକ ସିଦ୍ଧାନ୍ତ |
தன்னிச்சையான அணுகல்,ଇଚ୍ଛାଧୀନ ପ୍ରବେଶ |
தன்னிச்சையான வரிசை கணினி,ଇଚ୍ଛାଧୀନ କ୍ରମ କମ୍ପ୍ୟୁଟର |
நடுவர்,ଆର୍ବିଟ୍ରେସନ୍
கட்டிடக்கலை,ସ୍ଥାପତ୍ୟ
காப்பகப்படுத்துதல்,ଅଭିପାକ୍ଷେତ୍ର
பகுதி குறியீடு,ଏରିୟା କୋଡ
பகுதி தேடல்,କ୍ଷେତ୍ର ସନ୍ଧାନ
பகுதி பரிமாற்றம்,କ୍ଷେତ୍ର ସ୍ଥାନାନ୍ତର
பகுதி மாறி,କ୍ଷେତ୍ର ଭେରିଏବଲ୍
வாதம்,ଯୁକ୍ତି
வாத முகவரி,ଯୁକ୍ତି ଠିକଣା
வாத பட்டியல்,ଯୁକ୍ତି ତାଲିକା
எண்கணித அறிவுறுத்தல்,ଗାଣିତିକ ନିର୍ଦ୍ଦେଶ
எண்கணித மற்றும் தர்க்க அலகு,ଗାଣିତିକ ଏବଂ ତର୍କ ଏକକ |
எண்கணித ஒதுக்கீட்டு அறிக்கை,ଗାଣିତିକ ଆସାଇନମେଣ୍ଟ ଷ୍ଟେଟମେଣ୍ଟ୍ |
எண்கணித சோதனை,ଗାଣିତିକ ଯାଞ୍ଚ |
எண்கணித மாறிலி,ଗାଣିତିକ ସ୍ଥିର |
எண்கணித மாற்றம்,ଗାଣିତିକ ରୂପାନ୍ତର
எண்கணித தரவு,ଗାଣିତିକ ତଥ୍ୟ |
எண்கணித விதிவிலக்கு,ଗାଣିତିକ ବ୍ୟତିକ୍ରମ |
எண்கணித வெளிப்பாடு,ଗାଣିତିକ ଅଭିବ୍ୟକ୍ତି |
எண்கணித நிலையான புள்ளி,ଗାଣିତିକ ଫିକ୍ସଡ୍ ପଏଣ୍ଟ |
எண்கணித வரிசைமுறை,ଗାଣିତିକ ହାଇରାର୍କି |
அறிக்கை என்றால் எண்கணிதம்,ବେଷ୍ଟମେଟିକ୍ ଯଦି ଷ୍ଟେଟମେଣ୍ଟ୍ |
எண்கணித தர்க்கம்,ଗାଣିତିକ ତର୍କ
எண்கணித தர்க்க அலகு,ଗାଣିତିକ ତର୍କ ଏକକ |
எண்கணித செயல்பாடு,ଗାଣିତିକ ଅପରେସନ୍ |
எண்கணித ஆபரேட்டர்,ଗାଣିତିକ ଅପରେଟର |
எண்கணித வழிதல்,ଗାଣିତିକ ଓଭରଫ୍ଲୋ |
எண்கணித படத் தரவு,ଗାଣିତିକ ଚିତ୍ର ତଥ୍ୟ |
எண்கணித முன்னுரிமை,ଗାଣିତିକ ପ୍ରଚାର
எண்கணித முதன்மை,ଗାଣିତିକ ପ୍ରାଥମିକ |
எண்கணித பதிவு,ଗାଣିତିକ ରେଜିଷ୍ଟର |
எண்கணித உறவு,ଗାଣିତିକ ସମ୍ପର୍କ |
எண்கணித ஸ்கேன்,ଗାଣିତିକ ସ୍କାନ୍ |
எண்கணித பிரிவு,ଗାଣିତିକ ବିଭାଗ |
எண்கணித மாற்றம்,ଗାଣିତିକ ଶିଫ୍ଟ |
எண்கணித மாற்றம்,ଗାଣିତିକ ସ୍ଥାନାନ୍ତରିତ |
எண்கணித அறிக்கை,ଗ୍ୟଟିଥେଟିକ୍ ଷ୍ଟେଟମେଣ୍ଟ
எண்கணித கால,ଗାଣିତିକ ଶବ୍ଦ
எண்கணித கீழ்ப்படிதல்,ଆରିଥମେଟିକ୍ ଅଣ୍ଡରଫ୍ଲୋ |
எண்கணித அலகு,ଗାଣିତିକ ଏକକ |
வரிசை,ଆରେ
வரிசை,ଆରେ ବନ୍ଧା
வரிசை கணினி,ଆରେ କମ୍ପ୍ୟୁଟର |
வரிசை பரிமாணம்,ଆରେ ଡାଇମେସନ୍ |
வரிசை உறுப்பு,ଆରେ ଉପାଦାନ
வரிசை வெளிப்பாடு,ଆରେ ଏକ୍ସପ୍ରେସନ୍ |
வரிசை பெயர்,ଆରେ ନାମ
கட்டமைப்புகளின் வரிசை,ସଂରଚନାଗୁଡ଼ିକର ଆରେ |
வரிசை அச்சிடுதல்,ଆରେ ମୁଦ୍ରଣ
வரிசை செயலாக்கம்,ଆରେ ପ୍ରକ୍ରିୟାକରଣ |
வரிசை செயலி,ଆରେ ପ୍ରୋସେସର୍ |
வெளிப்பாடு புள்ளி,ଆର୍ଟିକ୍ୟୁଲେସନ୍ ପଏଣ୍ଟ |
செயற்கை அறிவாற்றல்,କୃତ୍ରିମ ଜ୍ଞାନ
செயற்கை நுண்ணறிவு,କୃତ୍ରିମ ବୁଦ୍ଧି
செயற்கை மொழி,କୃତ୍ରିମ ଭାଷା |
செயற்கை மாறி,କୃତ୍ରିମ ଭେରିଏବଲ୍ |
கலை பயன்பாட்டு தரவு வங்கி,କଳା ପ୍ରୟୋଗ ଡାଟା ବ୍ୟାଙ୍କ |
கலை பயன்பாட்டு இசை,କଳା ପ୍ରୟୋଗ ସଂଗୀତ |
கலை பயன்பாட்டு முறை உருவாக்கம்,କଳା ପ୍ରୟୋଗ ନମୁନା ପି generation ଼ି |
அசெண்டர்,କୁବିଙ୍ଗ୍ସ
ஏறும் வரிசை,ଆରୋହଣ ସର୍ଟ |
ASCIL,ଆଷ୍ଟିଲ୍ |
ASCII கட்டுப்பாட்டு தன்மை,ASCII ନିୟନ୍ତ୍ରଣ ବର୍ଣ୍ଣ |
ASCII விசை வாரியம்,ASCII କି ବୋର୍ଡ |
அம்சம்,ସର୍ବୋଚ୍ଚ
அம்சம் மற்றும்,ଦିଗ ଏବଂ
ஒன்றுகூடு,ଏକତ୍ର ହୁଅ
கூடியிருந்த தோற்றம்,ଏକତ୍ରିତ ଉତ୍ପତ୍ତି |
காலத்தை ஒன்றிணைக்கவும்,ସମୟ ସମାପ୍ତ କରନ୍ତୁ |
அசெம்பிளர்,ଏକତ୍ରିତ |
அசெம்பிளர் டைரெக்டிவ்,ଏକତ୍ରିତ ନିର୍ଦ୍ଦେଶନାମା |
அசெம்பிளர் வசதி,ଏକତ୍ରିତ ସୁବିଧା |
அசெம்பிளர் மொழி,ଏକତ୍ରିତ ଭାଷା |
அசெம்பிளிங்,ଏକତ୍ର କରିବା
அசெம்பிளிங் கட்டம்,ଏକତ୍ର କରିବା ପର୍ଯ୍ୟାୟ |
நேரம் திரட்டுதல்,ସମୟ ଆସୁଛି
சட்டசபை,ସଭା
சட்டசபை மொழி,ଆସେମ୍ବଲି ଭାଷା |
சட்டசபை மொழி நிரலாக்க,ବିଧାନସଭା ଭାଷା ପ୍ରୋଗ୍ରାମିଂ |
சட்டசபை மொழி மென்பொருள் நெகிழ்வுத்தன்மை,ବିଧାନସଭା ଭାଷା ସଫ୍ଟୱେର୍ ନମନୀୟତା |
சட்டசபை பட்டியல்,ଆସେମ୍ବଲି ତାଲିକା |
சட்டசபை கட்டம்,ଆସେମ୍ବଲି ପର୍ଯ୍ୟାୟ |
சட்டசபை வழக்கம்,ଏକତ୍ର ବିଚ୍ଛିନ୍ନ ରୁଟିନ୍ |
சட்டசபை நேரம்,ସଭା ସମୟ
சட்டசபை பிரிவு,ଏକତ୍ରତା ଏକକ |
ஒதுக்கீட்டு அட்டவணைப்படுத்தல்,ଆସାଇନମେଣ୍ଟ ଇଣ୍ଡେକ୍ସ କରିବା |
ஒதுக்கீட்டு செயல்பாடு,ଆସାଇନମେଣ୍ଟ ଅପରେସନ୍ |
ஒதுக்கீட்டு அறிக்கை,ଆସାଇନମେଣ୍ଟ ଷ୍ଟେଟମେଣ୍ଟ
துணை முகவரி,ଆସିବେଗତ ଠିକଣା |
துணை வரிசை பதிவு,ଆସୋସିଟିଭ୍ ଆରେ ପଞ୍ଜିକରଣ |
துணை விசை,ସନ୍ଦେହଜନକ କି?
துணை மொழி,ଆସୋସିଟିଭ୍ ଭାଷା |
துணை நினைவகம்,ଆସୋସିଟିଭ୍ ମେମୋରୀ |
துணை சேமிப்பு,ଆସିବେସିଭ୍ ଷ୍ଟୋରେଜ୍ |
தசம புள்ளி என்று கருதப்படுகிறது,ଦଶମିକ ପଏଣ୍ଟ ଅନୁମାନ କରାଯାଏ |
சமச்சீரற்ற சாதனம்,ଅସୀମା ପ୍ରତୀକ ଉପକରଣ |
சமச்சீரற்ற i/o,ଅସୀମେଟ୍ରିକ୍ I / O
ஒத்திசைவற்ற,ଅସନ୍ତୁଳିତ
ஒத்திசைவற்ற கணினி,ଅସନ୍ତୁଳିତ କମ୍ପ୍ୟୁଟର |
ஒத்திசைவற்ற தரவு பரிமாற்றம்,ଅସନ୍ତୁଳିତ ତଥ୍ୟ ସ୍ଥାନାନ୍ତର |
ஒத்திசைவற்ற தரவு பரிமாற்றம்,ଅସନ୍ତୁଳିତ ତଥ୍ୟ ପ୍ରସାରଣ |
ஒத்திசைவற்ற சாதனங்கள்,ଅସନ୍ତୁଳିତ ଉପକରଣଗୁଡ଼ିକ |
ஒத்திசைவற்ற செயல்பாடு,ଅସନ୍ତୁଳିତ ଅପରେସନ୍ |
ஒத்திசைவற்ற சமிக்ஞை,ଅସନ୍ତୁଳିତ ସଙ୍କେତ |
ஒத்திசைவற்ற நேர பிரிவு மல்டிபிளெக்சிங்,ଅସନ୍ତୁଳିତ ସମୟ ବିଭାଗ ମିଲିସନ୍ |
ஒத்திசைவற்ற பரிமாற்றம்,ଅସନ୍ତୁଳିତ ଟ୍ରାନ୍ସମିସନ୍ |
ஒத்திசைவற்ற வேலை,ଅସନ୍ତୁଳିତ କାର୍ଯ୍ୟ
இணைக்கப்பட்ட செயலாக்கம்,ସଂଲଗ୍ନ ପ୍ରକ୍ରିୟାକରଣ |
இணைக்கப்பட்ட செயலி,ସଂଲଗ୍ନ ସଞ୍ଚାଳକ |
இணைக்கப்பட்ட ஆதரவு செயலி,ସଂଲଗ୍ନ ସମର୍ଥନ ସଞ୍ଚାଳକ |
செயல்பாட்டில் கலந்து கொண்டார்,ଯୋଗଦାନ ଅପରେସନ୍ |
பாதை அச்சுப்பொறியில் கலந்து கொண்டார்,ଟ୍ରେଲ୍ ପ୍ରିଣ୍ଟର୍
கவனம் குறுக்கீடு,ଧ୍ୟାନ ବାଧା
கவனம் விசை,ଧ୍ୟାନ ଚାବି |
விழிப்புணர்வு,ସାଧନ
விழிப்புணர்வு மாறிலி,ଆଭେନ୍ୟୁଏସନ୍ ସ୍ଥିର |
விழிப்புணர்வு விலகல்,ଆଭେନ୍ୟୁସନ୍ ବିକୃତି |
விழிப்புணர்வு சமநிலை,ଆଟେନୋଏନ୍ସିଆଲ୍ ସାଇକେଲାଇଜର୍ |
அட்டென்யூட்டர்,ଆଟେଟୋଲେଟର୍ |
பண்புக்கூறு,ଗୁଣ
கேட்கக்கூடிய அலாரம்,ଶ୍ରୋତା ଆଲାର୍ମ |
ஆடியோ கேசட்,ଅଡିଓ କ୍ୟାସେଟ୍ |
ஆடியோ விசாரணை,ଅଡିଓ ଅନୁସନ୍ଧାନ |
ஆடியோ வரி,ଅଡିଓ ରେଖା |
ஆடியோ பதில்,ଅଡିଓ ପ୍ରତିକ୍ରିୟା |
ஆடியோ மறுமொழி செய்தி,ଅଡିଓ ପ୍ରତିକ୍ରିୟା ବାର୍ତ୍ତା |
ஆடியோ மறுமொழி அலகு,ଅଡିଓ ପ୍ରତିକ୍ରିୟା ୟୁନିଟ୍ |
ஆடியோடேப் ஸ்டோரேஜ் யூனிட்,ଅଡିଓଟୋଟା ଆପ୍ ଷ୍ଟୋରେଜ୍ ୟୁନିଟ୍ |
ஆடியோ தொலைத்தொடர்பு வரி,ଅଡିଓ ଟେଲିକମ୍ ମେମ୍ବୂରଣ ରେଖା |
ஆடியோ முனையம்,ଅଡିଓ ଟର୍ମିନାଲ୍ |
தணிக்கை கட்டளை மொழி,ଅଡିଟ୍ କମାଣ୍ଡ୍ ଭାଷା |
தணிக்கை நிரலாக்க,ଅଡିଟ୍ ପ୍ରୋଗ୍ରାମିଂ |
தணிக்கை சோதனை,ଅଡିଟ୍ ଟ୍ରେଲ୍ |
ஆகஸ்ட்,Augeend
அதிகரிப்பு,ବୃଦ୍ଧି
ஆக்மென்டர்,ଅଗମେଣ୍ଟର୍ |
நூலாசிரியர்,ଲେଖକ
படைப்பாற்றல்,ଲେଖକ
படைப்பாற்றல் அமைப்பு,ଲେଖକ ସିଷ୍ଟମ୍ |
அதிகாரம்,ପ୍ରାଧିକରଣ
அங்கீகார குறியீடு,ପ୍ରାଧିକରଣ କୋଡ୍
அங்கீகரிக்கப்பட்ட நூலகம்,ପ୍ରାଧିକୃତ ଲାଇବ୍ରେରୀ |
அங்கீகரிக்கப்பட்ட திட்டம்,ପ୍ରାଧିକୃତ ପ୍ରୋଗ୍ରାମ |
அங்கீகரிக்கப்பட்ட நிரல் வசதி,ପ୍ରାଧିକୃତ ପ୍ରୋଗ୍ରାମ ସୁବିଧା |
வாகன சுருக்கம்,ଅଟୋ ବିସ୍ତୃତ
ஆட்டோஆன்ஸ்வெர்,ଅଟୋ ଥାଇନର୍ |
ஆட்டோ துவக்க,ଅଟୋ ବୁଟିଙ୍ଗ୍ |
ஆட்டோ பைபாஸ்,ଅଟୋ ବାଇପାସ୍ |
ஆட்டோ அழைப்பு (= தானியங்கி அழைப்பு),ଅଟୋ କଲ୍ (= ସ୍ୱୟଂଚାଳିତ କଲ୍)
ஆட்டோ கோடர்,ଅଟୋ କୋଡର୍ |
ஆட்டோ டயல்,ଅଟୋ ଡାଏଲ୍ |
ஆட்டோஃப்ளோ,ଅଟୋଫ୍ଲୋ |
ஆட்டோ அட்டவணை,ଅଟୋ ଇଣ୍ଡେକ୍ସ |
ஆட்டோ குறியீட்டு முகவரி,ଅଟୋ ଇଣ୍ଡେକ୍ସଡ୍ ଠିକଣା |
தன்னியக்க,ସ୍ୱୟଂଚାଳିତଟି
ஆட்டோமேட்டா கோட்பாடு,ସ୍ୱୟଂଚାଳିତ ଥିଓରୀ |
தன்னியக்க வகை,ସ୍ୱୟଂଚାଳିତ ପ୍ରକାର |
தானியங்கு நூலியல்,ସ୍ୱୟଂଚାଳିତ ବିବାଲିଓକ୍ରାଫି |
தானியங்கு தரவு ஊடகம்,ସ୍ୱୟଂଚାଳିତ ଡାଟା ମାଧ୍ୟମ |
தானியங்கு அகராதி,ସ୍ୱୟଂଚାଳିତ ଅଭିଧାନ
