Marathi,Malayalam
असेंब्ली भाषा प्रोग्रामिंग,നിയമസഭാ ഭാഷ പ്രോഗ്രാമിംഗ്
असेंब्ली भाषा सॉफ्टवेअर लवचिकता,അസംബ്ലി ഭാഷാ സോഫ്റ്റ്വെയർ വഴക്കം
असेंब्ली सूची,നിയമസഭാ പട്ടിക
असेंब्ली फेज,നിയമസഭാ ഘട്ടം
असेंब्लीची दिनचर्या,നിയമസഭ
असेंब्ली वेळ,നിയമസഭാലം
असेंब्ली युनिट,നിയമസഭാസം
असाइनमेंट इंडेक्सिंग,അസൈൻമെന്റ് ഇൻഡെക്സിംഗ്
असाइनमेंट ऑपरेशन,അസൈൻമെന്റ് പ്രവർത്തനം
असाइनमेंट स्टेटमेंट,അസൈൻമെന്റ് സ്റ്റേറ്റ്മെന്റ്
असोसिएटिव्ह पत्ता,അസോസിയേറ്റീവ് വിലാസം
असोसिएटिव्ह अ‍ॅरे रजिस्टर,അസോസിയേറ്റീവ് അറേ രജിസ്റ്റർ
असोसिएटिव्ह की,അസോസിയേറ്റീവ് കീ
असोसिएटिव्ह भाषा,അസോസിയേറ്റീവ് ഭാഷ
असोसिएटिव्ह मेमरी,അസോസിയേറ്റീവ് മെമ്മറി
असोसिएटिव्ह स्टोरेज,അസോസിയേറ്റീവ് സംഭരണം
गृहीत दशांश बिंदू,ദശാംശസ്ഥാനം അനുമാനിച്ചു
असममित डिव्हाइस,അസമമായ ഉപകരണം
असममित I/O,അസമമായ ഐ / ഒ
एसिन्क्रोनस,അസിൻക്രണസ്
एसिन्क्रोनस संगणक,അസിൻക്രണസ് കമ്പ്യൂട്ടർ
एसिन्क्रोनस डेटा ट्रान्सफर,അസിൻക്രണസ് ഡാറ്റ കൈമാറ്റം
एसिन्क्रोनस डेटा ट्रान्समिशन,അസിൻക്രണസ് ഡാറ്റ ട്രാൻസ്മിഷൻ
एसिन्क्रोनस डिव्हाइस,അസിൻക്രണസ് ഉപകരണങ്ങൾ
एसिन्क्रोनस ऑपरेशन,അസിൻക്രണസ് പ്രവർത്തനം
एसिन्क्रोनस सिग्नलिंग,അസിൻക്രണസ് സിഗ്ലിംഗ്
एसिन्क्रोनस टाइम डिव्हिजन मल्टिप्लेक्सिंग,അസിൻക്രണസ് ടൈം ഡിവിഷൻ മൾട്ടിക്സ്റ്റിംഗ്
एसिन्क्रोनस ट्रान्समिशन,അസിൻക്രണസ് ട്രാൻസ്മിഷൻ
एसिन्क्रोनस वर्किंग,അസിൻക്രണസ് ജോലി
संलग्न प्रक्रिया,അറ്റാച്ചുചെയ്ത പ്രോസസ്സിംഗ്
संलग्न प्रोसेसर,അറ്റാച്ചുചെയ്ത പ്രോസസർ
संलग्न समर्थन प्रोसेसर,അറ്റാച്ചുചെയ്ത പിന്തുണ പ്രോസസർ
ऑपरेशन उपस्थित,പങ്കെടുത്ത പ്രവർത്തനം
ट्रेल प्रिंटरला हजेरी लावली,ട്രയൽ പ്രിന്ററിൽ പങ്കെടുത്തത്
लक्ष व्यत्यय,ശ്രദ്ധ തടസ്സം
लक्ष की,ശ്രദ്ധ കീ
क्षीणन,അറ്റൻവറൻസ്
क्षीणन स्थिर,അറ്റൻവറേഷൻ സ്ഥിരാങ്കം
क्षीणकरण विकृती,Attenuution വികസനം
अ‍ॅटेन्युएशन इक्वेलायझर,അറ്റൻവേഷൻ ഇക്വൈസർ
अ‍ॅटेन्युएटर,അറ്റൻവേറ്റർ
विशेषता,ആട്രിബ്യൂട്ട്
ऐकण्यायोग्य अलार्म,കേൾക്കാവുന്ന അലാറം
ऑडिओ कॅसेट,ഓഡിയോ കാസറ്റ്
ऑडिओ चौकशी,ഓഡിയോ അന്വേഷണം
ऑडिओ लाइन,ഓഡിയോ ലൈൻ
ऑडिओ प्रतिसाद,ഓഡിയോ പ്രതികരണം
ऑडिओ प्रतिसाद संदेश,ഓഡിയോ പ്രതികരണ സന്ദേശം
ऑडिओ प्रतिसाद युनिट,ഓഡിയോ പ്രതികരണ യൂണിറ്റ്
ऑडिओटेप स्टोरेज युनिट,ഓഡിയോപെപ്പ് സ്റ്റോറേജ് യൂണിറ്റ്
ऑडिओ टेलिकम्युनिकेशन लाइन,ഓഡിയോ ടെലികമ്മ്യൂണിക്കേഷൻ ലൈൻ
ऑडिओ टर्मिनल,ഓഡിയോ ടെർമിനൽ
ऑडिट कमांड भाषा,ഓഡിറ്റ് കമാൻഡ് ഭാഷ
ऑडिट प्रोग्रामिंग,ഓഡിറ്റ് പ്രോഗ്രാമിംഗ്
तपासणीचे सूत्र,ഓഡിറ്റ് ട്രയൽ
ऑगेंड,ഗഹെൻഡ്
वाढवणे,വര്ദ്ധിപ്പിക്കുക
ऑगमेंटर,വര്ഗം
लेखक,ഗന്ഥകാരി
लेखन,അധികാരമുള്ള
लेखन प्रणाली,രചയിതാവിന്റെ സംവിധാനം
अधिकार,അധികാരം
अधिकृतता कोड,അംഗീകാര കോഡ്
अधिकृत लायब्ररी,അംഗീകൃത ലൈബ്രറി
अधिकृत कार्यक्रम,അംഗീകൃത പ്രോഗ്രാം
अधिकृत कार्यक्रम सुविधा,അംഗീകൃത പ്രോഗ്രാം സൗകര്യം
ऑटो अ‍ॅबस्ट्रॅक्ट,യാന്ത്രിക സംഗ്രഹം
स्वयंचलित,തനിയെ ഉത്തരം
ऑटो बूटिंग,യാന്ത്രിക ബൂട്ടിംഗ്
ऑटो बायपास,യാന്ത്രിക ബൈപാസ്
ऑटो कॉल (= स्वयंचलित कॉलिंग),യാന്ത്രിക കോൾ (= യാന്ത്രിക കോളിംഗ്)
ऑटो कोडर,യാന്ത്രിക കോഡർ
ऑटो डायल,യാന്ത്രിക ഡയൽ
ऑटोफ्लो,ഓട്ടോഫ്ലോ
ऑटो इंडेक्स,യാന്ത്രിക സൂചിക
ऑटो अनुक्रमित पत्ता,യാന്ത്രിക സൂചിക വിലാസം
ऑटोमाटा,ഓട്ടോമാറ്റ
ऑटोमाटा सिद्धांत,ഓട്ടോമാറ്റ സിദ്ധാന്തം
ऑटोमॅटा प्रकार,ഓട്ടോപ്പണ്
स्वयंचलित ग्रंथसूची,യാന്ത്രിക ഗ്രന്ഥസൂചിക
स्वयंचलित डेटा मध्यम,യാന്ത്രിക ഡാറ്റ മാധ്യമം
स्वयंचलित शब्दकोश,യാന്ത്രിക നിഘണ്ടു
स्वयंचलित शब्दकोष,യാന്ത്രിക ഗ്ലോസറി
स्वयंचलित लॉजिक डायग्राम,യാന്ത്രിക ലോജിക് ഡയഗ്രം
स्वयंचलित व्यवस्थापन,യാന്ത്രിക മാനേജുമെന്റ്
स्वयंचलित उत्पादन व्यवस्थापन,യാന്ത്രിക പ്രൊഡക്ഷൻ മാനേജുമെന്റ്
स्वयंचलित स्टॉक नियंत्रण,യാന്ത്രിക സ്റ്റോക്ക് നിയന്ത്രണം
स्वयंचलित अमूर्त,യാന്ത്രിക സംഗ്രഹം
स्वयंचलित अ‍ॅबस्ट्रॅक्टिंग,യാന്ത്രിക സംഗ്രഹം
स्वयंचलितपणे प्रोग्राम केलेली साधने,യാന്ത്രികമായി പ്രോഗ്രാം ചെയ്ത ഉപകരണങ്ങൾ
