Hindi,Telugu
बूंद-बूंद सिंचाई,బిందు సేద్యం
शुष्क खेती,డ్రైలాండ్ వ్యవసాయం
"धूल, बुकनी",దుమ్ము
"धूलित्र, प्रकीर्णक",డస్టర్
बुरकना,దుమ్ము
"बौना, वामन",మరగుజ్జు
वामन पिरामिड,మరగుజ్జు పిరమిడ్
वामिनीयन,మరగుజ్జు
गुलबहार,డైసీ
खजूर,తేదీలు
दिन का राजा,రోజు జాస్మిన్
सोया,మెంతులు
दीनानाथ घास,దిననాథ్ గడ్డి
अमरबेल,డాడర్
दूब घास,"డూబ్ గడ్డి, బెర్ముడా గడ్డి"
छोंकर,డ్రూస్
सौंठ,పొడి అల్లం
पत्तियां खाने वाला भृंग,బీటిల్‌ను డీఫోలైట్ చేస్తుంది
नर मधुमक्खी,డ్రోన్
बत्तख,బాతు
पारिस्थितिकी,ఎకాలజీ
अर्थमिति,ఎకోనొమెట్రిక్స్
आर्थिक दक्षता,ఆర్థిక సామర్థ్యం
पारिस्थितिक प्ररूप,ఎకోటైప్
बहिःस्तरपोषित,ఎక్టోట్రోఫిక్
मृदीय,ఎడాఫిక్
मृद विज्ञान,ఎడాఫాలజీ
"मेड़बंदी, किनारा बनाना, किनारा बंदी",అంచు
खाद्य अंश,తినదగిన భాగం
मांग की लोच,డిమాండ్ యొక్క స్థితిస్థాపకత
उत्पादन लोच,ఉత్పత్తి యొక్క స్థితిస్థాపకత
विद्युत्-अपघटन,విద్యుద్విశ్లేషణ
वैद्युतकण-संचलन,ఎలెక్ట్రోఫోరేసిస్
अवक्षालन,ఎలివియేషన్
"विपुंसीकारित्र, बंधकारित्र, विपुंसीकार, बंध्यकार",ఎమాస్క్యులేటర్
"मेड़ बंदी, डौलबंदी",ఎంబాంకింగ్
भ्रूण,పిండం
"भ्रूणविज्ञान, भ्रौणिकी",పిండశాస్త్రం
"निकलना, निर्गमन",ఆవిర్భావం
पायसीकारक,ఎమల్సిఫైయర్
अंतर्जात,ఎండోజెనస్
अंतःसूत्री विभाजन,ఎండోమిటోసిస్
अंतःपरजीवी,ఎండోపరాసైట్
भ्रूणपोष,ఎండోస్పెర్మ్
उद्यम,ఎంటర్ప్రైజ్
कीटविज्ञान,కీటకాలజీ
पर्यावरण,పర్యావరణం
"प्रकिण्व, एन्जाइम",ఎంజైమ్
दलपुंज कलमबंदी,ఎపికోటిల్ అంటుకట్టుట
"अधिपादप, एपिफाइट",ఎపిఫైట్
समानधारिता,ఈక్విటీ
उन्मूलन,నిర్మూలన
आवश्यक पोषक तत्व,అవసరమైన పోషకాలు
"परिमापन, कूतना, आकलन",అంచనా
पांडुरता,ఎటిలేషన్
सुजननिक,యూజెనిక్
मूल्यांकन,మూల్యాంకనం
वाष्पनमापी,ఆవిరిపోటు
वाष्पन-वाष्पोत्सर्जन,ఇవాపో-ట్రాన్స్పిరేషన్
सदाहरित क्रांति,ఎవర్‌గ్రీన్ విప్లవం
"सदाहरित, सदापर्णी",సతత హరిత
विकास,పరిణామం
उच्छेद करना,ఎక్సైజ్
परिक्षय (उर्वरता),అలసట
शोषण,దోపిడీ
"खोज, अन्वेषण",అన్వేషణ
"बहिर्बेधन, उत्सारण",ఎక్స్‌ట్రషన్
आंख (गन्ना/आलू),కళ్ళు
चिलगोजा,తినదగిన పైన్
जिमीकंद,"ఏనుగు పాదం, యమ"
सफेदा,యూకలిప్టస్
केंचुआ,వానపాము
कीट विज्ञानी,కీటక శాస్త్రవేత్త
पर्यावरणविद्,పర్యావరణవేత్త
"कारक, घटक, उपादान, साधन",కారకం
कारक उत्पादकता,కారకాల ఉత్పాదకత
आढ़तिये का बट्टा,కారకం
क्रमगुणित अवरोध डिजाइन,కారకమైన బ్లాక్ డిజైన్
