Bengali,Hindi
adiabat,ऐडियाबैट
adiabatic,रूद्धोष्म
adiabatic ত্বরণ,रूद्धोष्म त्वरण
adiabatic অনুমান,रूद्धोष्म सन्निकटन
adiabatic ভলিউম সহগ,रूद्धोष्म आयतन गुणांक
adiabatic থার্মোমিটার,रूद्धोष्म ऊष्मामापी
adiabatic পরিবর্তন,रूद्धोष्म परिवर्तन
"adiabatic চার্ট, adiabatic চার্ট","ऐडियाबेटिक चार्ट, रूद्धोष्म संचित्र"
adiabatic কম্প্রেসিবিলিটি,रूद्धोष्म संपीड्यता
adiabatic কম্প্রেশন,रूद्धोष्म संपीडन
adiabatic গর্ভনিরোধক,रूद्धोष्म संरोध
adiabatic কুলিং সীমা,रूद्धोष्म शीतलन सीमा
adiabatic বক্ররেখা,रूद्धोष्म वक्र
adiabatic বিকৃতি,रूद्धोष्म विरूपण
adiabatic demagnetization,रूद्धोष्म विचुंबकन
adiabatic রেজল্যুশন,रूद्धोष्म वियोजन
adiabatic স্থানচ্যুতি,रूद्धोष्म विस्थापन
adiabatic প্রভাব,रूद्धोष्म प्रभाव
adiabatic স্থিতিস্থাপকতা,रूद्धोष्म प्रत्यास्थता
adiabatic ellipsoid,रूद्धोष्म दीर्घवृत्त
adiabatic পূর্ণ-তাপ ক্ষতি,रूद्धोष्म पूर्ण-ऊष्मा हास
adiabatic সমীকরণ,रूद्धोष्म-समीकरण
adiabatic রাষ্ট্র সমীকরণ,रूद्धोष्म अवस्था समीकरण
adiabatic ভারসাম্য তাপমাত্রা,रूद्धोष्म संतुलन-ताप
adiabatic ভারসাম্য,रूद्धोष्म संतुलन
adiabatic স্প্রেড,रूद्धोष्म प्रसार
adiabatic শিখা তাপমাত্রা,रूद्धोष्म ज्वाला ताप
adiabatic প্রবাহ,रूद्धोष्म प्रवाह
adiabatic উচ্চারণ,रूद्धोष्म उच्चावचन
adiabatic গ্যাস সমীকরণ,रूद्धोष्म गैस समीकरण
adiabatic গ্রেডিয়েন্ট,रूद्धोष्म प्रवणता
adiabatic তাপ ক্ষতি,रूद्धोष्म ऊष्मा ह्रास
adiabatic ionization সম্ভাব্যতা,रूद्धोष्म आयनन विभव
adiabatic অবচয় হার,रूद्धोष्म ह्रास-दर
adiabatic ভরবেগ চার্জ,रूद्धोष्म संवेग आवेश
adiabatic প্রক্রিয়া,रूद्धोष्म प्रक्रम
adiabatic প্রতিক্রিয়া,रूद्धोष्म अभिक्रिया
adiabatic নড়াচড়া,रूद्धोष्म चाल
adiabatic বিকৃতি শক্তি,रूद्धोष्म विकृति-ऊर्जा
adiabatic শরীর,रूद्धोष्म निकाय
adiabatic তাপ গ্রেডিয়েন্ট,रूद्धोष्म ताप प्रवणता
adiabatic abatement,रूद्धोष्म उपरोधन
adiabatic রূপান্তর,रूद्धोष्म रूपान्तरण
"সালোকসংশ্লেষণ, বিকিরণ বিরোধী","प्रकाश रसोक्रिया, विकिरण रोधी"
তাপ অপর্যাপ্ততা,ऊष्मा-अपार्यता
তাপ নিরোধক,ऊष्मा-अपार्य
AIden,ऐडायन
সংলগ্ন প্রভাব,आसन्नताव प्रभाव
"সংলগ্ন, সংলগ্ন, সংলগ্ন","संलग्न, निकटवर्ती, आसन्न"
সংলগ্ন কোণ,आसन्न कोण
আবদ্ধ চ্যানেল অ্যাটেন্যুয়েশন,संलग्न चैनल क्षीणन
আবদ্ধ সার্কিট,संलग्न परिपथ
আবদ্ধ পর্যায়,संलग्न प्रावस्था
"সংযুক্ত ভিডিও ক্যারিয়ার, সংযুক্ত ইমেজ ক্যারিয়ার","संलग्न विडियो वाहक, संलग्न चित्र वाहक"
আবদ্ধ শব্দ বাহক,संलग्न ध्वनिवाहक
আবদ্ধ চ্যানেল নির্বাচন,संलग्न चैनल वरणक्षमता
আবদ্ধ চ্যানেল বাধা,संलग्न चैनल बाधा
