Hindi,English
जैवरासायनिक ऑक्सीजन मात्रा (बी.ओ.डी.),Biochemical oxygen demand (BOD)
जैवरासायनिक पथक्रम,Biochemical pathway
जैवरसायन वर्गिकी,Biochemical taxonomy
जैवरासायनिक तकनीक,Biochemical technique
जैवरसायन,Biochemistry
जीवनाशी,Biocide
जीवनाशी अवशिष्ट,Biocide residue
जैवनिम्नीकरणीय कीटनाशी,Biodegradable insecticide
जैवनिम्नीकरणीय कार्बनिक अपशिष्ट,Biodegradable organic waste
जैवनिम्नीकरणीय पीड़कनाशी,Biodegradable pesticide
जैवविविधता,Biodiversity
जैव आचार-नीति,Bioethics
जैवउर्वरक,Biofertilizer
जैवप्रबलीकरण,Biofortification
जीवात्जनन,Biogenesis
जाति-आवर्तन नियम,Biogenetic law
जैवभूरसायनिक चक्र,Biogeochemical cycle
जैवभौगोलिक क्षेत्र,Biogeographical region
जैवभूगोल,Biogeography
जैवसूचनाविज्ञान,Bioinformatics
जैवप्राक्षेपिक गन (जीन गन),Biolistic gun (gene gun)
जैवप्राक्षेपिकी,Biolistics
जैविक एवं भौतिक अवरोध,Biological and physical barrier
जीवधारी,Biological being
जैविक रसायनविज्ञान,Biological chemistry
जैविक वर्गीकरण,Biological classification
जैविक समुदाय,Biological community
जैविक नियंत्रण,Biological control
"जैविक विविधता, जैव विविधता",Biological diversity
जैविक विकास,Biological evolution
जैविक कृषि (जैव कृषि),Biological farming
जैविक विरासत,Biological legacy
जैविक आवर्धन,Biological magnification
जैविक नाइट्रोजन यौगिकीकरण,Biological nitrogen fixation
जैविक वर्णक,Biological pigment
जैविक जाति संकल्पना,Biological species concept
जैविक तंत्र,Biological system
जैविक युद्ध (जैव युद्ध),Biological war (bio-war)
जैव शस्त्र,Biological weapon (bio-weapon)
जैविक पदार्थ,Biologicals
जीवविज्ञानी,Biologist
"जैविकी, जीवविज्ञान",Biology
जैव संदीप्ति,Bioluminescence
"जैव संहति, जैवभार, जैव मात्रा",Biomass
जैवमात्रा ईंधन,Biomass fuel
"जीवोम, बायोम",Biome
जैव चिकित्सा इंजीनियरी,Biomedical engineering
जैवचिकित्सा प्रौद्योगिकी,Biomedical technology
जैव अणु,Biomolecule
जैव पेटेन्ट,Biopatent
जैवौषधिक (पदार्थ),Biopharmaceutical
जैवभौतिकीय,Biophysical
जैवभौतिकी,Biophysics
"जैव (संपदा) चोरी, जैव अवैध नकल",Biopiracy
जैवविभव प्रवर्धक,Biopotential amplifier
जैव रिऐक्टर,Bioreactor
जैव उपचारण,Bioremediation
जैवठोस,Biosolid
जैवमंडल संसाधन,Biosphere resources
जैवमंडल,Biosphere
जैवसंश्लेषी पथक्रम,Biosynthetic pathway
जैव संश्लेषी प्रावस्था,Biosynthetic phase
जैववर्गिकी,Biosystematics
जैवप्रौद्योगिकी,Biotechnology
जैव आतंकवाद,Bioterrorism
जीवीय,Biotic
जीवीय समुदाय,Biotic community
जीवीय कारक,Biotic factor
जैव युद्ध,Biowar
जैव शस्त्र कारक,Bioweapon agent
द्विशाखी,Biparous
बाइफॉस्फोग्लिसरेट,Biphosphoglycerate
द्विपिच्छकी,Bipinnate
द्विध्रुवी तंत्रिका कोशिका,Bipolar nerve cell
"द्विध्रुवीय तंत्रिएक, द्विध्रुवीय न्यूरॉन",Bipolar neuron
पक्षी,Bird
पक्षी फ्लू विषाणु,Bird flu virus
द्विलिंगी,Bisexual
द्विलिंगी पुष्प,Bisexual flower
कर्तन और चर्वण प्रकार,Biting and chewing type
"दिविसंयोजी, युगली",Bivalent
विचित्र व्यवहार,Bizarre behavior
"काली बेरी, ब्लैक बेरी",Black berry
"कृष्ण पाद रोग, ब्लैकफुट रोग",Black foot disease
क्रूसिफर का काला विगलन,Black rot of crucifer
ब्लैडर वॉर्ट,Bladder wort
आशय,Bladder
ब्लैडरवॉर्ट,Bladderwort
ब्लैडरवर्म,Bladderworm
कोरकगुहा,Blastocole
कोरकपुटी,Blastocyst
कोरकखंड,Blastomere
कोरक,Blastula
संमिश्रित,Blended
अंध कोश,Blind sac
अंध बिंदु,Blind spot
रक्त-थक्का कारक,Blood clotting factor
रुधिर कणिका,Blood corpuscle
रुधिर प्रवाह,Blood flow
रुधिर वर्ग,Blood group
रुधिर सीरम,Blood serum
रुधिर वाहिका,Blood vessel
रुधिर धारा,Bloodstream
"ब्लॉटिंग, शोषण",Blotting
नील शिशु संलक्षण,Blue baby syndrome
नीली बेरी,Blue berry
नील हरित शैवाल,Blue green algae
नीली क्रांति,Blue revolution
"नीली ह्वेल, नील तिमिंगिल",Blue whale
अनासंजी सिरा बंधन,Blue end ligation
दृष्टि का धुंधला पड़ना,Blurring of vision
बॉबकैट,Bobcat
"शरीर, काय, देह",Body
देह (कायिक) कोशिका,Body (somatic) cell
देह तरल,Body fluid
बोरहाविया (पुनर्नवा),Boerhaavia
दलदल,Bog
"गोलक शलभ, बॉलवर्म",Boll worm
"प्रपिंड, बोलस",Bolus
बंब कैलोरीमापी,Bomb caloriometer
बम्बिल,Bombay duck
बॉम्बिक्स,Bombyx
अस्थि मज्जा,Bone marrow
बोनेलिया,Bonellia
अस्थिल गहन,Bony labyrinth
अस्थिल संरचना,Bony structure
पुस्त क्लोम,Book gill
परिवेशित गर्त,Bordered pit
"वनस्पति-, वानस्पतिक",Botanical
वनस्पति उद्यान,Botanical garden
वनस्पति नामपद्धति,Botanical nomenclature
वनस्पतिविज्ञ,Botanist
वनस्पतिविज्ञान,Botany
संरोध प्रभाव,Bottleneck effect
तलवासी,Bottom dweller
तल-वास (सं.) तलवासी (वि.),Bottom dwelling
बोगेनविलिया,Bougainvillea
बोमैन संपुट,Bowman capsule
बोमैन ग्रंथि,Bowman's gland
ब्रैकेट कवक,Bracket fungi
सहपत्र,Bract
सहपत्री,Bracteate
सहपत्रिकीय,Bracteolate
सहपत्रिका,Bracteole
मस्तिष्क,Brain
मस्तिष्क बॉक्स,Brain box
मृत-मस्तिष्क,Brain dead
मस्तिष्क गुच्छिका,Brain ganglion
मस्तिष्क स्तंभ,Brain stem
शाखन,Branching
ब्रैंकिओस्टोमा,Branchiostoma
ब्राजीन,Brazzein
ब्रेड फफूंद,Bread mould
स्तन्य (दूध),Breast milk
प्रजनक,Breeder
प्रजनन जैविकी,Breeding biology
निसवन खमीर,Brewer's yeast
सेतु,Bridge
दीप्त क्षेत्र सूक्ष्मदर्शी,Bright field microscope
भंगुर तारा,Brittle star
"चौड़ी फली, चौड़ी सेम",Broad bean
ब्रोकोली (शाक),Broccoli
श्वसनिका,Bronchiole
श्वसनीशोथ,Bronchitis
श्वसनी-विस्फारक औषध,Bronchodilator drug
"शाव, अंड भ्रूण",Brood
शावता,Brood
शाव परजीविता (अंड परजीविता),Brood parasitism
भ्रूण धानी,Brood pouch
यूष,Broth
भूरा भालू,Brown bear
भूरा किट्ट,Brown rust
कोंपलभोजी,Browser
"ब्रुश-बॉर्डर पक्ष्माभ उपकला, कूर्च सीमांत पक्ष्माभ उपकला",Brush-border ciliated epithelium
