Assamese,Bengali
কম্পিউটাৰ ভাষা,কম্পিউটার ভাষা
কম্পিউটাৰ নেটৱৰ্ক,কম্পিউটার নেটওয়ার্ক
কম্পিউটাৰ বিজ্ঞান,কম্পিউটার বিজ্ঞান
কম্পিউটাৰ সুৰক্ষা,কম্পিউটার নিরাপত্তা
কম্পিউটাৰ চিমুলেটন,কম্পিউটার সিমুলেটন
কম্পিউটাৰ বিশেষজ্ঞ,কম্পিউটার বিশেষজ্ঞ
কম্পিউটাৰাইজেচন,কম্পিউটারাইজেশন
কম্পিউটাৰিষ্ট,কম্পিউটারবিদ
কম্পিউটাৰাইজ কৰা,কম্পিউটারাইজ করা
কম্পিউটিং,কম্পিউটিং
ধাৰণা,ধারণা
সমকালীনতা,সঙ্গতি
সমকালীন,সমবর্তী
কণ্ডিচন ভেৰিয়েবল,শর্ত পরিবর্তনশীল
চৰ্তসাপেক্ষ অপাৰেটৰ,শর্তসাপেক্ষ অপারেটর
চৰ্তসাপেক্ষ বিবৃতি,শর্তসাপেক্ষ বিবৃতি
পৰিবাহী,কন্ডাক্টর
কনফাৰেন্সিং,কনফারেন্সিং
গোপনীয়তা,গোপনীয়তা
বিন্যাস,কনফিগারেশন
ভিৰ,যানজট
সংযোগ,সংযোগ
সংযোগ গতি,সংযোগ গতি
সংযোগ,সংযোগ
সংযোগ কম যোগাযোগ,সংযোগ কম যোগাযোগ
সংযোগ মুক্তি,সংযোগ মুক্তি
সংযোগ,সংযোগ
সংযোগকাৰী,সংযোগকারী
একেৰাহে,একটানা
ফলস্বৰূপ,ফলে
কনছ&#39;ল,কনসোল
একত্ৰীকৰণ,একত্রীকরণের
নেৰানেপেৰা,ধ্রুবক
নিৰন্তৰ নিৰ্দেশনা,ধ্রুবক নির্দেশ
বাধা,বাধা
কনষ্ট্ৰাক্টৰ,নির্মাণকারী
পাত্ৰ,ধারক
বিষয়,বিষয়বস্তু
সন্দৰ্ভ,প্রসঙ্গ
প্ৰসংগ মুক্ত ব্যাকৰণ (CFG),প্রসঙ্গ মুক্ত ব্যাকরণ (CFG)
প্ৰসংগ চুইচ,প্রসঙ্গ সুইচ
আকস্মিকতা,আকস্মিকতা
সংকোচন,সংকোচন
বিষমতা,বিপরীত
নিয়ন্ত্ৰণ,নিয়ন্ত্রণ
নিয়ন্ত্ৰণ এলেকা,নিয়ন্ত্রণ এলাকা
নিয়ন্ত্ৰণ বিট,নিয়ন্ত্রণ বিট
নিয়ন্ত্ৰণ বাছ,নিয়ন্ত্রণ বাস
নিয়ন্ত্ৰণ কাৰ্ড,নিয়ন্ত্রণ কার্ড
নিয়ন্ত্ৰণ বৰ্তনী,নিয়ন্ত্রণ বর্তনী
নিয়ন্ত্ৰণ চক্ৰ,নিয়ন্ত্রণ চক্র
নিয়ন্ত্ৰণ অভিযান্ত্ৰিকী,নিয়ন্ত্রণ প্রকৌশল
নিয়ন্ত্ৰণ কি&#39;,নিয়ন্ত্রণ কী
নিয়ন্ত্ৰণ যুক্তি,নিয়ন্ত্রণ যুক্তি
নিয়ন্ত্ৰণ লুপ,নিয়ন্ত্রণ লুপ
নিয়ন্ত্ৰণ চিহ্ন,নিয়ন্ত্রণ চিহ্ন
নিয়ন্ত্ৰণ কাৰ্য্য,নিয়ন্ত্রণ অপারেশন
নিয়ন্ত্ৰণ পেনেল,নিয়ন্ত্রণ প্যানেল
নিয়ন্ত্ৰণ সংকেত,নিয়ন্ত্রণ সংকেত
নিয়ন্ত্ৰণ চুইচ,কন্ট্রোল সুইচ
নিয়ন্ত্ৰণ টেপ,নিয়ন্ত্রণ টেপ
নিয়ন্ত্ৰণ টাৰ্মিনেল,নিয়ন্ত্রণ টার্মিনাল
নিয়ন্ত্ৰণ একক (CU),কন্ট্রোল ইউনিট (CU)
অভিসৰণ,অভিন্নতা
কথা-বাৰ্তা,কথোপকথন
কথোপকথনৰ সময় ভাগ-বতৰা কৰা,কথোপকথন সময় ভাগ করা
ৰূপান্তৰ,রূপান্তর
ৰূপান্তৰক,রূপান্তরকারী
কুকৰ উপপাদ্য,কুকের উপপাদ্য
সহ-প্ৰচেছৰ,সহ-প্রসেসর
কপি কৰক,অনুলিপি
কপিৰাইট,কপিরাইট
কৰ্ড,কর্ড
কৰ্ডলেছ টেলিফোন,কর্ডলেস টেলিফোন
corollary,ফলাফল
সংশোধন,সংশোধন
দুৰ্নীতিগ্ৰস্ত,দূষিত
হিচাপ কৰা,গণনা
বিৰোধ,পাল্টা
দেশৰ কোড,কান্ট্রি কোড
সহাৱস্থান,সহবাস
কভাৰেজ,কভারেজ
খুন্দা মৰা,ক্র্যাশ
জটিল পথ,জটিল পথ
জটিল পথ পদ্ধতি (CPM),সমালোচনামূলক পথ পদ্ধতি (CPM)
ক্ৰছ চেক,ক্রস চেক
ক্ৰছ কম্পাইলাৰ,ক্রস কম্পাইলার
ক্ৰছ জুই,ক্রস ফায়ার
ক্ৰছ টক,ক্রস আলাপ
ক্ৰিপ্টোগ্ৰাফিক,ক্রিপ্টোগ্রাফিক
ক্ৰিপ্টোগ্ৰাফী,ক্রিপ্টোগ্রাফি
মুদ্ৰাৰ চিহ্ন,মুদ্রার প্রতীক
বৰ্তমান ডাইৰেকটৰি,বর্তমান ডিরেক্টরি
বৰ্তমান উইন্ডো,বর্তমান উইন্ডো
কাৰ্চাৰ,কার্সার
বক্ৰ,বক্ররেখা
কাটি পেষ্ট কৰক,কাটা এবং পেস্ট
কাটিব পৰা পদ্ধতি,কাটা পদ্ধতি
চাইবাৰ,সাইবার
চাইবাৰ কেফে,সাইবার ক্যাফে
চাইবাৰ নগদ ধন,সাইবার নগদ
চাইবাৰ অপৰাধ,সাইবার অপরাধ
চাইবাৰ ডেলিক,সাইবার ডেলিক্স
চাইবাৰ আইন,সাইবার আইন
চাইবাৰ যৌনতা,সাইবার সেক্স
চাইবাৰনেটিক্স,সাইবারনাটিক্স
চাইবাৰনেচন,সাইবারনেশন
চক্ৰ,সাইকেল
চক্ৰ স্মৃতিশক্তি,চক্র মেমরি
চক্ৰ চুৰি,সাইকেল চুরি
চক্ৰৰ সময়,চক্রাকারে
চক্ৰীয়,চক্রাকার
ডেমন,ডেমন
ডেইজী চকা,ডেইজি চাকা
ডাটা প্ৰশাসক,ডেটা অ্যাডমিনিস্ট্রেটর
তথ্য আবণ্টন,তথ্য বরাদ্দ
ডাটা এৰিয়া,তথ্য এলাকা
ডাটা এৰে,ডেটা অ্যারে
ডাটা বেচ,তথ্যশালা
ডাটা ব্ৰেক,তথ্য বিরতি
ডাটা বাছ,তথ্য বাস
ডাটা কেৰিয়াৰ,তথ্য ক্যারিয়ার
ডাটা চেল,ডেটা সেল
ডাটা চেনেল,ডেটা চ্যানেল
ডাটা যোগাযোগ,তথ্য যোগাযোগ
তথ্য সংকোচন,তথ্য সংকোচন
ডাটা ফিল্ড,উপাত্ত ক্ষেত্র
ডাটা ফাইল,আমার স্নাতকের
তথ্যৰ প্ৰবাহ,তথ্য প্রবাহ
ডাটা প্ৰবাহ চাৰ্ট,তথ্য প্রবাহ চার্ট
ডাটা হাইৰাৰ্কি,ডেটা অনুক্রম
তথ্যৰ স্তৰ,তথ্য স্তর
ডাটা লাইব্ৰেৰী,ডেটা লাইব্রেরি
ডাটা লিংক স্তৰ,ডেটা লিঙ্ক স্তর
ডাটা লিংক স্তৰ (DLL),ডেটা লিঙ্ক স্তর (DLL)
তথ্য ব্যৱস্থাপনা,ডাটা ব্যাবস্থাপনা
ডাটা মেনিপুলেচন,ডেটা ম্যানিপুলেশন
ডাটা মেনিপুলেচন ভাষা (DML),ডেটা ম্যানিপুলেশন ল্যাঙ্গুয়েজ (DML)
ডাটা মডেম,ডেটা মডেম
তথ্য পৰিৱৰ্তন,তথ্য পরিবর্তন
ডাটা নেটৱৰ্ক,তথ্য জালিকা
ডাটা অপাৰেচন,ডেটা অপারেশন
ডাটা সংস্থাপন,তথ্য সংস্থা
ডাটা আউটপুট,ডেটা আউটপুট
ডাটা পথ,তথ্য পথ
তথ্য প্ৰস্তুত কৰা,তথ্য প্রস্তুতি
ডাটা গোপনীয়তা,ডেটা গোপনীয়তা
ডাটা প্ৰচেছৰ,ডাটা প্রসেসর
তথ্য সুৰক্ষা,তথ্য সুরক্ষা
ডাটা ৰেকৰ্ড,তথ্য রেকর্ড
তথ্য উদ্ধাৰ কৰা,তথ্য পুনরুদ্ধার
