Assamese,Malayalam
দ্বি উত্তল,ബൈകോൺവെക്സ്
"দ্বি-স্ফটিক, দ্বৈত-স্ফটিক","ബൈ-ക്രിസ്റ്റൽ, ഡ്യുവൽ-ക്രിസ്റ്റൽ"
দ্বিমুখী মাইক্ৰ&#39;ফোন,ദ്വിദിശ മൈക്രോഫോൺ
দ্বিপদ আৰ্হি,ദ്വിപദ മാതൃക
ডাইঅ&#39;ইচিয়াছ,ഡയീഷ്യസ്
দ্বিপাক্ষিক,ഉഭയകക്ഷി
দ্বিৰেখা,ബൈലിനയർ
দ্বি আণৱিক,ദ്വിതന്മാത്ര
"দ্বি-চলক, দ্বি-ভিত্তিক, দ্বৈত","ദ്വി-വേരിയബിൾ, ബൈ-ബേസ്, ഡ്യുവൽ"
"বাইনাৰী ক&#39;ড, বাইনাৰী ক&#39;ড","ബൈനറി കോഡ്, ബൈനറി കോഡ്"
গেম ষ্টাৰ,കളി താരം
বাইনাৰী পদ্ধতি,ബൈനറി രീതി
biparietal,ദ്വിമുഖം
বান্ধোন,ബോണ്ട്
"বাইনোকুলাৰ, বাইনোকুলাৰ","ബൈനോക്കുലർ, ബൈനോക്കുലർ"
বাইনাৰী,ബൈനറി
দ্বিপদ বিতৰণ,ദ്വിപദ വിതരണം
"দ্বিকেন্দ্ৰীয়, দ্বিকেন্দ্ৰীয়, দ্বি-নিউক্লিয়েট","ദ്വികേന്ദ്രം, ദ്വികേന്ദ്രം, ബൈന്യൂക്ലിയേറ്റഡ്"
জৈৱগতিবিদ্যা,ബയോഡൈനാമിക്സ്
বায়&#39; ইলেক্ট্ৰনিক্স,ബയോ ഇലക്ട്രോണിക്സ്
জৈৱপদাৰ্থবিজ্ঞানী,ജൈവഭൗതികശാസ്ത്രജ്ഞൻ
জৈৱপদাৰ্থ বিজ্ঞান,ബയോഫിസിക്സ്
জৈৱিক উপগ্ৰহ,ജൈവ ഉപഗ്രഹം
"চিনেমাটোগ্ৰাফাৰ, বায়স্কোপ","ഛായാഗ്രാഹകൻ, ബയോസ്കോപ്പ്"
বায়&#39;-ছাভাৰ্ট নিয়ম,ബയോ-സാവാർട്ട് നിയമം
দ্বিফেজিক কাৰেণ্ট,ബൈഫാസിക് കറന്റ്
ডাইপোল,ദ്വിധ്രുവം
"বাইপ্ৰিজম, বাইপ্ৰিজম","ബിപ്രിസം, ബൈപ്രിസം"
"বাইকোৱাৰ্টছ, বাইকোৱাৰ্ট","biquartz, biquartz"
দ্বিপৰ্যায়ৰ আখৰ,ദ്വിമുഖ സ്വഭാവം
দুটা পৰ্যায়ৰ মাল্টিভাইব্ৰেটৰ,രണ്ട്-ഘട്ട മൾട്ടിവൈബ്രേറ്റർ
"ড্ৱায়াংক* (বাইনাৰী সংখ্যা), বাৰ্মিজ, অনি, টুক","ഡ്വയങ്ക്* (ബൈനറി സംഖ്യ), ബർമീസ്, ആനി, തുക്"
"ক&#39;লা, কৃষ্ণ","കറുപ്പ്, കൃഷ്ണ"
ক&#39;লা শৰীৰ,കറുത്ത ശരീരം
অদৃশ্য পোহৰ,അദൃശ്യ വെളിച്ചം
timirayan ৰেডিঅ&#39; timirayan,തിമിരയൻ റേഡിയോ തിമിരയൻ
ইজেকচন পালছ,എജക്ഷൻ പൾസ്
end bias,അവസാന പക്ഷപാതം
ক&#39;লা বিকিৰণ,കറുത്ത വികിരണം
"অসম্পূৰ্ণ, খালী","പൂർത്തിയാകാത്ത, ശൂന്യമായ"
আৱৰণ,മൂടുക
বাতিল কৰা,അസാധുവാക്കൽ
"বিস্ফোৰণ, বিস্ফোৰণ, ধুমুহা","സ്ഫോടനം, സ്ഫോടനം, ആഘാതം"
"সবিকা, ব্লিডাৰ, সবি","സാവിക, ബ്ലീഡർ, സവി"
"ছদ্মবেশত, অন্ধ","വേഷംമാറി, അന്ധൻ"
ব্লকৰ উপপাদ্য,ബ്ലോച്ചിന്റെ സിദ്ധാന്തം
"ব্লক, ব্লক, ব্লক","തടയുക, തടയുക, തടയുക"
"blow, blow, আঘাত কৰা","ഊതുക, അടിക്കുക"
নীলা প্ৰিন্ট,നീല പ്രിന്റ്
অস্পষ্টতা বৃত্ত,അവ്യക്തത വൃത്തം
তৰংগ,അവ്യക്തമായ
"বল, গোলক, লকেট","പന്ത്, ഗോളം, പെൻഡന്റ്"
"শৰীৰ, বস্তু","ശരീരം, വസ്തു"
শাৰীৰিক ক্ষমতা,ശാരീരിക ശേഷി
কেন্দ্ৰীভূত,കേന്ദ്രീകരിച്ചു
"শৰীৰ-তিৰ্যক, শেষ-তিৰ্যক","ശരീരം-ഡയഗണൽ, അവസാനം-ഡയഗണൽ"
"bogie, অজ্ঞাত ধৰা পেলোৱা (ৰাডাৰ)","ബോഗി, അജ്ഞാത കണ്ടെത്തൽ (റഡാർ)"
ব&#39;ৰ ইফেক্ট,ബോർ പ്രഭാവം
ব&#39;ৰ মেগনেটন,ബോർ മാഗ്നെറ്റൺ
"বয়লাৰ, বয়লাৰ","ബോയിലർ, ബോയിലർ"
"উতলা, উতলা","തിളയ്ക്കുന്ന, തിളയ്ക്കുന്ന"
বোল্টছমেন সমীকৰণ,ബോൾട്ട്സ്മാൻ സമവാക്യം
বোমাৰু ইলেক্ট্ৰন,ബോംബർ ഇലക്ട്രോൺ
"আঘাতজনিত শক্তি, বোমা বিস্ফোৰণ শক্তি","ട്രോമാറ്റിക് ഊർജ്ജം, ബോംബിംഗ് ഊർജ്ജം"
বন্ধক,ജാമ്യം
"বণ্ডেড, বণ্ডেড, বণ্ডেড","ബന്ധിക്കപ്പെട്ട, ബന്ധിക്കപ്പെട്ട, ബന്ധിക്കപ്പെട്ട"
এনহান্সাৰ,എൻഹാൻസർ
বোৰন,ബോറോൺ
বস-কণা,ബോസ്-കണിക
ব&#39;চন,ബോസോൺ
"জোকাৰণি, জাম্প","ഞെട്ടൽ, ചാടുക"
বাধ্যতা,ബന്ധിക്കപ്പെട്ടിരിക്കുന്നു
"সীমা, সীমা (সম্পা.), প্ৰান্তীয় (v.)","പരിധി, പരിധി (എഡി.), മാർജിനൽ (വി.)"
বাধ্যতা,ബന്ധിക്കപ്പെട്ടിരിക്കുന്നു
ধনু ৰাশিৰ চোতাল,ധനു മുറ്റം
পালতোলা ঢৌ,കപ്പലോട്ട തിരമാല
বয়লাৰ গৰম কৰা,ബോയിലർ ചൂടാക്കൽ
ল&#39;ৰাৰ আইন,ബോയ്ലിന്റെ നിയമം
বয়লাৰ গৰম কৰা,ബോയിലർ ചൂടാക്കൽ
বন্ধনী-শ্ৰেণী,ബ്രാക്കറ്റ്-ക്ലാസ്
বেগ নিয়ম,ബാഗ് നിയമം
আন্তঃসংলগ্ন তাঁৰ,ഇഴചേർന്ന വയർ
ব্ৰেক ক্লাছ,ബ്രേക്ക് ക്ലാസ്
ব্ৰামা কম্প্ৰেছাৰ,ബ്രാമ കംപ്രസർ
শাখা-প্ৰশাখা,ശാഖകൾ
"ব্ৰেভ লেটিছ, ব্ৰেভ লেটিছ","ബ്രേവ് ലാറ്റിസ്, ബ്രേവ് ലാറ്റിസ്"
ব্ৰাছ ব্ৰেজিং,പിച്ചള ബ്രേസിംഗ്
ছেভাৰেন্স,വേർപിരിയൽ
সংযোগকাৰী ভাঙি পেলাওক,ബ്രേക്ക് കണക്റ്റർ
"ফ্ৰেক্টৰ ডাইঅ’ড, জেনাৰ ডাইঅ’ড","ഫ്രാക്ചർ ഡയോഡ്, സെനർ ഡയോഡ്"
হাড়ভঙা,ഒടിവ്
"ব্ৰীডাৰ ৰিয়েক্টৰ, ব্ৰীডাৰ নিউক্লিয়াৰ ফাৰ্নেচ, ব্ৰীডাৰ ফাৰ্নেচ","ബ്രീഡർ റിയാക്ടർ, ബ്രീഡർ ന്യൂക്ലിയർ ഫർണസ്, ബ്രീഡർ ഫർണസ്"
প্ৰজনন,പുനരുൽപാദനം
"ৰিটাৰ্ডেণ্ট ৰেডিয়চন, brastralung","റിട്ടാർഡന്റ് റേഡിയേഷൻ, ബ്രാസ്ട്രലുങ്"
ব্ৰুষ্টাৰ-কোণ,ബ്രൂസ്റ്റർ ആംഗിൾ
ব্ৰুষ্টাৰ ফ্ৰীজ,ബ്രൂസ്റ്റർ ഫ്രിഡ്ജ്
সেঁতু,പാലം
দলং বন্ধন,പാലം ബോണ്ട്
"উজ্জ্বল, উজ্জ্বল, চকু কপালত তুলিব পৰা","ശോഭയുള്ള, തിളക്കമുള്ള, മിന്നുന്ന"
ইলুমিনেটৰ,പ്രകാശകൻ
ৰেডিয়েন্স,റേഡിയൻസ്
"দ্যুতি, প্ৰভা","ദ്യുതി, പ്രഭ"
ব্ৰীলুৱান অঞ্চল,ബ്രിലുവൻ പ്രദേശം
ব্ৰিটিছ ষ্টেণ্ডাৰ্ড মমবাতি,ബ്രിട്ടീഷ് സ്റ്റാൻഡേർഡ് മെഴുകുതിരി
ভংগুৰ,പൊട്ടുന്ന
ভংগুৰতা,പൊട്ടൽ
সম্প্ৰচাৰ,പ്രക്ഷേപണം
বিস্তৃত,വിശദമായ
ৰেট্ৰ&#39;গ্ৰেড,പിന്തിരിപ്പൻ
ব্ৰগলি সূত্ৰ,ബ്രോഗ്ലി ഫോർമുല
খণ্ডিত,വിഘടിച്ചു
ব্ৰাউনি গতি,ബ്രൗണി ചലനം
"কুচি, বুৰুষ, কুৰ্চ, গুলম","കുച്ചി, ബുരുഷ്, കുർച്ച്, ഗുൽം"
"বুদবুদ, বুদবুদ (ed.), mumble (v.)","കുമിള, ബബിൾ (എഡി.), മംബിൾ (വി.)"
effervescence,ജ്വലനം
প্ৰতিকাৰৰ ব্যৱস্থা,പ്രതിരോധ നടപടികൾ
সংকোচন,സങ്കോചം
"amp-প্ৰতিৰোধ, বাফাৰ","amp-resistance, buffer"
শব্দবিজ্ঞান,ശബ്ദശാസ്ത്രം
বৰধন,ബർധൻ
বাল্ব,ബൾബ്
আবির্ভূত,ഉദിക്കുക
"আয়তন, বাল্ক, ভৰ, ভৰ, আয়তন","വോള്യം, ബൾക്ക്, പിണ്ഡം, പിണ്ഡം, വോള്യം"
আয়তন স্থিতিস্থাপকতা সহগ,വോളിയം ഇലാസ്തികത ഗുണകം
জনসংখ্যাৰ সম্পত্তি,ജനസംഖ്യ സ്വത്ത്
সৰ্বোচ্চ উষ্ণতা,പരമാവധി താപനില
উখহি উঠা,വീർപ്പുമുട്ടൽ
"bunch, bunch (n.), থুপ খাই থকা (ver.)","കുല, കൂട്ടം (n.), കൂട്ടമായിരിക്കുക (ver.)"
মুঠি,കുല
বুনচেন কোষ,ബൺസെൻ സെൽ
প্লাৱন ক্ষমতা,ഉന്മേഷം
"buoyancy, প্লাৱন ক্ষমতা","ബൂയൻസി, ബൂയൻസി"
বাৰ্গাৰ চাৰ্কিট,ബർഗർ സർക്യൂട്ട്
চোৰৰ ঘণ্টা,കള്ളൻ മണി
"বাৰ্নাৰ, ইগনিটাৰ","ബർണർ, ഇഗ്നിറ്റർ"
সম্পূৰ্ণ ইগনিচন,പൂർണ്ണ ജ്വലനം
"বিস্ফোৰণ, বিস্ফোৰণ, ফাট","സ്ഫോടനം, പൊട്ടിത്തെറി, വിള്ളൽ"
লাইন ব্যস্ত,ലൈൻ തിരക്കിലാണ്
ব্যস্ত সুৰ,തിരക്കുള്ള ടോൺ
buzzer,ബസർ
পাৰ হোৱা,ബൈപാസ്
বৰ্তনী,സർക്യൂട്ട്
"সাগৰৰ তাঁৰ, কেবল","കടൽ വയർ, കേബിൾ"
কেডমিয়াম,കാഡ്മിയം
চিজিয়াম-কোষ,സീസിയം-കോശം
পাঞ্জাৰ ডাইপোল,പഞ്ചാർ ദ്വിധ്രുവം
পাঞ্জাৰ ইফেক্ট,പഞ്ചാർ പ്രഭാവം
গণনা কৰা,കണക്കാക്കാൻ
কেলকুলেটৰ,കാൽക്കുലേറ്റർ
কেলেণ্ডাৰ,കലണ്ടർ
"মানাংকন, মানাংকন, পুনৰীক্ষণ","കാലിബ്രേഷൻ, കാലിബ്രേഷൻ, റിവിഷൻ"
"মানাংকন বহুগুণক, মানাংকন বহুগুণক","കാലിബ്രേഷൻ മൾട്ടിപ്ലയർ, കാലിബ്രേഷൻ മൾട്ടിപ്ലയർ"
