Malayalam,English
adiabatic ഏകദേശം,Adiabatic approximation
അഡിയബാറ്റിക് വോളിയം കോഫിഫിഷ്യന്റ്,Adiabatic bulk modulus
അഡിയബാറ്റിക് തെർമോമീറ്റർ,Adiabatic calorimeter
adiabatic മാറ്റം,Adiabatic change
"അഡിയബാറ്റിക് ചാർട്ട്, അഡിയബാറ്റിക് ചാർട്ട്",Adiabatic chart
adiabatic compressibility,Adiabatic compressibility
അഡിയബാറ്റിക് കംപ്രഷൻ,Adiabatic compression
adiabatic ഗർഭനിരോധനം,Adiabatic containment
adiabatic കൂളിംഗ് പരിധി,Adiabatic cooling limit
അഡിയബാറ്റിക് കർവ്,Adiabatic curve
adiabatic വക്രീകരണം,Adiabatic deformation
adiabatic demagnetization,Adiabatic demagnetisation
adiabatic പ്രമേയം,Adiabatic dissociation
adiabatic displacement,Adiabatic drift
adiabatic പ്രഭാവം,Adiabatic effect
അഡിയബാറ്റിക് ഇലാസ്തികത,Adiabatic elasticity
അഡിയബാറ്റിക് ദീർഘവൃത്താകൃതി,Adiabatic ellipse
അഡിയബാറ്റിക് ഫുൾ-ഹീറ്റ് നഷ്ടം,Adiabatic enthalpy drop
adiabatic സമവാക്യം,Adiabatic equation
adiabatic സംസ്ഥാന സമവാക്യം,Adiabatic equation of state
അഡിയബാറ്റിക് സന്തുലിത താപനില,Adiabatic equilibrium temperature
അഡിയബാറ്റിക് ബാലൻസ്,Adiabatic equillibrium
adiabatic സ്പ്രെഡ്,Adiabatic expansion
അഡിയബാറ്റിക് ജ്വാല താപനില,Adiabatic flame temperature
adiabatic ഒഴുക്ക്,Adiabatic flow
adiabatic ഉച്ചാരണം,Adiabatic fluctuations
അഡിയബാറ്റിക് വാതക സമവാക്യം,Adiabatic gas equation
അഡിയബാറ്റിക് ഗ്രേഡിയന്റ്,Adiabatic gradient
adiabatic ചൂട് നഷ്ടം,Adiabatic heat drop
അഡിയബാറ്റിക് അയോണൈസേഷൻ സാധ്യത,Adiabatic ionization potential
adiabatic depreciation rate,Adiabatic lapse rate
അഡിയബാറ്റിക് മൊമെന്റം ചാർജ്,Adiabatic momentum charge
adiabatic പ്രക്രിയ,Adiabatic process
adiabatic പ്രതികരണം,Adiabatic reaction
adiabatic നീക്കം,Adiabatic speed
adiabatic distortion energy,Adiabatic strain energy
അഡിയബാറ്റിക് ശരീരം,Adiabatic system
അഡിയബാറ്റിക് ഹീറ്റ് ഗ്രേഡിയന്റ്,Adiabatic temperature gradient
adiabatic abbatement,Adiabatic throttling
adiabatic പരിവർത്തനം,Adiabatic transformation
"ഫോട്ടോസിന്തസിസ്, ആന്റി-റേഡിയേഷൻ",Adiactinic
ചൂട് അപര്യാപ്തത,Adiathermancy
ചൂട് ഇൻസുലേറ്റിംഗ്,Adiathermanous
ഐഡൻ,Adion
തൊട്ടടുത്തുള്ള പ്രഭാവം,Adjacency effect
"തൊട്ടടുത്തുള്ള, തൊട്ടടുത്തുള്ള, തൊട്ടടുത്തുള്ള",Adjacent
അടുത്തുള്ള കോൺ,Adjacent angle
അടച്ച ചാനൽ അറ്റൻവേഷൻ,Adjacent channel attenuation
അടച്ച സർക്യൂട്ട്,Adjacent circuit
അടച്ച ഘട്ടം,Adjacent phase
"അറ്റാച്ച് ചെയ്‌ത വീഡിയോ കാരിയർ, അറ്റാച്ച് ചെയ്‌ത ഇമേജ് കാരിയർ",Adjacent picture carrier=adjacent vision carrier
അടഞ്ഞ ശബ്ദ കാരിയർ,Adjacent sound carrier
അടച്ച ചാനൽ സെലക്ടിവിറ്റി,Adjeacent channel selectivity
അടച്ച ചാനൽ തടസ്സം,Adjecent channel interference
ക്രമീകരിക്കാവുന്ന കപ്പാസിറ്റർ,Adjestable condenser
ക്രമീകരിക്കാവുന്ന ലെൻസ് ഹോൾഡർ,Adjestable lens holder
ക്രമീകരിക്കാവുന്ന മാഗ്നിഫയർ,Adjestable magnifier
ക്രമീകരിക്കാവുന്ന മർദ്ദം,Adjestable pressure
ക്രമീകരിക്കാവുന്ന ഷോർട്ട് സർക്യൂട്ട്,Adjestable short
ക്രമീകരിക്കുന്നു,Adjustor
നുഴഞ്ഞുകയറ്റം,Admittance
നുഴഞ്ഞുകയറ്റ ഓപ്പറേറ്റർ,Admittance operator
ആഗിരണം*,Adsorption
മുൻകൂർ പന്ത്,Advance ball
മുന്നോട്ട്,Advanced
മെച്ചപ്പെട്ട ചാലക ബധിരത,Advanced conductive deafness
മുന്നോട്ടുള്ള സാധ്യത,Advanced potential
പുരോഗമന തരംഗം,Advancing wave
പുരോഗമന തരംഗ മുന്നണി,Advancing wave front
വെൻട്രൽ കിന്നരം,Aeolian harp
അയോലിയൻ ടോൺ,Aeolian tone
"ഇയോൺ (വർഷം), യുഗം",Aeon
"ആകാശി, വൈവ (വി.) ഏരിയൽ (എഡി.)",Aerial
ഏരിയൽ അറേ,Aerial array
ആന്റിന അറ്റൻവേറ്റർ,Aerial attenuator
ആന്റിന ബൂസ്റ്റർ,Aerial booster
ഏരിയൽ കേബിൾ,Aerial cable
എയർ ക്യാമറ,Aerial camera
ആന്റിന സർക്യൂട്ട് ബ്രേക്കർ,Aerial circuit breaker
ആന്റിന കൺട്രോൾ ബോർഡ്,Aerial control table
ആന്റിന അപ്രസക്തമായ സിഗ്നൽ,Aerial cross talk
ആന്റിന സ്ട്രീം,Aerial current
ആന്റിന ഡാംപിംഗ്,Aerial damping
ആന്റിന എർത്ത് കോൺടാക്റ്റർ സ്വിച്ച്,Aerial earthing switch
ആന്റിന കാര്യക്ഷമത,Aerial efficiency
ഏരിയൽ ഇലക്ട്രിക് മായ്ക്കൽ യന്ത്രം,Aerial electric erasing machine
ആന്റിന അപ്ഗ്രേഡർ,Aerial elevation pawl
ആന്റിന ആവേശം,Aerial excitation
ആകാശ മൂടൽമഞ്ഞ്,Aerial fog
ആന്റിന പ്രതിരോധം,Aerial impedance
ആന്റിന ഇൻഡക്‌ടൻസ്,Aerial inductance
ആന്റിന ഇൻസുലേറ്റർ ഇൻസുലേറ്റർ,Aerial lead insulator
ആന്റിന ലൈൻ,Aerial line
ആന്റിന ലോഡ് കോയിൽ,Aerial loading inductane=antenna loading coil
ആന്റിന നഷ്ടം,Aerial loss
ആന്റിന ശബ്ദം,Aerial noise
ആകാശ ഫോട്ടോ വ്യാഖ്യാനം,Aerial photo-interpretation
ഏരിയൽ ഫോട്ടോഗ്രാമെട്രി,Aerial photogrammetry
ആകാശ ഫോട്ടോ,Aerial photograph
ഏരിയൽ ഫോട്ടോഗ്രാഫി,Aerial photography
ആന്റിന പവർ,Aerial power
ആന്റിന വികിരണ പ്രതിരോധം,Aerial radiation resistance
ആന്റിന പ്രതികരണം,Aerial reactance
ആന്റിന കറങ്ങുന്ന ഡയൽ,Aerial repeat dial
ആന്റിന പ്രതിരോധം,Aerial resistance
ആന്റിന റേഞ്ച് കപ്പാസിറ്റർ,Aerial series capacitor
ഏരിയൽ സർവേ,Aerial survey
ഏരിയൽ സിസ്റ്റം,Aerial system
ആന്റിന കോളം,Aerial tower
വായു വേഗത,Aerial velocity
ആന്റിന പെനാൽറ്റി,Aerial yard
എയർ ഫിൽറ്റർ,Aero-vibe screen
എയറോഡൈനാമിക് ബാലിസ്റ്റിക്സ്,Aeroballistics
വിമാനത്താവള നിയന്ത്രണം,Aerodrome control
എയർപോർട്ട് ഡിസ്ട്രസ് ബീക്കൺ,Aerodrome hazard beacon
എയർപോർട്ട് മെറ്റീരിയോളജി,Aerodrome meteorology
എയറോഡൈനാമിക് മർദ്ദം,Aerodybnamic pressure
എയറോഡൈനാമിക് ശക്തി,Aerodynaamic force
എയറോഡൈനാമിക് ഫോഴ്സ് ഘടകം,Aerodynamaic force component
എയറോഡൈനാമിക് കോഫിഫിഷ്യന്റ്,Aerodynamic coefficient
എയറോഡൈനാമിക് ട്രാക്ഷൻ,Aerodynamic drag
എയറോഡൈനാമിക് കാര്യക്ഷമത,Aerodynamic efficiency
എയറോഡൈനാമിക് കാര്യക്ഷമത അനുപാതം,Aerodynamic efficiency ratio
എയറോഡൈനാമിക് ശക്തി,Aerodynamic force
എയറോഡൈനാമിക് ഫോഴ്സ് ഘടകം,Aerodynamic force component
എയറോഡൈനാമിക് സ്പേസിംഗ്,Aerodynamic gap
എയറോഡൈനാമിക് താപനം,Aerodynamic heating
എയറോഡൈനാമിക് തപീകരണ ശ്രേണി,Aerodynamic heating limit
എയറോഡൈനാമിക് ശരാശരി കോർഡ്,Aerodynamic mean chord
എയറോഡൈനാമിക് മിസൈൽ,Aerodynamic misile
എയറോഡൈനാമിക് നിമിഷം,Aerodynamic moment
എയറോഡൈനാമിക് പ്രതികരണം,Aerodynamic response
എയറോഡൈനാമിക് ടെസ്റ്റ് വാഹനം,Aerodynamic test vehicle
എയറോഡൈനാമിക് ടോർക്ക്,Aerodynamic torque
എയറോഡൈനാമിക് ഡൈവേർഷൻ,Aerodynamic twist
എയറോഡൈനാമിക് ശക്തി,Aerodynamical force
എയറോഡൈനാമിക്സ്,Aerodynamics
എയർടൈറ്റ് പ്രഭാവം,Aeroelastic effect
എയർ ഇലാസ്തികത,Aeroelasticity
എയറോലാസ്റ്റിക്,Aeroelastics
എയറോഫോയിൽ,Aerofoil
"aerogram, aerograph",Aerogram
എയറോഗ്രാഫ്,Aerograph
എയറോനോട്ടിക്കൽ,Aeronaautical
എയറോനോട്ടിക്കൽ ബീക്കൺ,Aeronautical beacon
എയറോനോട്ടിക്കൽ ചാർട്ട്,Aeronautical chart
എയറോനോട്ടിക്സ്,Aeronautics
എയറോനോട്ടിക്സ്,Aeronomy
എയർ ഫ്രണ്ട്,Aeropause
എയറോഫോൺ,Aerophone
"വിമാനം, വിമാനം",Aeroplane
വിമാന പ്രഭാവം,Aeroplane effect
എയറോനോട്ടിക്കൽ ഭൂചലനങ്ങൾ,Aeroplane flutter
എയർ പൾസ്,Aeropulse
എയർ റെസൊണേറ്റർ,Aeroresonator
എയറോസോൾ,Aerosol
വായു ആകാശം,Aerospaace
എയർ വിമാനം,Aerospace vehicle
"അന്തരീക്ഷം, വാതകമണ്ഡലം",Aerosphere
"ആകാശം, വിമാനം",Aerostat
എയറോസ്റ്റാറ്റിക് സമവാക്യം,Aerostatic equation
"എയറോഡൈനാമിക്സ്, നോട്ടിക്സ്",Aerostatics
എയറോപ്ലാസ്റ്റിക്,Aerothermo elasticity
എയറോഡൈനാമിക്സ്,Aerothermodynamics
എയറോഡൈനാമിക്സ്,Aerothermodynamics
ഫോക്കസ് സിസ്റ്റം,Afocal system
വാൽ ശരീരം,After body
ഇഗ്നിറ്റർ,After burner
തിരികെ ജ്വലനം,After burning
ബാക്ക് ലൈറ്റ്,After glow
തിരികെ ചൂട്,After heat
ചിത്രം,After image
പോസ്റ്റ് ചികിത്സ,After treatment
പഴുത്തതിനു ശേഷം,After-ripening stage
പിന്നോട്ടുള്ള ഒഴുക്ക്,Afterflow
ഞെട്ടൽ,Aftershock
"പ്രായം, പ്രായം, പ്രായം, സമയം, യുഗം (ഇല്ല, ) സമയത്തെ ബാധിക്കും, സമയത്തെ ബാധിക്കും (ver, )",Age
