Marathi,Bengali
स्फोट त्रुटी,বিস্ফোরণ ত্রুটি
स्फोट अंतर्भूत नाडी,ফেটে সন্নিবেশ ডাল
स्फोट टप्पा,বিস্ফোরণ পর্ব
बस,বাস
व्यवसाय बुद्धिमत्ता,ব্যবসায়িক বুদ্ধি
बजर,বুজার
पास द्वारे,পাস দ্বারা
पास करून,পাস করে
बायपास कंडेन्सर,বাইপাস কনডেন্সার
सी,গ
सी+प्रोग्रामिंग भाषा,সি+প্রোগ্রামিং ভাষা
कपाट,মন্ত্রিসভা
केबल,কেবল
केबल कंपाऊंड,তারের যৌগ
केबल समानता,তারের সমতা
केबल तोटा,তারের ক্ষতি
कॅशे,ক্যাশে
कॅशिंग,ক্যাচিং
कॅडमियम सेल,ক্যাডমিয়াম সেল
गणना मशीन,গননা যন্ত্র
गणना,গণনা
कॅल्क्युलेटर,ক্যালকুলেটর
कॅलिब्रेट,ক্যালিব্রেট
कॅलिपर,ক্যালিপার্স
कॅलरीमीटर,ক্যালোরিমিটার
कॅमकॉर्डर,ক্যামকর্ডার
कॅमेरा,ক্যামেরা
कॅमेरा संरेखन,ক্যামেরা প্রান্তিককরণ
कॅमेरा छिद्र,ক্যামেরা অ্যাপারচার
कॅमेरा कव्हरेज,ক্যামেরা কভারেজ
कॅमेरा लाइन-अप,ক্যামেরা লাইন আপ
कॅमेरा ट्यूब,ক্যামেরা টিউব
छत,ক্যানোপি
क्षमता,ক্ষমতা
कॅपेसिटन्स,ক্যাপাসিট্যান্স
कॅपेसिटिव्ह लोड,ক্যাপাসিটিভ লোড
कॅपेसिटिव्ह रिएक्टन्स,ক্যাপাসিটিভ প্রতিক্রিয়া
कॅपेसिटर,ক্যাপাসিটার
कॅपेसिटर इनपुट फिल्टर,ক্যাপাসিটার ইনপুট ফিল্টার
क्षमता,ক্ষমতা
कॅप्सूल,ক্যাপসুল
मथळा,ক্যাপশন
कॅप्चर इफेक्ट,প্রভাব ক্যাপচার
कार्ड,কার্ড
कार्डिओइड,কার্ডিওড
कार्डिओइड मायक्रोफोन,কার্ডিওড মাইক্রোফোন
वाहक,ক্যারিয়ার
वाहक वारंवारता,ক্যারিয়ার ফ্রিকোয়েন্সি
कॅरियर फ्रिक्वेन्सी शिफ्ट,ক্যারিয়ার ফ্রিকোয়েন্সি শিফট
वाहक शक्ती,ক্যারিয়ার শক্তি
कॅरियर सेन्स सिग्नल,ক্যারিয়ার ইন্দ্রিয় সংকেত
वाहक संवेदनशीलता,ক্যারিয়ার সংবেদনশীলতা
वाहक वेगळे,ক্যারিয়ার বিচ্ছেদ
कॅरियर शिफ्ट,ক্যারিয়ার শিফট
कॅरियर स्पेसिंग,ক্যারিয়ার ব্যবধান
वाहक दडपशाही,ক্যারিয়ার দমন
कॅरियर वेव्ह,ক্যারিয়ার তরঙ্গ
काडतूस,কার্তুজ
कोरीव काम,খোদাই
कॅसकेड,ক্যাসকেড
कॅसकेड सर्किट,ক্যাসকেড সার্কিট
कॅसेट,ক্যাসেট
ओतीव लोखंड,ঢালাই লোহা
कास्टिंग,ঢালাই
कॅटलॉग,ক্যাটালগ
आपत्तीजनक हस्तक्षेप,বিপর্যয়মূলক হস্তক্ষেপ
कॅथोड,ক্যাথোড
कॅथोड अनुयायी,ক্যাথোড অনুসরণকারী
कॅथोड रेझिस्टर,ক্যাথোড প্রতিরোধক
सेलफोन,মুঠোফোন
सेल्युलर,কোষ বিশিষ্ট
केंद्रीय नियंत्रण,কেন্দ্রীয় নিয়ন্ত্রণ
मध्यवर्ती वारंवारता,কেন্দ্রীয় ফ্রিকোয়েন্সি
सेंट्रल प्रोसेसिंग युनिट,কেন্দ্রীয় প্রক্রিয়াকরণ ইউনিট
केंद्रीकृत डेटाबेस,কেন্দ্রীভূত ডাটাবেস
केंद्रीकृत प्रणाली,কেন্দ্রীভূত সিস্টেম
सिरेमिक,সিরামিক
