Malayalam,Hindi
സജീവ ലൈൻ സജീവ ലൈൻ,"सक्रिय लाइन, सक्रिय रेखा"
സജീവ ലൂപ്പ്,सक्रिय पाश
സജീവ കോഡ്*,सक्रिय संहति*
സജീവ ചേരുവകൾ,सक्रिय सामग्री
സജീവ തന്മാത്ര,सक्रिय अणु
സജീവ മെഷ്,सक्रिय जाल
സജീവമായ പുനഃശോഷണം,सक्रिय पुनरवशोषण
സജീവമായ പ്രദേശം,सक्रिय क्षेत्र
സജീവമായ നിയന്ത്രണം,सक्रिय नियमन
സജീവ ഉപഗ്രഹം,सक्रिय उपग्रह
സജീവമായ വിഘടന സൗരജ്വാല,सक्रिय कलंकीय सौर ज्वाला
സജീവമായ മൈക്രോ ന്യൂട്രിയന്റുകൾ,सक्रिय सूक्ष्मात्रिक पदार्थ
സജീവമായ ട്രാക്കിംഗ് സിസ്റ്റം,सक्रिय अनुवर्तन तंत्र
സജീവ ട്രാൻസ്ഡ്യൂസർ,सक्रिय ट्रांसडयूसर
സജീവമായ ഉപഭോഗം,सक्रिय उदग्रहण
പ്രവർത്തന ഗുണകം*,सक्रियता गुणांक*
പ്രവർത്തന സൂചിക,सक्रियता सूचकांक
പ്രവർത്തന അനുപാതം,सक्रियता -अनुपात
പ്രവർത്തന വെക്റ്റർ,सक्रियता सदिश
യഥാർത്ഥ മോണിറ്റർ,वास्तविक मानीटर
യഥാർത്ഥ സമ്മർദ്ദം,वास्तविक प्रतिबल
പ്രവർത്തനക്ഷമമാക്കാൻ,"चालू करना, प्रवृत्त करना"
ഉപജ്ഞാതാവ്,प्रवर्तक
ഉപജ്ഞാതാവ്,प्रवर्तक
അക്വിറ്റിയോമീറ്റർ,सुतीक्ष्णतामापी
കേൾവിശക്തി,श्रवण सुतीक्ष्णता
ഫോട്ടോ അക്വിറ്റി മൂല്യം,फोटोतीक्ष्णता मान
ന്യൂനകോണ്,न्यूनकोण
മന്ത്രിക്കുന്നു,क्षिप्र उद्भासन
നിശിത ത്രികോണം,न्यूनकोण त्रिभुज
അസൈക്ലിക്,अचक्रीय
ഒപ്റ്റിമൈസേഷൻ ആപ്ലിക്കേഷൻ,अनुकूलन प्रयुक्ति
ഒപ്റ്റിമൈസ് ചെയ്ത അവസ്ഥ,अनुकूलित अवस्था
അഡാപ്റ്റീവ് കൺട്രോൾ സിസ്റ്റം,अनुकूली नियंत्रण तंत्र
അഡാപ്റ്റോമീറ്റർ,अनुकूलनमापी
അഡ്‌കോക്ക് ആന്റിന,एडकॉक एन्टेना
സംഗ്രഹിക്കാനായി,"योग करना, जोड़ना"
സമാഹാര സമയം,संकलन काल
സമാഹാരം-കുറയ്ക്കൽ സമയം,संकलन-व्यवकलन काल
ചേർക്കുന്നയാൾ,योजक
"തുക, കൂട്ടിച്ചേർക്കൽ, സംഗ്രഹം (എഡി.), സങ്കലനം (വി.)","योग, जोड़, संकलन (सं.), योगात्मक (वि.)"
കൂട്ടിച്ചേർക്കൽ സ്ഥിരം,अतिरिक्त स्थिरांक
ത്വരണം-സംഭരണം,त्वरण-योग नियम
ദൂരം-സംഭരണം,दूरी-योग नियम
വേഗത-തുക നിയമം,वेग-योग नियम
വെക്റ്ററുകളുടെ ആകെത്തുക,सदिशों का योग
ശേഖരണ പ്രതികരണം,संकलन अभिक्रिया
അധിക നില,अतिरिक्त अर्धतल
"കണക്റ്റീവ് ടോൺ, അധിക ടോൺ (സ്വരാക്ഷരങ്ങൾ)","संयोजी स्वर, अतिरिक्त टोन (स्वर)"
"അഡിറ്റീവ്, സങ്കലനം","योज्य, योगात्मक"
സങ്കലന സംവിധാനം,योज्य प्रणाल
സംയുക്ത പ്രതീകങ്ങൾ,संयोजी वर्ण
മൊത്തം പ്രതീക പ്രക്രിയ,संकली वर्ण प्रक्रम
സങ്കലന പൂരക നിറം,योज्य पूरक रंग
സങ്കലന സ്ഥിരാങ്കം,योज्य स्थिरांक
അഡിറ്റീവ് ട്രാക്ഷൻ,योज्य कर्षण
സങ്കലന പ്രഭാവം,योज्य प्रभाव
സങ്കലന ഘടകം,योजित कारक
സങ്കലന പ്രവർത്തനം,योज्य फलन
അഡിറ്റീവ് മിക്സ്,योज्य मिश्रण
സങ്കലന റൂട്ട്,योज्य मूलवर्ण
സങ്കലന പ്രക്രിയ,योज्य प्रक्रम
കൂട്ടിച്ചേർക്കൽ,"योज्यता, योगशीलता"
അഡിറ്റീവ് ക്വാണ്ടം നമ്പർ,योज्य क्वांटम संख्या
ശേഖരണ പ്രതികരണം,संकलन अभिक्रिया
കൂട്ടിച്ചേർക്കൽ,योज्यता
അഡിട്രോൺ,एडीट्रॉन
അറിയുക*,पता*
വിലാസ കണക്കുകൂട്ടൽ,पता अभिकलन
വിലാസം,पता-स्थल
വിലാസ എൻക്രിപ്ഷൻ,पता-कूटवचन
വിലാസ എക്സ്പ്രഷൻ,पता व्यंजक
വിലാസം,पता-सुगमता
വിലാസ ബാർ,पता पट्टिका
വിലാസ വെളിച്ചം,पता बत्ती
വിലാസം മാറ്റം,पता-आपरिवर्तन
പതാൻഷ്,पतांश
വിലാസ രജിസ്റ്റർ,पता पंजी
വിലാസം തിരഞ്ഞെടുക്കൽ സ്വിച്ച്,पता चयन स्विच
വിലാസം അടുക്കുന്നതിനുള്ള പട്ടിക,पता छाँटाई सारणी
അഭിസംബോധന,पताभिगमन
അഡ്രെസോഗ്രാഫ്,ऐड्रेसोग्राफ़
വിലാസ സംവിധാനം,पता-प्रणाली
അഡീഷൻ,आसंजन
adhesion സമ്മർദ്ദം,आसंजन तनाव
പശ ഊർജ്ജം,आसंजी ऊर्जा
പശ തടയൽ,आसंजक अवरोधन
അടിയാബാറ്റ്,ऐडियाबैट
അഡിയബാറ്റിക്,रूद्धोष्म
adiabatic ത്വരണം,रूद्धोष्म त्वरण
adiabatic ഏകദേശം,रूद्धोष्म सन्निकटन
അഡിയബാറ്റിക് വോളിയം കോഫിഫിഷ്യന്റ്,रूद्धोष्म आयतन गुणांक
അഡിയബാറ്റിക് തെർമോമീറ്റർ,रूद्धोष्म ऊष्मामापी
adiabatic മാറ്റം,रूद्धोष्म परिवर्तन
"അഡിയബാറ്റിക് ചാർട്ട്, അഡിയബാറ്റിക് ചാർട്ട്","ऐडियाबेटिक चार्ट, रूद्धोष्म संचित्र"
adiabatic compressibility,रूद्धोष्म संपीड्यता
അഡിയബാറ്റിക് കംപ്രഷൻ,रूद्धोष्म संपीडन
adiabatic ഗർഭനിരോധനം,रूद्धोष्म संरोध
adiabatic കൂളിംഗ് പരിധി,रूद्धोष्म शीतलन सीमा
അഡിയബാറ്റിക് കർവ്,रूद्धोष्म वक्र
adiabatic വക്രീകരണം,रूद्धोष्म विरूपण
