Telugu,Punjabi
ఫోటోపెరియోడ్,ਫੋਟੋਪੇਰਿਓਡ
ఫోటోపెరియోడిజం,ਫੋਟੋਪੇਨਿਡੋਜ਼ਿਜ਼ਮ
ఫోటోఫాస్ఫోరైలేషన్,ਫੋਟੋਫ਼ੋਫੋਲੇਸ਼ਨ
ఫోటోరియాక్టివేషన్,ਜਾਸੂਸੀ
ఫోటోరిసెప్టర్,ਫੋਟੋਰੇਸੈਪਟਰ
ఫోటోర్‌స్పిరేషన్,ਫੋਟੋਸਸੀ
కిరణజన్య సంయోగక్రియ,ਪ੍ਰਕਾਸ਼ ਸੰਸਲੇਸ਼ਣ
కిరణజన్య సంయోగ సామర్థ్యం,ਫੋਟੋਸੈਨਥੈਟਿਕ ਕੁਸ਼ਲਤਾ
కిరణజన్య సంయోగక్రియ,ਫੋਟੋਸੀਟੀਨੈਟਿਕ quitent
కిరణజన్య సంయోగపరంగా,ਫੋਟੋਸਤੀਥੈਟਿਕ ਤੌਰ ਤੇ
ఫోటోట్రోపిజం,ਫੋਟੋ ਟਾਪੂ
ఫైలోడీ,ਫੇਲੋਡੀ
ఫైలోటాక్సీ,ਫਾਈਲੋਟੈਕਸੀ
భౌతిక వాతావరణం,ਸਰੀਰਕ ਮੌਸਮ
శారీరక రుగ్మత,ਸਰੀਰਕ ਵਿਗਾੜ
శారీరక కరువు,ਸਰੀਰਕ ਸੋਕਾ
శారీరక నష్టం,ਸਰੀਰਕ ਨੁਕਸਾਨ
శారీరక పరిపక్వత,ਸਰੀਰਕ ਪਰਿਪੱਕਤਾ
ఫైటోక్రోమ్,ਫਾਈਟੋਕ੍ਰੋਮ
ఫైటోఎక్స్ట్రాక్షన్,ਫਾਈਟੈਟੈਕਸੈਕਸ਼ਨ
ఫైటోమాస్,ਫਾਈਟੋਮਾਸ
ఫైటోమాటోడ్,ਫਾਈਟੋਨਮੇਟੋਡ
ఫైటోరేమీడియేషన్,Fytraemedion
ఫైటోసిడెఫోర్,ਫਾਈਟੋਸੀਡਰਫੋਨ
ఫైటోటాక్సిక్,ਫਾਈਟੋਟੋਕਸਿਕ
ఫైటోట్రోన్,ਫਾਈਟਰਨ
పిక్టోగ్రాఫ్,ਪਿਕਟੋਗ੍ਰਾਫ
పై రేఖాచిత్రం,ਪਾਈ ਚਿੱਤਰ
పైజోమీటర్,ਪਾਇਜ਼ੋਮੀਟਰ
పిచ్చర్ వ్యవసాయం,ਪਥਰ ਫਾਰਮਿੰਗ
పూలమైన పూల సంకోచము,ਪਲੇਸਮੈਂਟ (ਖਾਦ)
మావి,ਪਲੇਸੈਂਟਾ
ప్లానింగ్,ਯੋਜਨਾਬੰਦੀ
మొక్కల పెంపకం,ਪੌਦੇ ਦਾ ਪਾਲਣ ਪੋਸ਼ਣ
మొక్క సాంద్రత,ਪੌਦਾ ਘਣਤਾ
మొక్కల జీవావరణ శాస్త్రం,ਪੌਦਾ ਹਾਵੋਲੋਜੀ
మొక్కల పెరుగుదల ప్రమోటర్,ਪੌਦੇ ਦੇ ਵਾਧੇ ਦੇ ਪ੍ਰਮੋਟਰ
మొక్కల పెరుగుదల నియంత్రకం,ਪੌਦੇ ਦੇ ਵਿਕਾਸ ਰੈਗੂਲੇਟਰ
మొక్కల పరిచయం,ਪਲਾਂਟ ਜਾਣ-ਪਛਾਣ
మొక్కల పోషకాలు,ਪੌਦਾ ਪੌਸ਼ਟਿਕ ਤੱਤ
మొక్కల పోషణ,ਪੌਦਾ ਪੋਸ਼ਣ
మొక్కల నిర్బంధ నియంత్రణ,ਪੌਦਾ ਕੁਆਰੰਟੀਨ ਰੈਗੂਲੇਸ਼ਨ
మొక్కల కణజాల పరీక్ష,ਪੌਦੇ ਟਿਸ਼ੂ ਟੈਸਟ
తోటల పంటలు,ਪੌਦੇ ਲਗਾਉਣ ਦੀਆਂ ਫਸਲਾਂ
ప్లాంటర్,ਪਲਾਂਟਰ
నాటడం పదార్థం,ਲਾਉਣਾ ਸਮੱਗਰੀ
నాటడం నిష్పత్తి,ਲਾਉਣਾ ਅਨੁਪਾਤ
ప్లాస్మా,ਪਲਾਜ਼ਮਾ
ప్లాస్మా జ్ఞాపకం,ਪਲਾਜ਼ਮਾ ਝਿੱਲੀ
ప్లాస్మిడ్,ਪਲਾਜ਼ਮੀਡ
ప్లాస్మోడెస్మాటా,ਪਲਾਜ਼ਮੋਡੇਸਮਾ
ప్లాస్మోలిసిస్,ਪਲਾਜ਼ਮੋਲਸਿਸ
ప్లాస్టిసిటీ,ਪਲਾਸਟਿਕਟੀ
ప్లాస్టికల్చర్,ਪਲਾਸਟਿਕਲਟਲਰਟ
ప్లాస్టిడ్,ਪਲਾਸਟਿਕ
ప్లియోట్రోపిక్ జన్యువు,ਵਾਈਨੀਓਟਰੋਪਿਕ ਜੀਨ
ప్లాట్లు (ప్రయోగాత్మక),ਪਲਾਟ (ਪ੍ਰਯੋਗਾਤਮਕ)
దున్నుట,ਹਲ ਵਾਹੁਣ
ప్లగ్-సోల్,ਹਲ-ਇਕੋ
ప్లగ్-సోల్ ప్లేస్‌మెంట్,ਹਲ--ਇਕੋ ਪਲੇਸਮੈਂਟ
ప్లూవియల్ రైస్ ల్యాండ్స్,ਚਾਵਲ ਦੀਆਂ ਜ਼ਮੀਨਾਂ
ప్లవిక్,ਪਲਵਿਕ
న్యూమాటిక్ స్ప్రేయర్,ਪਨੀਮੂਤਮ ਸਪਰੇਅਰ
న్యుమాటోఫోర్,Pneumatophore
పోడ్జోల్ నేల,ਪੋਡਜ਼ੋਲ ਮਿੱਟੀ
పోడ్జోలైజేషన్,ਪੋਡਜ਼ੋਲਾਈਜ਼ੇਸ਼ਨ
పాయింట్ మ్యుటేషన్,ਬਿੰਦੂ ਪਰਿਵਰਤਨ
పాయిసన్ పంపిణీ,ਪੋਸੋਨ ਡਿਸਟ੍ਰੀਬਿ .ਸ਼ਨ
పరాగసంపర్కం,ਪਰਾਗਿਤ ਕਰਨ ਵਾਲਾ
పాలిఎంబ్రోనీ,ਪੌਲੀਮਬਰਨੀ
పాలిమరైజేషన్,ਪੌਲੀਸਿਮਰਾਈਜ਼ੇਸ਼ਨ
పాలిమార్ఫిజం,ਪੌਲੀਮੋਰਫਿਜ਼ਮ
పాలిస్పెర్మీ,ਪੋਲੀਸਪਰਮੀ
పాలిటెన్ క్రోమోజోమ్,ਪੌਲੀਟੇਨ ਕ੍ਰੋਮੋਸੋਮ
పోమోలజీ,ਪੋਮੋਲੋਜੀ
జనాభా,ਆਬਾਦੀ
సున్నభావము (రంధ్ర-స్థలం),ਪੋਰਸਿਟੀ (ਪੋਰੀਨ-ਸਪੇਸ)
పోస్ట్-ఆవిర్భావం,ਉਭਰਨ ਤੋਂ ਬਾਅਦ
పోస్ట్ హార్వెస్ట్,ਪੋਸਟ ਹਾਰਵੈਸਟ
పంటకోత పంట,ਹਾਰ-ਸਟੈਵ ਟਿਲਗੇਟ
పొటాషియం శోషణ నిష్పత్తి,ਪੋਟਾਸ਼ੀਅਮ ਸਮਾਈ ਅਨੁਪਾਤ
పొటాషియం స్థిరీకరణ,ਪੋਟਾਸ਼ੀਅਮ ਨਿਰਧਾਰਨ
సంభావ్య ఆమ్లత్వం,ਸੰਭਾਵੀ ਤੇਜ਼ਾਬੀ
సంభావ్య పంట దిగుబడి,ਸੰਭਾਵਿਤ ਫਸਲ ਦਾ ਉਪਜ
సంభావ్య బాష్పీభవనం,ਸੰਭਾਵਿਤ ਭਾਫ
సంభావ్య బాష్పీభవనం,ਸੰਭਾਵਿਤ ਈਵੈਪੋਟ੍ਰਾਂਸਫ੍ਰੇਸ਼ਨ
పౌల్ట్రీ వ్యవసాయం,ਪੋਲਟਰੀ ਖੇਤੀ
ప్రైరీ,ਪ੍ਰੇਰੀ
ముందస్తు మోసే కాలం,ਪ੍ਰੀ-ਬੇਅਰਿੰਗ ਅਵਧੀ
అవపాతం,ਮੀਂਹ
ఖచ్చితమైన వ్యవసాయం,ਸ਼ੁੱਧਤਾ ਫਾਰਮਿੰਗ
ఖచ్చితమైన వ్యవసాయం,ਸ਼ੁੱਧਤਾ ਖੇਤੀਬਾੜੀ
ప్రెడేటర్,ਸ਼ਿਕਾਰੀ
పూర్వ-ఆవిర్భావం,ਪ੍ਰੀ-ਉਭਰਨ
పూర్వ-ఆవిర్భావ చికిత్స,ਪ੍ਰੀ-ਪ੍ਰਜਨਨ ਇਲਾਜ
చికిత్స చికిత్స,ਪ੍ਰੀਪਲਿੰਗ ਇਲਾਜ
ప్రెస్‌మడ్,ਪ੍ਰੈਸਮਡ
పీడన ప్రవణత,ਦਬਾਅ ਗਰੇਡੀਐਂਟ
ధర స్థితిస్థాపకత,ਕੀਮਤ ਲਚਕਤਾ
ధర సూచిక,ਮੁੱਲ ਸੂਚਕਾਂਕ
ప్రాథమిక సంస్కృతి,ਪ੍ਰਾਇਮਰੀ ਸਭਿਆਚਾਰ
ప్రాధమిక పెరుగుదల,ਮੁ ly ਲੀ ਵਾਧਾ
ప్రాథమిక పంట,ਪ੍ਰਾਇਮਰੀ ਖੇਤ
ప్రైమర్,ਪ੍ਰਾਈਮਰ
రెండు,ਪ੍ਰਾਈਮਿੰਗ (ਤੰਬਾਕੂ)
ఆదిమ దశ,ਪ੍ਰਾਇਮਰੀ ਸਟੇਜ
ప్రియాన్,ਦੌਰ
సంభావ్యత,ਸੰਭਾਵਨਾ
పరిశోధన,ਪੜਤਾਲ
సమస్య నేల,ਸਮੱਸਿਆ ਵਾਲੀ ਮਿੱਟੀ
ప్రాసెసింగ్,ਕਾਰਵਾਈ
ఉత్పత్తి ఫంక్షన్,ਉਤਪਾਦਨ ਦੇ ਫੰਕਸ਼ਨ
ఉత్పాదకత,ਉਤਪਾਦਕਤਾ
లాభం,ਲਾਭ
సంతానం-పరీక్ష,ਪਰਗੇਨੀ-ਟੈਸਟਿੰਗ
ప్రగతిశీల రైతు,ਪ੍ਰਗਤੀਸ਼ੀਲ ਕਿਸਾਨ
ప్రాజెక్ట్ మూల్యాంకనం,ਪ੍ਰੋਜੈਕਟ ਮੁਲਾਂਕਣ
ప్రోకారియోట్,ਪ੍ਰੋਕਰਿਯੋਟ
ప్రమోటర్,ਪ੍ਰਮੋਟਰ
రోగనిరోధక స్ప్రే,ਪ੍ਰੋਫਾਈਲੈਕਟਿਕ ਸਪਰੇਅ
యాజమాన్య సాగు,ਮਲਕੀਅਤ ਦੀ ਕਾਸ਼ਤਕਾਰ
ప్రోటాండ్రస్,ਪ੍ਰੋਟੈਰੇਸ
ప్రోటీన్,ਪ੍ਰੋਟੀਨ
ప్రోటీన్ ఇంజనీరింగ్,ਪ੍ਰੋਟੀਨ ਇੰਜੀਨੀਅਰਿੰਗ
ప్రోటీన్ సీక్వెన్సింగ్,ਪ੍ਰੋਟੀਨ ਸੀਕੁਇਨਸਿੰਗ
ప్రోటీన్ సంశ్లేషణ,ਪ੍ਰੋਟੀਨ ਸਿੰਥੇਸਿਸ
ప్రోటీమిక్స్,ਬਚਾਅ
ప్రోటోజిని,ਪ੍ਰੋਟੋਗੁਨੀ
ప్రోటోప్లాజం,ਪ੍ਰੋਟੋਪਲਾਸਸਮ
ప్రోటోట్రోఫ్,ਪ੍ਰੋਟੋਟ੍ਰੋਪ
ప్రసిక్ ఆమ్లం,ਪ੍ਰੋਸੈਟੀ ਐਸਿਡ (HCN / Dhurin)
సూడోఅల్లెలే,ਛੱਤ
సూడోహెర్మాఫ్రోడైట్,Pseudohermaphrodite
సైకోమీటర్,ਮਨੋਵਿਟਰੋਮੀਟਰ
గుమ్మడికాయ,ਛੱਪੜ
పుడ్డ్ మట్టి,ਮਿੱਟੀ ਨੂੰ ਪੁੱਟਿਆ
పుడ్లింగ్,Puddling
పల్పింగ్,ਮਿੱਠੇ
పల్స్ విత్తనం,ਨਬਜ਼ ਬੀਜ
పల్వరైజేషన్,ਪਲਵਰਾਈਜ਼ੇਸ਼ਨ
మట్టి,ਪਲਵਰਾਈਜ਼ੇਸ਼ਨ (ਮਿੱਟੀ)
పంగెంట్,ਪੰਛੀ
స్వచ్ఛమైన సంస్కృతి,ਸ਼ੁੱਧ ਸਭਿਆਚਾਰ
స్వచ్ఛమైన లైన్,ਸ਼ੁੱਧ ਲਾਈਨ
స్వచ్ఛమైన లైన్ ఎంపిక,ਸ਼ੁੱਧ ਲਾਈਨ ਚੋਣ
ప్రక్షాళన,ਸ਼ੁੱਧ
శుద్దీకరణ,ਸ਼ੁੱਧਤਾ
స్వచ్ఛత పరీక్ష,ਸ਼ੁੱਧਤਾ ਦਾ ਟੈਸਟ
పైరనోమీటర్,ਪਾਇਰੇਨੋਮੀਟਰ
పైరెజీమీటర్,ਪਾਇਰੇਜੋਮੀਟਰ
పైరెహెలియోమీటర్,ਪਰਫੇਲੋਮੀਟਰ
వరి,ਝੋਨਾ
పాల్మరోసా,ਪਾਲੀਮਾਰੋਸਾ
పామిరా పామ్,ਪਾਲਮੀਰਾ ਪਾਮ
పాండనస్,ਪਾਂਡਨਸ
బొప్పాయి,ਪਪੀਤਾ
పారా గడ్డి,ਪੈਰਾ ਘਾਹ
పార్స్లీ,ਪਾਰਸਲੇ
"పార్థేనియం, (కాంగ్రెస్ గడ్డి)","ਭਾਗਨੀਅਮ, (ਕਾਂਗਰਸ ਦਾ ਘਾਹ)"
ప్యాచౌలి,ਪਚੌਲੀ
పీచ్,ਆੜੂ
"నెమలి పువ్వు, స్వర్గం పువ్వు","ਮੋਰ ਫੁੱਲ, ਪੈਰਾਡਾਈਜ਼ ਫੁੱਲ"
పియర్,ਨਾਸ਼ਪਾਤੀ
పెర్ల్ మిల్లెట్,ਪਰਲ ਬਾਜਰੇ
బటానీలు,ਮਟਰ
పెకాన్ గింజ,ਪੇਕਨ ਗਿਰੀ
పెన్నెల్,ਪੇਨਲ
పెపినో,ਪੇਪਿਨੋ
మిరియాలు,ਮਿਰਚ
పెరిల్లె,ਪੈਲੀਲਾ
పెరివింకిల్,ਪੈਰੀਵਿੰਕਲ
పెర్సిమోన్,ਦਿਲਚਸਪ
ఫల్సా,ਫੇਲਸ
పావురం,ਕਬੂਤਰ
అతిశీతలమైన,ਮੁਹਾਸੇ (anagallis)
పైన్,ਪਾਈਨ
అనాస పండు,ਅਨਾਨਾਸ
"పిస్తా, గ్రీన్ బాదం","ਪਿਸਤਾਿਓ, ਗ੍ਰੀਨ ਬਦਾਮ"
ప్లం,ਬੇਰ
కోణాల పొట్లకాయ,ਧੱਕਾ ਕੀਤਾ
దానిమ్మ,ਅਨਾਰ
పొంగ్,ਪੋਂਗਮ
పోప్లర్,ਪੌਪਲਰ
గసగసాలు,ਭੁੱਕੀ
పోర్చులాకా,ਪੋਰੂਲਕਾ
బంగాళాదుంప,ਆਲੂ
ప్రిక్లీ గసగసాల,ਪੱਕੇ ਭੁੱਕੀ
"ప్రైడ్ ఆఫ్ ఇండియా, చైనా ట్రీ","ਭਾਰਤ, ਚੀਨ ਦੇ ਰੁੱਖ ਦਾ ਹੰਕਾਰ"
ప్రోసో మిల్లెట్,ਪ੍ਰੋਸ ਬਾਜਿਟ
సైలియం,ਸਾਈਕਲਿਅਮ
పులాసాన్,ਪੂਲਸਾਨ
పుమ్కిన్,ਪੁੰਕਿਨ
పమ్మెలో,Pummelo
పెయింట్ బగ్,ਪੇਂਟ ਕੀਤਾ ਬੱਗ
చిలుక,ਤੋਤਾ
నెమలి,ਮੋਰ
పాడ్ బోరర్,ਪੋਡ ਬੋਰਰ
పాడ్ ఫ్లై,ਪੋਡ ਫਲਾਈ
పల్స్ బీటిల్,ਪਲਸ ਬੀਟਲ
పిరిల్లా,ਪਿਰਿੱਲਾ
పాథాలజిస్ట్,ਪੈਥੋਲੋਜਿਸਟ
పెడోస్ట్,ਪੈਡੋਲੋਜਿਸਟ
మొక్కల పెంపకందారుడు,ਪਲਾਂਟ ਬਰੇਡਰ
మొక్కల పాథాలజిస్ట్,ਪੌਦੇ ਦੇ ਪੈਥੋਲੋਜਿਸਟ
మొక్కల ఫిజియాలజిస్ట్,ਪੌਦੇ ਫਿਜ਼ੀਓਲੋਜਿਸਟ
పోమోస్ట్,ਪੋਮੋਲੋਜਿਸਟ
Q 10,ਪ੍ਰ 10
QTL (పరిమాణ లక్షణాలు,Qtl (ਮਾਤਰਾਤਮਕ ਗੁਣਾਂ ਵਾਲੀ ਲੋਕੀ)
క్వాడ్రాట్,ਕਵਾਡਰੇਟ
చతురస్రాకార ప్రతిస్పందన,ਚਤੁਰਭੁਜ ਜਵਾਬ
నాలుగు రెట్లు పంట,ਚਤੁਰਭੁਜ
గుణాత్మక వారసత్వం,ਗੁਣਾਤਮਕ ਵਿਰਾਸਤ
నాణ్యమైన విత్తనం,ਗੁਣਵੱਤਾ ਦਾ ਬੀਜ
పరిమాణాత్మక జన్యుశాస్త్రం,ਮਾਤਰਾਤਮਕ ਜੈਨੇਟਿਕਸ
పరిమాణాత్మక వారసత్వం,ਮਾਤਰਾਤਮਕ ਵਿਰਾਸਤ
క్వాంటం విత్తనం,ਕੁਆਂਟਮ ਬੀਜ
రోగ అనుమానితులను విడిగా ఉంచడం,ਅਲਹਿਦਗੀ
దిగ్బంధం పెస్ట్,ਕੁਆਰੰਟੀਨ ਕੀਟ
క్వార్ట్జ్,ਕੁਆਰਟਜ਼
శీఘ్ర పరీక్ష,ਤੇਜ਼ ਟੈਸਟ
QUISCENCE,ਪੁੱਛਦਾ ਹੈ
క్విసెంట్ సెంటర్,ਬਿਰਧ ਸੈਂਟਰ
పిట్ట,ਬਟੇਲ
రాణి ఈగ,ਮਹਾਰਾਣੀ ਬੀ
R విలువ,R ਮੁੱਲ
రబీ (శీతాకాలపు) పంట,ਰਬੀ (ਸਰਦੀ) ਫਸਲ
రేసెమ్,ਰੇਸਮ
రేడియేషన్,ਰੇਡੀਏਸ਼ਨ
రాడికల్,ਰੈਡੀਕਲ
రేడియోధార్మికత,ਰੇਡੀਓ ਐਕਟਿਵਿਟੀ
రేడియోబయాలజీ,ਰੇਡੀਓਬਾਇਓਲੋਜੀ
రేడియోమ్యూమో అస్సే,ਗ੍ਰੇਡ
రేడియో ఐసోటోప్,ਰੇਡੀਓਸੋਟੋਪ
వర్షపు నీటి పెంపకం,ਮੀਂਹ ਦੇ ਪਾਣੀ ਦੀ ਕਟਾਈ
రెయిన్బో విప్లవం,ਸਤਰੰਗੀ ਇਨਕਲਾਬ
వర్షపాతం,ਮੀਂਹ
వర్షపు ఫెడ్,ਮੀਂਹ
వర్షం-గేజ్,ਮੀਂਹ-ਗੇਜ
వర్షాకాలం,ਬਰਸਾਤੀ ਮੌਸਮ
పెరిగిన మంచం,ਬਿਸਤਰੇ
గడ్డిబీడు,ਿੰਗ
రాన్సిడిటీ,ਰਣਦੀ
యాదృచ్ఛిక విస్తరించిన పాలిమార్ఫిక్,ਬੇਤਰਤੀਬੇ ਅਪੀਲ ਬਹੁਪੱਖੀ
యాదృచ్ఛిక నమూనా,ਬੇਤਰਤੀਬ ਨਮੂਨਾ
రాండమైజేషన్,ਰੈਂਡਮਾਈਜ਼ੇਸ਼ਨ
రాండమైజ్డ్ బ్లాక్ డిజైన్,ਬੇਤਰਤੀਬੇ ਬਲਾਕ ਡਿਜ਼ਾਈਨ
పరిధి (గణాంకాలు),ਸੀਮਾ (ਅੰਕੜੇ)
రేంజ్ల్యాండ్,ਰੇਂਜਲੈਂਡ
పరిధి నిర్వహణ,ਸੀਮਾ ਪ੍ਰਬੰਧਨ
రాపిడ్ గ్రామీణ ప్రాంతము,ਰੈਪਿਡ ਪੇਂਡੂ ਮੁਲਾਂਕਣ (ਆਰ.ਆਰ.ਏ.ਆਰ.ਏ.)
రేషన్,ਰਾਸ਼ਨ
రాటూన్,ਰੈਟਨ
రాటూన్ పంట,ਰੋਟਾ ਫਸਲ
రీపర్,ਰੀਪਰ
పునరావృత విత్తనం,ਰੀਕਲਸਿਟਰੈਂਟ ਬੀਜ
మాంద్యం వ్యవసాయం,ਮੰਦੀ ਦਾ ਖੇਤੀ
మాంద్యం దశ,ਮੰਦੀ ਪੜਾਅ
తిరోగమనం,ਰੁਝਾਨ
రీఛార్జ్,ਰੀਚਾਰਜ
పరస్పర జన్యువులు,ਮੁੜ-ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲੇ ਜੀਨ
తిరిగి పొందిన భూమి,ਮੁੜ ਪ੍ਰਾਪਤ ਕੀਤੀ ਜ਼ਮੀਨ
పున omb సంయోగం,ਮੁੜ
పున omb సంయోగం DNA సాంకేతికత,ਰੀਜੋਮਿਨੀਨਟ ਡੀ ਐਨ ਏ ਟੈਕਨੋਲੋਜੀ
పున omb సంయోగం,ਲੈਸਸ਼ਨ
రీకన్,ਰੀਕਨ
నిఘా సర్వే,ਜਾਦੂ ਦਾ ਸਰਵੇਖਣ
పునరావృత తల్లిదండ్రులు,ਵਾਰ ਵਾਰ ਮਾਪੇ
పునర్వినియోగపరచదగిన వ్యర్థాలు,ਰੀਸਾਈਕਲੇਬਲ ਰਹਿੰਦ
ఎరుపు ఆల్గే,ਲਾਲ ਐਲਗੀ
ఎరుపు డేటా పుస్తకం,ਲਾਲ ਡਾਟਾ ਕਿਤਾਬ
ఎర్ర నేలలు,ਲਾਲ ਮਿੱਟੀ
రెడాక్స్ సంభావ్యత,ਰੈਡੌਕਸ ਸਮਰੱਥਾ
తగ్గిన నమూనా,ਘੱਟ ਨਮੂਨਾ
తగ్గిన పంట,ਘਟੀ
చక్కెర తగ్గించడం,ਖੰਡ ਨੂੰ ਘਟਾਉਣ
తగ్గింపు,ਕਮੀ
రిఫరెన్స్ పంట,ਸੰਦਰਭ ਦੀ ਫਸਲ
ప్రతిబింబం గుణకం,ਰਿਫਲਿਕਸ਼ਨ ਕਾਫੀ
ప్రతిబింబం,ਪ੍ਰਤੀਬਿੰਬ
రిఫ్లెక్స్డ్ స్టమెన్,ਰਿਫਲੈਕਸਡ ਸਟੈਮਿਨ
వక్రీభవన సూచిక,ਸੁਧਾਰਕ ਸੂਚਕਾਂਕ
రిఫ్రాక్టోమీటర్,ਰਿਫ੍ਰੈਕਟੋਮੀਟਰ
పునరుత్పత్తి,ਪੁਨਰਜਨਮ
రిజిస్టర్డ్ సీడ్,ਰਜਿਸਟਰਡ ਬੀਜ
రెగోలిత్,ਰੈਗੌਲੀਥ
రిగ్రెషన్,ਰੈਗ੍ਰੇਸ਼ਨ
రిగ్రెషన్ గుణకం,ਰੈਗ੍ਰੇਸ਼ਨ ਕਾਫੀ
రెగ్యులేటర్ జన్యువు,ਰੈਗੂਲੇਟਰ ਜੀਨ
సాపేక్ష పంట-తీవ్రత సూచిక,ਅਨੁਸਾਰੀ ਫਸਲਾਂ ਦੀ ਤੀਬਰਤਾ ਸੂਚਕਾਂਕ
సాపేక్ష రద్దీ గుణకం (కె),ਰਿਸ਼ਤੇਦਾਰ ਭੀੜ ਦਾ ਗੁਣਕ (ਕੇ)
సాపేక్ష వృద్ధి రేటు (RGR),ਰਿਸ਼ਤੇਦਾਰ ਵਿਕਾਸ ਦਰ (RGR)
సాపేక్ష ఆర్ద్రత (RH),ਰਿਸ਼ਤੇਦਾਰ ਨਮੀ (ਆਰ.ਐਚ.)
సాపేక్ష స్ప్రెడ్ ఇండెక్స్,ਰਿਸ਼ਤੇਦਾਰ ਫੈਲਣ ਵਾਲਾ ਇੰਡੈਕਸ
సాపేక్ష నీటి కంటెంట్,ਅਨੁਸਾਰੀ ਪਾਣੀ ਦੀ ਸਮੱਗਰੀ
సాపేక్ష కలుపు,ਰਿਸ਼ਤੇਦਾਰ ਬੂਟੀ
సాపేక్ష దిగుబడి సూచిక,ਰਿਸ਼ਤੇਦਾਰ ਉਪਜ ਇੰਡੈਕਸ
సాపేక్ష దిగుబడి మొత్తం,ਰਿਸ਼ਤੇਦਾਰ ਉਪਜ ਕੁੱਲ
రిలే క్రాపింగ్,ਰੀਲੇਅ ਫਸਲ
ఉపశమనం,ਰਾਹਤ
దూరం నుంచి నిర్ధారణ,ਰਿਮੋਟ ਸੈਂਸਿੰਗ
పునరుత్పాదక శక్తి వనరులు,Energy ਰਜਾ ਦੇ ਨਵਿਆਉਣਯੋਗ ਸਰੋਤ
పునరుద్ధరణ,ਨਵੀਨੀਕਰਣ
వికర్షకం,ਭਜਾਉਣਾ
ప్రతిరూపణ ఫోర్క్,ਪ੍ਰਤੀਕ੍ਰਿਤੀ ਫੋਰਕ
ప్రతిరూపణ,ਪ੍ਰਤੀਕ੍ਰਿਤੀ
రిపోర్టర్ జన్యువు,ਰਿਪੋਰਟਰ ਜੀਨ
ఎత్తి చూపగల ఎండు మందు,ਖਾਦ ਦਾ ਬਚਿਆ ਪ੍ਰਭਾਵ
ఎరువు,ਖਾਦ ਦਾ ਬਚਾਓ ਪ੍ਰਭਾਵ
అవశేష సోడియం కార్బోనేట్,ਰਹਿੰਦ-ਖੂੰਹਦ ਸੋਡੀਅਮ ਕਾਰਬੋਨੇਟ
అవశేష నేల సంతానోత్పత్తి,ਰਹਿੰਦ-ਖੂੰਹਦ ਮਿੱਟੀ ਜਣਨ ਸ਼ਕਤੀ
అవశేషాలు,ਬਾਕੀ ਦੇ
స్థితిస్థాపకత (పంట),ਲਚਕੀਲ (ਫਸਲ)
వనరుల వినియోగ సూచికలు (RUI),ਸਰੋਤ-ਵਰਤੋਂ ਸੂਚਕਾਂਕ (rui)
రెస్పిరేషన్ క్వియోటెంట్,ਸਾਹ ਕੁਚਾਨੀ
శ్వాసకోశ వర్ణద్రవ్యం,ਸਾਹ ਦੇ ਪਿਗਮੈਂਟਸ
శ్వాసకోశ కోటీన్,ਸਾਹ ਦੀ ਹਵਾਲੇ
ప్రతిస్పందన వక్రత,ਜਵਾਬ ਕਰਵ
ప్రతిస్పందన,ਜਵਾਬ
పున itution స్థాపన కేంద్రకం,ਨਿਪਟਾਰਾ ਨਿ nuc ਕਲੀਅਸ
పునరుద్ధరణ లైన్,ਰੀਸਟੋਰਲ ਲਾਈਨ
పరిమితి ఎంజైమ్,ਪਾਬੰਦੀ ਪਾਚਕ
పరిమితి భాగం,ਪਾਬੰਦੀ ਟੁਕੜਾ
ఫలిత ప్రదర్శన,ਨਤੀਜਾ ਪ੍ਰਦਰਸ਼ਨ
రిటైలింగ్,ਰਵਾਨਾ
రిటార్డర్,ਰਿਟੇਰਡਰ
రెట్రోవైరస్,ਰੀਟਰੋ ਵਾਇਰਸ
రీటింగ్,ਮੁੜ ਤੋਂ
ఆదాయం,ਮਾਲੀਆ
రివర్స్ జెనెటిక్స్,ਉਲਟਾ ਜੈਨੇਟਿਕਸ
రివర్స్ మ్యుటేషన్,ਉਲਟਾ ਪਰਿਵਰਤਨ
రైజోబాక్టీరియా,ਰਾਈਜ਼ੋਬੈਟਰੀਆ (ਪੀਜੀਪੀਆਰ)
రైజోడెపోజిషన్,Rhizoduzation
రైజాయిడ్,Rhizoid
రైజోమ్,Rhizome
రైజోస్పియర్,ਰਾਈਜੋਸਫਾਇਰ
రైబోజోమ్,ਰਿਬੋਸੋਮ
రికెట్సియా జీవుల వంటిది,ਰਿਕਟਸੀਆ ਵਰਗੇ ਜੀਵ
రిడ్జ్ మాజీ (రిడ్జర్),ਰਿਜ ਸਾਬਕਾ (ਰਿਸਟ)
రిడ్జ్ నాటడం,ਰਿਜ ਲਾਉਣਾ
రిడ్జ్ టెర్రేస్,ਰਿਜ ਟੇਰੇਸ
రిడ్జ్ టిల్,ਤਾਲ ਜਦ ਤੱਕ
రిల్ ఎరోషన్,ਰਿਲੀਟ
ప్రమాదం,ਜੋਖਮ
RNA నిచ్చెన,Rna ਪੌੜੀ
రాక్,ਚੱਟਾਨ
రోగ్,ਠੱਗ
Proguing,ਰੋਬਿੰਗ
