English,Punjabi
Active device,ਸਰਗਰਮ ਜੰਤਰ
Active homing,ਸਰਗਰਮ ਨਿਸ਼ਾਨਾ
Active hydrogen,ਕਿਰਿਆਸ਼ੀਲ ਹਾਈਡ੍ਰੋਜਨ*
Active lattice,ਸਰਗਰਮ ਜਾਲ
Active line,ਸਰਗਰਮ ਲਾਈਨ ਸਰਗਰਮ ਲਾਈਨ
Active loop,ਸਰਗਰਮ ਲੂਪ
Active mass,ਐਕਟਿਵ ਕੋਡ*
Active material,ਸਰਗਰਮ ਸਮੱਗਰੀ
Active molecule,ਸਰਗਰਮ ਅਣੂ
Active network,ਸਰਗਰਮ ਜਾਲ
Active re-absorption,ਸਰਗਰਮ ਮੁੜ-ਸੋਸ਼ਣ
Active region,ਸਰਗਰਮ ਖੇਤਰ
Active regulation,ਸਰਗਰਮ ਨਿਯਮ
Active satellite,ਸਰਗਰਮ ਸੈਟੇਲਾਈਟ
Active sunspot prominence,ਸਰਗਰਮ ਫਿਸਿਲ ਸੂਰਜੀ ਲਾਟ
Active trace sub stances,ਸਰਗਰਮ ਸੂਖਮ ਪੌਸ਼ਟਿਕ ਤੱਤ
Active tracking system,ਸਰਗਰਮ ਟਰੈਕਿੰਗ ਸਿਸਟਮ
Active transducer,ਸਰਗਰਮ transducer
Active uptake,ਸਰਗਰਮ ਸੇਵਨ
Activity coefficient,ਗਤੀਵਿਧੀ ਗੁਣਾਂਕ*
Activity index,ਗਤੀਵਿਧੀ ਸੂਚਕਾਂਕ
Activity ratio,ਗਤੀਵਿਧੀ ਅਨੁਪਾਤ
Activity vector,ਸਰਗਰਮੀ ਵੈਕਟਰ
Actual monitor,ਅਸਲ ਮਾਨੀਟਰ
Actual stress,ਅਸਲ ਤਣਾਅ
Actuate,ਟਰਿੱਗਰ ਕਰਨ ਲਈ
Actuating,ਪੈਦਾ ਕਰਨ ਵਾਲਾ
Acturator,ਪੈਦਾ ਕਰਨ ਵਾਲਾ
Acuity meter,ਐਕਿਊਟੀਮੀਟਰ
Acuity of hearing,ਸੁਣਨ ਦੀ ਤੀਬਰਤਾ
Acutance,ਫੋਟੋ ਤੀਬਰਤਾ ਮੁੱਲ
Acute angle,ਤੀਬਰ ਕੋਣ
Acute exposure,ਘੁਸਰ-ਮੁਸਰ
Acute triangle,ਤੀਬਰ ਤਿਕੋਣ
Acyclic,acyclic
Adaptation manoeuver,ਅਨੁਕੂਲਨ ਕਾਰਜ
Adapted stae,ਅਨੁਕੂਲ ਸਥਿਤੀ
Adaptive control system,ਅਨੁਕੂਲ ਕੰਟਰੋਲ ਸਿਸਟਮ
Adaptometer,ਅਡਾਪਟੋਮੀਟਰ
Adcock antenna,ਐਡਕੌਕ ਐਂਟੀਨਾ
Add,ਸੰਪੇਕਸ਼ਤ
Add time,ਸੰਕਲਨ ਦਾ ਸਮਾਂ
Add-subtract time,ਸੰਕਲਨ-ਘਟਾਓ ਦਾ ਸਮਾਂ
Adder,ਜੋੜਨ ਵਾਲਾ
Addition,"ਜੋੜ, ਜੋੜ, ਜੋੜ (ਐਡੀ.), ਜੋੜ (v.)"
Addition constant,ਜੋੜ ਸਥਿਰ
Addition law of acceleration,ਪ੍ਰਵੇਗ-ਜੋੜ ਨਿਯਮ
Addition law of distance,ਦੂਰੀ-ਜੋੜ ਨਿਯਮ
Addition law of velocity,ਵੇਗ-ਜੋੜ ਨਿਯਮ
Addition of vectors,ਵੈਕਟਰਾਂ ਦਾ ਜੋੜ
Addition reaction,ਸੰਗ੍ਰਹਿ ਪ੍ਰਤੀਕਰਮ
Additional half plane,ਵਾਧੂ ਮੰਜ਼ਿਲ
Additional tone,"ਕਨੈਕਟਿਵ ਟੋਨ, ਵਾਧੂ ਟੋਨ (ਸਵਰ)"
Additive,"additive, additive"
Additive channel,additive ਸਿਸਟਮ
Additive colour,ਸੰਯੁਕਤ ਅੱਖਰ
Additive colour process,ਸਮੁੱਚੀ ਅੱਖਰ ਪ੍ਰਕਿਰਿਆ
Additive complementary colour,ਜੋੜਨ ਵਾਲਾ ਪੂਰਕ ਰੰਗ
Additive constant,additive ਸਥਿਰ
Additive drag,additive ਟ੍ਰੈਕਸ਼ਨ
Additive effect,additive ਪ੍ਰਭਾਵ
Additive factor,additive ਕਾਰਕ
Additive function,additive ਫੰਕਸ਼ਨ
Additive mixing,additive ਮਿਸ਼ਰਣ
Additive primary,additive ਰੂਟ
Additive process,additive ਕਾਰਜ
Additive property,ਜੋੜਨ ਦੀ ਯੋਗਤਾ
Additive quantum number,ਜੋੜੀ ਕੁਆਂਟਮ ਸੰਖਿਆ
Additive reaction,ਸੰਗ੍ਰਹਿ ਪ੍ਰਤੀਕਰਮ
Additivity,ਜੋੜਨ ਦੀ ਯੋਗਤਾ
Additron,aditron
Address,ਜਾਣੋ*
Address computation,ਪਤਾ ਗਣਨਾ
Address counter,ਪਤਾ
Address decoding,ਪਤਾ ਇਨਕ੍ਰਿਪਸ਼ਨ
Address expression,ਪਤਾ ਸਮੀਕਰਨ
Address facility,ਪਤਾਯੋਗਤਾ
Address format,ਪਤਾ ਪੱਟੀ
Address light,ਪਤਾ ਰੋਸ਼ਨੀ
Address modification,ਪਤਾ ਦੀ ਤਬਦੀਲੀ
Address part,ਪਤੰਸ਼
Address register,ਪਤਾ ਰਜਿਸਟਰ
Address selection swith,ਪਤਾ ਚੋਣ ਸਵਿੱਚ
Address table sort,ਪਤਾ ਲੜੀਬੱਧ ਸਾਰਣੀ
Addressing,ਸੰਬੋਧਨ ਕਰਦੇ ਹੋਏ
Addressograph,adresograph
Addresssing system,ਪਤਾ ਸਿਸਟਮ
Adhesion,adhesion
Adhesion tension,ਚਿਪਕਣ ਤਣਾਅ
Adhesional energy,ਚਿਪਕਣ ਵਾਲੀ ਊਰਜਾ
Adhesive blocking,ਿਚਪਕਣ ਬਲਾਕਿੰਗ
Adiabat,adiabat
Adiabatic,adiabatic
Adiabatic acceleration,adiabatic ਪ੍ਰਵੇਗ
Adiabatic approximation,adiabatic ਅਨੁਮਾਨ
Adiabatic bulk modulus,adiabatic ਵਾਲੀਅਮ ਗੁਣਾਂਕ
Adiabatic calorimeter,adiabatic ਥਰਮਾਮੀਟਰ
Adiabatic change,adiabatic ਤਬਦੀਲੀ
Adiabatic chart,"adiabatic ਚਾਰਟ, adiabatic ਚਾਰਟ"
Adiabatic compressibility,adiabatic ਸੰਕੁਚਿਤਤਾ
Adiabatic compression,adiabatic ਕੰਪਰੈਸ਼ਨ
Adiabatic containment,adiabatic ਗਰਭ ਨਿਰੋਧ
Adiabatic cooling limit,adiabatic ਕੂਲਿੰਗ ਸੀਮਾ
Adiabatic curve,adiabatic ਵਕਰ
Adiabatic deformation,adiabatic ਵਿਗਾੜ
Adiabatic demagnetisation,adiabatic demagnetization
Adiabatic dissociation,adiabatic ਰੈਜ਼ੋਲੂਸ਼ਨ
Adiabatic drift,adiabatic ਵਿਸਥਾਪਨ
Adiabatic effect,adiabatic ਪ੍ਰਭਾਵ
Adiabatic elasticity,adiabatic ਲਚਕਤਾ
Adiabatic ellipse,adiabatic ellipsoid
Adiabatic enthalpy drop,adiabatic ਪੂਰੀ-ਗਰਮੀ ਦਾ ਨੁਕਸਾਨ
Adiabatic equation,adiabatic ਸਮੀਕਰਨ
Adiabatic equation of state,adiabatic ਰਾਜ ਸਮੀਕਰਨ
Adiabatic equilibrium temperature,adiabatic ਸੰਤੁਲਨ ਦਾ ਤਾਪਮਾਨ
Adiabatic equillibrium,adiabatic ਸੰਤੁਲਨ
Adiabatic expansion,adiabatic ਫੈਲਾਅ
Adiabatic flame temperature,adiabatic ਲਾਟ ਦਾ ਤਾਪਮਾਨ
Adiabatic flow,adiabatic ਵਹਾਅ
Adiabatic fluctuations,adiabatic ਉਚਾਰਨ
Adiabatic gas equation,adiabatic ਗੈਸ ਸਮੀਕਰਨ
Adiabatic gradient,adiabatic gradient
Adiabatic heat drop,adiabatic ਗਰਮੀ ਦਾ ਨੁਕਸਾਨ
Adiabatic ionization potential,adiabatic ionization ਸੰਭਾਵੀ
Adiabatic lapse rate,adiabatic ਘਟਾਓ ਦਰ
Adiabatic momentum charge,adiabatic ਮੋਮੈਂਟਮ ਚਾਰਜ
Adiabatic process,adiabatic ਪ੍ਰਕਿਰਿਆ
Adiabatic reaction,adiabatic ਪ੍ਰਤੀਕਰਮ
Adiabatic speed,adiabatic ਚਾਲ
Adiabatic strain energy,adiabatic ਵਿਗਾੜ ਊਰਜਾ
Adiabatic system,adiabatic ਸਰੀਰ
Adiabatic temperature gradient,adiabatic ਹੀਟ ਗਰੇਡੀਐਂਟ
Adiabatic throttling,adiabatic ਕਮੀ
Adiabatic transformation,adiabatic ਪਰਿਵਰਤਨ
Adiactinic,"ਪ੍ਰਕਾਸ਼ ਸੰਸ਼ਲੇਸ਼ਣ, ਵਿਰੋਧੀ ਰੇਡੀਏਸ਼ਨ"
Adiathermancy,ਗਰਮੀ ਦੀ ਘਾਟ
Adiathermanous,ਗਰਮੀ ਇੰਸੂਲੇਟਿੰਗ
Adion,ਏਡਨ
Adjacency effect,ਨਜ਼ਦੀਕੀ ਪ੍ਰਭਾਵ
Adjacent,"ਨੇੜੇ, ਨਾਲ ਲੱਗਦੇ, ਨਾਲ ਲੱਗਦੇ"
Adjacent angle,ਨੇੜੇ ਦੇ ਕੋਣ
Adjacent channel attenuation,ਨੱਥੀ ਚੈਨਲ ਅਟੈਨਯੂਏਸ਼ਨ
Adjacent circuit,ਬੰਦ ਸਰਕਟ
Adjacent phase,ਬੰਦ ਪੜਾਅ
Adjacent picture carrier=adjacent vision carrier,"ਨੱਥੀ ਵੀਡੀਓ ਕੈਰੀਅਰ, ਨੱਥੀ ਚਿੱਤਰ ਕੈਰੀਅਰ"
Adjacent sound carrier,ਬੰਦ ਆਵਾਜ਼ ਕੈਰੀਅਰ
Adjeacent channel selectivity,ਨੱਥੀ ਚੈਨਲ ਦੀ ਚੋਣ
Adjecent channel interference,ਨੱਥੀ ਚੈਨਲ ਬੈਰੀਅਰ
Adjestable condenser,ਵਿਵਸਥਿਤ ਕੈਪਸੀਟਰ
Adjestable lens holder,ਵਿਵਸਥਿਤ ਲੈਂਸ ਧਾਰਕ
Adjestable magnifier,ਵਿਵਸਥਿਤ ਵੱਡਦਰਸ਼ੀ
Adjestable pressure,ਅਨੁਕੂਲ ਦਬਾਅ
Adjestable short,ਵਿਵਸਥਿਤ ਸ਼ਾਰਟ ਸਰਕਟ
Adjustor,ਸਮਾਯੋਜਨ
Admittance,ਪ੍ਰਵੇਸ਼
Admittance operator,ਪ੍ਰਵੇਸ਼ ਆਪਰੇਟਰ
Adsorption,ਸੋਸ਼ਣ*
Advance ball,ਅਗਾਊਂ ਗੇਂਦ
Advanced,ਅੱਗੇ
Advanced conductive deafness,ਵਧੀ ਹੋਈ ਸੰਚਾਲਕ ਬਹਿਰਾਪਨ
Advanced potential,ਅੱਗੇ ਸੰਭਾਵਨਾ
Advancing wave,ਪ੍ਰਗਤੀਸ਼ੀਲ ਲਹਿਰ
Advancing wave front,ਪ੍ਰਗਤੀਸ਼ੀਲ ਲਹਿਰ ਫਰੰਟ
Aeolian harp,ਵੈਂਟ੍ਰਲ ਹਾਰਪ
Aeolian tone,aeolian ਟੋਨ
Aeon,"ਈਓਨ (ਸਾਲ), ਯੁੱਗ"
Aerial,"ਆਕਾਸ਼ੀ, ਵੈਵਾ (ਵੀ.) ਏਰੀਅਲ (ਐਡੀ.)"
Aerial array,ਹਵਾਈ ਐਰੇ
Aerial attenuator,antenna attenuator
Aerial booster,ਐਂਟੀਨਾ ਬੂਸਟਰ
Aerial cable,ਏਰੀਅਲ ਕੇਬਲ
Aerial camera,ਏਅਰ ਕੈਮਰਾ
Aerial circuit breaker,ਐਂਟੀਨਾ ਸਰਕਟ ਬ੍ਰੇਕਰ
Aerial control table,antenna ਕੰਟਰੋਲ ਬੋਰਡ
Aerial cross talk,ਐਂਟੀਨਾ ਅਪ੍ਰਸੰਗਿਕ ਸਿਗਨਲ
Aerial current,ਐਂਟੀਨਾ ਸਟ੍ਰੀਮ
Aerial damping,antenna damping
Aerial earthing switch,ਐਂਟੀਨਾ ਧਰਤੀ ਸੰਪਰਕ ਕਰਨ ਵਾਲਾ ਸਵਿੱਚ
Aerial efficiency,ਐਂਟੀਨਾ ਕੁਸ਼ਲਤਾ
Aerial electric erasing machine,ਏਰੀਅਲ ਇਲੈਕਟ੍ਰਿਕ ਮਿਟਾਉਣ ਵਾਲੀ ਮਸ਼ੀਨ
Aerial elevation pawl,ਐਂਟੀਨਾ ਅੱਪਗਰੇਡ
Aerial excitation,antenna ਉਤੇਜਨਾ
Aerial fog,ਹਵਾਈ ਧੁੰਦ
Aerial impedance,ਐਂਟੀਨਾ ਰੁਕਾਵਟ
Aerial inductance,antenna inductance
Aerial lead insulator,ਐਂਟੀਨਾ ਇੰਸੂਲੇਟਰ ਇੰਸੂਲੇਟਰ
Aerial line,antenna ਲਾਈਨ
Aerial loading inductane=antenna loading coil,ਐਂਟੀਨਾ ਲੋਡ ਕੋਇਲ
Aerial loss,ਐਂਟੀਨਾ ਦਾ ਨੁਕਸਾਨ
Aerial noise,ਐਂਟੀਨਾ ਸ਼ੋਰ
Aerial photo-interpretation,ਅਸਮਾਨ ਫੋਟੋ ਵਿਆਖਿਆ
Aerial photogrammetry,ਏਰੀਅਲ ਫੋਟੋਗਰਾਮੈਟਰੀ
Aerial photograph,ਹਵਾਈ ਫੋਟੋ
Aerial photography,ਏਰੀਅਲ ਫੋਟੋਗ੍ਰਾਫੀ
Aerial power,ਐਂਟੀਨਾ ਪਾਵਰ
Aerial radiation resistance,ਐਂਟੀਨਾ ਰੇਡੀਏਟਿਵ ਪ੍ਰਤੀਰੋਧ
Aerial reactance,ਐਂਟੀਨਾ ਪ੍ਰਤੀਕਿਰਿਆ
Aerial repeat dial,ਐਂਟੀਨਾ ਰੋਟੇਟਿੰਗ ਡਾਇਲ
Aerial resistance,ਐਂਟੀਨਾ ਪ੍ਰਤੀਰੋਧ
Aerial series capacitor,ਐਂਟੀਨਾ ਰੇਂਜ ਕੈਪਸੀਟਰ
Aerial survey,ਹਵਾਈ ਸਰਵੇਖਣ
Aerial system,ਹਵਾਈ ਸਿਸਟਮ
Aerial tower,ਐਂਟੀਨਾ ਕਾਲਮ
Aerial velocity,ਹਵਾ ਦੀ ਗਤੀ
Aerial yard,ਐਂਟੀਨਾ ਜੁਰਮਾਨਾ
Aero-vibe screen,ਏਅਰ ਫਿਲਟਰ
Aeroballistics,ਐਰੋਡਾਇਨਾਮਿਕ ਬੈਲਿਸਟਿਕਸ
Aerodrome control,ਹਵਾਈਅੱਡਾ ਕੰਟਰੋਲ
Aerodrome hazard beacon,ਹਵਾਈਅੱਡਾ ਸੰਕਟ ਬੀਕਨ
Aerodrome meteorology,ਹਵਾਈ ਅੱਡੇ ਦੇ ਮੌਸਮ ਵਿਗਿਆਨ
Aerodybnamic pressure,ਐਰੋਡਾਇਨਾਮਿਕ ਦਬਾਅ
Aerodynaamic force,ਐਰੋਡਾਇਨਾਮਿਕ ਫੋਰਸ
Aerodynamaic force component,ਐਰੋਡਾਇਨਾਮਿਕ ਫੋਰਸ ਕੰਪੋਨੈਂਟ
Aerodynamic coefficient,ਐਰੋਡਾਇਨਾਮਿਕ ਗੁਣਾਂਕ
Aerodynamic drag,ਐਰੋਡਾਇਨਾਮਿਕ ਟ੍ਰੈਕਸ਼ਨ
Aerodynamic efficiency,ਐਰੋਡਾਇਨਾਮਿਕ ਕੁਸ਼ਲਤਾ
Aerodynamic efficiency ratio,ਐਰੋਡਾਇਨਾਮਿਕ ਕੁਸ਼ਲਤਾ ਅਨੁਪਾਤ
Aerodynamic force,ਐਰੋਡਾਇਨਾਮਿਕ ਫੋਰਸ
Aerodynamic force component,ਐਰੋਡਾਇਨਾਮਿਕ ਫੋਰਸ ਕੰਪੋਨੈਂਟ
Aerodynamic gap,ਐਰੋਡਾਇਨਾਮਿਕ ਸਪੇਸਿੰਗ
Aerodynamic heating,ਐਰੋਡਾਇਨਾਮਿਕ ਹੀਟਿੰਗ
Aerodynamic heating limit,ਐਰੋਡਾਇਨਾਮਿਕ ਹੀਟਿੰਗ ਸੀਮਾ
Aerodynamic mean chord,ਐਰੋਡਾਇਨਾਮਿਕ ਮਤਲਬ ਤਾਰ
Aerodynamic misile,ਐਰੋਡਾਇਨਾਮਿਕ ਮਿਜ਼ਾਈਲ
Aerodynamic moment,ਐਰੋਡਾਇਨਾਮਿਕ ਪਲ
Aerodynamic response,ਐਰੋਡਾਇਨਾਮਿਕ ਜਵਾਬ
Aerodynamic test vehicle,ਐਰੋਡਾਇਨਾਮਿਕ ਟੈਸਟ ਵਾਹਨ
Aerodynamic torque,ਐਰੋਡਾਇਨਾਮਿਕ ਟਾਰਕ
Aerodynamic twist,ਐਰੋਡਾਇਨਾਮਿਕ ਡਾਇਵਰਸ਼ਨ
Aerodynamical force,ਐਰੋਡਾਇਨਾਮਿਕ ਫੋਰਸ
Aerodynamics,ਐਰੋਡਾਇਨਾਮਿਕਸ
Aeroelastic effect,ਹਵਾਦਾਰ ਪ੍ਰਭਾਵ
Aeroelasticity,ਹਵਾ ਦੀ ਲਚਕਤਾ
Aeroelastics,ਐਰੋਲੈਸਟਿਕ
Aerofoil,ਐਰੋਫੋਇਲ
Aerogram,"ਐਰੋਗ੍ਰਾਮ, ਐਰੋਗ੍ਰਾਫ"
Aerograph,ਐਰੋਗ੍ਰਾਫ
Aeronaautical,ਏਅਰੋਨੌਟਿਕਲ
Aeronautical beacon,ਐਰੋਨਾਟਿਕਲ ਬੀਕਨ
Aeronautical chart,ਏਰੋਨਾਟਿਕਲ ਚਾਰਟ
Aeronautics,ਐਰੋਨਾਟਿਕਸ
Aeronomy,ਐਰੋਨਾਟਿਕਸ
Aeropause,ਏਅਰ ਫਰੰਟ
Aerophone,ਐਰੋਫੋਨ
Aeroplane,"ਜਹਾਜ਼, ਜਹਾਜ਼"
Aeroplane effect,ਜਹਾਜ਼ ਪ੍ਰਭਾਵ
Aeroplane flutter,ਏਅਰੋਨੌਟਿਕਲ ਝਟਕੇ
Aeropulse,ਹਵਾ ਦੀ ਨਬਜ਼
Aeroresonator,ਹਵਾ ਦਾ ਗੂੰਜਦਾ ਹੈ
Aerosol,ਐਰੋਸੋਲ
Aerospaace,ਹਵਾ ਅਸਮਾਨ
Aerospace vehicle,ਹਵਾਈ ਜਹਾਜ਼
Aerosphere,"ਵਾਯੂਮੰਡਲ, ਗੈਸੋਸਫੀਅਰ"
Aerostat,"ਹਵਾਈ, ਉਡਾਣ"
Aerostatic equation,ਐਰੋਸਟੈਟਿਕ ਸਮੀਕਰਨ
Aerostatics,"ਐਰੋਡਾਇਨਾਮਿਕਸ, ਨਾਟਿਕਸ"
Aerothermo elasticity,ਐਰੋਪਲਾਸਟਿਕ
Aerothermodynamics,ਐਰੋਡਾਇਨਾਮਿਕਸ
Aerothermodynamics,ਐਰੋਡਾਇਨਾਮਿਕਸ
Afocal system,ਫੋਕਸ ਸਿਸਟਮ
After body,ਪੂਛ ਦਾ ਸਰੀਰ
After burner,igniter
After burning,ਵਾਪਸ ਇਗਨੀਸ਼ਨ
After glow,ਵਾਪਸ ਰੋਸ਼ਨੀ
After heat,ਵਾਪਸ ਗਰਮੀ
After image,ਚਿੱਤਰ
After treatment,ਪੋਸਟ ਇਲਾਜ
After-ripening stage,ਪੱਕਣ ਤੋਂ ਬਾਅਦ
Afterflow,ਵਾਪਸ ਵਹਾਅ
Aftershock,ਉਲਝਣ
Age,"ਉਮਰ, ਉਮਰ, ਉਮਰ, ਸਮਾਂ, ਯੁੱਗ (ਨਹੀਂ, ) ਸਮੇਂ ਦੁਆਰਾ ਪ੍ਰਭਾਵਿਤ ਹੋਣਾ, ਸਮੇਂ ਨੂੰ ਪ੍ਰਭਾਵਿਤ ਕਰਨਾ (ਵੇਰ, )"
Aged,ਸਮਾਂ ਪ੍ਰਭਾਵਿਤ ਹੋਇਆ
Aged system,"ਅਕਾਲ ਸਰੀਰ, ਅਕਾਲ ਸਰੀਰ"
Ageing (aging),"ਬੁਢਾਪਾ, ਬੁਢਾਪਾ"
Aging (=ageing),ਸਮਾਂ ਪ੍ਰਭਾਵ
Aging tst,ਸਮਾਂ ਪ੍ਰਭਾਵ ਟੈਸਟ
Agonic,ਸ਼ਰਾਰਤੀ
Agonic line,ਜ਼ੀਰੋ ਜੰਕਸ਼ਨ ਲਾਈਨ
Agravic,ਗੰਭੀਰਤਾ ਰਹਿਤ
Aided tracing,ਮਦਦਗਾਰ ਫਾਲੋਅੱਪ
Aileron,ਸਾਥੀ
Aim,ਸੁਲ੍ਹਾ
Aim bias,ਫਿਊਜ਼ਨ ਭਟਕਣਾ
Aiming circle,ਕੰਡੈਂਸਰ
Aiming error,ਫਿਕਸੇਸ਼ਨ ਗਲਤੀ
Air absorption,ਹਵਾ ਸਮਾਈ
Air bombing range,ਹਵਾਈ ਬੰਬਾਰੀ ਸੀਮਾ
Air breather,ਹਵਾ ਸਾਹ ਲੈਣ ਵਾਲਾ
Air breathing,ਹਵਾ ਸਾਹ
Air breathing vehicle,ਹਵਾ ਸਾਹ ਵਾਹਨ
Air bubble,ਹਵਾਈ ਬੁੱਢਾ
Air capacitor,ਹਵਾ ਕੈਪਸੀਟਰ
Air chamber,ਐਲਵੀਓਲੀ
Air channel,ਹਵਾ ਸਿਸਟਮ
Air chart,ਫਲਾਈਟ ਚਾਰਟ
Air compression,ਹਵਾ ਸੰਕੁਚਨ
Air compression refrigerating machine,ਏਅਰ ਕੰਪਰੈਸ਼ਨ ਫਰਿੱਜ
Air compressor,ਏਅਰ ਕੰਪ੍ਰੈਸ਼ਰ
Air condenser,ਹਵਾ ਕੈਪਸੀਟਰ
Air conditioning,ਏਅਰ ਕੰਡੀਸ਼ਨਿੰਗ
Air conduction,ਹਵਾਬਾਜ਼ੀ
Air cooling,ਏਅਰ ਕੂਲਿੰਗ
Air cored coil,ਵਾਯੁਯਕਰੋਦੀ ਕੁੰਡਲੀ
Air damper,"ਏਅਰ ਡੈਂਪਰ, ਏਅਰ ਡੈਂਪਰ"
Air damping system,ਹਵਾ ਡੰਪਿੰਗ ਸਿਸਟਮ
Air defence system,ਹਵਾਈ ਰੱਖਿਆ ਸਿਸਟਮ
Air deflector,ਏਅਰ ਡਿਫਲੈਕਟਰ
Air depolarised cell,ਹਵਾ depolarized ਸੈੱਲ
Air displacing piston,ਏਅਰ ਰਿਪਲੇਸਰ ਪਿਸਟਨ
Air draft,ਵਤ ਪ੍ਰਵਾਤ
Air equivalent,ਹਵਾ ਦੇ ਬਰਾਬਰ
Air equivalent material,ਬਰਾਬਰ ਹਵਾ ਪਦਾਰਥ
Air equivalent thickness,ਬਰਾਬਰ ਹਵਾ ਮੋਟਾਈ
Air expansion refrigerating machine,ਹਵਾ ਸੰਚਾਰ ਫਰਿੱਜ
Air friction,ਹਵਾ ਰਗੜ
Air fused quartz,ਏਅਰ ਫਿਊਜ਼ਡ ਕੁਆਰਟਜ਼
Air gap,ਹਵਾ ਦਾ ਪਾੜਾ
Air lift,ਹਵਾਈ ਜਹਾਜ਼ ਦੀ ਗੱਡੀ
Air line,"(ਸਪੈਕਟ੍ਰਮ) ਏਅਰ ਸਪੈਕਟ੍ਰਮ ਲਾਈਨ, ਏਅਰਲਾਈਨ ਕੰਪਨੀ, ਏਅਰ ਲਾਈਨ"
Air lock,ਏਅਰ ਟੈਲਕ
Air navigation radio aids,ਹਵਾਬਾਜ਼ੀ ਰੇਡੀਓ ਸਹਾਇਤਾ
Air permeability,ਹਵਾ ਪਾਰਦਰਸ਼ਤਾ
Air photo,ਹਵਾਈ ਫੋਟੋ
Air photography,ਏਰੀਅਲ ਫੋਟੋਗ੍ਰਾਫੀ
Air pisition indicator,ਹਵਾ ਸਥਿਤੀ ਕੰਪਿਊਟਰ
Air port,ਹਵਾਈ ਅੱਡਾ
Air preheating,ਏਅਰ ਪ੍ਰੀਹੀਟਿੰਗ
Air pressure,ਹਵਾ ਦਾ ਦਬਾਅ
Air pressure system,ਹਵਾ ਦਾ ਦਬਾਅ ਸਿਸਟਮ
Air pump,ਹਵਾ ਪੰਪ
Air ratio,ਹਵਾ ਅਨੁਪਾਤ
Air regulator,ਹਵਾ ਕੰਟਰੋਲਰ
Air scatter,ਹਵਾ ਖਿੰਡਾਉਣ
Air screw,"ਏਅਰ ਫੈਨ, ਏਅਰਕ੍ਰਾਫਟ ਪ੍ਰੋਪੈਲਰ"
Air shower,ਹਵਾ ਵਰਖਾ
Air space,"ਹਵਾਈ ਖੇਤਰ, ਹਵਾਈ ਆਰਾਮ"
Air specific impulse,ਖਾਸ ਜ਼ੋਰ ਦੀ ਭਾਵਨਾ
Air standard efficiency,ਹਵਾ ਮਿਆਰੀ ਕੁਸ਼ਲਤਾ
Air start,ਹਵਾਈ ਲਾਂਚ
Air thermoscope,ਏਅਰ ਥਰਮਾਮੀਟਰ
Air thermostat,ਏਅਰ ਥਰਮੋਸਟੈਟ
Air to air communication,ਆਕਾਸ਼-ਅਕਾਸ਼ ਰੇਡੀਓ ਪ੍ਰਸਾਰਣ
Air to ground radio communication,ਅਸਮਾਨ-ਭੂਮੀ ਰੇਡੀਓ ਪ੍ਰਸਾਰਣ
Air traffic control,ਹਵਾਈ ਆਵਾਜਾਈ ਕੰਟਰੋਲ
Air trajectory,ਸਾਹ ਨਾਲੀ
Air wave,ਹਵਾ ਦੀ ਲਹਿਰ
Air weapon,b ਹਥਿਆਰ
Air-break switch,ਏਅਰ ਬਰੇਕ ਸਵਿੱਚ
Air-earth current,ਹਵਾ-ਧਰਤੀ ਕਰੰਟ
Air-navigation,ਪਾਇਲਟਿੰਗ
Air-to-surface vessel = dumbo,ਸਮੁੰਦਰੀ ਟਾਰਗੇਟ ਏਅਰ ਰਾਡਾਰ
Airborne,"ਹਵਾਦਾਰ, ਹਵਾਦਾਰ"
Airborne early warning radar,ਏਅਰਬੋਰਨ ਸ਼ੁਰੂਆਤੀ ਚੇਤਾਵਨੀ ਰਾਡਾਰ
Airborne gun laying radar=air borne gun sight radar,ਏਅਰਬੋਰਨ ਬੰਦੂਕ ਨਿਰਦੇਸ਼ਕ ਰਾਡਾਰ
Airborne interception,ਸਾਹ ਨਾਲੀ ਦੀ ਰੁਕਾਵਟ
Airborne jamming transmitter,ਏਰੋਸਪੇਸ ਕਨੈਕਟਰ ਟ੍ਰਾਂਸਮੀਟਰ
Airborne magnetometer,ਏਅਰਬੋਰਨ ਮੈਗਨੇਟੋਮੀਟਰ
Airborne noise,ਹਵਾ ਦਾ ਸ਼ੋਰ
Airborne profile recorder,ਏਅਰਬੋਰਨ ਪ੍ਰੋਫਾਈਲ ਰਿਕਾਰਡਰ
Airborne radar,"ਏਅਰਬੋਰਨ ਰਾਡਾਰ, ਏਰੀਅਲ ਰਾਡਾਰ"
Airborne scintillation counter,ਹਵਾ ਉਡਾਉਣ ਵਾਲਾ ਕਾਊਂਟਰ
Airborne target,"ਏਰੀਅਲ ਟੀਚਾ, ਏਰੀਅਲ ਟੀਚਾ"
Airco process,ਲਾਟ ਸਖ਼ਤ ਕਰਨ ਦੀ ਪ੍ਰਕਿਰਿਆ
Aircomatic welding,ਇਨਰਟ ਗੈਸ ਸ਼ੀਲਡ ਵੈਲਡਿੰਗ
Aircooler,ਏਅਰ ਕੂਲਰ
Aircore transformer,ਏਅਰ ਕੋਰਡ ਟ੍ਰਾਂਸਫਾਰਮਰ
Aircraft,ਜਹਾਜ਼
Aircraft aerial switch,ਏਅਰਕ੍ਰਾਫਟ ਐਂਟੀਨਾ ਸਵਿੱਚ
