Gujarati,English
સતત રેન્ડમ ચલ,continuous random variable
સતત નમૂના જગ્યા,continuous sample space
સતત ચલ,continuous variable
સતત તરંગ,continuous wave
સાતત્ય,continuum
અખંડ પૂર્વધારણા (= અખંડ સ્વયંસિદ્ધ),continuum hypothesis (= continuum axiom)
વાસ્તવિક સંખ્યાઓનું સાતત્ય (= વાસ્તવિક સંખ્યાઓનો સમૂહ),continuum of real numbers (= set of real numbers)
સાતત્ય સિદ્ધાંત,continuum theory
સમોચ્ચ એકીકરણ,contour integration
સંકોચન મેપિંગ,contraction mapping
વિરોધાભાસ,contradiction
વિરોધી,contravariant
નિયંત્રણ,control
નિયંત્રણ ચાર્ટ,control chart
સરેરાશ માટે નિયંત્રણ ચાર્ટ,control chart for averages
ખામીઓ માટે નિયંત્રણ ચાર્ટ,control chart for defects
રેન્જ માટે નિયંત્રણ ચાર્ટ,control chart for ranges
ચલો માટે નિયંત્રણ ચાર્ટ,control chart for variables
એકરૂપ થવું,converge
સરેરાશમાં કન્વર્જન્સ,convergence in mean
સરેરાશ ચોરસમાં કન્વર્જન્સ,convergence in mean square
સંભાવનામાં સંકલન,convergence in probability
કન્વર્જન્સ મર્યાદા,convergence limit
કન્વર્જન્સ ત્રિજ્યા,convergence radius
કન્વર્જન્સ પ્રદેશ,convergence region
કન્વર્જન્ટ,convergent
કન્વર્જન્ટ ક્રમ,convergent sequence
કન્વર્જન્ટ શ્રેણી,convergent series
વાતચીત,converse
તેનાથી વિપરીત,conversely
રૂપાંતર અપૂર્ણાંક,conversion fraction
રૂપાંતર કોષ્ટક,conversion table
બહિર્મુખ,convex
બહિર્મુખ શરીર,convex body
બહિર્મુખ સંયોજન,convex combination
બહિર્મુખ આવરણ (=બહિર્મુખ હલ),convex cover (=convex hull)
બહિર્મુખ કાર્ય,convex function
બહિર્મુખ રેખીય સંયોજનો,convex linear combinations
બહિર્મુખ રેખીય પ્રોગ્રામિંગ,convex linear programming
બહિર્મુખ મેટ્રિક જગ્યા,convex metric space
બહિર્મુખ બહુહેડ્રોન,convex polyhedron
બહિર્મુખ પ્રોગ્રામિંગ,convex programming
બહિર્મુખ પ્રદેશ,convex region
બહિર્મુખ સમૂહ,convex set
ક્રાંતિ,convolution
કન્વોલ્યુશન અભિન્ન,convolution integral
કન્વોલ્યુશન પ્રમેય (= ફાલ્ટંગ પ્રમેય),convolution theorem (= faltung theorem)
સંકલન,coordinate
સંકલન અક્ષ,coordinate axis
સંકલન ભૂમિતિ,coordinate geometry
સંકલન વિમાન,coordinate plane
સંકલન,coordinates
સંકલન સિસ્ટમ,coordinate system
કોપરનિકન સિસ્ટમ,Copernican system
કોપ્લાનર,Coplanar
કોપ્લાનર દળો,coplanar forces
કોપ્લાનરિટી,coplanarity
કોપ્રાઈમ નંબરો,coprime numbers
સુધારણા પરિબળ,correction factor
યોગ્ય ઉકેલ,correct solution
સંબંધ,correlation
સહસંબંધ ગુણાંક,correlation coefficient
સહસંબંધ રેખાકૃતિ,correlation diagram
સહસંબંધ કાર્ય,correlation function
સહસંબંધ મેટ્રિક્સ,correlation matrix
સહસંબંધ ગુણોત્તર,correlation ratio
કોરીલોગ્રામ,correlogram
કોરીલોગ્રામ વિશ્લેષણ,correlogram analysis
અનુરૂપ,correspond
પત્રવ્યવહાર સિદ્ધાંત,correspondence principle
અનુરૂપ કોણ,corresponding angle
અનુરૂપ બાજુ,corresponding side
coset,coset
કોસાઇન,cosine
કોસાઇન કાયદો,cosine law
ખર્ચ વિશ્લેષણ,cost analysis
ખર્ચ મહત્તમકરણ,cost maximization
ગણતરીક્ષમતા સ્વયંસિદ્ધ,countability axiom
ગણતરીપાત્ર,countable
ગણતરીપાત્ર ઉમેરણ,countable additivity
ગણતરીપાત્ર આધાર,countable base
ગણતરીપાત્ર આધાર,countable basis
ગણતરીપાત્ર સમૂહ,countable set
ગણતરીપૂર્વક અનંત,countably infinite
કાઉન્ટર,counter
ઘડિયાળની વિરુદ્ધ દિશામાં,counter clockwise
કાઉન્ટર ઉદાહરણ,counter example
સહપ્રવૃત્તિ,covariance
સહપ્રવર્તન કાયદો,covariance law
સહપ્રવર્તન મેટ્રિક્સ,covariance matrix
સહપ્રવર્તન પદ્ધતિ,covariance method
સહપ્રવર્તન તકનીક,covariance technique
ક્રેમરનો નિયમ,Cramer's rule
ક્રેમર-રાવ અસમાનતા,Cramer-Rao inequality
માપદંડ કાર્ય (= ઉદ્દેશ્ય કાર્ય),criterion function (=objective function)
નિર્ણાયક કોણ,critical angle
નિર્ણાયક બિંદુ,critical point
કાર્યનું નિર્ણાયક બિંદુ,critical point of function
નિર્ણાયક મૂલ્ય,critical value
નિર્ણાયક વેગ,critical velocity
ક્રોસ સહસંબંધ કાર્ય,cross correlation function
ક્રોસ ઉત્પાદન,cross product
ક્રોસ રેશિયો,cross ratio
ક્રોસ સેક્શનિંગ,cross sectioning
ક્રિપ્ટ,crypt
સમઘન,cube
ક્યુબ નંબર,cube number
ઘનમૂળ,cube root
ઘન,cubic
ક્યુબિકલ,cubical
ઘન સમીકરણ,cubic equation
ઘન ઇંચ,cubic inch
ઘન મીટર,cubic metre
ક્યુબિક પેરાબોલા,cubic parabola
ઘનમૂળ,cubic root
ઘન શબ્દ,cubic term
ક્યુબોઇડ,cuboid
સંચિત,cumulative
સંચિત વળાંક,cumulative curve
સંચિત વિતરણ કાર્ય,cumulative distribution function
સંચિત આવર્તન,cumulative frequency
સંચિત આવર્તન કાર્ય,cumulative frequency function
સંચિત આવર્તન ગ્રાફ,cumulative frequency graph
સંચિત સંભાવના કાર્ય,cumulative probability function
કર્લ,curl
સુસંગતતાનું કર્લ,curl of the congruence
વેક્ટરનો કર્લ,curl of the vector
સર્પાકાર કૌંસ,curly bracket
વર્તમાન,current
વર્તમાન બિંદુ,current point
વક્રતા,curvature
વક્રતા અસર,curvature effect
વળાંક,curve
વક્ર રેખા,curved line
વળાંક ટ્રેસિંગ,curve tracing
વક્રીય એસિમ્પ્ટોટ,curvilinear asymptote
વક્રીય કોઓર્ડિનેટ્સ,curvilinear coordinates
વક્રીકૃત રીગ્રેશન,curvilinear regression
કુસપ,cusp
ચક્ર,cycle
ચક્રીય વિવિધતા,cyclical variation
ચક્રીય ક્રોસ ઉત્પાદન,cyclic cross product
ચક્રીય માંગ,cyclic demand
ચક્રીય અભિવ્યક્તિ,cyclic expression
ચક્રીય જૂથ,cyclic group
ચક્રીય ક્રમચય,cyclic permutation
ચક્રવાત,cycloid
સિલિન્ડર,cylinder
નળાકાર,cylindrical
