Marathi,Malayalam
प्रसारण,പക്ഷേപണം ചെയ്യല്
ब्रॉडशीट,ബ്രോഡ്ഷീറ്റ്
माहितीपत्रक,ലഘുലേഖ
दलाली,ബ്രോക്കറേജ്
पुढे आणले (बी/एफ),മുന്നോട്ട് കൊണ്ടുവന്നു (ബി / എഫ്)
अर्थसंकल्प वाटप,ബജറ്റ് വിഹിതം
बगेटरी कंट्रोल,ഉപതള നിയന്ത്രണം
अर्थसंकल्प अंदाज,ബജറ്റ് എസ്റ്റിമേറ്റ്
अर्थसंकल्प तरतूद,ബജറ്റ് വ്യവസ്ഥ
इमारत,കെട്ടിടം
बल्क,വലിപ്പം
मोठ्या प्रमाणात खरेदी,ബൾക്ക് വാങ്ങൽ
बुलेटिन,വാര്ത്താവിതരണം
बम्पर पीक,ബമ്പർ വിള
रिक्त जागा,ഒഴിവുകളുടെ കുലകൾ
बंगळ,മുറുകെട്ടുറഞ്ഞ
नोकरशाही,ഉദോഗസ്ഥമേധാവിത്തം
नोकरशाही,ബ്യൂറോക്രാറ്റ്
व्यवसाय वर्ग,ബിസിനസ്സ് ക്ലാസ്
व्यवसाय तास (= व्यवसायाचे तास),ബിസിനസ്സ് സമയം (= മണിക്കൂർ ബിസിനസ്സ്)
व्यापारी,കച്ചവടക്കാരന്
परत खरेदी,തിരികെ വാങ്ങി
खरेदीदार,വാങ്ങുന്നയാള്
बाय निवडणूक (= निवडणुकीद्वारे),ബൈ തിരഞ്ഞെടുപ്പ് (തിരഞ്ഞെടുപ്പിലൂടെ)
हाताने तयार केलेल्या,കൈകൊണ്ട്
पोस्टाने,തപാൽ മുഖേന
केबिन बॅगेज,കാബിൻ ബാഗേജ്
कपाट,മന്തിസഭ
केडर,കേഡിര്
आपत्ती,വിപത്ത്
गणना,കണക്കുകൂട്ടല്
कॅलेंडर वर्ष,കലണ്ടർ വർഷം
मोहीम,സംഘടിതപവര്ത്തനം
कॅम्पस,കോളേജ് വളപ്പ്
कॅम्पस मुलाखत,കാമ്പസ് അഭിമുഖം
रद्द करा,റദ്ദാക്കുക
रद्द,റദ്ദാക്കല്
उमेदवार,സ്ഥാനാര്ഥി
उमेदवारी,സ്ഥാനാർത്ഥി
कॅनव्हासिंग,കാൻവാസ്സിംഗ്
क्षमता,കഴിവ്
सक्षम,കെല്പുള്ള
क्षमता,താണി
भांडवल,തലസ്ഥാനം
भांडवली खर्च,മൂലധന ചെലവ്
फाशीची शिक्षा,വധശിക്ഷ
कॅपिटेशन फी,ചുമറ്റ ഫീസ്
कॅप्चर,കീഴടക്കല്
काळजी,കെയർ
करिअर,തൊഴില്
करिअर विकास,കരിയർ വികസനം
काळजीवाहू सरकार,കെയർ ടേക്കർ സർക്കാർ
पुढे नेले (सी/एफ),മുന്നോട്ട് കൊണ്ടുപോയി (സി / എഫ്)
पुढे जा,മുന്നോട്ട് കൊണ്ടുപോകും
वाहून नेणारा खर्च,ചെലവ് വഹിക്കുന്നു
वर जा,മാറ്റിവയ്ക്കുക
कार्टेज,കടപ്പാട്
केस,കേസ്
केस स्टडी,കേസ് പഠനം
रोख,പണം
रोख शिल्लक,ബാക്കി പണം
रोख पुस्तक,ക്യാഷ് പുസ്തകം
रोख कार्ड,ക്യാഷ് കാർഡ്
रोख प्रमाणपत्र,ക്യാഷ് സർട്ടിഫിക്കറ്റ്
रोख काउंटर,ക്യാഷ് ക .ണ്ടർ
नगदी पिक,നാണ്യ വിള
रोख सूट,പണം കിഴിവ്
कॅश डाउन,പണം താഴെ
हातात रोख,കൈയിലുള്ള പണം
रोख मेमो,ക്യാഷ് മെമ്മോ
रोख देय,പണമടയ്ക്കൽ
जात,ജാതി
जातीचे प्रमाणपत्र,ജാതി സർട്ടിഫിക്കറ്റ്
कास्टिंग मत,വോട്ട് കാസ്റ്റുചെയ്യുന്നു
प्रासंगिक,ആകസ്മികമായ
प्रासंगिक कामगार,കാഷ്വൽ അധ്വാനം
प्रासंगिक रजा,കാഷ്വൽ അവധി
कॅज्युअल्टी,അതാഹിതം
प्रासंगिक रिक्त जागा,കാഷ്വൽ ഒഴിവ്
कॅटलॉग,നാമാവലി
वर्गीकरण,ഉപചാരമുള്ള
वर्ग,ഇനം
केटरिंग सेवा,കാറ്ററിംഗ് സർവ്വീസ്
सावधगिरी,ജാഗ്രത
सावधगिरीचे पैसे,മുന്നറിയിപ്പ് പണം
आग बंद करा,തീ പിടിക്കുക
"कमाल मर्यादा (""किंमत"" म्हणून)","സീലിംഗ് (""വില"" പോലെ)"
उत्सव,ആഘോഷം
सेल फोन,സെൽ ഫോൺ
सेन्सॉर,ഗുണദോഷപരിശോധകന്
सेन्सॉर,നിന്ദിക്കുക
सेन्सॉर मोशन,ചലനം പ്രയോഗിക്കുന്നു
जनगणना,കാനേഷുമാരി
मध्यवर्ती उपकर,സെൻട്രൽ സെസ്
केंद्रीय नागरी सेवा नियम,സെൻട്രൽ സിവിൽ സർവീസ് നിയമങ്ങൾ
केंद्रीय उत्पादन शुल्क,കേന്ദ്ര എക്സൈസ്
केंद्र सरकार,കേന്ദ്ര സർക്കാർ
केंद्रीकरण,കേന്ദ്രം
केंद्रीकृत सेवा,കേന്ദ്രീകൃത സേവനം
मध्यवर्ती अनुदानीत योजना,കേന്ദ്ര ധനസഹായ പദ്ധതി
मध्यवर्ती प्रायोजित योजना,കേന്ദ്ര സ്പോൺസേർഡ് സ്കീം
मध्यवर्ती कार्यालय,സെൻട്രൽ ഓഫീസ്
मध्यवर्ती महसूल,കേന്ദ്ര വരുമാനം
केंद्रीय विक्री कर,കേന്ദ്ര വിൽപ്പന നികുതി
मध्य,കേന്ദ്രം
शतक,നൂറ്റാണ്ട്
अन्नधान्य,ധാനം
फेरेलिस्ट,ധാത്തിയാപ്പൂ
औपचारिक परेड,ആചാരപരമായ പരേഡ്
सोहळा,ആചാരം
प्रमाणपत्र,സാക്ഷപതം
फिटनेसचे प्रमाणपत्र,ശാരീരികക്ഷമതയുടെ സർട്ടിഫിക്കറ്റ്
पोस्टिंगचे प्रमाणपत्र,പോസ്റ്റുചെയ്യുന്നതിന്റെ സർട്ടിഫിക്കറ്റ്
सेवेचे प्रमाणपत्र,സേവന സർട്ടിഫിക്കറ്റ്
प्रमाणपत्र,സാക്ഷപ്പെടുത്തല്
प्रमाणित प्रत,സർട്ടിഫൈഡ് പകർപ്പ്
प्रमाणित करा,സാക്ഷപ്പെടുത്തുക
सेस,സെസ്
विराम,വിരാമം
साखळी,ചങ്ങല
अध्यक्ष/अध्यक्ष,ചെയർമാൻ / ചെയർപേഴ്സൺ
चालान,ചലൻ
आव्हान,വെല്ലുവിളി
खोली,സകാരമുറി
चेंबर ऑफ कॉमर्स,വാണിജ്യ സംഘടന
बदला,മാറ്റുക
