Bengali,English
কনট্যুর ইন্টিগ্রেশন,contour integration
সংকোচন ম্যাপিং,contraction mapping
দ্বন্দ্ব,contradiction
বিপরীত,contravariant
নিয়ন্ত্রণ,control
নিয়ন্ত্রণ চার্ট,control chart
গড় জন্য নিয়ন্ত্রণ চার্ট,control chart for averages
ত্রুটির জন্য নিয়ন্ত্রণ চার্ট,control chart for defects
রেঞ্জের জন্য নিয়ন্ত্রণ চার্ট,control chart for ranges
ভেরিয়েবলের জন্য নিয়ন্ত্রণ চার্ট,control chart for variables
একত্রিত,converge
মানে অভিসারন,convergence in mean
গড় বর্গক্ষেত্রে অভিসরণ,convergence in mean square
সম্ভাবনার মধ্যে অভিসারন,convergence in probability
অভিসার সীমা,convergence limit
অভিসার ব্যাসার্ধ,convergence radius
অভিসারী অঞ্চল,convergence region
অভিসারী,convergent
অভিসারী ক্রম,convergent sequence
অভিসারী সিরিজ,convergent series
কথোপকথন,converse
বিপরীতভাবে,conversely
রূপান্তর ভগ্নাংশ,conversion fraction
রূপান্তর টেবিল,conversion table
উত্তল,convex
উত্তল শরীর,convex body
উত্তল সংমিশ্রণ,convex combination
উত্তল আবরণ (=উত্তল হুল),convex cover (=convex hull)
উত্তল ফাংশন,convex function
উত্তল রৈখিক সমন্বয়,convex linear combinations
উত্তল রৈখিক প্রোগ্রামিং,convex linear programming
উত্তল মেট্রিক স্থান,convex metric space
উত্তল পলিহেড্রন,convex polyhedron
উত্তল প্রোগ্রামিং,convex programming
উত্তল অঞ্চল,convex region
উত্তল সেট,convex set
আবর্তন,convolution
অবিচ্ছেদ্য convolution,convolution integral
আবর্তন উপপাদ্য (= ফাল্টুং উপপাদ্য),convolution theorem (= faltung theorem)
সমন্বয়,coordinate
সমন্বয় অক্ষ,coordinate axis
স্থানাঙ্ক জ্যামিতি,coordinate geometry
সমতল তুল্য,coordinate plane
স্থানাঙ্ক,coordinates
তুল্য সিস্টেম,coordinate system
কোপারনিকান সিস্টেম,Copernican system
কপ্ল্যানার,Coplanar
সমতলীয় বাহিনী,coplanar forces
সমপ্ল্যানারিটি,coplanarity
কপ্রাইম সংখ্যা,coprime numbers
সংশোধনের ব্যাপার,correction factor
সঠিক সমাধান,correct solution
পারস্পরিক সম্পর্ক,correlation
পারস্পরিক সম্পর্ক সহগ,correlation coefficient
পারস্পরিক সম্পর্ক চিত্র,correlation diagram
পারস্পরিক সম্পর্ক ফাংশন,correlation function
পারস্পরিক সম্পর্ক ম্যাট্রিক্স,correlation matrix
পারস্পরিক সম্পর্ক অনুপাত,correlation ratio
কোরিলোগ্রাম,correlogram
কোরিলোগ্রাম বিশ্লেষণ,correlogram analysis
অনুরূপ,correspond
চিঠিপত্র নীতি,correspondence principle
সংশ্লিষ্ট কোণ,corresponding angle
সংশ্লিষ্ট পক্ষ,corresponding side
coset,coset
কোসাইন,cosine
কোসাইন আইন,cosine law
খরচ বিশ্লেষণ,cost analysis
খরচ সর্বোচ্চকরণ,cost maximization
গণনাযোগ্যতা স্বতঃসিদ্ধ,countability axiom
গণনার যোগ্য,countable
গণনাযোগ্য সংযোজন,countable additivity
গণনাযোগ্য ভিত্তি,countable base
গণনাযোগ্য ভিত্তি,countable basis
গণনাযোগ্য সেট,countable set
গণনাযোগ্যভাবে অসীম,countably infinite
পাল্টা,counter
ঘড়ির কাঁটার বিপরীত দিকে,counter clockwise
পাল্টা উদাহরণ,counter example
সহবাস,covariance
সহবাস আইন,covariance law
সহভেদাংক ম্যাট্রিক্স,covariance matrix
সহবাস পদ্ধতি,covariance method
সহবাস কৌশল,covariance technique
ক্রেমারের নিয়ম,Cramer's rule
ক্রেমার-রাও অসমতা,Cramer-Rao inequality
মানদণ্ড ফাংশন (=উদ্দেশ্য ফাংশন),criterion function (=objective function)
সংকটপূর্ণ কোণ,critical angle
সমালোচনামূলক পয়েন্ট,critical point
ফাংশনের সমালোচনামূলক পয়েন্ট,critical point of function
সমালোচনামূলক মান,critical value
সমালোচনামূলক বেগ,critical velocity
ক্রস পারস্পরিক সম্পর্ক ফাংশন,cross correlation function
ক্রস পণ্য,cross product
ক্রস অনুপাত,cross ratio
ক্রস সেকশনিং,cross sectioning
ক্রিপ্ট,crypt
ঘনক্ষেত্র,cube
ঘনক সংখ্যা,cube number
ঘনমূল,cube root
ঘন,cubic
ঘনক্ষেত্র,cubical
ঘন সমীকরণ,cubic equation
ঘন ইঞ্চি,cubic inch
ঘন মিটার,cubic metre
কিউবিক প্যারাবোলা,cubic parabola
