Tamil,Telugu
டெய்ஸி,డైసీ
தேதிகள்,తేదీలు
நாள் மல்லிகை,రోజు జాస్మిన్
வெந்தயம்,మెంతులు
தினநாத் புல்,దిననాథ్ గడ్డి
டோடர்,డాడర్
"டூப் புல், பெர்முடா புல்","డూబ్ గడ్డి, బెర్ముడా గడ్డి"
ட்ரூஸ்,డ్రూస్
உலர் இஞ்சி,పొడి అల్లం
வண்டு,బీటిల్‌ను డీఫోలైట్ చేస్తుంది
ட்ரோன்,డ్రోన్
வாத்து,బాతు
சூழலியல்,ఎకాలజీ
எக்கோனோமெட்ரிக்ஸ்,ఎకోనొమెట్రిక్స్
பொருளாதார செயல்திறன்,ఆర్థిక సామర్థ్యం
சுற்றுச்சூழல்,ఎకోటైప్
எக்டோட்ரோபிக்,ఎక్టోట్రోఫిక్
எடாபிக்,ఎడాఫిక్
எடாஃபாலஜி,ఎడాఫాలజీ
விளிம்பு,అంచు
உண்ணக்கூடிய பகுதி,తినదగిన భాగం
தேவையின் நெகிழ்ச்சி,డిమాండ్ యొక్క స్థితిస్థాపకత
உற்பத்தியின் நெகிழ்ச்சி,ఉత్పత్తి యొక్క స్థితిస్థాపకత
மின்னாற்பகுப்பு,విద్యుద్విశ్లేషణ
எலக்ட்ரோபோரேசிஸ்,ఎలెక్ట్రోఫోరేసిస్
நீர்த்தல்,ఎలివియేషన్
எமாஸ்குலேட்டர்,ఎమాస్క్యులేటర్
உள்ளடக்கியது,ఎంబాంకింగ్
கரு,పిండం
கரு,పిండశాస్త్రం
தோற்றம்,ఆవిర్భావం
குழம்பாக்கி,ఎమల్సిఫైయర్
எண்டோஜெனஸ்,ఎండోజెనస్
எண்டோமிடோசிஸ்,ఎండోమిటోసిస్
எண்டோபராசைட்,ఎండోపరాసైట్
எண்டோஸ்பெர்ம்,ఎండోస్పెర్మ్
நிறுவனம்,ఎంటర్ప్రైజ్
பூச்சியியல்,కీటకాలజీ
சூழல்,పర్యావరణం
நொதி,ఎంజైమ్
எபிகோடைல் ஒட்டுதல்,ఎపికోటిల్ అంటుకట్టుట
எபிபைட்,ఎపిఫైట్
பங்கு,ఈక్విటీ
ஒழிப்பு,నిర్మూలన
அத்தியாவசிய ஊட்டச்சத்துக்கள்,అవసరమైన పోషకాలు
மதிப்பீடு,అంచనా
Etiolation,ఎటిలేషన్
யூஜெனிக்,యూజెనిక్
மதிப்பீடு,మూల్యాంకనం
ஆவியாதல்,ఆవిరిపోటు
ஆவி-டிரான்ஸ்பிரேஷன்,ఇవాపో-ట్రాన్స్పిరేషన్
பசுமையான புரட்சி,ఎవర్‌గ్రీన్ విప్లవం
பசுமையான,సతత హరిత
பரிணாமம்,పరిణామం
கலால்,ఎక్సైజ్
சோர்வு (கருவுறுதல்),అలసట
சுரண்டல்,దోపిడీ
ஆய்வு,అన్వేషణ
வெளியேற்றம்,ఎక్స్‌ట్రషన్
கண் (சுகர்கேன்/உருளைக்கிழங்கு),కళ్ళు
உண்ணக்கூடிய பைன்,తినదగిన పైన్
"யானை கால், யாம்","ఏనుగు పాదం, యమ"
யூகலிப்டஸ்,యూకలిప్టస్
மண்புழு,వానపాము
பூச்சியியல் நிபுணர்,కీటక శాస్త్రవేత్త
சுற்றுச்சூழல் ஆய்வாளர்,పర్యావరణవేత్త
காரணி,కారకం
காரணி உற்பத்தித்திறன்,కారకాల ఉత్పాదకత
காரணி,కారకం
காரணி தொகுதி வடிவமைப்பு,కారకమైన బ్లాక్ డిజైన్
முகநூல்,ఫ్యాకల్టీ
தரிசு நிலம்,ఫాలో
குடும்பம்,కుటుంబం
பண்ணை மதிப்பீடு,వ్యవసాయ మదింపు
பண்ணை பட்ஜெட்,వ్యవసాయ బడ్జెట్
பண்ணை வணிகம்,వ్యవసాయ వ్యాపారం
பண்ணை திட்டமிடல்,వ్యవసాయ ప్రణాళిక
உழவர்,రైతు
விவசாயம்,వ్యవసాయం
திசைதிருப்பல்,ఫాసియేషన్
மலம் கழித்தல்,మలం
நொதித்தல்,కిణ్వ ప్రక్రియ
கருவுறுதல்,సంతానోత్పత్తి
உரம்,ఎరువులు
உரம் பயன்பாடு செயல்திறன்,ఎరువుల వినియోగ సామర్థ్యం
ஃபைப்ரஸ்,ఫైబరస్
புலம்,ఫీల్డ్
புல திறன்,క్షేత్ర సామర్థ్యం
புலம் ஆர்ப்பாட்டம்,క్షేత్ర ప్రదర్శన
சரிசெய்தல்,స్థిరీకరణ
வெள்ளம்,వరదలు
ஓட்ட வரைபடம்,ప్రవాహ రేఖ చిత్రం
உணவு மதிப்பு,ఆహార విలువ
தீவனம் (தீவனம்),మేట
முன்னறிவிப்பு,అంచనా
காடு,అటవీ
ஃபேஸ்டேஷன்,అటవీప్రాంతం
ஃப்ராண்ட்,ఫ్రాండ్
உறைபனி எதிர்ப்பு,ఫ్రాస్ట్ రెసిస్టెంట్
பனி,ఫ్రాస్ట్
உறைந்த (பழம் & காய்கறி),స్తంభింపచేసిన (పండు & కూరగాయలు)
