Hindi,Tamil
"धमनीवसाकाठिन्य, ऐथिरोस्कलेरोसिस",பெருந்தமனி தடிப்பு
धमनीवसाकठिन्यकारी लवांक,பெருந்தமனி தடிப்பு தகடு
"शीर्षधर, ऐटलस",அட்லஸ்
"शीर्षधर कशेरुक, ऐटलस कशेरुक",அட்லஸ் முதுகெலும்பு
वायुमंडल,வளிமண்டலம்
वायुमंडलीय,வளிமண்டல
वायुमंडलीय निवेश,வளிமண்டல உள்ளீடுகள்
परमाणु बल सूक्ष्मदर्शी,அணு சக்தி நுண்ணோக்கி
परमाणु,அணு
ए. टी. पी. ऐज,ATP ASE
अलिंद संकुचन,ஏட்ரியல் சுருக்கம்
परिकोष्ठी रेशकीयन,ஏட்ரியல் குறு நடுக்கம்
परिकोष्ठी नैट्रीयूरेटिक कारक,ஏட்ரியல் நேட்ரியூரிடிக் காரணி (ANF)
अलिंद ग्रंथिक,ஏட்ரியல் முனை
अलिंद प्रकुंचन,ஏட்ரியல் சிஸ்டோல்
अलिंद-निलय ग्रंथिक,அட்ரியோவென்ட்ரிகுலர் முனை
अलिंद-निलय कपाट,அட்ரியோவென்ட்ரிகுலர் வால்வு
अलिंद,ஏட்ரியம் (பீட்ரியா)
परिकोष्ठ,ஏட்ரியம் (பீட்ரியா)
ऐट्रोपा बेलाडोना,அட்ரோபா பெல்லடோனா
क्षीणता,அட்ராபி
ऐट्रोपीन ऐल्केलॉइड,அட்ரோபின் ஆல்கலாய்டு
संलग्नी पट्ट,இணைப்பு தட்டு
श्रवण वल्कुट,செவிவழி புறணி
ऑलोसाइरा,ஆலோசிரா
पालि,ஆரிகல் (ஆரிகுலா)
अलिंद,ஆரிகல் (ஆரிகுலா)
परिकोष्ठ,ஆரிகல் (ஆரிகுலா)
कर्णपल्लव,ஆரிகல் (ஆரிகுலா)
ऑस्ट्रेलोपिथेसिनीस,ஆஸ்ட்ராலோபிதீசின்கள்
स्वपारिस्थितिकी,தன்னியக்கவியல்
स्वचालित डी. एन. ए. अनुक्रमक,தானியங்கு டி.என்.ஏ சீக்வென்சர்
स्वबहुगुणित,ஆட்டோபோலிப்ளோயிட்
स्वविश्लेषित्र,ஆட்டோஅனலைசர்
स्वयुग्मन,தன்னியக்க
स्वनिषेचन,தன்னியக்க
स्वनिरोप,ஆட்டோகிராஃப்ட்
स्वप्रतिरक्षा रोग,தன்னுடல் தாங்குதிறன் நோய்
ऑटोमोबाइल निष्कासित पदार्थ,ஆட்டோமொபைல் வெளியேற்றம்
स्वायत्त (अनैच्छिक) तंत्रिका-तंत्र,தன்னியக்க (விருப்பமில்லாத) நரம்பு மண்டலம்
स्वभोजी लयनकाय,தன்னியக்க லைசோசோம்
स्वगुणित,ஆட்டோப்ளோயிட்
"प्रचलपाद, ऑटोपोडियम",ஆட்டோபோடியம்
स्वबहुगुणित,ஆட்டோபோலிப்ளோயிட்
अलिंगी गुणसूत्र,ஆட்டோசோமல் குரோமோரோம்
अलिंगसूत्री जीन,ஆட்டோசோமால் மரபணு
अलिंगसूत्र,ஆட்டோசோம்
स्वचतुर्गुणित,ஆட்டோடெட்ராப்ளோயிட்
स्वांगोच्छेदन,தன்னியக்கவியல்
स्वत्रिगुणित किस्म,ஆட்டோட்ரிப்ளோயிட் வகை
"स्वपोषी, स्वपोषित",ஆட்டோட்ரோஃப்
"शरद काष्ठ, बसंत काष्ठ",இலையுதிர் மரம்
वृद्धि आलेख,ஆக்சனோகிராஃப்
वृद्धिमापी,ஆக்சனோமீட்டர்
आयतनी वृद्धि,இறுதியில் வளர்ச்சி
ऑक्सिन,ஆக்சின்
विपोषी,ஆக்சோட்ரோஃப்
अलिंद निलय बंडल,ஒரு வி மூட்டை
एवीज,ஏவ்ஸ்
एविसेनिया,அவிசெனியா
शूक,Awn
अक्षीय कंकाल,அச்சு எலும்புக்கூடு
अक्षीय,அச்சு
कक्षीय कलिका,அச்சு மொட்டு
कक्षीय,அச்சு
अक्ष-कशेरूक,அச்சு முதுகெலும்பு
तंत्रिकाक्ष,ஆக்சன்
