Hindi,Tamil
सी.एम.आर.आर. (उभयनिष्ठ विधा निराकरण अनुपात),CMRR (பொதுவான முறை நடுநிலைப்படுத்தல் விகிதம்)
CO2लेजर,CO2லேசர்
समाक्ष केबल,கோஆக்சியல் கேபிள்
समाक्षीय कोटर,கோஆக்சியல் கோட்டர்
समाक्ष संबंधक,கோஆக்சியல் இணைப்பான்
"समाक्ष संबंधक, समाक्ष अनुयोजक","கோஆக்சியல் கனெக்டர், கோஆக்சியல் கனெக்டர்"
समाक्षीय लाइन,கோஆக்சியல் கோடு
समाक्षीय रेखा,கோஆக்சியல் கோடு
समाक्षीय तरंग पथक,கோஆக்சியல் அலை பாதை
कोड परिवर्तन,குறியீடு மாற்றம்
कोड परिवर्तक,குறியீடு மாற்றி
"कोडेक, कोडर-विकोडर","கோடெக், கோடர்-டிகோடர்"
स्टीरियो कोडन,ஸ்டீரியோ குறியீட்டு முறை
युग्मन गुणांक,இணைத்தல் குணகம்
निग्रह बल,கட்டுப்படுத்தும் சக்தி
संसक्त प्रकाश,ஒத்திசைவான ஒளி
कुंडली,ஜாதகம்
कुंडली वेष्टन मशीन,சுருள் முறுக்கு இயந்திரம்
संपाती परिपथ,தற்செயல் சுற்று
तप्त कैथोड नली,சூடான கேத்தோடு குழாய்
शीत झलाई बिंदु,குளிர் வெல்டிங் புள்ளி
"संग्राही, संग्राहक","சேகரிப்பான், சேகரிப்பான்"
संग्राही धारा,ஸ்ட்ரீம் சேகரிக்கிறது
संग्राही क्षय,சேகரிப்பான் சிதைவு
संग्राही दक्षता,சேகரிப்பான் திறன்
