Marathi,Bengali
जटिल संख्या फील्ड,জটিল সংখ্যা ক্ষেত্র
जटिल ऑर्थोगोनल मॅट्रिक्स,জটিল অর্থোগোনাল ম্যাট্রিক্স
जटिल विमान,জটিল সমতল
जटिल प्रमाण,জটিল পরিমাণ
जटिल परस्पर,জটিল পারস্পরিক
जटिल परिणाम,জটিল ফলাফল
जटिल जागा,জটিল স্থান
जटिल मूल्यवान कार्य,জটিল মূল্যবান ফাংশন
जटिल चल,জটিল পরিবর্তনশীল
componendo आणि divindendo,componendo এবং divindendo
घटक,উপাদান
घटक विश्लेषण,উপাদান বিশ্লেষণ
भिन्नता घटक,বৈচিত্র্যের উপাদান
वेक्टरचा घटक,ভেক্টরের উপাদান
संमिश्र कार्य,যৌগিক ফাংশন
संमिश्र गृहितक,যৌগিক অনুমান
संमिश्र संख्या,যৌগিক সংখ্যা
संमिश्र मालिका,যৌগিক সিরিজ
वेक्टरची रचना,ভেক্টরের গঠন
कंपाऊंड कोन,যৌগিক কোণ
कंपाऊंड विभागणी,যৌগিক বিভাগ
संयुग अपूर्णांक,যৌগিক ভগ্নাংশ
चक्रवाढ व्याज,চক্রবৃদ্ধিহারে সুদ
मिश्रित संभाव्यता,যৌগিক সম্ভাবনা
संकुचित प्रवाह,সংকোচনযোগ্য প্রবাহ
संक्षेप,সঙ্কোচন
गणना,গণনা
संगणकीय सूत्र,কম্পিউটেশনাল সূত্র
गणना मूल्य,গণনা করা মান
संगणक,কম্পিউটার
संगणक अल्गोरिदम,কম্পিউটার অ্যালগরিদম
संगणक कार्यक्रम,কম্পিউটার প্রোগ্রাম
संगणक प्रोग्रामिंग,কম্পিউটার প্রোগ্রামিং
संगणक सिम्युलेशन,কম্পিউটার সিমুলেশন
संगणन,কম্পিউটিং
अवतल कार्य,অবতল ফাংশন
अवतल बहुभुज,অবতল বহুভুজ
अवतल प्रोग्रामिंग,অবতল প্রোগ্রামিং
केंद्रित वर्तुळे,সমকেন্দ্রিক বৃত্ত
एकाग्र वक्र,কেন্দ্রীভূত বক্ররেখা
ठोस फॉर्म,কংক্রিট ফর্ম
ओळींची समरूपता,লাইনের সামঞ্জস্য
समवर्ती,সমবর্তী
समवर्ती शक्ती,সমবর্তী বাহিনী
सशर्त घनता कार्य,শর্তাধীন ঘনত্ব ফাংশন
सशर्त वितरण,শর্তাধীন বিতরণ
सशर्त अपेक्षा,শর্তাধীন প্রত্যাশা
सशर्त सरासरी,শর্তসাপেক্ষ গড়
सशर्त संभाव्यता,শর্তাধীন সম্ভাবনা
समरूपतेची स्थिती,সমসাময়িকতার শর্ত
सुसंगततेची स्थिती,ধারাবাহিকতার শর্ত
अखंडतेची स्थिती,অখণ্ডতার শর্ত
स्पर्शिक स्थिती,স্পর্শক অবস্থা
सुळका,শঙ্কু
आत्मविश्वास मध्यांतर,আস্থা ব্যবধান
आत्मविश्वास मध्यांतर अंदाज,আত্মবিশ্বাসের ব্যবধান অনুমান
