Marathi,Odiya
कॅपेसिटन्स गेज,କ୍ୟାପିଟାନ୍ସ ଗେଜ୍ |
धारण कलेक्टर,ସଂଗ୍ରହକାରୀ
capacitance reactance,କ୍ଷମତା ପ୍ରତିକ୍ରିୟା
"कॅपेसिटिव्ह एनर्जी कन्व्हर्टर, ट्रान्सड्यूसर","କ୍ଷମତା ସମ୍ପନ୍ନ ଶକ୍ତି ରୂପାନ୍ତରକାରୀ, ଟ୍ରାନ୍ସଡ୍ୟୁସର |"
कॅपेसिटर,କ୍ୟାପେସିଟର
कॅपेसिटर बँक,କ୍ୟାପେସିଟର୍ ବ୍ୟାଙ୍କ |
कॅपेसिटर फिल्टर,କ୍ୟାପେସିଟର୍ ଫିଲ୍ଟର୍ |
कॅपेसिटर इनपुट फिल्टर,କ୍ୟାପେସିଟର୍ ଇନପୁଟ୍ ଫିଲ୍ଟର୍ |
विंच मोटर,ୱିଚ୍ ମୋଟର |
पुली सर्वो बॉडी,ପଲି ସର୍ଭୋ ଶରୀର |
चरखी,ଚାର୍କି
पकडणे,ଧରିବା
कॅप्चर कलम,ଧାରା ଧରିବା |
कॅप्चर प्रभाव,ପ୍ରଭାବ ପ୍ରଭାବ
वाहक आवाज प्रमाण,ବାହକ ଶବ୍ଦ ଅନୁପାତ |
कार रेडिओ,କାର୍ ରେଡିଓ |
कार्बन प्रतिरोधक,କାର୍ବନ ପ୍ରତିରୋଧକ |
कार्ड रीडर,କାର୍ଡ ରିଡର୍ |
कार्डिओइड आकृती,କାର୍ଡିଓଏଡ୍ ଚିତ୍ର
गाडी,ଗାଡି
कॅरेज रिटर्न,ରଥ ଫେରସ୍ତ
वाहक,ବାହକ
वाहक संप्रेषण,ବାହକ ଯୋଗାଯୋଗ |
वाहक एकाग्रता,ବାହକ ଏକାଗ୍ରତା |
वाहक वारंवारता,ବାହକ ଫ୍ରିକ୍ୱେନ୍ସି |
वाहक पुनरुत्पादन,ବାହକ ପ୍ରଜନନ |
वाहक पातळी,ବାହକ ସ୍ତର
वाहक जीवन,ବାହକ ଜୀବନ
वाहक गतिशीलता,ବାହକ ଗତିଶୀଳତା |
वाहक गुणाकार,ବାହକ ଗୁଣନ
वाहक आवाज पातळी,ବାହକ ଶବ୍ଦ ସ୍ତର |
वाहक श्रेणी,ବାହକ ପରିସର |
वाहक पुनर्प्राप्ती सर्किट,ବାହକ ପୁନରୁଦ୍ଧାର ସର୍କିଟ |
वाहक पुनर्निवेशण,ବାହକ ପୁନ ins ସନ୍ନିବେଶ |
प्रवाहकीय विखुरणे,କଣ୍ଡକ୍ଟିଭ୍ ବିଛାଇବା |
वाहक दडपशाही,ବାହକ ଦମନ
वाहक पिंजरा,ବାହକ କେଜ୍ |
वाहक वेग,ବାହକ ବେଗ
हाताचा तुकडा,ହାତ ବିଟ୍ |
ध्वज धरला,ପତାକା ଧରିଛି |
"ताबा नोंदवही, ताबा नोंदवही","ଅଧିକାରର ରେଜିଷ୍ଟର, ଅଧିକାରର ରେଜିଷ୍ଟର |"
पोर्टेबल जनरेटर,ପୋର୍ଟେବଲ୍ ଜେନେରେଟର
कार्सन कायदा,କାର୍ସନ୍ ନିୟମ |
काडतूस फ्यूज,କାର୍ଟ୍ରିଜ୍ ଫ୍ୟୁଜ୍ |
काडतूस टेप,କାର୍ଟ୍ରିଜ୍ ଟେପ୍ |
कॅरी फॉस्टर ब्रिज,କ୍ୟାରି ଫୋଷ୍ଟର ବ୍ରିଜ୍ |
स्टेप अॅम्प्लीफायर,ଷ୍ଟେପ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
श्रेणीकरण,ଗ୍ରେଡେସନ୍
कॅस्केड अॅम्प्लीफायर,କ୍ୟାସକେଡ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
"Cascode अॅम्प्लीफायर, स्टेप अॅम्प्लीफायर","କାସ୍କୋଡ୍ ଆମ୍ପ୍ଲିଫାୟର୍, ଷ୍ଟେପ୍ ଆମ୍ପ୍ଲିଫାୟର୍ |"
कॅसेट,କ୍ୟାସେଟ୍
प्रलोभन,ପ୍ରେରଣା
कॅप्टिव्ह कोटर,ବନ୍ଦୀ କୋଟର |
कॅथोड,କ୍ୟାଥୋଡ୍ |
कॅथोड ट्रेलिंग,କ୍ୟାଥୋଡ୍ ଟ୍ରେଲିଂ |
कॅथोड ट्रेलिंग अॅम्प्लिफायर,କ୍ୟାଥୋଡ୍ ଟ୍ରେଲିଂ ଏମ୍ପ୍ଲିଫାୟର୍ |
कॅथोड ल्युमिनन्स,କ୍ୟାଥୋଡ୍ ଆଲୋକ
कॅथोड साहित्य,କ୍ୟାଥୋଡ୍ ସାମଗ୍ରୀ |
कॅथोड किरण ऑसिलोस्कोप,କ୍ୟାଥୋଡ୍ ରେସ୍ ଓସିଲୋସ୍କୋପ୍ |
कॅथोड रे ट्यूब,କ୍ୟାଥୋଡ୍ ରେଶ୍ ଟ୍ୟୁବ୍ |
कॅथोड कण जमा करणे,କ୍ୟାଥୋଡ୍ କଣିକା ଜମା |
कॅथोड ल्युमिनन्स,କ୍ୟାଥୋଡ୍ ଆଲୋକ
कॉयर फिल्टर,coir ଫିଲ୍ଟର୍ |
kaver फिल्टर,କାଭର୍ ଫିଲ୍ଟର୍ |
कोटोर,କୋଟୋର |
एंट्रल रेडिएशन,ଆଣ୍ଟ୍ରାଲ୍ ବିକିରଣ |
कोटर रेझोनेटर,କୋଟର ରିଜୋନେଟର |
फॅट चार्ज कपल्ड डिव्हाइस (सीसीडी),ଫ୍ୟାଟ୍ ଚାର୍ଜ ଯୁଗ୍ମ ଉପକରଣ (ସିସିଡି)
सीडी रोम,ସିଡି ରୋମ୍
सीडी रोम ड्राइव्ह,ସିଡି ରୋମ୍ ଡ୍ରାଇଭ୍ |
सेल (बॅटरी),କକ୍ଷ (ବ୍ୟାଟେରୀ)
केंद्रीय संसाधन घटक,କେନ୍ଦ୍ରୀୟ ଉତ୍ସ ଉପାଦାନ |
केंद्रीय संसाधन युनिट,କେନ୍ଦ୍ରୀୟ ଉତ୍ସ ଏକକ |
केंद्रीय प्रोसेसर,କେନ୍ଦ୍ରୀୟ ସଞ୍ଚାଳକ |
अर्थ,ଅର୍ଥ
मध्यम वारंवारता,ମଧ୍ୟମ ଫ୍ରିକ୍ୱେନ୍ସି |
मध्यम एक्झॉस्ट ट्रान्सफॉर्मर,ମଧ୍ୟମ ନିଷ୍କାସନ ଟ୍ରାନ୍ସଫର୍ମର |
"सिरेमिक, चिकणमाती","ସିରାମିକ୍, ମାଟି"
सिरेमिक फिलर,ସେରାମିକ୍ ଫିଲର୍ |
सिरेमिक फिल्टर,ସେରାମିକ୍ ଫିଲ୍ଟର୍ |
सिरेमिक साहित्य,ସିରାମିକ୍ ସାମଗ୍ରୀ |
सिरेमिक रेझोनेटर,ସେରାମିକ୍ ରେଜୋନେଟର |
सिरेमिक ध्वनी रिसीव्हर,ସିରାମିକ୍ ସାଉଣ୍ଡ୍ ରିସିଭର୍ |
सेरेनकोव्ह कॅल्क्युलेटर,ସେରେନକୋଭ୍ କାଲକୁଲେଟର |
सरमत,ସରମାତ୍ |
chalcogenide,କଲକୋଜେନାଇଡ୍ |
कॅल्कोपायराइट,କାଲକୋପାଇରାଇଟ୍ |
"चॅनेल, चॅनेल","ଚ୍ୟାନେଲ୍, ଚ୍ୟାନେଲ୍ |"
चॅनेल बँड विस्तार,ଚ୍ୟାନେଲ ବ୍ୟାଣ୍ଡ ବିସ୍ତାର |
चॅनेल कोडर,ଚ୍ୟାନେଲ୍ କୋଡର୍ |
चॅनेल वारंवारता,ଚ୍ୟାନେଲ ଆବୃତ୍ତି
चॅनेल वर्ण,ଚ୍ୟାନେଲ ବର୍ଣ୍ଣ
चॅनेल वेगळे करणे,ଚ୍ୟାନେଲ ପୃଥକତା |
चॅनेल सिद्धांत,ଚ୍ୟାନେଲ ସିଦ୍ଧାନ୍ତ |
वर्ण जनरेटर,ବର୍ଣ୍ଣ ଜେନେରେଟର
वर्ण ओळख,ବର୍ଣ୍ଣ ଚିହ୍ନ
वैशिष्ट्यपूर्ण प्रतिबाधा,ଚରିତ୍ରଗତ ପ୍ରତିବନ୍ଧକ |
चार्ज वाहक,ଚାର୍ଜ ବାହକ
चार्ज कंट्रोल पॅरामीटर,ଚାର୍ଜ ନିୟନ୍ତ୍ରଣ ପାରାମିଟର |
जोडलेले उपकरण चार्ज करा,ସଂଯୁକ୍ତ ଉପକରଣ ଚାର୍ଜ କରନ୍ତୁ |
चार्ज कपल्ड यादृच्छिक प्रवेश मेमरी,ରାଣ୍ଡମ ଆକସେସ୍ ମେମୋରୀ ଚାର୍ଜ କରନ୍ତୁ |
चार्ज घनता,ଚାର୍ଜ ଘନତା |
चार्ज इंजेक्शन डिव्हाइस,ଚାର୍ଜ ଇଞ୍ଜେକ୍ସନ୍ ଉପକରଣ |
शुल्क तोटा,ଚାର୍ଜ କ୍ଷତି
चार्ज पंपिंग,ଚାର୍ଜ ପମ୍ପିଂ |
चार्ज सेन्सिंग अॅम्प्लिफायर,ଚାର୍ଜ ସେନ୍ସିଂ ଏମ୍ପ୍ଲିଫାୟର୍ |
चार्ज स्टोरेज,ଚାର୍ଜ ଷ୍ଟୋରେଜ୍ |
चार्ज केलेले कण,ଚାର୍ଜ ହୋଇଥିବା କଣିକା |
उत्कट,ଉତ୍ସାହୀ
फ्रेम,ଫ୍ରେମ୍
robyshev फिल्टर,robyshev ଫିଲ୍ଟର୍ |
बेरीज तपासा,ସମୁଦାୟ ଯାଞ୍ଚ କରନ୍ତୁ |
वारंवारता तपासा,ବାରମ୍ବାର ଯାଞ୍ଚ କରନ୍ତୁ |
रासायनिक बंध,ରାସାୟନିକ ବନ୍ଧ |
रासायनिक बाष्प जमा करणे,ରାସାୟନିକ ବାଷ୍ପ ଜମା
चाइल्ड लॉक सुविधा,ଶିଶୁ ଲକ୍ ସୁବିଧା |
मुलाचा कायदा,ଶିଶୁ ନିୟମ
चिप,ଚିପ୍
चिप सक्रिय करणे,ଚିପ୍ ଆକ୍ଟିଭେସନ୍ |
गुदमरणे,ଚକ୍କର
अधूनमधून,ମଧ୍ୟବର୍ତ୍ତୀ
मधूनमधून अॅम्प्लिफायर,ମଧ୍ୟବର୍ତ୍ତୀ ଏମ୍ପ୍ଲିଫାୟର୍ |
मधूनमधून अॅम्प्लिफायर,ମଧ୍ୟବର୍ତ୍ତୀ ଏମ୍ପ୍ଲିଫାୟର୍ |
मधूनमधून मोड,ମଧ୍ୟବର୍ତ୍ତୀ ମୋଡ୍ |
क्रोमा अॅम्प्लीफायर,କ୍ରୋମା ଏମ୍ପ୍ଲିଫାୟର୍ |
व्यक्तिचित्रण आकृती,ବର୍ଣ୍ଣକରଣ ଚିତ୍ର
रंगद्रव्य,pigmentation
वर्तुळ आकृती,ବୃତ୍ତ ଚିତ୍ର
सर्किट,ସର୍କିଟ
सर्किट विश्लेषण,ସର୍କିଟ ବିଶ୍ଳେଷଣ |
सर्किट ब्रेकर,ସର୍କିଟ ବ୍ରେକର୍ |
सर्किट आकृती,ସର୍କିଟ ଚିତ୍ର
सर्किट नोटेशन,ସର୍କିଟ୍ ନୋଟେସନ୍ |
सर्किट स्विचिंग,ସର୍କିଟ୍ ସୁଇଚ୍
गोलाकार लहरी मार्ग,ବୃତ୍ତାକାର ତରଙ୍ଗ ପଥ |
प्रसारित स्मृती,ବୁଲୁଥିବା ସ୍ମୃତି
बाँडिंग सर्किट,ବନ୍ଧନ ସର୍କିଟ |
क्लॅप ऑसिलेटर,କରତାଳି ଓସିଲେଟର |
वर्ग ए एम्पलीफायर,ଶ୍ରେଣୀ ଏ ଏମ୍ପ୍ଲିଫାୟର୍ |
वर्ग A] B] C] D ऑपरेशन्स,କ୍ଲାସ୍ A] B] C] D ଅପରେସନ୍ସ |
वर्ग बी एम्पलीफायर,କ୍ଲାସ୍ ବି ଏମ୍ପ୍ଲିଫାୟର୍ |
क्लास सी अॅम्प्लिफायर,କ୍ଲାସ୍ ସି ଏମ୍ପ୍ଲିଫାୟର୍ |
वर्ग डी अॅम्प्लीफायर,କ୍ଲାସ୍ ଡି ଏମ୍ପ୍ଲିଫାୟର୍ |
एस वर्ग शरीर,S ଶ୍ରେଣୀ ଶରୀର |
"निष्कासन, स्वच्छ","ବହିଷ୍କାର, ପରିଷ୍କାର"
कातरणे,କାଟିବା
कातरणे सर्किट,କାଟିବା ସର୍କିଟ |
कॅलड,କାଲାଡ |
घड्याळ वारंवारता,ଘଣ୍ଟା ଆବୃତ୍ତି
घड्याळ पल्स जनरेटर,ଘଣ୍ଟା ପଲ୍ସ ଜେନେରେଟର |
कदल आरएस फ्लिप फ्लॉप,କାଦଲ ଆରଏସ୍ ଫ୍ଲିପ୍ ଫ୍ଲପ୍ |
बंद सर्किट दूरदर्शन,ବନ୍ଦ ସର୍କିଟ ଟେଲିଭିଜନ |
बंद लूप ऑपरेशन,ବନ୍ଦ ଲୁପ୍ ଅପରେସନ୍ |
बंद लूप लाभ,ବନ୍ଦ ଲୁପ୍ ଲାଭ |
पूरक मेटॅलिक सेमीकंडक्टर,ସପ୍ଲିମେଣ୍ଟାରୀ ମେଟାଲିକ୍ ସେମିକଣ୍ଡକ୍ଟର |
CMOS डिव्हाइस,CMOS ଉପକରଣ |
CMRR (कॉमन मोड न्यूट्रलायझेशन रेशो),CMRR (ସାଧାରଣ ମୋଡ୍ ନିରପେକ୍ଷତା ଅନୁପାତ)
CO2 लेसर,CO2laser
समाक्षीय केबल,ସମବାୟ କେବୁଲ୍ |
कोएक्सियल कोटर,ସମବାୟ କୋଟର୍ |
समाक्षीय कनेक्टर,ସମବାୟ ସଂଯୋଜକ |
"समाक्षीय कनेक्टर, समाक्षीय कनेक्टर","ସମବାୟ ସଂଯୋଜକ, ସମବାୟ ସଂଯୋଜକ |"
समाक्षीय रेषा,ସମବାୟ ରେଖା |
समाक्षीय रेषा,ସମବାୟ ରେଖା |
समाक्षीय लहरी मार्ग,ସମବାୟ ତରଙ୍ଗ ପଥ
कोड बदल,କୋଡ୍ ପରିବର୍ତ୍ତନ
कोड चेंजर,କୋଡ୍ ଚେଞ୍ଜର
"कोडेक, कोडर-डीकोडर","କୋଡେକ୍, କୋଡର୍-ଡିକୋଡର୍ |"
स्टिरिओ कोडिंग,ଷ୍ଟେରିଓ କୋଡିଂ
कपलिंग गुणांक,ଯୁଗ୍ମ ଗୁଣବତ୍ତା
प्रतिबंधक शक्ती,ପ୍ରତିବନ୍ଧକ ଶକ୍ତି
सुसंगत प्रकाश,ସମନ୍ୱିତ ଆଲୋକ |
कुंडली,ରାଶିଫଳ
कॉइल वाइंडिंग मशीन,କୋଇଲ୍ ୱିଣ୍ଡିଙ୍ଗ୍ ମେସିନ୍ |
योगायोग सर्किट,ସମକକ୍ଷ ସର୍କିଟ |
गरम कॅथोड ट्यूब,ଗରମ କ୍ୟାଥୋଡ୍ ଟ୍ୟୁବ୍ |
कोल्ड वेल्डिंग पॉइंट,ଥଣ୍ଡା ୱେଲଡିଂ ପଏଣ୍ଟ |
"कलेक्टर, कलेक्टर","ସଂଗ୍ରହକାରୀ, ସଂଗ୍ରହକାରୀ |"
प्रवाह गोळा करणे,ସ୍ରୋତ ସଂଗ୍ରହ
संग्राहक क्षय,ସଂଗ୍ରହକାରୀ କ୍ଷୟ |
कलेक्टर कार्यक्षमता,ସଂଗ୍ରହକାରୀ ଦକ୍ଷତା |
समांतर लेन्स,ସମାନ୍ତରାଳ ଲେନ୍ସ |
वर्ण मसुदा,ବର୍ଣ୍ଣ ଡ୍ରାଫ୍ଟ
रंग फुटणे,ରଙ୍ଗ ଫାଟିଗଲା |
"रंग कोड, वर्ण कोड","ରଙ୍ଗ କୋଡ୍, ବର୍ଣ୍ଣ କୋଡ୍"
रंग भिन्नता सिग्नल,ରଙ୍ଗ ଭିନ୍ନକ୍ଷମ ସଙ୍କେତ |
उतारा,ପ୍ରତିକାର
रंग मॉनिटर,ରଙ୍ଗ ମନିଟର |
वर्ण पुनरुत्पादन,ବର୍ଣ୍ଣ ପ୍ରଜନନ
रंग संपृक्तता,ରଙ୍ଗ ପରିପୃଷ୍ଠା |
रंगीत वाहक वारंवारता,ରଙ୍ଗ ବାହକ ଫ୍ରିକ୍ୱେନ୍ସି |
अॅक्रोमॅटिक सिग्नल,ଆକ୍ରୋମାଟିକ୍ ସଙ୍କେତ |
रंगीत दूरदर्शन,ରଙ୍ଗ ଟେଲିଭିଜନ |
रंगीत टेलिव्हिजन बॉडी,ରଙ୍ଗ ଟେଲିଭିଜନ ଶରୀର |
"स्तंभ स्पीकर, स्तंभीय आवाज ठेवणारा","ସ୍ତମ୍ଭ ସ୍ପିକର, ସ୍ତମ୍ଭ ଧ୍ୱନି ଜମାକାରୀ |"
