English,Gujarati
Biofertilizer,જીવવંતિક
Biofortification,જીવવંતિકરણ
Biogenesis,જીવતાપ્રમાણ
Biogenetic law,બાયોજેનેટિક કાયદો
Biogeochemical cycle,બાયોજેકેમિકલ ચક્ર
Biogeographical region,બાયોલોગ્રાફિક ક્ષેત્ર
Biogeography,જીવભંડ
Bioinformatics,જૈવ -રૂપરેખાવિજ્icsાન
Biolistic gun (gene gun),બાયોલિસ્ટિક ગન (જનીન ગન)
Biolistics,જૈવ
Biological and physical barrier,જૈવિક અને શારીરિક અવરોધ
Biological being,જીવવિજ્ beingાન
Biological chemistry,જીવવિજ્ chemાન રસાયણશાસ્ત્ર
Biological classification,જીવવિજ્ classાન વર્ગીકરણ
Biological community,જૈવિક સમુદાય
Biological control,જૈવિક નિયંત્રણ
Biological diversity,જૈવિક વિવિધતા
Biological evolution,જૈવિક ઉત્ક્રાંતિ
Biological farming,જૈવિક ખેતી
Biological legacy,જીવવિજ્ legાન
Biological magnification,જીવવિજ્ magnાન
Biological nitrogen fixation,જૈવિક નાઇટ્રોજન ફિક્સેશન
Biological pigment,જૈવિક રંગદ્રવ્ય
Biological species concept,જૈવિક જાતિઓની કલ્પના
Biological system,જીવવિજ્ systemાન પદ્ધતિ
Biological war (bio-war),જૈવિક યુદ્ધ (બાયો-યુદ્ધ)
Biological weapon (bio-weapon),જૈવિક શસ્ત્ર (બાયો-શસ્ત્ર)
Biologicals,જીવવિજ્sાન
Biologist,જીવવિજ્ologistાન
Biology,બાયોલોજી
Bioluminescence,જૈવ -પરિશ્રમ
Biomass,જર્નાસ
Biomass fuel,જંતુઓ
Biome,જનનુન
Biomedical engineering,બાયોમેડિકલ એન્જિનિયરિંગ
Biomedical technology,જૈવવિજ્ technologyાન પ્રૌદ્યોગિકી
Biomolecule,જંતુઓ
Biopatent,જાસૂસી
Biopharmaceutical,જૈવફર્માસ્ટ્યુટ
Biophysical,જૈવનું
Biophysics,જીવ -ભૌતિકવિજ્icsાન
Biopiracy,જૈવ
Biopotential amplifier,જૈવિક એમ્પ્લીફાયર
Bioreactor,બાયરોએક્ટર
Bioremediation,દ્વિપક્ષીયતા
Biosolid,જૈવનું
Biosphere resources,જીવ -સંસાધનો
Biosphere,જીવશોષ
Biosynthetic pathway,જૈન્થેષક માર્ગ
Biosynthetic phase,જીવ -સંસ્કારી તબક્કો
Biosystematics,જૈવ -સમુદાય
Biotechnology,જિષદવિજ્ologyાન
Bioterrorism,જૈવસ્થવ
Biotic,જૈવિક
Biotic community,જૈવનું સમુદાય
Biotic factor,જૈવિક પરિબળ
Biowar,બાયોવર
Bioweapon agent,બાયોપન એજન્ટ
Biparous,દ્વિપદી
Biphosphoglycerate,દ્વિપક્ષીય
Bipinnate,દ્વિપક્ષીકરણ
Bipolar nerve cell,દ્વિધ્રુવી ચેતા કોષ
Bipolar neuron,દ્વિધ્રુવી ન્યુરોન
Bird,પક્ષી
Bird flu virus,પક્ષી ફલૂનો વાયરસ
Bisexual,દ્વિલિંગી
Bisexual flower,દ્વિલિંગી ફૂલ
Biting and chewing type,કરડવાથી અને ચ્યુઇંગ પ્રકાર
Bivalent,દ્વિશક્ષીય
Bizarre behavior,વિચિત્ર વર્તન
Black berry,કાળા બેરી
Black foot disease,કાળા પગ
Black rot of crucifer,ક્રુસિફરનો કાળો રોટ
Bladder wort,મૂત્રાશય
Bladder,મૂત્રાશય
Bladderwort,મૂત્રાશય
Bladderworm,મૂત્રાશયની કીટ
Blastocole,ઝબૂકવું
Blastocyst,વિસ્ફોટક
Blastomere,વિલાપ
Blastula,વાંક
Blended,ભળી ગયેલું
Blind sac,આંધળ
Blind spot,આંધળી સ્થળ
Blood clotting factor,રક્ત -ગંઠાવાનું પરિબળ
Blood corpuscle,રક્તગાડી
Blood flow,રક્ત પ્રવાહ
Blood group,રક્તસૃષ્ટિ
Blood serum,લોહીનું સીરજ
Blood vessel,રક્ત વાહિનીમાં
Bloodstream,લોહીનો પ્રવાહ
Blotting,ફાલ
Blue baby syndrome,વાદળી બાળક સિન્ડ્રોમ
Blue berry,વાદળી
Blue green algae,વાદળી લીલી શેવાળ
Blue revolution,ક્રાંતિ
Blue whale,ભૂરી વ્હેલ
Blue end ligation,કળા
Blurring of vision,દ્રષ્ટિની અસ્પષ્ટતા
Bobcat,બ bobબકેટ
Body,મંડળ
Body (somatic) cell,શરીર (સોમેટિક) કોષ
Body fluid,શરીરના પ્રવાહી
Boerhaavia,કોઇ
Bog,ધબકવું
Boll worm,Bણપત્ર
Bolus,કોઇ
Bomb caloriometer,કેલરીઓમીટર
Bombay duck,બોમ્બ
Bombyx,બ Bom મબીએક્સ
Bone marrow,મજ્જા
Bonellia,એક જાતની એક જાત
Bony labyrinth,હાડકાની ભુલભુલામણી
Bony structure,હાડકાંનું માળખું
Book gill,પુસ્તક ગિલ
Bordered pit,સરહદ ખાડો
Botanical,વનસ્પતિ -વનસ્પતિને લગતું
Botanical garden,વનસ્પતિ -બાગ
Botanical nomenclature,વનસ્પતિ -નામ
Botanist,વનસ્પતિશાસ્ત્ર
Botany,વનસ્પતિશાસ્ત્ર
Bottleneck effect,સાંજની અસર
Bottom dweller,તળિયેવાસી
Bottom dwelling,તળિયે રહેઠાણ
Bougainvillea,બોગૈનવિલે
Bowman capsule,ધનુષ્ય
Bowman's gland,બોમન ગ્રંથિ
Bracket fungi,કૌંસ ફૂગ
Bract,શ્કૃપ
Bracteate,ઉદ્ધત
Bracteolate,ઉદ્ધત
Bracteole,તંગ
Brain,મગજ
Brain box,મગજનું પેટી
Brain dead,મગજનું મોત નીપજ્યું
Brain ganglion,મગજની ગેંગલીઓન
Brain stem,મગજની દાંડી
Branching,શાખા
Branchiostoma,શાખાઓ
Brazzein,ભાંગી
Bread mould,બ્રેડનો ઘાટ
Breast milk,સ્તન નું દૂધ
Breeder,સંવર્ધક
Breeding biology,જીવવિજ્ biાન
Brewer's yeast,બ્રૂઅરનો ખમીર
Bridge,પુલ
Bright field microscope,તેજસ્વી ક્ષેત્ર માઇક્રોસ્કોપ
Brittle star,ભડકેલો તારો
Broad bean,વ્યાપક બીન
Broccoli,કોતરણી
Bronchiole,શ્વાસનળી
Bronchitis,શ્વાસનળીનો સોજો
Bronchodilator drug,શ્વાસનળીની દવા
Brood,ક brંગું
Brood,ક brંગું
Brood parasitism,ભ્રષ્ટ પરોપજીવી
Brood pouch,કોઇ
Broth,બ્રોથ
Brown bear,ભુરો
Brown rust,ભૂરા રંગનું
Browser,બ્રાઉઝર
Brush-border ciliated epithelium,બ્રશ-બોર્ડર
Brussels sprout,બ્રસેલ્સ sprout
Bryophyllum,હાસ્ય
Bryophyta,શબપેટી
Bryophyte,સંસાધન
Bryopsida,બ્રાયોપ્સિડા
Bubo,ક buંગું
Buccal cavity,હાસ્યજનક પોલાણ
Bucco-pharyngeal cavity,બ્યુકો-ફેરીંજિયલ પોલાણ
Budding,જાંબુડી
Buffer bicarbonate,બફર બાયકાર્બોનેટ
Buffer,બફર
Buffer zone,બફર ક્ષેત્ર
Buffering action,બફરિંગ ક્રિયા
Bufo,બુરો
Bulb,ગોળાકાર
Bulbil,બુલબિલ
Bulbo urethral gland,બલ્બો મૂત્રમાર્ગ
Bulk flow,જ્વનનો પ્રવાહ
Bulliform cell,બુલ્ફોર્મ સેલ
Bumble bee,ભડકો
Bundle branch,બંડલ શાખા
Bundle sheath,બંડલ આવરણ
Bundle sheath cell,બંડલ આવરણ કોષ
Buoyancy,ઉમંગ
Buoyant density centrifugation,ઘનતા કેન્દ્રીકરણ
Buoyant density,ઉશ્કેરણીજનક ઘનતા
Burgeon,જનનુભારી
Burrowing,બળતણ
Bush,ઝાડવું
Butea monosperma,બુટિયા મોનોસ્પર્મા
Buthus,બૂચ
Buttress (swollen stem base),બટ્રેસ (સોજો સ્ટેમ બેઝ)
By-product,પેટા-પેદાશ
C-peptide,પીપાઇડ
Cactus,કactક્ટસ
Cadmium pollution,ક cadડમીયમ પ્રદૂષણ
Caducous,Cadતરતું
Caecum,ઉશ્કેરણી
Caenorhabditis elegans,સાનગાળ
Caesium,સીઝીયમ
Caffeine,કોફી
Calcareous spicule,કેલરીઅસ સ્પિક્યુલ
Calcarious shell,ચુસપીરિયો
Calciferous gland,ઘેરાયેલું ગ્રંથિ
Calcification,ચુન્યાસ
Calcitonin,કોસ્ટીટોનિન
Calcium,કેલ્શમ
Calcium bridge,કેલ્શિયમ પુલ
Calcium carbonate,કેલ્શિયમ કાર્બોનેટ
Calendula,ક calંડન
Callipus,ક callલિપસ
Callus,ક callલસ
Callus culture,બોલતી સંસ્કૃતિ
Colocacia,કોલોકસીયા
Calotes,કેલેટ
Calotropis,કેલટ્રોપિસ
Calotropis procera,કેલોટ્રોપિસ
Calvin cycle,કેલ્વિન ચક્ર
Calycineae,Calંચી
Calyx,Calાળ
Calyx,Calાળ
Cambrian period,કેમ્બ્રિયન સમયગાળો
Camelus,છળક
Camouflage,છદ્લાગણી
Campaneles,છીપ
Canabinoid,કેનેબિનોઇડ
Canaliculus,નહેરક્યુલસ
Cancer,કર્કશ
Cancer (common crab),કેન્સર (સામાન્ય કરચલો)
Candytuft,કેન્ડીટુફ્ટ
Cane sugar,શેરડી
Canidae,ક canનીડે
Canine (teeth),કેનાઇન (દાંત)
Canis familiaris,કેનિસ પરિચિત
Canna,ઝેર
Cannabis sativa,ગાંજાના સટિવા
Canopy,છત્ર
Capacitation,ખેલ
Capillarity,કેફાઈ
Capillary,કેશિકા
Capillary circulation,કેશિકા
Capitulum,ખલાસ
Capparis,કળણ
Capping,Cોળાવ
Capsid,Capતરતું
Capsomere,કેપ્સોમેર
Capsule,ક capંગલ
Carbaminohaemoglobin,કાર્બામિનોહેમોગ્લોબિન
Carbohydrate,કાર્બોહાઇડ્રેટ
Carbon dioxide,કાર્બન ડાયોક્સાઇડ
Carbon disulphide,કાર્બન
Carbon molecule,કાર્બન
Carbonate,કાર્બન
Carbonic acid,કાર્બન એસિડ
Carbonic anhydrase,કાર્બનિક એન્હાઇડ્રેઝ
Carboniferous period,કાર્બનફોર્સીવ
Carboxyl,કાર્બસિલ
Carboxyl group,કાર્બોક્સિલ જૂથ
Carboxylase,કાર્બોક્સિલેઝ
Carboxylation,કાર્બોક્સિલેશન
Carcharodon,કોતરણી
Carcinogenesis,કાર્સિનોજેનેતત્વ
Carcinogenic,કોતર
Carcinoma,કોતરણી
Cardiac cycle,હૃદય -ચક્ર
Cardiac glycoside,કાર્ડિયાક ગ્લાયકોસાઇડ
Cardiac muscle,હૃદય સ્નાયુ
Cardiac pacemaker,કાર્ડિયાક પેસમેકર
Cardioscope,રક્તવાહિની
Carnivora,કાર્નિવોરા
Carnivore,માંસાહારી
Carnivorous,માંસાહારી
Carnivorous plane,માંસાહારી વિમાન
Carnivorous quadruped,માંસાહારી ચતુર્ભુજ
Carotene,દંભી
Carotenoid,મેલ
Carpal,જાંબુડિયા રંગનું
Carpel,કળ
Carpus,કળશ
Carrageen,શબલ
Carrier mechanism,વાહક પદ્ધતિ
Carrying capacity,વહન ક્ષમતા
Cartilagenous fish,કારભારી માછલી
Cartilaginous,કારભારી
Caruncle,કોણી
Caryogamy,કારીગ
Caryophyllaceae,Aryન
Caryophyllaceous,કારીગર
Caryopsis,કારીકો
Casein,સાથોસાથ
Casparian strip,કાસ્પરિયન પટ્ટી
Cassia,કાસિયા
Cassowary,કળશ
Castor,એરપોર
Casuarina,ક casસૂરિના
Casuarina alnus,અવસ્થાન
Catabolism,વિસર્જન
Catalase,જાસૂસ
Catalogue,સૂચિ
Catalysis,ઉદ્દીપન
Catalyst,ઉદ્દીપક
Catalytic convertor,ઉત્પ્રેરક કન્વર્ટર
