Hindi,Marathi
रूद्धोष्म ऊष्मा ह्रास,adiabatic उष्णता नुकसान
रूद्धोष्म आयनन विभव,adiabatic ionization क्षमता
रूद्धोष्म ह्रास-दर,adiabatic घसारा दर
रूद्धोष्म संवेग आवेश,adiabatic मोमेंटम चार्ज
रूद्धोष्म प्रक्रम,adiabatic प्रक्रिया
रूद्धोष्म अभिक्रिया,adiabatic प्रतिक्रिया
रूद्धोष्म चाल,adiabatic हलवा
रूद्धोष्म विकृति-ऊर्जा,adiabatic विरूपण ऊर्जा
रूद्धोष्म निकाय,adiabatic शरीर
रूद्धोष्म ताप प्रवणता,adiabatic उष्णता ग्रेडियंट
रूद्धोष्म उपरोधन,adiabatic abatement
रूद्धोष्म रूपान्तरण,adiabatic रूपांतरण
"प्रकाश रसोक्रिया, विकिरण रोधी","प्रकाशसंश्लेषण, विरोधी विकिरण"
ऊष्मा-अपार्यता,उष्णता अपुरेपणा
ऊष्मा-अपार्य,उष्णता इन्सुलेट
ऐडायन,एडन
आसन्नताव प्रभाव,संलग्नता प्रभाव
"संलग्न, निकटवर्ती, आसन्न","समीप, समीप, समीप"
आसन्न कोण,समीप कोन
संलग्न चैनल क्षीणन,संलग्न चॅनेल क्षीणन
संलग्न परिपथ,बंद सर्किट
संलग्न प्रावस्था,संलग्न टप्पा
"संलग्न विडियो वाहक, संलग्न चित्र वाहक","संलग्न व्हिडिओ वाहक, संलग्न प्रतिमा वाहक"
संलग्न ध्वनिवाहक,बंद ध्वनी वाहक
संलग्न चैनल वरणक्षमता,संलग्न चॅनेल निवडकता
संलग्न चैनल बाधा,बंद चॅनेल अडथळा
समायोज्य संधारित्र,समायोज्य कॅपेसिटर
समायोज्य लेन्स धारक,समायोज्य लेन्स धारक
समायोज्य आवर्धक,समायोज्य भिंग
समायोज्य दाब,समायोज्य दबाव
समायोज्य लघुपथक,समायोज्य शॉर्ट सर्किट
समायोजनी,समायोजित करणे
प्रवेश्यता,प्रवेश
प्रवेश्यता संकारक,प्रवेश ऑपरेटर
अधिशोषण*,शोषण*
अग्रिम बॉल,आगाऊ चेंडू
अग्रगत,पुढे
अभिवर्धित चालकीय बधिरता,वर्धित प्रवाहकीय बहिरेपणा
