Odiya,Telugu
ସ୍ୱୟଂଚାଳିତ ଯନ୍ତ୍ର,ఆటోమేటిక్ మెషిన్
ସ୍ୱୟଂଚାଳିତ ଫାସା ନିୟନ୍ତ୍ରଣ |,ఆటోమేటిక్ ఫేసే నియంత్రణ
ସ୍ୱୟଂଚାଳିତ ଚିତ୍ର ଟ୍ରାନ୍ସମିସନ୍ |,ఆటోమేటిక్ పిక్చర్ ట్రాన్స్మిషన్
ସ୍ୱୟଂଚାଳିତ ପ୍ଲେକ୍ |,ఆటోమేటిక్ ప్లేబ్యాక్
ସ୍ୱୟଂଚାଳିତ ଶକ୍ତି ନିୟନ୍ତ୍ରଣ |,ఆటోమేటిక్ పవర్ కంట్రోల్
ସ୍ୱୟଂଚାଳିତ ପ୍ରୋଗ୍ରାମିଂ |,ఆటోమేటిక్ ప్రోగ్రామింగ్
ସ୍ୱୟଂଚାଳିତ ରେକର୍ଡିଂ |,ఆటోమేటిక్ రికార్డింగ్
ସ୍ୱୟଂଚାଳିତ ପୁନ et ସେଟ୍ |,ఆటోమేటిక్ రీసెట్
ସ୍ୱୟଂଚାଳିତ ସଟକଟର୍ ​​|,ఆటోమేటిక్ షట్టర్
ସ୍ୱୟଂଚାଳିତ ସିଷ୍ଟମ୍ |,ఆటోమేటిక్ సిస్టమ్
ସ୍ୱୟଂଚାଳିତ ଟେଲିଫୋନ୍ |,ఆటోమేటిక్ టెలిఫోన్
ସ୍ୱୟଂଚାଳିତ ତାପମାତ୍ରା ନିୟନ୍ତ୍ରଣ |,స్వయంచాలక ఉష్ణోగ్రత నియంత్రణ
ସ୍ୱୟଂଚାଳିତ ଭୋଲଟେଜ୍ ନିୟାମକ |,ఆటోమేటిక్ వోల్టేజ్ రెగ్యులేటర్
ସ୍ୱୟଂଚାଳିତ ଭଲ୍ୟୁମ୍ ସଙ୍କେତ ଅନୁବାଦକ |,ఆటోమేటిక్ వాల్యూమ్ కంప్రెసర్
ସ୍ୱୟଂଚାଳିତ ଭଲ୍ୟୁମ୍ କଣ୍ଟ୍ରୋଲ୍ |,ఆటోమేటిక్ వాల్యూమ్ కంట్రోల్
ସ୍ୱୟଂଚାଳିତ ଭଲ୍ୟୁମ୍ ବିସ୍ତାର କରନ୍ତୁ |,ఆటోమేటిక్ వాల్యూమ్ ఎక్స్‌పాండర్
ସ୍ୱୟଂଚାଳିତ,ఆటోమేషన్
ସ୍ୱୟଂଚାଳିତ ନିୟନ୍ତ୍ରଣ,ఆటోమేషన్ నియంత్రణ
ସ୍ୱୟଂଚାଳିତ ଫ୍ରିକ୍ୱେନ୍ସି କଣ୍ଟ୍ରୋଲ୍ |,ఆటోమేషన్ ఫ్రీక్వెన్సీ కంట్రోలర్
ସହାୟକକାରୀ,సహాయక
ସହାୟକ ଅଡିଓ ବସ୍ |,సహాయక ఆడియో బస్సు
ଉପଲବ୍ଧ ଶକ୍ତି ଉପଲବ୍ଧ |,అందుబాటులో ఉన్న శక్తి
ଆଭାଲାନେ ଭାଙ୍ଗିବା |,హిమపాతం విచ్ఛిన్నం
ହାରାହାରି ଜୀବନ,సగటు జీవితం
ହାରାହାରି ଚାପ,సగటు పీడనం
ହାରାହାରି ଗତି,సగటు వేగం
ସ୍ପିନ୍ ର ଅକ୍ଷ |,స్పిన్ యొక్క అక్షం
ଆଜିମ୍ୟୁଥ୍,అజిముత్
ଆଜିମ୍ୟୁଥ କୋଣ |,అజిముత్ కోణం
ଆଜିମ୍ୟୁଥ୍ ତ୍ରୁଟି |,అజిముత్ లోపం
ପଛ ହାଲୁକା,బ్యాక్ లైట్
ବ୍ୟାକ୍ ପ୍ରୋଜେକସନ |,బ్యాక్ ప్రొజెక్షన్
ବ୍ୟାକ୍ ଭୋଲଟେଜ୍ (= ଓଲଟା ଭୋଲଟେଜ୍),వెనుక వోల్టేజ్ (= రివర్స్ వోల్టేజ్)
ବ୍ୟାକଫାୟାର (ଆକ୍ ବ୍ୟାକ୍),బ్యాక్‌ఫైర్ (ఆర్క్ బ్యాక్)
ପୃଷ୍ଠଭୂମି ଆଲୋକ |,నేపథ్య కాంతి
ପୃଷ୍ଠଭୂମି ଶବ୍ଦ,వెనుకవైపు శబ్ధం
ପୃଷ୍ଠଭୂମି ପ୍ରୋଜେକସନ |,నేపథ్య ప్రొజెక్షన్
ନକଲ ସଂରକ୍ଷଣ,బ్యాకప్
ବାଧା,అడ్డుపడే
ବେକିଂ,బేకింగ్
ସନ୍ତୁଳିତ ଅଡିଓ,సమతుల్య ఆడియో
ସନ୍ତୁଳିତ ଅଡିଓ ରେଖା |,సమతుల్య ఆడియో లైన్
ସନ୍ତୁଳିତ ଟ୍ରାନ୍ସମିସନ ଲାଇନ୍ |,సమతుల్య ప్రసార రేఖ
ସନ୍ତୁଳନ |,బ్యాలెన్సింగ్
ବାଲାଷ୍ଟ |,బ్యాలస్ట్
ବାଲାଷ୍ଟ ଫ୍ୟାକ୍ଟର୍ |,బ్యాలస్ట్ కారకం
ବାଲୁନ୍ |,బలున్
ବ୍ୟାଣ୍ଡ,బ్యాండ్
ବ୍ୟାଣ୍ଡ ପାସ୍ ଫିଲ୍ଟର୍ |,బ్యాండ్ పాస్ ఫిల్టర్
ବ୍ୟାଣ୍ଡ ସିଲେକ୍ଟର୍ |,బ్యాండ్ సెలెక్టర్
ବ୍ୟାଣ୍ଡ ବିଭାଜନ,బ్యాండ్ విభజన
ବ୍ୟାଣ୍ଡ ଷ୍ଟପ୍ ଫିଲ୍ଟର୍ |,బ్యాండ్ స్టాప్ ఫిల్టర్
ବ୍ୟାଣ୍ଡ ସୁଇଚ୍,బ్యాండ్ స్విచ్
ବ୍ୟାଣ୍ଡ ଟ୍ୟୁନିଂ,బ్యాండ్ ట్యూనింగ్
ବ୍ୟାଣ୍ଡୱିଡଥ୍ |,బ్యాండ్‌విడ్త్
ଦଣ୍ଡିକା,బార్
ବାର୍ କୋଡ୍,బార్ కోడ్
ବାର୍ ଡାଟା |,బార్ డేటా
ଖାଲି ବ୍ୟାଣ୍ଡ |,బేర్ బ్యాండ్
ଖାଲି ଦୀପ,బేర్ లాంప్
ବର୍ଣ୍ଣ କବାଟ,బార్న్ డోర్
ମୂଳା ବ୍ୟାଣ୍ଡ,బేస్ బ్యాండ్
ବେସ୍ ବ୍ୟାଣ୍ଡ ସିଗ୍ନାଲ୍ |,బేస్ బ్యాండ్ సిగ్నల్
ମୂଳ ବ୍ୟାଣ୍ଡ ସିଷ୍ଟମ୍ |,బేస్ బ్యాండ్ వ్యవస్థ
ବେସ୍ ବ୍ରାଉଜର୍ |,బేస్ బ్రౌజర్
ମୂଳ କଲେକ୍ଟର ଜଙ୍କସନ |,బేస్ కలెక్టర్ జంక్షన్
ମୂଳ ଇନସୁଲେଟର |,బేస్ ఇన్సులేటర్
ବାସ୍,బాస్
ବାସ୍ କ୍ଷତିପୂରଣ |,బాస్ పరిహారం
ବ୍ୟାସ୍ ଉଚ୍ଚ ସ୍ୱିସ୍ ଶିଖର (ୱୋଫର୍),బాస్ లౌడ్‌స్పీకర్ (వూఫర్)
ବ୍ୟାଚ୍ ସ୍କାନିଂ |,బ్యాచ్ స్కానింగ్
ବ୍ୟାଟେରୀ ଚାର୍ଜିଂ |,బ్యాటరీ ఛార్జింగ్
ବିମ୍,బీమ్
Beat,బీట్
ଫ୍ରିକ୍ୱେନ୍ସି ଓସ୍କିଲେଟର୍ ବିଟ୍ କରନ୍ତୁ |,బీట్ ఫ్రీక్వెన్సీ ఓసిలేటర్
ବେଲ,బెల్
ପକ୍ଷ,బయాస్
ପକ୍ଷର ସର୍କିଟ |,బయాస్ సర్క్యూట్
ବାୟିଆସ୍ ଫ୍ରିକ୍ୱେନ୍ସି,బయాస్ ఫ్రీక్వెన్సీ
ପକ୍ଷପାତ ଭୋଲଟେଜ୍ |,బయాస్ వోల్టేజ్
ଅଗ୍ରଗାମୀ ଦିଗରେ ପକ୍ଷପାତିତ |,ఫార్వర్డ్ దిశలో పక్షపాతం
ଦ୍ୱି-ଦିଗଦର୍ଶନ ମାଇକ୍ରୋଫୋନ୍ |,ద్వి-దిశాత్మక మైక్రోఫోన్
ବିଲବୋର୍ଡ |,బిల్‌బోర్డ్
ବିଲବୋର୍ଡ ଆବେଦନ |,బిల్‌బోర్డ్ అప్లికేషన్
ଦ୍ୱି-ଧାତବ ଉପାଦାନ |,ద్వి-మెటాలిక్ మూలకం
ବାଇନାରୀ,బైనరీ
ବାଇନାରୀ କୋଡେଡ୍ ଦଶମିକ |,బైనరీ కోడెడ్ దశాంశం
ବାଇନାରୀ ଅଙ୍କ (ବିଟ୍),బైనరీ అంకెలు
ବାଇନାରୀ ନମ୍ବର |,బైనరీ సంఖ్య
ମହଲାରିକାରୀ ଶ୍ରବଣ |,బైనరల్ హియరింగ్
ଦ୍ୱିପାକ୍ଷିକ |,బైనాక్యులర్
ବାୟୋମେଟ୍ରିକ୍ |,బయోమెట్రిక్
ଦ୍ୱିପାକ୍ଷିକ ଟ୍ରାନ୍ସସିଗର |,బైపోలార్ ట్రాన్సిస్టర్
ବିଟ୍ ଆବଣ୍ଟନ,బిట్ కేటాయింపు
ବିଟ୍ ହାର |,బిట్ రేటు
କଳା ଏବଂ ଧଳା ଟିଭି |,బ్లాక్ & వైట్ టీవీ
ଖାଲି,ఖాళీ
ଖାଲି ବ୍ୟବଧାନ,ఖాళీ విరామం
ଖାଲି ସ୍ତର,బ్లాంకింగ్ స్థాయి
ରକ୍ତସ୍ରାବ ପ୍ରତିରୋଧ,బ్లీడర్ రెసిస్టెన్స్
ବ୍ଲାକ୍ କ୍ୟାମେରା |,బ్లింపెడ్ కెమెరా
ଅନ୍ଧାର ଚମକ,బ్లైండింగ్ గ్లేర్
Ink ଲକ,బ్లింక్
ବ୍ଲିଙ୍କିଂ |,బ్లింకింగ్
ବ୍ଲକ କୋଡ୍,బ్లాక్ కోడ్
ଚିତ୍ରକୁ ଅବରୋଧ କରନ୍ତୁ |,బ్లాక్ రేఖాచిత్రం
ବ୍ଲକ ଇଣ୍ଟରଲେଭ୍ କରନ୍ତୁ |,బ్లాక్ ఇంటర్‌లీవ్
କ୍ୟାପେସିଟରକୁ ଅବରୋଧ କରିବା |,కెపాసిటర్ నిరోధించడం
ଓସିଲେଟରକୁ ଅବରୋଧ କରିବା |,ఓసిలేటర్‌ను నిరోధించడం
ଫୁଲ,బ్లూమ్
ଲ୍ୟାମ୍ପ ଉଡ଼ାନ୍ତୁ |,బ్లో లాంప్
Blow ଟକା ପାଇପ୍,బ్లో పైప్
ଡ଼ିଆ,బ్లోవర్
ବ୍ଲୁଟୁଥ୍,బ్లూటూత్
ଶରୀର ଆକ୍ରୀତା |,బాడీ కెపాసిటెన్స్
ବୁକମାର୍କ,బుక్‌మార్క్
ବୁଲିଅନ୍ ଆଲଜେବ୍ରା |,బూలియన్ బీజగణితం
ବ om ାନ୍ତୁ,బూమ్
ବୃଦ୍ଧି କର |,బూస్ట్
ବୁଷ୍ଟର୍,బూస్టర్
ବଷ୍ଟର୍ ଆଲୋକ |,బూస్టర్ లైట్
ବୃଦ୍ଧି କରିବା,బూస్టింగ్
ବୁଟିଙ୍ଗ,బూటింగ్
ବୁଟଷ୍ଟ୍ରାପ,బూట్స్ట్రాప్
ତଳ ଆଲୋକ,దిగువ కాంతి
ବାଉନ୍ସ ଆଲୋକ,బౌన్స్ లైట్
ଭାଙ୍ଗନ୍ତୁ,విచ్ఛిన్నం
ଭୋଲଟେଜ୍ ଭାଙ୍ଗନ୍ତୁ |,వోల్టేజ్ను విచ్ఛిన్నం చేయండి
ସେଜ୍ ଉପାଦାନ,వంతెన మూలకం
ବ୍ରିଜ୍ ରେକ୍ଟିଫିରିଟ୍ |,బ్రిడ్జ్ రెక్టిఫైయర్
ବ୍ରିଜ୍ 'ଟୋଟେଏଟ୍ସର୍ |,వంతెన ‘టి’ అటెన్యూయేటర్
ବ୍ରିଜ୍ ଗଠନ |,వంతెన నిర్మాణం
Eriding,బ్రిడ్జింగ్
ଏମ୍ପଲିଫାୟର୍ ବ୍ରିଜ୍ |,బ్రిడ్జింగ్ యాంప్లిఫైయర్
କ୍ଷୟକ୍ଷତି,వంతెన నష్టం
ଉଜ୍ଜ୍ୱଳତା,ప్రకాశం
ଉଜ୍ଜ୍ୱଳତା ନିୟନ୍ତ୍ରଣ |,ప్రకాశం నియంత్రణ
ଭଗ୍ନ,పెళుసు
ଭଗ୍ନ ପଦାର୍ଥ |,పెళుసైన పదార్ధం
ବ୍ରଡବ୍ୟାଣ୍ଡ |,బ్రాడ్‌బ్యాండ్
ବ୍ରଡବ୍ୟାଣ୍ଡ ଏମ୍ପ୍ଲିଫାୟର୍ |,బ్రాడ్‌బ్యాండ్ యాంప్లిఫైయర్
ବ୍ରଡବ୍ୟାଣ୍ଡ ISDN,బ్రాడ్‌బ్యాండ్ ISDN
ବ୍ରଡବ୍ୟାଣ୍ଡ ସିଷ୍ଟମ |,బ్రాడ్‌బ్యాండ్ వ్యవస్థ
ପ୍ରସାରଣ ଏବଂ ଯୋଗାଯୋଗ ପ୍ରଯୁକ୍ତିବିଦ୍ୟା |,ప్రసార మరియు కమ్యూనికేషన్ టెక్నాలజీ
ପ୍ରସାରଣ କଭରେଜ୍ |,ప్రసార కవరేజ్
ବ୍ରଡକାଷ୍ଟ ରିସିଭର୍ |,ప్రసార రిసీవర్
ପ୍ରସାରଣ ସେବା ଯୋଜନା,ప్రసార సేవా ప్రణాళిక
ବିସ୍ତାରିତ ଟ୍ରାନ୍ସମିଟର |,ప్రసార ట్రాన్స్మిటర్
ବ୍ରଡ୍ କ୍ୟାଷ୍ଟର |,బ్రాడ్‌కాస్టర్
ପ୍ରସାରଣ,ప్రసారం
ପ୍ରସାରଣ ଷ୍ଟେସନ |,బ్రాడ్కాస్టింగ్ స్టేషన్
ଭଙ୍ଗା,విరిగింది
ବ୍ରାଉଜର୍,బ్రౌజర్
ବ୍ରାଉଜିଂ,బ్రౌజింగ్
ବବୁଲ୍ |,బుడగ
ବଫର୍,బఫర్
ବଫର୍ ଏମ୍ପିଫାୟର୍ |,బఫర్ యాంప్లిఫైయర్
ବଫର୍ ଟ୍ୟୁବ୍ |,బఫర్ ట్యూబ్
ତ୍ରୁଟି,బగ్
ବିଲ୍ଟ-ଇନ୍ ଆଣ୍ଟେନା |,అంతర్నిర్మిత యాంటెన్నా
ବର୍ନର୍,బర్నర్
ଜଳିବା,బర్నింగ్
ବିସ୍ଫୋରଣ ତ୍ରୁଟି |,పేలుడు లోపం
ବିସ୍ଫୋରଣ ସନ୍ନିବେଶ ନାଡ |,పేలుడు చొప్పించే పల్స్
ବିସ୍ଫୋରଣ ପର୍ଯ୍ୟାୟ |,పేలుడు దశ
ବସ୍,బస్సు
ବ୍ୟବସାୟ ବୁଦ୍ଧି,వ్యాపార నైపుణ్యం
ବଜର୍,బజర్
ପାସ୍ ଦ୍ୱାରା,పాస్ ద్వారా
ପାସ୍ କରି,ఉత్తీర్ణత ద్వారా
ବାଇପାସ୍ କଣ୍ଡେନ୍ସର୍ |,బైపాస్ కండెన్సర్
ଗ,సి
C + ପ୍ରୋଗ୍ରାମିଂ ଭାଷା |,సి+ప్రోగ్రామింగ్ భాష
କ୍ୟାବିନେଟ୍,క్యాబినెట్
କେବୁଲ୍ |,కేబుల్
କେବୁଲ୍ କମ୍ପାଉଣ୍ଡ |,కేబుల్ సమ్మేళనం
କେବୁଲ ସମାନତା,కేబుల్ ఈక్వలైజేషన్
କେବୁଲ୍ ହ୍ରାସ |,కేబుల్ నష్టం
କ୍ୟାଚ୍,కాష్
କ୍ୟାଚିଂ,కాషింగ్
କ୍ୟାଡମିୟମ୍ କକ୍ଷ,కాడ్మియం సెల్
ଯନ୍ତ୍ର ଗଣନା,మెషీన్ లెక్కిస్తోంది
ଗଣନା,లెక్కింపు
କାଲକୁଲେଟର,కాలిక్యులేటర్
କାଲିବ୍ରେଟ୍ କରନ୍ତୁ |,క్రమాంకనం
କାଲିପର୍,కాలిపర్స్
କାଲୋରିମିଟର |,కేలరీమీటర్
କ୍ୟାମକାର୍ଡ,క్యామ్‌కార్డర్
କ୍ୟାମେରା,కెమెరా
କ୍ୟାମେରା ଆଲାଇନ୍ମେଣ୍ଟ |,కెమెరా అమరిక
କ୍ୟାମେରା ଆପେଚର |,కెమెరా ఎపర్చరు
କ୍ୟାମେରା କଭରେଜ୍ |,కెమెరా కవరేజ్
କ୍ୟାମେରା ଲାଇନ- ଅପ୍ |,కెమెరా లైనప్
କ୍ୟାମେରା ଟ୍ୟୁବ୍ |,కెమెరా ట్యూబ్
ଛାତ,పందిరి
ସାମର୍ଥ୍ୟ |,సామర్ధ్యం
ପତ୍ର,కెపాసిటెన్స్
କ୍ୟାପେସିଟିଭ୍ ଭାର |,కెపాసిటివ్ లోడ్
କ୍ୟାପେସିଟିଭ୍ ପ୍ରତିକ୍ରିୟା |,కెపాసిటివ్ రియాక్టెన్స్
କ୍ୟାପେସିଟର |,కెపాసిటర్
କ୍ୟାପକେଟର ଇନପୁଟ୍ ଫିଲ୍ଟର୍ |,కెపాసిటర్ ఇన్పుట్ ఫిల్టర్
କ୍ଷମତା,సామర్థ్యం
Capsule,క్యాప్సూల్
କ୍ୟାପସନ୍,శీర్షిక
କ୍ୟାପଚର ପ୍ରଭାବ,సంగ్రహ ప్రభావం
କାର୍ଡ,కార్డు
କାର୍ଡିଓଏଡ୍,కార్డియోయిడ్
କାର୍ଡିଓଡ୍ ମାଇକ୍ରୋଫୋନ୍ |,కార్డియోయిడ్ మైక్రోఫోన్
ବାହକ,క్యారియర్
ବାହକ ଫ୍ରିକ୍ୱେନ୍ସି,క్యారియర్ ఫ్రీక్వెన్సీ
ବାହକ ଫ୍ରିକ୍ୱେନ୍ସି ସିଫ୍ଟ |,క్యారియర్ ఫ్రీక్వెన్సీ షిఫ్ట్
