Hindi,English
"संघनित करना, द्रवित होना, द्रवित करना",condense
"संघनित, द्रवित, संहत",condensed
"द्रवणित्र, संधारित्र, संग्राही",condenser
"प्रतिबंध, शर्त, दशा, अवस्था, परिस्थिति",condition
चालकत्व,conductance
चालक,conducting
चालन,conduction
चालकता,conductivity
विश्वास्यता,confidence
"विन्यास, संरूपण",configuration
विन्यासी,configurational
संनाभि,confocal
"सर्वांगसमता, द्विप्रचालरेखा-कुल, समशेषता",congruence
"सर्वांगसम, समशेष",congruent
शांकव,conical
"संयुग्मी (वि.), संयुग्मन होना (क्रि.)",conjugate
पार्श्व संबद्ध,connected in parallel
"माला संबद्ध, श्रेणी संबद्ध",connected in series
संबंधक लाइन,connecting line
संबंधन,connection
"अनुयोजक, संबंधक",connector
क्रमागत,consecutive
संरक्षी,conservation
संरक्षी,conservative
"संगति, अवरोध, गाढ़आपन, गाढ़ता",consistency
"संगत, अविरोधी",consistent
संवादिता,consonance
संवादी,consonant (note)
स्थिरता,constancy
"नियत, स्थिर, अचल, अपरिवर्ती, एकसमान",constant
कॉन्स्टैन्टन,constantan
सतत प्रवाह,constant drift
अपेरणांक,constant of aberration
परिपथ के अभिलाक्षणिक,constants of circuit
तारा-मंडल,constellation
"रचना, संघटन, गठन",constitution
व्यवरुद्ध गति,constrained motion
व्यवरोध,constraint
संकीर्णन,constriction
संपोषी व्यतिकरण,constructive interference
उपभुक्त ऊर्जा,consumed energy
"संस्पर्श, संपर्क, स्पर्श",contact
"संस्पर्शित्र, संपर्कक",contractor
संदूषण,contamination
"अंतर्वस्तु, अंश, आधेय",content
"सातत्य, सातत्य",continuity
अवस्था-सातत्य,continuity of state
"संतत, अखंड, अविछिन्न, अविरत, सतत",continuous
सातत्यक,continuum
"संकुचित करना, संकुचित होना (क्रि.)",contract
संकुचित,contracted
संकुचन,contraction
प्रतिकक्षीय दिशा,contraorbital direction
प्रतिसम्बन्धित पिंड,contrarelated body
"विपर्यास, व्यतिरेक",contrast
नियंत्रण,control
संवहन,convection
संवहन-पद,convection term
संवहनी,convective
रूढ़ परमाणु भार,conventional atomic weight
"अभिसरित करना, अभिसरित होना",converge
"अभिसरण, अभिसारिता",convergence
अभिसरणकारी लेन्स,convergent lens
"विलोम, विपरीत",converse
विलोमतः,conversely
रूपांतरण,conversion
रूपान्तरित,converted
परिवर्तक,converter
परिवर्तनीय लेन्स,convertible lens
उत्तल,convex
उत्तलता,convexity
उत्तलावतल,convexo-concave
उभयोत्तल,convexo-convex
शीतक,coolant
"शीतक यंत्र, शीतित्र",cooler
कूलिज नलिका,Coolidge tube
शीतन,cooling
शीतक,cooling agent
सहकारी परिघटना,cooperative phenomenon
"निर्देशी, निर्देशांक",coordinate
निर्देशक अक्ष,coordinate axis
समतलीय,coplanar
समतलीयता,coplanarity
"प्रतिलिपिकरण, प्रतिलिपि, प्रति",copy
क्रोड,core
क्रोडीय इलेक्ट्रॉन,core electron
कोरिऑलिस त्वरण,Coriolis acceleration
कोरिऑलिस बल,Coriolis force
"किरीट, कोरोना",cornona
कोरोना ऑस्ट्रेलिस,Corona Australis
कोरोना बोरिएलिस,Corona Borealis
किरीटीय सौर ज्वाला,coronal prominence
कणिका,corpuscle
"कणिकामय, कणिका",corpuscular
"संशुद्ध, सही",correct
संशोधित,corrected
"संशुद्धि, संशोधन",correction
सहसंबंध,Correlation
"संगत होना, तदनरूपी होना",correspond
संगति-नियम,correspondence principle
संगत,Corresponding
कोसाइन नियम,cosine law
अंतरिक्षी बाहुल्य,cosmic abundance
ब्रह्मांडीय,Cosmical
अंतरिक्ष किरणी प्रस्फोट,cosmic burst
"अंतरिक्ष किरण, कॉस्मिक किरण",cosmic ray
अंतरिक्ष किरणवर्षण,cosmic shower
