Marathi,Tamil
क्रॉस फायर,குறுக்கு தீ
क्रॉस चर्चा,குறுக்கு பேச்சு
क्रिप्टोग्राफिक,குறியாக்கவியல்
क्रिप्टोग्राफी,குறியாக்கவியல்
चलन चिन्ह,நாணய சின்னம்
वर्तमान निर्देशिका,தற்போதைய அடைவு
वर्तमान विंडो,தற்போதைய சாளரம்
कर्सर,கர்சர்
वक्र,வளைவு
कट आणि पेस्ट करा,வெட்டி ஒட்டு
कट पद्धत,வெட்டு முறை
सायबर,சைபர்
सायबर कॅफे,கணணி மையம்
सायबर रोख,இணைய பணம்
सायबर गुन्हे,சைபர்
सायबर डेलिक,சைபர் டெலிக்ஸ்
सायबर कायदा,இணைய சட்டம்
सायबर सेक्स,இணைய செக்ஸ்
सायबरनेटिक्स,சைபர்னாடிக்ஸ்
सायबरनेशन,சைபர்னேஷன்
सायकल,மிதிவண்டி
सायकल मेमरी,சுழற்சி நினைவகம்
सायकल चोरी,சுழற்சி திருட
सायकल वेळ,சுழற்சி நேரம்
चक्रीय,சுழற்சி
डिमन,டீமன்
डेझी व्हील,டெய்சி சக்கரம்
डेटा प्रशासक,தரவு நிர்வாகி
डेटा वाटप,தரவு ஒதுக்கீடு
डेटा क्षेत्र,தரவு பகுதி
डेटा अॅरे,தரவு வரிசை
डेटा बेस,தரவு தளம்
डेटा ब्रेक,தரவு முறிவு
डेटा बस,தரவு பஸ்
डेटा वाहक,தரவு கேரியர்
डेटा सेल,தரவு செல்
डेटा चॅनेल,தரவு சேனல்
डेटा संप्रेषण,தரவு தொடர்பு
डेटा कॉम्प्रेशन,தரவு சுருக்கம்
डेटा फील्ड,தரவு புலம்
डेटा फाइल,தரவு கோப்பு
माहितीचा प्रवाह,தரவு ஓட்டம்
डेटा प्रवाह चार्ट,தரவு ஓட்ட விளக்கப்படம்
डेटा पदानुक्रम,தரவு படிநிலை
डेटा पातळी,தரவு நிலை
डेटा लायब्ररी,தரவு நூலகம்
डेटा लिंक स्तर,தரவு இணைப்பு அடுக்கு
डेटा लिंक लेयर (DLL),தரவு இணைப்பு அடுக்கு (DLL)
माहिती व्यवस्थापन,தரவு மேலாண்மை
डेटा हाताळणी,தரவு கையாளுதல்
डेटा हाताळणी भाषा (DML),தரவு கையாளுதல் மொழி (DML)
