Telugu,Marathi
కేంద్ర ప్రాయోజిత పథకం,मध्यवर्ती प्रायोजित योजना
కేంద్ర కార్యాలయం,मध्यवर्ती कार्यालय
కేంద్ర ఆదాయాలు,मध्यवर्ती महसूल
కేంద్ర అమ్మకపు పన్ను,केंद्रीय विक्री कर
కేంద్రం,मध्य
శతాబ్దం,शतक
ధాన్యం,अन्नधान्य
ధాతువు,फेरेलिस्ट
ఉత్సవ పరేడ్,औपचारिक परेड
వేడుక,सोहळा
సర్టిఫికేట్,प्रमाणपत्र
ఫిట్‌నెస్ సర్టిఫికేట్,फिटनेसचे प्रमाणपत्र
పోస్టింగ్ సర్టిఫికేట్,पोस्टिंगचे प्रमाणपत्र
సేవా ధృవీకరణ పత్రం,सेवेचे प्रमाणपत्र
ధృవీకరణ,प्रमाणपत्र
ధృవీకరించబడిన కాపీ,प्रमाणित प्रत
ధృవీకరించండి,प्रमाणित करा
సెస్,सेस
విరమణ,विराम
గొలుసు,साखळी
చైర్మన్/చైర్‌పర్సన్,अध्यक्ष/अध्यक्ष
చలాన్,चालान
సవాలు,आव्हान
గది,खोली
వాణిజ్యమండలి,चेंबर ऑफ कॉमर्स
మార్పు,बदला
గందరగోళం,अनागोंदी
అధ్యాయం,धडा
అక్షర హత్య,चारित्र्य हत्या
అక్షర ధృవీకరణ పత్రం,वर्ण प्रमाणपत्र
ఆరోపణ,शुल्क
ఆస్తిపై ఛార్జ్,मालमत्तेवर शुल्क आकार
ఛార్జ్ షీట్,शुल्क पत्रक
స్వచ్ఛంద సంస్థ,धर्मादाय
స్వచ్ఛంద సంస్థ,धर्मादाय संस्था
చార్ట్,चार्ट
చార్టర్,सनद
చాసిన్ సంఖ్య,Chasis संख्या
మోసం,फसवणूक
తనిఖీ,तपासा
చెక్ జాబితా,यादी तपासा
తనిఖీ పోస్ట్,पोस्ट तपासा
రసాయన శాస్త్రవేత్త,केमिस्ट
తనిఖీ,धनादेश
చెక్ లెట్,LET तपासा
చీఫ్,प्रमुख
పిల్లల విద్య భత్యం,मुले शिक्षण भत्ता
పిల్లల దోపిడీ,मुलाचे शोषण
బాల కార్మికులు,बाल मजूर
పిల్లల సంక్షేమం,बाल कल्याण
దీర్ఘకాలిక,जुनाट
కాలక్రమానుసారం (= కాలక్రమానుసారం),कालक्रमानुसार ऑर्डर (= कालक्रमानुसार)
వృత్తం,मंडळ
సర్క్యూట్ హౌస్,सर्किट हाऊस
Circహ,परिपत्रक (= परिपत्रक पत्र)
ప్రసరణ,अभिसरण
పరిస్థితి,परिस्थिती
సందర్భోచిత సాక్ష్యం,परिस्थितीजन्य पुरावा
ప్రస్తావన,उद्धरण
పౌరసత్వం,नागरिकत्व
నగర పరిహార భత్యం,शहर भरपाई भत्ता
పౌర సౌకర్యాలు,नागरी सुविधा
సివిల్,दिवाणी
సివిల్ కోడ్,नागरी संहिता
పౌర రక్షణ,नागरी सुरक्षा
సివిల్ జాబితా,दिवाणी यादी
పౌర వివాహం,नागरी विवाह
సివిల్ ప్రొసీజర్ కోడ్,नागरी प्रक्रिया कोड
సివిల్ సర్వీస్,नागरी सेवा
సివిల్ సూట్,दिवाणी खटला
పౌర సామాగ్రి,नागरी पुरवठा
