Bengali,Malayalam
শাস্ত্রীয় অপ্টিমাইজেশান,ക്ലാസിക്കൽ ഒപ്റ്റിമൈസേഷൻ
শাস্ত্রীয় ধ্বংস সমস্যা,ക്ലാസിക്കൽ നാശത്തിന്റെ പ്രശ്നം
শাস্ত্রীয় পরিসংখ্যানগত বলবিদ্যা,ക്ലാസിക്കൽ സ്റ്റാറ്റിസ്റ്റിക്കൽ മെക്കാനിക്സ്
ত্রুটির শ্রেণীবিভাগ,പിശകുകളുടെ വർഗ്ഗീകരണം
ক্লাসের ব্যবধান,ക്ലാസ് ഇടവേള
ক্লাস-ব্যবধান ইউনিট,ക്ലാസ്-ഇന്റർവെൽ യൂണിറ്റ്
শ্রেণীর সীমা,ക്ലാസ് പരിധി
ঘড়ির কাঁটার দিকে,ഘടികാരദിശയിൽ
ক্লোপেন (= বন্ধ এবং খোলা),ക്ലോപ്പൻ (= അടച്ചതും തുറന്നതും)
বন্ধ,അടച്ചു
বদ্ধ উত্তল হুল,അടഞ്ഞ കോൺവെക്സ് ഹൾ
বন্ধ ঘনক্ষেত্র,അടച്ച ക്യൂബ്
বন্ধ বক্ররেখা,അടഞ്ഞ വക്രം
বন্ধ ডোমেইন,അടച്ച ഡൊമെയ്ൻ
বন্ধ চিত্র,അടഞ്ഞ രൂപം
বন্ধ ব্যবধান,അടച്ച ഇടവേള
বন্ধ অঞ্চল,അടച്ച പ്രദേശം
বন্ধ সেট,അടച്ച സെറ്റ്
বন্ধ পৃষ্ঠ,അടഞ്ഞ പ്രതലം
বন্ধ,അടച്ചുപൂട്ടൽ
বন্ধ অপারেটর,ക്ലോഷർ ഓപ്പറേറ്റർ
বন্ধ বিন্দু (= যোগাযোগ বিন্দু),ക്ലോഷർ പോയിന്റ് (= കോൺടാക്റ്റ് പോയിന്റ്)
বন্ধ ঘোষণা,അടച്ചുപൂട്ടൽ പോസ്റ്റുലേറ്റ്
বন্ধ সেট,അടച്ചുപൂട്ടൽ സെറ്റ്
ক্লাস্টার পয়েন্ট,ക്ലസ്റ്റർ പോയിന്റ്
গুচ্ছের আদর্শ,ക്ലസ്റ്റർ സാമ്പിൾ
ক্লাস্টার সেট,ക്ലസ്റ്റർ സെറ്റ്
সমাক্ষ বৃত্ত,ഏകപക്ഷീയ വൃത്തങ്ങൾ
সমাক্ষীয় প্যারাবোলাস,ഏകപക്ഷീയമായ പരാബോളകൾ
সমাক্ষ সমতল,ഏകപക്ഷീയമായ വിമാനങ്ങൾ
সমাক্ষীয় ত্রিভুজ,ഏകപക്ഷീയ ത്രികോണങ്ങൾ
কোব - ডগলাস ফাংশন,കോബ് - ഡഗ്ലസ് ഫംഗ്ഷൻ
কোডিং,കോഡിംഗ്
ডেটা কোডিং,ഡാറ്റയുടെ കോഡിംഗ്
সহ-ডোমেইন,സഹ-ഡൊമെയ്ൻ
সহগ ম্যাট্রিক্স,കോഫിഫിഷ്യന്റ് മാട്രിക്സ്
পারস্পরিক সম্পর্কের সহগ,പരസ്പര ബന്ധത്തിന്റെ ഗുണകം
সংকল্প সহগ,നിർണ്ണയത്തിന്റെ ഗുണകം
স্থিতিস্থাপকতার সহগ,ഇലാസ്തികതയുടെ ഗുണകം
সম্প্রসারণের সহগ,വികാസത്തിന്റെ ഗുണകം
ঘর্ষণ সহগ,ഘർഷണത്തിന്റെ ഗുണകം
রৈখিক প্রসারণের সহগ,രേഖീയ വികാസത്തിന്റെ ഗുണകം
রিগ্রেশন সহগ,റിഗ്രഷൻ ഗുണകം
পৃষ্ঠ টান সহগ,ഉപരിതല പിരിമുറുക്കത്തിന്റെ ഗുണകം
প্রকরণ সহগ,ഗുണനഘടകം
কোফ্যাক্টর,സഹഘടകം
মুদ্রা নিক্ষেপ (মুদ্রা টস),കോയിൻ ത്രോ (കോയിൻ ടോസ്)
নমুনা সংগ্রহ,സാമ്പിൾ ശേഖരണം
সমরেখার,കോളിനിയർ
সমরেখা,കോളിനിയറിറ്റി
কলাম,കോളം
কলামের সমতা,നിര തുല്യത
কলাম সমতুল্য,നിര തത്തുല്യം
কলাম সমতুল্য ম্যাট্রিক্স,നിര തുല്യമായ മാട്രിക്സ്
কলাম ম্যাট্রিক্স,കോളം മാട്രിക്സ്
কলাম র‍্যাঙ্ক,നിര റാങ്ക്
কলাম হ্রাস ইকোলন ম্যাট্রিক্স,കോളം കുറച്ച echolon മാട്രിക്സ്
কলাম ভেক্টর,നിര വെക്റ്റർ
কলাম অনুসারে,നിരയായി
সম্মিলিত সমীকরণ,സംയുക്ത സമവാക്യം
সাধারণ কোণ,പൊതുവായ കോൺ
সাধারণ অক্ষ,പൊതു അക്ഷം
সাধারণ ভিত্তি,പൊതുവായ അടിസ്ഥാനം
সাধারণ নির্ধারক,പൊതു വിഭജനം
সাধারণ পার্থক্য,പൊതുവായ വ്യത്യാസം
সাধারণ সমস্যা,പൊതു ഘടകം
সাধারণ লগারিদম,പൊതുവായ ലോഗരിതം
সাধারণ একাধিক,പൊതുവായ ഗുണിതം
সাধারণ অনুপাত,പൊതു അനുപാതം
সাধারণ বিভাগ,പൊതു വിഭാഗം
সাধারণ দিক,പൊതുവായ വശം
সাধারণ স্পর্শক,പൊതുവായ ടാൻജെന്റ്
সাধারণ শব্দ,പൊതുവായ പദം
বিনিময় বিধি,കമ്മ്യൂട്ടേറ്റീവ് നിയമം
পরিবর্তনমূলক সম্পত্তি,കമ്മ്യൂട്ടേറ്റീവ് പ്രോപ്പർട്ടി
পরিবর্তনমূলক নিয়ম,കമ്മ്യൂട്ടേറ്റീവ് റൂൾ
সংযোজনের পরিবর্তনমূলক আইন,കൂട്ടിച്ചേർക്കലിന്റെ കമ്മ്യൂട്ടേറ്റീവ് നിയമം
গুণের পরিবর্তনমূলক আইন,ഗുണനത്തിന്റെ കമ്മ്യൂട്ടേറ്റീവ് നിയമം
পরিবর্তনমূলক অপারেশন,കമ്മ്യൂട്ടേറ്റീവ് ഓപ്പറേഷൻ
কমিউটার গ্রুপ,കമ്മ്യൂട്ടേറ്റർ ഗ്രൂപ്പ്
ম্যাট্রিক্সের যাতায়াত,മെട്രിക്സുകളുടെ കമ്മ്യൂട്ടിംഗ്
কমপ্যাক্ট সেট,കോംപാക്റ്റ് സെറ്റ്
তুলনা,താരതമ്യത
উপায়ের তুলনা,മാർഗങ്ങളുടെ താരതമ്യം
শতাংশের তুলনা,ശതമാനത്തിന്റെ താരതമ്യം
তুলনা পরীক্ষা,താരതമ്യ പരിശോധന
সামঞ্জস্য সমীকরণ,അനുയോജ്യത സമവാക്യം
প্রতিযোগিতামূলক খেলা,മത്സര ഗെയിം
প্রতিযোগিতামূলক পরিস্থিতি,മത്സര സാഹചര്യം
প্রতিযোগিতামূলক কৌশল,മത്സര തന്ത്രം
কম্পাইলার,കമ്പൈലർ
পরিপূরক,പരസ്പരപൂരകമായ
পরিপূরক কোণ,പൂരക കോൺ
পরিপূরক ঘটনা,പൂരക സംഭവം
পরিপূরক ফ্যাক্টর,പൂരക ഘടകം
পরিপূরক ফাংশন,പൂരക പ്രവർത്തനം
পরিপূরক অর্ধেক স্থান,കോംപ്ലിമെന്ററി ഹാഫ് സ്പേസ്
পরিপূরক ব্যবধান,പൂരക ഇടവേള
পরিপূরক সেট,കോംപ്ലിമെന്ററി സെറ്റ്
পরিপূরক,പൂർത്തീകരണം
একটি সেটের পরিপূরক,ഒരു സെറ്റിന്റെ പൂരകം
সম্পূর্ণ আদমশুমারি,സമ്പൂർണ്ണ സെൻസസ്
সম্পূর্ণ পারস্পরিক সম্পর্ক ম্যাট্রিক্স,സമ്പൂർണ്ണ കോറിലേഷൻ മാട്രിക്സ്
সম্পূর্ণ মেট্রিক স্থান,പൂർണ്ണ മെട്രിക് സ്പേസ്
সম্পূর্ণ অর্থনর্মাল সেট,പൂർണ്ണമായ ഓർത്തോനോർമൽ സെറ്റ്
সম্পূর্ণ চতুর্ভুজ,സമ്പൂർണ്ണ ചതുർഭുജം
সম্পূর্ণ ভাগফল,സമ്പൂർണ്ണ ഘടകം
সম্পূর্ণ সেট,മുഴുവൻ സെറ്റ്
সম্পূর্ণ সমাধান,പൂർണ്ണമായ പരിഹാരം
সম্পূর্ণরূপে এলোমেলো নকশা,പൂർണ്ണമായും ക്രമരഹിതമായ ഡിസൈൻ
