Gujarati,English
જીવવંતિક,Biofertilizer
જીવવંતિકરણ,Biofortification
જીવતાપ્રમાણ,Biogenesis
બાયોજેનેટિક કાયદો,Biogenetic law
બાયોજેકેમિકલ ચક્ર,Biogeochemical cycle
બાયોલોગ્રાફિક ક્ષેત્ર,Biogeographical region
જીવભંડ,Biogeography
જૈવ -રૂપરેખાવિજ્icsાન,Bioinformatics
બાયોલિસ્ટિક ગન (જનીન ગન),Biolistic gun (gene gun)
જૈવ,Biolistics
જૈવિક અને શારીરિક અવરોધ,Biological and physical barrier
જીવવિજ્ beingાન,Biological being
જીવવિજ્ chemાન રસાયણશાસ્ત્ર,Biological chemistry
જીવવિજ્ classાન વર્ગીકરણ,Biological classification
જૈવિક સમુદાય,Biological community
જૈવિક નિયંત્રણ,Biological control
જૈવિક વિવિધતા,Biological diversity
જૈવિક ઉત્ક્રાંતિ,Biological evolution
જૈવિક ખેતી,Biological farming
જીવવિજ્ legાન,Biological legacy
જીવવિજ્ magnાન,Biological magnification
જૈવિક નાઇટ્રોજન ફિક્સેશન,Biological nitrogen fixation
જૈવિક રંગદ્રવ્ય,Biological pigment
જૈવિક જાતિઓની કલ્પના,Biological species concept
જીવવિજ્ systemાન પદ્ધતિ,Biological system
જૈવિક યુદ્ધ (બાયો-યુદ્ધ),Biological war (bio-war)
જૈવિક શસ્ત્ર (બાયો-શસ્ત્ર),Biological weapon (bio-weapon)
જીવવિજ્sાન,Biologicals
જીવવિજ્ologistાન,Biologist
બાયોલોજી,Biology
જૈવ -પરિશ્રમ,Bioluminescence
જર્નાસ,Biomass
જંતુઓ,Biomass fuel
જનનુન,Biome
બાયોમેડિકલ એન્જિનિયરિંગ,Biomedical engineering
જૈવવિજ્ technologyાન પ્રૌદ્યોગિકી,Biomedical technology
જંતુઓ,Biomolecule
જાસૂસી,Biopatent
જૈવફર્માસ્ટ્યુટ,Biopharmaceutical
જૈવનું,Biophysical
જીવ -ભૌતિકવિજ્icsાન,Biophysics
જૈવ,Biopiracy
જૈવિક એમ્પ્લીફાયર,Biopotential amplifier
બાયરોએક્ટર,Bioreactor
દ્વિપક્ષીયતા,Bioremediation
જૈવનું,Biosolid
જીવ -સંસાધનો,Biosphere resources
જીવશોષ,Biosphere
જૈન્થેષક માર્ગ,Biosynthetic pathway
જીવ -સંસ્કારી તબક્કો,Biosynthetic phase
જૈવ -સમુદાય,Biosystematics
જિષદવિજ્ologyાન,Biotechnology
જૈવસ્થવ,Bioterrorism
જૈવિક,Biotic
જૈવનું સમુદાય,Biotic community
જૈવિક પરિબળ,Biotic factor
બાયોવર,Biowar
બાયોપન એજન્ટ,Bioweapon agent
દ્વિપદી,Biparous
દ્વિપક્ષીય,Biphosphoglycerate
દ્વિપક્ષીકરણ,Bipinnate
દ્વિધ્રુવી ચેતા કોષ,Bipolar nerve cell
દ્વિધ્રુવી ન્યુરોન,Bipolar neuron
પક્ષી,Bird
પક્ષી ફલૂનો વાયરસ,Bird flu virus
દ્વિલિંગી,Bisexual
દ્વિલિંગી ફૂલ,Bisexual flower
કરડવાથી અને ચ્યુઇંગ પ્રકાર,Biting and chewing type
દ્વિશક્ષીય,Bivalent
વિચિત્ર વર્તન,Bizarre behavior
કાળા બેરી,Black berry
કાળા પગ,Black foot disease
ક્રુસિફરનો કાળો રોટ,Black rot of crucifer
મૂત્રાશય,Bladder wort
મૂત્રાશય,Bladder
મૂત્રાશય,Bladderwort
મૂત્રાશયની કીટ,Bladderworm
ઝબૂકવું,Blastocole
વિસ્ફોટક,Blastocyst
વિલાપ,Blastomere
વાંક,Blastula
ભળી ગયેલું,Blended
આંધળ,Blind sac
આંધળી સ્થળ,Blind spot
રક્ત -ગંઠાવાનું પરિબળ,Blood clotting factor
રક્તગાડી,Blood corpuscle
રક્ત પ્રવાહ,Blood flow
રક્તસૃષ્ટિ,Blood group
લોહીનું સીરજ,Blood serum
રક્ત વાહિનીમાં,Blood vessel
લોહીનો પ્રવાહ,Bloodstream
ફાલ,Blotting
વાદળી બાળક સિન્ડ્રોમ,Blue baby syndrome
વાદળી,Blue berry
વાદળી લીલી શેવાળ,Blue green algae
ક્રાંતિ,Blue revolution
ભૂરી વ્હેલ,Blue whale
કળા,Blue end ligation
દ્રષ્ટિની અસ્પષ્ટતા,Blurring of vision
બ bobબકેટ,Bobcat
મંડળ,Body
શરીર (સોમેટિક) કોષ,Body (somatic) cell
શરીરના પ્રવાહી,Body fluid
કોઇ,Boerhaavia
ધબકવું,Bog
Bણપત્ર,Boll worm
કોઇ,Bolus
કેલરીઓમીટર,Bomb caloriometer
બોમ્બ,Bombay duck
બ Bom મબીએક્સ,Bombyx
મજ્જા,Bone marrow
એક જાતની એક જાત,Bonellia
હાડકાની ભુલભુલામણી,Bony labyrinth
હાડકાંનું માળખું,Bony structure
પુસ્તક ગિલ,Book gill
સરહદ ખાડો,Bordered pit
વનસ્પતિ -વનસ્પતિને લગતું,Botanical
વનસ્પતિ -બાગ,Botanical garden
વનસ્પતિ -નામ,Botanical nomenclature
વનસ્પતિશાસ્ત્ર,Botanist
વનસ્પતિશાસ્ત્ર,Botany
સાંજની અસર,Bottleneck effect
તળિયેવાસી,Bottom dweller
તળિયે રહેઠાણ,Bottom dwelling
બોગૈનવિલે,Bougainvillea
ધનુષ્ય,Bowman capsule
બોમન ગ્રંથિ,Bowman's gland
કૌંસ ફૂગ,Bracket fungi
શ્કૃપ,Bract
ઉદ્ધત,Bracteate
ઉદ્ધત,Bracteolate
તંગ,Bracteole
મગજ,Brain
મગજનું પેટી,Brain box
મગજનું મોત નીપજ્યું,Brain dead
મગજની ગેંગલીઓન,Brain ganglion
મગજની દાંડી,Brain stem
શાખા,Branching
શાખાઓ,Branchiostoma
ભાંગી,Brazzein
બ્રેડનો ઘાટ,Bread mould
સ્તન નું દૂધ,Breast milk
સંવર્ધક,Breeder
જીવવિજ્ biાન,Breeding biology
બ્રૂઅરનો ખમીર,Brewer's yeast
પુલ,Bridge
તેજસ્વી ક્ષેત્ર માઇક્રોસ્કોપ,Bright field microscope
ભડકેલો તારો,Brittle star
વ્યાપક બીન,Broad bean
કોતરણી,Broccoli
શ્વાસનળી,Bronchiole
શ્વાસનળીનો સોજો,Bronchitis
શ્વાસનળીની દવા,Bronchodilator drug
ક brંગું,Brood
ક brંગું,Brood
ભ્રષ્ટ પરોપજીવી,Brood parasitism
કોઇ,Brood pouch
બ્રોથ,Broth
ભુરો,Brown bear
ભૂરા રંગનું,Brown rust
બ્રાઉઝર,Browser
બ્રશ-બોર્ડર,Brush-border ciliated epithelium
બ્રસેલ્સ sprout,Brussels sprout
હાસ્ય,Bryophyllum
શબપેટી,Bryophyta
સંસાધન,Bryophyte
બ્રાયોપ્સિડા,Bryopsida
ક buંગું,Bubo
હાસ્યજનક પોલાણ,Buccal cavity
બ્યુકો-ફેરીંજિયલ પોલાણ,Bucco-pharyngeal cavity
જાંબુડી,Budding
બફર બાયકાર્બોનેટ,Buffer bicarbonate
બફર,Buffer
બફર ક્ષેત્ર,Buffer zone
બફરિંગ ક્રિયા,Buffering action
બુરો,Bufo
ગોળાકાર,Bulb
બુલબિલ,Bulbil
બલ્બો મૂત્રમાર્ગ,Bulbo urethral gland
જ્વનનો પ્રવાહ,Bulk flow
બુલ્ફોર્મ સેલ,Bulliform cell
ભડકો,Bumble bee
બંડલ શાખા,Bundle branch
બંડલ આવરણ,Bundle sheath
બંડલ આવરણ કોષ,Bundle sheath cell
ઉમંગ,Buoyancy
ઘનતા કેન્દ્રીકરણ,Buoyant density centrifugation
ઉશ્કેરણીજનક ઘનતા,Buoyant density
જનનુભારી,Burgeon
બળતણ,Burrowing
ઝાડવું,Bush
બુટિયા મોનોસ્પર્મા,Butea monosperma
બૂચ,Buthus
બટ્રેસ (સોજો સ્ટેમ બેઝ),Buttress (swollen stem base)
પેટા-પેદાશ,By-product
પીપાઇડ,C-peptide
કactક્ટસ,Cactus
ક cadડમીયમ પ્રદૂષણ,Cadmium pollution
Cadતરતું,Caducous
ઉશ્કેરણી,Caecum
સાનગાળ,Caenorhabditis elegans
સીઝીયમ,Caesium
કોફી,Caffeine
કેલરીઅસ સ્પિક્યુલ,Calcareous spicule
ચુસપીરિયો,Calcarious shell
ઘેરાયેલું ગ્રંથિ,Calciferous gland
ચુન્યાસ,Calcification
કોસ્ટીટોનિન,Calcitonin
કેલ્શમ,Calcium
કેલ્શિયમ પુલ,Calcium bridge
કેલ્શિયમ કાર્બોનેટ,Calcium carbonate
ક calંડન,Calendula
ક callલિપસ,Callipus
ક callલસ,Callus
બોલતી સંસ્કૃતિ,Callus culture
કોલોકસીયા,Colocacia
કેલેટ,Calotes
કેલટ્રોપિસ,Calotropis
કેલોટ્રોપિસ,Calotropis procera
કેલ્વિન ચક્ર,Calvin cycle
Calંચી,Calycineae
Calાળ,Calyx
Calાળ,Calyx
કેમ્બ્રિયન સમયગાળો,Cambrian period
છળક,Camelus
છદ્લાગણી,Camouflage
છીપ,Campaneles
કેનેબિનોઇડ,Canabinoid
નહેરક્યુલસ,Canaliculus
કર્કશ,Cancer
કેન્સર (સામાન્ય કરચલો),Cancer (common crab)
કેન્ડીટુફ્ટ,Candytuft
શેરડી,Cane sugar
ક canનીડે,Canidae
કેનાઇન (દાંત),Canine (teeth)
કેનિસ પરિચિત,Canis familiaris
ઝેર,Canna
ગાંજાના સટિવા,Cannabis sativa
છત્ર,Canopy
ખેલ,Capacitation
કેફાઈ,Capillarity
કેશિકા,Capillary
કેશિકા,Capillary circulation
ખલાસ,Capitulum
કળણ,Capparis
Cોળાવ,Capping
Capતરતું,Capsid
કેપ્સોમેર,Capsomere
ક capંગલ,Capsule
કાર્બામિનોહેમોગ્લોબિન,Carbaminohaemoglobin
કાર્બોહાઇડ્રેટ,Carbohydrate
કાર્બન ડાયોક્સાઇડ,Carbon dioxide
કાર્બન,Carbon disulphide
કાર્બન,Carbon molecule
કાર્બન,Carbonate
કાર્બન એસિડ,Carbonic acid
કાર્બનિક એન્હાઇડ્રેઝ,Carbonic anhydrase
કાર્બનફોર્સીવ,Carboniferous period
કાર્બસિલ,Carboxyl
કાર્બોક્સિલ જૂથ,Carboxyl group
કાર્બોક્સિલેઝ,Carboxylase
કાર્બોક્સિલેશન,Carboxylation
કોતરણી,Carcharodon
કાર્સિનોજેનેતત્વ,Carcinogenesis
કોતર,Carcinogenic
કોતરણી,Carcinoma
હૃદય -ચક્ર,Cardiac cycle
કાર્ડિયાક ગ્લાયકોસાઇડ,Cardiac glycoside
હૃદય સ્નાયુ,Cardiac muscle
કાર્ડિયાક પેસમેકર,Cardiac pacemaker
રક્તવાહિની,Cardioscope
કાર્નિવોરા,Carnivora
માંસાહારી,Carnivore
માંસાહારી,Carnivorous
માંસાહારી વિમાન,Carnivorous plane
માંસાહારી ચતુર્ભુજ,Carnivorous quadruped
દંભી,Carotene
મેલ,Carotenoid
જાંબુડિયા રંગનું,Carpal
કળ,Carpel
કળશ,Carpus
શબલ,Carrageen
વાહક પદ્ધતિ,Carrier mechanism
વહન ક્ષમતા,Carrying capacity
કારભારી માછલી,Cartilagenous fish
કારભારી,Cartilaginous
કોણી,Caruncle
કારીગ,Caryogamy
Aryન,Caryophyllaceae
કારીગર,Caryophyllaceous
કારીકો,Caryopsis
સાથોસાથ,Casein
કાસ્પરિયન પટ્ટી,Casparian strip
કાસિયા,Cassia
કળશ,Cassowary
એરપોર,Castor
ક casસૂરિના,Casuarina
અવસ્થાન,Casuarina alnus
વિસર્જન,Catabolism
જાસૂસ,Catalase
સૂચિ,Catalogue
ઉદ્દીપન,Catalysis
ઉદ્દીપક,Catalyst
ઉત્પ્રેરક કન્વર્ટર,Catalytic convertor
