English,Kannada
Acoustical filter,ಅಕೌಸ್ಟಿಕ್ ಫಿಲ್ಟರ್
Acoustical impedance (=acoustic impedance),ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿರೋಧ*
Acoustical labyrinth,ಫೋನೋಗ್ರಾಫ್
Acoustical ohm,ಅಕೌಸ್ಟಿಕ್ ಓಮ್*
Acoustical phase constant,ಅಕೌಸ್ಟಿಕ್ ಸ್ಥಿರ
Acoustical phonan,ಅಕೌಸ್ಟಿಕ್ ಫೋನಾನ್
Acoustical propagation constant (=propagation constant),ಅಕೌಸ್ಟಿಕ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಸ್ಥಿರ
Acoustical reduction factor,ಧ್ವನಿ ಪರಿವರ್ತನೆ ಗುಣಾಂಕ
Acoustical resistance,ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿರೋಧ
Acoustical stiffness,ಅಕೌಸ್ಟಿಕ್ ಬಿಗಿತ
Acoustical unit,ಧ್ವನಿ ಘಟಕ
Acoustically insulated,ಧ್ವನಿ ನಿರೋಧಕ
Acoustico-lateral line,ಅಕೌಸ್ಟಿಕ್ ಸೈಡ್ ಲೈನ್
Acoustics,"ಅಕೌಸ್ಟಿಕ್ಸ್, ಅಕೌಸ್ಟಿಕ್ಸ್"
Acoustimeter,ಧ್ವನಿ ಮೀಟರ್
Acoustomotive pressure=sound pressure,ಧ್ವನಿ ಒತ್ತಡ
Acquisition radar,ಸ್ವಾಧೀನ ರೇಡಾರ್
Actinic ray,ದ್ಯುತಿಸಂಶ್ಲೇಷಕ ವಿಕಿರಣ
Actinium emnation,ಆಕ್ಟಿನಿಯಮ್ ಹೊರಸೂಸುವಿಕೆ
Actino-uranium,ಆಕ್ಟಿನೊ-ಯುರೇನಿಯಂ
Actino-uranium series,ಆಕ್ಟಿನೊ-ಯುರೇನಿಯಂ ಸರಣಿ
Actinoelectricity,ರೇಡಿಯೊಎಲೆಕ್ಟ್ರಿಕ್
Actinometer,"ಆಕ್ಟಿನೋಮೀಟರ್, ಫೋಟೋಮೈಕ್ರೋಮೀಟರ್"
Action,"ಕ್ರಿಯೆ, ಕಾರ್ಯ"
Action and reaction,ಕ್ರಿಯೆ ಮತ್ತು ಪ್ರತಿಕ್ರಿಯೆ
Action constant,ಕ್ರಮ ಸ್ಥಿರ
Action radium (=effective area),ಪ್ರಭಾವದ ಗೋಳ
Activated,"ಸಕ್ರಿಯಗೊಳಿಸಲಾಗಿದೆ, ಸಕ್ರಿಯಗೊಳಿಸಲಾಗಿದೆ"
Activated diffusion,ಸಕ್ರಿಯ ಪ್ರಸರಣ
Activated filament,"ಸಕ್ರಿಯ ಫೈಬರ್, ಸಕ್ರಿಯ ಫೈಬರ್"
Activating effect,ಸಕ್ರಿಯಗೊಳಿಸುವ ಪರಿಣಾಮ
Activation,ಸಕ್ರಿಯಗೊಳಿಸುವ ಪರಿಣಾಮ
Activation analysis,ಸಕ್ರಿಯಗೊಳಿಸುವ ವಿಶ್ಲೇಷಣೆ
Activation centre,ಚಟುವಟಿಕೆ ಕೇಂದ್ರ
Activation cross-section,ಸಕ್ರಿಯಗೊಳಿಸುವ ಪರೀಕ್ಷಕ
Activation energy,ಸಕ್ರಿಯಗೊಳಿಸುವ ಶಕ್ತಿ
Activation entropy,ಸಕ್ರಿಯಗೊಳಿಸುವ ಎಂಟ್ರೊಪಿ
Activation over-voltage,ಸಕ್ರಿಯಗೊಳಿಸುವಿಕೆ ಓವರ್ವೋಲ್ಟೇಜ್
Activation rate,ಸಕ್ರಿಯಗೊಳಿಸುವ ದರ
Activator,"ಆಕ್ಟಿವೇಟರ್, ಆಕ್ಟಿವೇಟರ್"
Activator atom,ಆಕ್ಟಿವೇಟರ್ ಪರಮಾಣು
Activator of accelerator,ವೇಗವರ್ಧಕ
Active absorption,ಸಕ್ರಿಯ ಹೀರಿಕೊಳ್ಳುವಿಕೆ
Active aerial,ಸಕ್ರಿಯ ವೈಮಾನಿಕ
Active area (controlled area),ವಿಕಿರಣ ಅಪಾಯದ ವಲಯ
Active device,ಸಕ್ರಿಯ ಸಾಧನ
Active homing,ಸಕ್ರಿಯ ಗುರಿ
Active hydrogen,ಸಕ್ರಿಯ ಹೈಡ್ರೋಜನ್*
Active lattice,ಸಕ್ರಿಯ ಜಾಲರಿ
Active line,ಸಕ್ರಿಯ ಲೈನ್ ಸಕ್ರಿಯ ಲೈನ್
Active loop,ಸಕ್ರಿಯ ಲೂಪ್
Active mass,ಸಕ್ರಿಯ ಕೋಡ್*
Active material,ಸಕ್ರಿಯ ಪದಾರ್ಥಗಳು
Active molecule,ಸಕ್ರಿಯ ಅಣು
Active network,ಸಕ್ರಿಯ ಜಾಲರಿ
Active re-absorption,ಸಕ್ರಿಯ ಮರುಹೀರಿಕೆ
Active region,ಸಕ್ರಿಯ ಪ್ರದೇಶ
Active regulation,ಸಕ್ರಿಯ ನಿಯಂತ್ರಣ
Active satellite,ಸಕ್ರಿಯ ಉಪಗ್ರಹ
Active sunspot prominence,ಸಕ್ರಿಯ ವಿದಳನ ಸೌರ ಜ್ವಾಲೆ
Active trace sub stances,ಸಕ್ರಿಯ ಸೂಕ್ಷ್ಮ ಪೋಷಕಾಂಶಗಳು
Active tracking system,ಸಕ್ರಿಯ ಟ್ರ್ಯಾಕಿಂಗ್ ವ್ಯವಸ್ಥೆ
Active transducer,ಸಕ್ರಿಯ ಸಂಜ್ಞಾಪರಿವರ್ತಕ
Active uptake,ಸಕ್ರಿಯ ಸೇವನೆ
Activity coefficient,ಚಟುವಟಿಕೆ ಗುಣಾಂಕ*
Activity index,ಚಟುವಟಿಕೆ ಸೂಚ್ಯಂಕ
Activity ratio,ಚಟುವಟಿಕೆಯ ಅನುಪಾತ
Activity vector,ಚಟುವಟಿಕೆ ವೆಕ್ಟರ್
Actual monitor,ನಿಜವಾದ ಮಾನಿಟರ್
Actual stress,ನಿಜವಾದ ಒತ್ತಡ
Actuate,ಹುರಿದುಂಬಿಸು
Actuating,ಹುಟ್ಟುಗಾರ
Acturator,ಹುಟ್ಟುಗಾರ
Acuity meter,ಅಕ್ಯುಟಿಯೋಮೀಟರ್
Acuity of hearing,ಶ್ರವಣ ತೀಕ್ಷ್ಣತೆ
Acutance,ಫೋಟೋ ತೀಕ್ಷ್ಣತೆಯ ಮೌಲ್ಯ
Acute angle,ತೀವ್ರ ಕೋನ
Acute exposure,ಗುಸುಗುಸು
Acute triangle,ತೀವ್ರ ತ್ರಿಕೋನ
Acyclic,ಅಸೈಕ್ಲಿಕ್
Adaptation manoeuver,ಆಪ್ಟಿಮೈಸೇಶನ್ ಅಪ್ಲಿಕೇಶನ್
Adapted stae,ಆಪ್ಟಿಮೈಸ್ಡ್ ಸ್ಥಿತಿ
Adaptive control system,ಹೊಂದಾಣಿಕೆಯ ನಿಯಂತ್ರಣ ವ್ಯವಸ್ಥೆ
Adaptometer,ಅಡಾಪ್ಟೋಮೀಟರ್
Adcock antenna,ಅಡ್ಕಾಕ್ ಆಂಟೆನಾ
Add,ಒಟ್ಟುಗೂಡಿಸಲು
Add time,ಸಂಕಲನ ಸಮಯ
Add-subtract time,ಸಂಕಲನ-ವ್ಯವಕಲನ ಸಮಯ
Adder,ಸೇರಿಸುವವನು
Addition,"ಮೊತ್ತ, ಸಂಕಲನ, ಸಂಕಲನ (ed.), ಸಂಯೋಜಕ (v.)"
Addition constant,ಸೇರ್ಪಡೆ ಸ್ಥಿರ
Addition law of acceleration,ವೇಗವರ್ಧನೆ-ಮೊತ್ತ ನಿಯಮ
Addition law of distance,ದೂರ-ಮೊತ್ತದ ನಿಯಮ
Addition law of velocity,ವೇಗ-ಮೊತ್ತ ನಿಯಮ
Addition of vectors,ವಾಹಕಗಳ ಮೊತ್ತ
Addition reaction,ಸಂಗ್ರಹಣೆಯ ಪ್ರತಿಕ್ರಿಯೆ
Additional half plane,ಹೆಚ್ಚುವರಿ ಮಹಡಿ
Additional tone,"ಸಂಯೋಜಕ ಸ್ವರ, ಹೆಚ್ಚುವರಿ ಸ್ವರ (ಸ್ವರ)"
Additive,"ಸಂಯೋಜಕ, ಸಂಯೋಜಕ"
Additive channel,ಸಂಯೋಜಕ ವ್ಯವಸ್ಥೆ
Additive colour,ಸಂಯೋಜಿತ ಪಾತ್ರಗಳು
Additive colour process,ಒಟ್ಟು ಅಕ್ಷರ ಪ್ರಕ್ರಿಯೆ
Additive complementary colour,ಸಂಯೋಜಕ ಪೂರಕ ಬಣ್ಣ
Additive constant,ಸಂಯೋಜಕ ಸ್ಥಿರ
Additive drag,ಸಂಯೋಜಕ ಎಳೆತ
Additive effect,ಸಂಯೋಜಕ ಪರಿಣಾಮ
Additive factor,ಸಂಯೋಜಕ ಅಂಶ
Additive function,ಸಂಯೋಜಕ ಕಾರ್ಯ
Additive mixing,ಸಂಯೋಜಕ ಮಿಶ್ರಣ
Additive primary,ಸಂಯೋಜಕ ಮೂಲ
Additive process,ಸಂಯೋಜಕ ಪ್ರಕ್ರಿಯೆ
Additive property,ಸೇರಿಸುವಿಕೆ
Additive quantum number,ಸಂಯೋಜಕ ಕ್ವಾಂಟಮ್ ಸಂಖ್ಯೆ
Additive reaction,ಸಂಗ್ರಹಣೆಯ ಪ್ರತಿಕ್ರಿಯೆ
Additivity,ಸೇರಿಸುವಿಕೆ
Additron,ಅಡಿಟ್ರಾನ್
Address,ತಿಳಿಯಿರಿ*
Address computation,ವಿಳಾಸ ಲೆಕ್ಕಾಚಾರ
Address counter,ವಿಳಾಸ
Address decoding,ವಿಳಾಸ ಗೂಢಲಿಪೀಕರಣ
Address expression,ವಿಳಾಸ ಅಭಿವ್ಯಕ್ತಿ
Address facility,ವಿಳಾಸ ಸಾಮರ್ಥ್ಯ
Address format,ವಿಳಾಸ ಪಟ್ಟಿ
Address light,ವಿಳಾಸ ಬೆಳಕು
Address modification,ವಿಳಾಸ ಬದಲಾವಣೆ
Address part,ಪತಾಂಶ
Address register,ವಿಳಾಸ ರಿಜಿಸ್ಟರ್
Address selection swith,ವಿಳಾಸ ಆಯ್ಕೆ ಸ್ವಿಚ್
Address table sort,ವಿಳಾಸ ವಿಂಗಡಣೆ ಕೋಷ್ಟಕ
Addressing,ಉದ್ದೇಶಿಸಿ
Addressograph,ಅಡ್ರೆಸೊಗ್ರಾಫ್
Addresssing system,ವಿಳಾಸ ವ್ಯವಸ್ಥೆ
Adhesion,ಅಂಟಿಕೊಳ್ಳುವಿಕೆ
Adhesion tension,ಅಂಟಿಕೊಳ್ಳುವಿಕೆಯ ಒತ್ತಡ
Adhesional energy,ಅಂಟಿಕೊಳ್ಳುವ ಶಕ್ತಿ
Adhesive blocking,ಅಂಟಿಕೊಳ್ಳುವ ತಡೆಗಟ್ಟುವಿಕೆ
Adiabat,ಅಡಿಯಾಬಟ್
Adiabatic,ಅಡಿಯಾಬಾಟಿಕ್
Adiabatic acceleration,ಅಡಿಯಾಬಾಟಿಕ್ ವೇಗವರ್ಧನೆ
Adiabatic approximation,ಅಡಿಯಾಬಾಟಿಕ್ ಅಂದಾಜು
Adiabatic bulk modulus,ಅಡಿಯಾಬಾಟಿಕ್ ಪರಿಮಾಣ ಗುಣಾಂಕ
Adiabatic calorimeter,ಅಡಿಯಾಬಾಟಿಕ್ ಥರ್ಮಾಮೀಟರ್
Adiabatic change,ಅಡಿಯಾಬಾಟಿಕ್ ಬದಲಾವಣೆ
Adiabatic chart,"ಅಡಿಯಾಬಾಟಿಕ್ ಚಾರ್ಟ್, ಅಡಿಯಾಬಾಟಿಕ್ ಚಾರ್ಟ್"
Adiabatic compressibility,ಅಡಿಯಾಬಾಟಿಕ್ ಸಂಕುಚಿತತೆ
Adiabatic compression,ಅಡಿಯಾಬಾಟಿಕ್ ಕಂಪ್ರೆಷನ್
Adiabatic containment,ಅಡಿಯಾಬಾಟಿಕ್ ಗರ್ಭನಿರೋಧಕ
Adiabatic cooling limit,ಅಡಿಯಾಬಾಟಿಕ್ ಕೂಲಿಂಗ್ ಮಿತಿ
Adiabatic curve,ಅಡಿಯಾಬಾಟಿಕ್ ಕರ್ವ್
Adiabatic deformation,ಅಡಿಯಾಬಾಟಿಕ್ ಅಸ್ಪಷ್ಟತೆ
Adiabatic demagnetisation,ಅಡಿಯಾಬಾಟಿಕ್ ಡಿಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್
Adiabatic dissociation,ಅಡಿಯಾಬಾಟಿಕ್ ರೆಸಲ್ಯೂಶನ್
Adiabatic drift,ಅಡಿಯಾಬಾಟಿಕ್ ಸ್ಥಳಾಂತರ
Adiabatic effect,ಅಡಿಯಾಬಾಟಿಕ್ ಪರಿಣಾಮ
Adiabatic elasticity,ಅಡಿಯಾಬಾಟಿಕ್ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ
Adiabatic ellipse,ಅಡಿಯಾಬಾಟಿಕ್ ದೀರ್ಘವೃತ್ತ
Adiabatic enthalpy drop,ಅಡಿಯಾಬಾಟಿಕ್ ಪೂರ್ಣ-ಶಾಖದ ನಷ್ಟ
Adiabatic equation,ಅಡಿಯಾಬಾಟಿಕ್ ಸಮೀಕರಣ
Adiabatic equation of state,ಅಡಿಯಾಬಾಟಿಕ್ ರಾಜ್ಯ ಸಮೀಕರಣ
Adiabatic equilibrium temperature,ಅಡಿಯಾಬಾಟಿಕ್ ಸಮತೋಲನ ತಾಪಮಾನ
Adiabatic equillibrium,ಅಡಿಯಾಬಾಟಿಕ್ ಸಮತೋಲನ
Adiabatic expansion,ಅಡಿಯಾಬಾಟಿಕ್ ಹರಡುವಿಕೆ
Adiabatic flame temperature,ಅಡಿಯಾಬಾಟಿಕ್ ಜ್ವಾಲೆಯ ತಾಪಮಾನ
Adiabatic flow,ಅಡಿಯಾಬಾಟಿಕ್ ಹರಿವು
Adiabatic fluctuations,ಅಡಿಯಾಬಾಟಿಕ್ ಉಚ್ಚಾರಣೆ
Adiabatic gas equation,ಅಡಿಯಾಬಾಟಿಕ್ ಅನಿಲ ಸಮೀಕರಣ
Adiabatic gradient,ಅಡಿಯಾಬಾಟಿಕ್ ಗ್ರೇಡಿಯಂಟ್
Adiabatic heat drop,ಅಡಿಯಾಬಾಟಿಕ್ ಶಾಖದ ನಷ್ಟ
Adiabatic ionization potential,ಅಡಿಯಾಬಾಟಿಕ್ ಅಯಾನೀಕರಣ ಸಾಮರ್ಥ್ಯ
Adiabatic lapse rate,ಅಡಿಯಾಬಾಟಿಕ್ ಸವಕಳಿ ದರ
Adiabatic momentum charge,ಅಡಿಯಾಬಾಟಿಕ್ ಮೊಮೆಂಟಮ್ ಚಾರ್ಜ್
Adiabatic process,ಅಡಿಯಾಬಾಟಿಕ್ ಪ್ರಕ್ರಿಯೆ
Adiabatic reaction,ಅಡಿಯಾಬಾಟಿಕ್ ಪ್ರತಿಕ್ರಿಯೆ
Adiabatic speed,ಅಡಿಯಾಬ್ಯಾಟಿಕ್ ಚಲನೆ
Adiabatic strain energy,ಅಡಿಯಾಬಾಟಿಕ್ ವಿರೂಪ ಶಕ್ತಿ
Adiabatic system,ಅಡಿಯಾಬಾಟಿಕ್ ದೇಹ
Adiabatic temperature gradient,ಅಡಿಯಾಬಾಟಿಕ್ ಶಾಖ ಗ್ರೇಡಿಯಂಟ್
Adiabatic throttling,ಅಡಿಯಾಬಾಟಿಕ್ ತಗ್ಗಿಸುವಿಕೆ
Adiabatic transformation,ಅಡಿಯಾಬಾಟಿಕ್ ಪರಿವರ್ತನೆ
Adiactinic,"ದ್ಯುತಿಸಂಶ್ಲೇಷಣೆ, ವಿರೋಧಿ ವಿಕಿರಣ"
Adiathermancy,ಶಾಖದ ಕೊರತೆ
Adiathermanous,ಶಾಖ ನಿರೋಧಕ
Adion,ಏಡನ್
Adjacency effect,ಪಕ್ಕದ ಪರಿಣಾಮ
Adjacent,"ಪಕ್ಕದ, ಪಕ್ಕದ, ಪಕ್ಕದ"
Adjacent angle,ಪಕ್ಕದ ಕೋನ
Adjacent channel attenuation,ಸುತ್ತುವರಿದ ಚಾನಲ್ ಅಟೆನ್ಯೂಯೇಶನ್
Adjacent circuit,ಸುತ್ತುವರಿದ ಸರ್ಕ್ಯೂಟ್
Adjacent phase,ಸುತ್ತುವರಿದ ಹಂತ
Adjacent picture carrier=adjacent vision carrier,"ಲಗತ್ತಿಸಲಾದ ವೀಡಿಯೊ ವಾಹಕ, ಲಗತ್ತಿಸಲಾದ ಚಿತ್ರ ವಾಹಕ"
Adjacent sound carrier,ಸುತ್ತುವರಿದ ಧ್ವನಿ ವಾಹಕ
Adjeacent channel selectivity,ಸುತ್ತುವರಿದ ಚಾನಲ್ ಆಯ್ಕೆ
Adjecent channel interference,ಸುತ್ತುವರಿದ ಚಾನಲ್ ತಡೆಗೋಡೆ
Adjestable condenser,ಹೊಂದಾಣಿಕೆ ಕೆಪಾಸಿಟರ್
Adjestable lens holder,ಹೊಂದಾಣಿಕೆ ಲೆನ್ಸ್ ಹೋಲ್ಡರ್
Adjestable magnifier,ಹೊಂದಾಣಿಕೆ ವರ್ಧಕ
Adjestable pressure,ಹೊಂದಾಣಿಕೆ ಒತ್ತಡ
Adjestable short,ಹೊಂದಾಣಿಕೆ ಶಾರ್ಟ್ ಸರ್ಕ್ಯೂಟ್
Adjustor,ಹೊಂದಾಣಿಕೆ
Admittance,ನುಗ್ಗುವಿಕೆ
Admittance operator,ನುಗ್ಗುವ ಆಪರೇಟರ್
Adsorption,ಹೊರಹೀರುವಿಕೆ*
Advance ball,ಮುಂಗಡ ಚೆಂಡು
Advanced,ಮುಂದೆ
Advanced conductive deafness,ವರ್ಧಿತ ವಾಹಕ ಕಿವುಡುತನ
Advanced potential,ಮುಂದೆ ಸಾಮರ್ಥ್ಯ
Advancing wave,ಪ್ರಗತಿಪರ ಅಲೆ
Advancing wave front,ಪ್ರಗತಿಪರ ತರಂಗ ಮುಂಭಾಗ
Aeolian harp,ವೆಂಟ್ರಲ್ ಹಾರ್ಪ್
Aeolian tone,ಅಯೋಲಿಯನ್ ಟೋನ್
Aeon,"ಇಯಾನ್ (ವರ್ಷ), ಯುಗ"
Aerial,"ಆಕಾಶಿ, ವೈವಾ (ವಿ.) ಏರಿಯಲ್ (ಸಂ)"
Aerial array,ವೈಮಾನಿಕ ರಚನೆ
Aerial attenuator,ಆಂಟೆನಾ ಅಟೆನ್ಯೂಯೇಟರ್
Aerial booster,ಆಂಟೆನಾ ಬೂಸ್ಟರ್
Aerial cable,ವೈಮಾನಿಕ ಕೇಬಲ್
Aerial camera,ಏರ್ ಕ್ಯಾಮೆರಾ
Aerial circuit breaker,ಆಂಟೆನಾ ಸರ್ಕ್ಯೂಟ್ ಬ್ರೇಕರ್
Aerial control table,ಆಂಟೆನಾ ನಿಯಂತ್ರಣ ಫಲಕ
Aerial cross talk,ಆಂಟೆನಾ ಅಪ್ರಸ್ತುತ ಸಂಕೇತ
Aerial current,ಆಂಟೆನಾ ಸ್ಟ್ರೀಮ್
Aerial damping,ಆಂಟೆನಾ ಡ್ಯಾಂಪಿಂಗ್
Aerial earthing switch,ಆಂಟೆನಾ ಅರ್ಥ್ ಕಾಂಟಾಕ್ಟರ್ ಸ್ವಿಚ್
Aerial efficiency,ಆಂಟೆನಾ ದಕ್ಷತೆ
Aerial electric erasing machine,ವೈಮಾನಿಕ ವಿದ್ಯುತ್ ಅಳಿಸುವ ಯಂತ್ರ
Aerial elevation pawl,ಆಂಟೆನಾ ಅಪ್ಗ್ರೇಡರ್
Aerial excitation,ಆಂಟೆನಾ ಪ್ರಚೋದನೆ
Aerial fog,ವೈಮಾನಿಕ ಮಂಜು
Aerial impedance,ಆಂಟೆನಾ ಪ್ರತಿರೋಧ
Aerial inductance,ಆಂಟೆನಾ ಇಂಡಕ್ಟನ್ಸ್
Aerial lead insulator,ಆಂಟೆನಾ ಇನ್ಸುಲೇಟರ್ ಇನ್ಸುಲೇಟರ್
Aerial line,ಆಂಟೆನಾ ಲೈನ್
Aerial loading inductane=antenna loading coil,ಆಂಟೆನಾ ಲೋಡ್ ಕಾಯಿಲ್
Aerial loss,ಆಂಟೆನಾ ನಷ್ಟ
Aerial noise,ಆಂಟೆನಾ ಶಬ್ದ
Aerial photo-interpretation,ಆಕಾಶ ಫೋಟೋ ವ್ಯಾಖ್ಯಾನ
Aerial photogrammetry,ವೈಮಾನಿಕ ಫೋಟೋಗ್ರಾಮೆಟ್ರಿ
Aerial photograph,ವೈಮಾನಿಕ ಫೋಟೋ
Aerial photography,ವೈಮಾನಿಕ ಛಾಯಾಗ್ರಹಣ
Aerial power,ಆಂಟೆನಾ ಶಕ್ತಿ
Aerial radiation resistance,ಆಂಟೆನಾ ವಿಕಿರಣ ಪ್ರತಿರೋಧ
Aerial reactance,ಆಂಟೆನಾ ಪ್ರತಿಕ್ರಿಯೆ
Aerial repeat dial,ಆಂಟೆನಾ ತಿರುಗುವ ಡಯಲ್
Aerial resistance,ಆಂಟೆನಾ ಪ್ರತಿರೋಧ
Aerial series capacitor,ಆಂಟೆನಾ ಶ್ರೇಣಿಯ ಕೆಪಾಸಿಟರ್
Aerial survey,ವೈಮಾನಿಕ ಸಮೀಕ್ಷೆ
Aerial system,ವೈಮಾನಿಕ ವ್ಯವಸ್ಥೆ
Aerial tower,ಆಂಟೆನಾ ಕಾಲಮ್
Aerial velocity,ಗಾಳಿಯ ವೇಗ
Aerial yard,ಆಂಟೆನಾ ಪೆನಾಲ್ಟಿ
Aero-vibe screen,ಏರ್ ಫಿಲ್ಟರ್
Aeroballistics,ವಾಯುಬಲವೈಜ್ಞಾನಿಕ ಬ್ಯಾಲಿಸ್ಟಿಕ್ಸ್
Aerodrome control,ವಿಮಾನ ನಿಯಂತ್ರಣ
Aerodrome hazard beacon,ವಿಮಾನ ನಿಲ್ದಾಣದ ಸಂಕಟದ ದಾರಿದೀಪ
Aerodrome meteorology,ವಿಮಾನ ನಿಲ್ದಾಣದ ಹವಾಮಾನಶಾಸ್ತ್ರ
Aerodybnamic pressure,ವಾಯುಬಲವೈಜ್ಞಾನಿಕ ಒತ್ತಡ
Aerodynaamic force,ವಾಯುಬಲವೈಜ್ಞಾನಿಕ ಶಕ್ತಿ
Aerodynamaic force component,ವಾಯುಬಲವೈಜ್ಞಾನಿಕ ಶಕ್ತಿ ಘಟಕ
Aerodynamic coefficient,ವಾಯುಬಲವೈಜ್ಞಾನಿಕ ಗುಣಾಂಕ
Aerodynamic drag,ವಾಯುಬಲವೈಜ್ಞಾನಿಕ ಎಳೆತ
Aerodynamic efficiency,ವಾಯುಬಲವೈಜ್ಞಾನಿಕ ದಕ್ಷತೆ
Aerodynamic efficiency ratio,ವಾಯುಬಲವೈಜ್ಞಾನಿಕ ದಕ್ಷತೆಯ ಅನುಪಾತ
Aerodynamic force,ವಾಯುಬಲವೈಜ್ಞಾನಿಕ ಶಕ್ತಿ
Aerodynamic force component,ವಾಯುಬಲವೈಜ್ಞಾನಿಕ ಶಕ್ತಿ ಘಟಕ
Aerodynamic gap,ವಾಯುಬಲವೈಜ್ಞಾನಿಕ ಅಂತರ
Aerodynamic heating,ವಾಯುಬಲವೈಜ್ಞಾನಿಕ ತಾಪನ
Aerodynamic heating limit,ವಾಯುಬಲವೈಜ್ಞಾನಿಕ ತಾಪನ ಶ್ರೇಣಿ
Aerodynamic mean chord,ಏರೋಡೈನಾಮಿಕ್ ಸರಾಸರಿ ಸ್ವರಮೇಳ
Aerodynamic misile,ವಾಯುಬಲವೈಜ್ಞಾನಿಕ ಕ್ಷಿಪಣಿ
Aerodynamic moment,ವಾಯುಬಲವೈಜ್ಞಾನಿಕ ಕ್ಷಣ
Aerodynamic response,ವಾಯುಬಲವೈಜ್ಞಾನಿಕ ಪ್ರತಿಕ್ರಿಯೆ
Aerodynamic test vehicle,ವಾಯುಬಲವೈಜ್ಞಾನಿಕ ಪರೀಕ್ಷಾ ವಾಹನ
Aerodynamic torque,ವಾಯುಬಲವೈಜ್ಞಾನಿಕ ಟಾರ್ಕ್
Aerodynamic twist,ವಾಯುಬಲವೈಜ್ಞಾನಿಕ ತಿರುವು
Aerodynamical force,ವಾಯುಬಲವೈಜ್ಞಾನಿಕ ಶಕ್ತಿ
Aerodynamics,ವಾಯುಬಲವಿಜ್ಞಾನ
Aeroelastic effect,ಗಾಳಿಯಾಡದ ಪರಿಣಾಮ
Aeroelasticity,ಗಾಳಿಯ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ
Aeroelastics,ಏರೋಲಾಸ್ಟಿಕ್
Aerofoil,ಏರೋಫಾಯಿಲ್
Aerogram,"ಏರೋಗ್ರಾಫ್, ಏರೋಗ್ರಾಫ್"
Aerograph,ಏರೋಗ್ರಾಫ್
Aeronaautical,ಏರೋನಾಟಿಕಲ್
Aeronautical beacon,ಏರೋನಾಟಿಕಲ್ ದೀಪಸ್ತಂಭ
Aeronautical chart,ಏರೋನಾಟಿಕಲ್ ಚಾರ್ಟ್
Aeronautics,ಏರೋನಾಟಿಕ್ಸ್
Aeronomy,ಏರೋನಾಟಿಕ್ಸ್
Aeropause,ವಾಯು ಮುಂಭಾಗ
Aerophone,ಏರೋಫೋನ್
Aeroplane,"ವಿಮಾನ, ವಿಮಾನ"
Aeroplane effect,ವಿಮಾನ ಪರಿಣಾಮ
Aeroplane flutter,ಏರೋನಾಟಿಕಲ್ ನಡುಕ
Aeropulse,ಗಾಳಿಯ ನಾಡಿ
Aeroresonator,ವಾಯು ಅನುರಣಕ
Aerosol,ಏರೋಸಾಲ್
Aerospaace,ವಾಯು ಆಕಾಶ
Aerospace vehicle,ವಾಯು ವಿಮಾನ
Aerosphere,"ವಾತಾವರಣ, ಅನಿಲಗೋಳ"
Aerostat,"ಅಂತರಿಕ್ಷಯಾನ, ಹಾರಾಟ"
Aerostatic equation,ಏರೋಸ್ಟಾಟಿಕ್ ಸಮೀಕರಣ
Aerostatics,"ವಾಯುಬಲವಿಜ್ಞಾನ, ನಾಟಿಕ್ಸ್"
Aerothermo elasticity,ಏರೋಪ್ಲಾಸ್ಟಿಕ್
Aerothermodynamics,ವಾಯುಬಲವಿಜ್ಞಾನ
Aerothermodynamics,ವಾಯುಬಲವಿಜ್ಞಾನ
Afocal system,ಕೇಂದ್ರೀಕೃತ ವ್ಯವಸ್ಥೆ
After body,ಬಾಲದ ದೇಹ
After burner,ಇಗ್ನೈಟರ್
After burning,ಹಿಂಭಾಗದ ದಹನ
After glow,ಹಿಂಬದಿ ಬೆಳಕು
After heat,ಮತ್ತೆ ಶಾಖ
After image,ಚಿತ್ರ
After treatment,ನಂತರದ ಚಿಕಿತ್ಸೆ
After-ripening stage,ನಂತರದ ಪಕ್ವತೆ
Afterflow,ಹಿಂದಿನ ಹರಿವು
Aftershock,ಕನ್ಕ್ಯುಶನ್
Age,"ವಯಸ್ಸು, ವಯಸ್ಸು, ವಯಸ್ಸು, ಸಮಯ, ಯುಗ (ಇಲ್ಲ, ) ಸಮಯದಿಂದ ಪ್ರಭಾವಿತವಾಗಿರುತ್ತದೆ, ಸಮಯದ ಮೇಲೆ ಪರಿಣಾಮ ಬೀರುತ್ತದೆ (ver, )"
Aged,ಸಮಯ ಪ್ರಭಾವಿತವಾಗಿದೆ
Aged system,"ಕಾಲಾತೀತ ದೇಹ, ಕಾಲಾತೀತ ದೇಹ"
Ageing (aging),"ವಯಸ್ಸಾದ, ವಯಸ್ಸಾದ"
Aging (=ageing),ಸಮಯದ ಪರಿಣಾಮ
Aging tst,ಸಮಯ ಪರಿಣಾಮ ಪರೀಕ್ಷೆ
Agonic,ಹಠಮಾರಿ
Agonic line,ಶೂನ್ಯ ಜಂಕ್ಷನ್ ಲೈನ್
Agravic,ಗುರುತ್ವಾಕರ್ಷಣೆಯಿಲ್ಲದ
